wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
10,1,0,1,11,37,1,1,8,0.8888889,53,0.8,1,0,0.425,0,0,3.8,0,0,0,0,1,0.8,0,0
12,1,0,20,12,66,17,3,12,2,12,0,0,0,0.5416667,0,0,0,0,0,0,0,1,1,0,0
3,3,0,4,6,3,0,4,3,2,14,0,0,0.7777778,0.5833333,1,1,3.6666667,0,0,0,0,1,0.6666667,0,0
18,3,0,8,45,97,0,8,14,0.88235295,206,0.5,0,0.7692308,0.17901234,3,19,10.222222,0,0,0,0,5,1.3888888,0,0
12,1,0,5,12,66,3,2,12,2,12,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,2,0,19,40,1,0,19,2,0.6666667,262,0.6666667,0,0.75,0.6666667,1,1,85.333336,0,0,0,0,1,0.33333334,0,0
3,1,0,7,24,3,0,7,3,1,93,0,0,0,0.6666667,0,0,29.666666,0,0,0,0,2,1,0,0
1,1,0,4,1,0,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7,1,0,16,31,21,3,13,6,2,180,0,0,0,0.26530612,0,0,24.714285,0,0,0,0,5,2.5714285,0,0
9,2,0,7,33,0,1,7,7,0.125,431,0,1,0.84444445,0.3888889,1,8,46.77778,0,0,0,0,1,0.7777778,0,0
18,1,4,17,64,63,5,12,5,0.85294116,380,0.875,4,0,0.2647059,0,0,19.666666,0,0,0,0,5,1.7777778,0,0
5,5,0,54,9,10,52,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
7,1,0,3,10,3,3,0,7,0.5833333,43,1,0,0,0.52380955,0,0,4.857143,0,0,0,0,1,0.71428573,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
7,1,2,34,28,21,28,6,6,1.1428572,282,0.85714287,0,0,0.2857143,0,0,38.285713,0,0,0,0,19,4.714286,2,1
0,1,0,0,0,0,0,0,0,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,2,0,1,6,1,1,1,1,1.5,23,0.5,1,0.9230769,0.6666667,0,0,9.5,0,0,0,0,2,1,0,0
6,2,0,2,40,9,1,1,3,1,281,0.875,0,0.9148936,0.45,0,0,44.5,0,0,0,0,5,2.1666667,0,0
35,1,0,93,176,571,23,72,28,0.95343137,1566,0.16666667,0,0,0.07219251,0,0,43.4,0,0,0,0,11,4.0285716,0,0
6,4,0,9,13,9,0,9,2,0.6,41,1,1,0.8076923,0.41666666,1,4,5.6666665,0,0,0,0,1,0.8333333,0,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,5,0,4,24,0,3,1,1,2,339,0.1,0,1,1,0,0,328,0,0,0,0,0,0,0,0
3,3,0,5,16,1,0,5,1,1,78,0.6666667,0,0.9285714,0.75,1,1,24,0,0,0,0,5,1.6666666,0,0
6,3,0,13,38,0,0,13,5,0.64,498,0.6,0,0.8181818,0.5,0,0,81.166664,0,0,0,0,10,6.1666665,0,0
4,3,5,19,24,4,5,14,1,0.8333333,102,0.5,0,0.8,0.42857143,0,0,24,0,0,0,0,1,0.5,0,0
6,1,5,18,16,15,5,13,4,2,68,0,0,0,0.5555556,0,0,10.333333,0,0,0,0,1,0.8333333,0,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,1,0,5,11,1,0,5,2,2,28,0,0,0,0.6666667,0,0,13,0,0,0,0,1,0.5,0,0
2,1,0,9,17,1,0,9,2,2,45,0,0,0,0.6666667,0,0,21.5,0,0,0,0,3,1.5,0,0
7,1,0,5,19,1,0,5,7,0.6388889,119,1,0,0,0.21428572,0,0,15.142858,0,0,0,0,2,1,0,0
21,3,0,4,40,124,0,4,18,0.83125,333,0.5,0,0.74647886,0.17460318,3,16,14.476191,0,0,0,0,11,1.6666666,0,0
2,3,0,7,13,1,0,7,2,2,43,0,0,0.85714287,0.6666667,0,0,20.5,0,0,0,0,3,1.5,0,0
6,3,0,47,104,5,0,47,4,0.8105263,661,0.57894737,4,0.7777778,0.33333334,0,0,106,0,0,0,0,15,4.6666665,1,1
8,3,0,13,47,0,0,13,5,0.72527474,762,0.7692308,0,0.75,0.2857143,0,0,92.625,0,0,0,0,7,2.5,0,0
0,1,0,87,0,0,87,0,0,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
22,2,0,1,23,209,0,1,21,0.96031743,146,0.6666667,0,0.3939394,0.3452381,1,5,5.090909,0,0,0,0,1,0.90909094,0,0
13,1,0,18,68,46,1,17,12,0.89166665,492,0.8,2,0,0.2777778,0,0,36.076923,0,0,0,0,3,1.2307693,0,0
1,1,0,7,1,0,7,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
3,3,0,4,6,3,0,4,3,2,14,0,0,0.7777778,0.5833333,1,1,3.6666667,0,0,0,0,1,0.6666667,0,0
10,1,0,24,35,45,7,17,9,2,88,0,0,0,0.18333334,0,0,7.8,0,0,0,0,2,1,0,0
5,1,0,10,32,0,0,10,4,0.8333333,152,0.6666667,1,0,0.5833333,0,0,28.2,0,0,0,0,6,1.6,0,0
6,3,0,13,56,0,0,13,4,0.74285716,610,0.71428573,0,0.8181818,0.33333334,0,0,99.5,0,0,0,0,12,3.8333333,0,0
2,1,0,2,4,1,1,1,1,2,9,0,0,0,0.5,0,0,3.5,0,0,0,0,1,0.5,0,0
2,1,0,6,15,0,1,6,1,0,46,0,1,0,0.75,0,0,21.5,0,0,0,0,2,1,0,0
2,1,0,2,6,0,1,2,1,0,22,0,1,0,0.75,0,0,9.5,0,0,0,0,2,1,0,0
2,4,0,7,11,1,0,7,2,2,31,0,0,0.8333333,0.75,1,1,14.5,0,0,0,0,1,0.5,0,0
5,1,0,7,6,0,7,0,5,0.5,30,1,0,0,0.6,0,0,4.6,0,0,0,0,1,0.8,0,0
5,1,0,4,7,4,1,4,4,0.75,29,0.5,1,0,0.4,0,0,4.4,0,0,0,0,1,0.8,0,0
5,1,0,11,36,2,0,11,3,0.6875,260,0.5,0,0,0.4375,0,0,50.2,0,0,0,0,7,2.6,0,0
6,1,0,8,44,3,2,6,4,0.8,373,0.85714287,1,0,0.6,0,0,60,0,0,0,0,19,3.8333333,0,0
2,2,0,5,11,1,0,5,2,2,44,0,0,0.6666667,0.6666667,1,1,21,0,0,0,0,3,1.5,0,0
6,1,0,5,7,5,5,1,6,0.8,44,1,1,0,0.375,0,0,5.5,0,0,0,0,1,0.8333333,0,0
3,1,0,2,6,0,2,2,1,0,23,0,1,0,0.41666666,0,0,6.3333335,0,0,0,0,1,0.6666667,0,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
3,3,0,9,24,1,0,9,2,0.75,83,0.5,0,0.85714287,0.6666667,1,1,26,0,0,0,0,4,1.3333334,0,0
4,4,0,5,8,6,4,1,4,1.3333334,21,0,0,1,0.6666667,0,0,4,0,0,0,0,0,0,0,0
4,1,0,16,18,6,2,14,3,0.6666667,100,0,0,0,0.5,0,0,23.75,0,0,0,0,1,0.75,1,1
16,5,0,18,45,96,2,16,10,0.8833333,200,0.5,1,0.9,0.28,3,16,11.25,0,0,0,0,5,1.1875,0,0
2,1,0,9,17,1,0,9,2,2,45,0,0,0,0.6666667,0,0,21.5,0,0,0,0,3,1.5,0,0
10,1,0,10,10,45,5,5,10,2,10,0,0,0,0.325,0,0,0,0,0,0,0,1,1,0,0
2,3,0,16,37,1,0,16,2,1,135,0,0,0.8,0.75,1,1,66,0,0,0,0,5,2.5,0,0
2,3,0,7,14,1,0,7,1,2,38,1,0,0.9285714,0.75,1,1,17.5,0,0,0,0,2,1,0,0
2,2,0,7,8,1,0,7,2,2,27,0,0,0.8,0.6666667,1,1,12.5,0,0,0,0,1,0.5,0,0
2,2,0,15,10,1,0,15,2,2,40,0,0,0.8,0.6666667,1,1,19,0,0,0,0,1,0.5,0,0
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
6,1,22,33,16,15,22,11,5,1,61,0,0,0,0.33333334,0,0,8.833333,0,0,0,0,1,0.6666667,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
12,1,0,37,47,42,33,4,7,0.9727273,274,0.9,1,0,0.3181818,0,0,21,0,0,0,0,3,1.25,0,0
3,3,0,7,21,1,0,7,1,1,74,0.6666667,0,0.9285714,0.75,1,1,22.666666,0,0,0,0,6,2,0,0
3,5,0,12,24,3,0,12,3,1.5,69,1,0,0.96153843,1,3,8,21.666666,0,0,0,0,5,2,0,0
9,3,0,15,41,8,0,15,6,0.8125,241,0.8333333,0,0.84782606,0.325,2,6,25.11111,0,0,0,0,13,2.7777777,1,1
1,1,0,0,5,0,0,0,0,2,39,0,0,0,0,0,0,12,0,0,0,0,0,0,2,1
1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
15,1,2,36,79,75,2,34,12,0.6666667,441,0.6666667,0,0,0.46825397,0,0,28.2,0,0,0,0,7,2,0,0
3,2,0,11,19,1,4,7,1,0.8333333,137,1,0,0.75,0.5833333,0,0,43.666668,0,0,0,0,2,1,0,0
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,2,0,3,3,1,1,2,1,2,12,0,0,0.6666667,0.75,1,1,5,0,0,0,0,2,1,0,0
1,1,0,0,5,0,0,0,0,2,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
6,3,0,8,18,9,0,8,6,0.7,92,0.5,0,0.8863636,0.33333334,2,6,14,0,0,0,0,6,2,0,0
3,1,0,3,11,1,0,3,1,0.75,35,0.5,0,0,0.5,0,0,10,0,0,0,0,1,0.33333334,0,0
2,3,0,6,3,1,0,6,2,2,7,0,0,0.8888889,0.5833333,0,0,2.5,0,0,0,0,1,0.5,0,0
3,1,0,7,12,3,0,7,3,2,33,0,0,0,0.7777778,0,0,10,0,0,0,0,1,0.6666667,0,0
10,2,0,30,58,37,2,29,3,0.8888889,296,1,0,0.75,0.20634921,1,7,28.4,0,0,0,0,5,1.7,0,0
2,3,0,2,4,1,0,2,1,2,17,1,0,0.9285714,0.75,1,1,7,0,0,0,0,3,1.5,1,1
7,2,0,19,38,13,3,16,4,0.8333333,234,1,0,0.88235295,0.25,1,4,31.857143,0,0,0,0,10,2.5714285,1,1
24,2,0,2,30,254,0,2,23,0.92391306,188,0.6666667,0,0.37142858,0.3478261,1,8,6.3333335,0,0,0,0,3,1,0,0
9,2,2,17,42,34,2,15,5,0.9583333,181,0.33333334,0,0.46153846,0.46875,1,2,18.777779,0,0,0,0,5,1.5555556,0,0
1,1,0,0,5,0,0,0,0,2,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,11,18,1,0,11,2,1,65,0,0,0.85714287,0.6666667,1,1,31,0,0,0,0,4,2,0,0
2,1,0,2,5,1,1,2,1,1,21,0,1,0,0.6666667,0,0,9,0,0,0,0,1,0.5,0,0
10,2,0,6,33,0,1,6,7,0.11111111,460,0,1,0.82608694,0.38333333,1,8,44.9,0,0,0,0,1,0.8,0,0
2,3,0,5,7,1,0,5,1,2,26,1,0,0.9285714,0.75,1,1,11.5,0,0,0,0,4,2,0,0
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,1,0,5,13,3,3,2,2,2,53,0,0,0,0.5555556,0,0,16.666666,0,0,0,0,3,1.6666666,0,0
2,1,0,9,11,1,1,8,1,2,42,0,0,0,0.5,0,0,20,0,0,0,0,4,2,0,0
4,1,0,2,9,0,1,2,0,0.75,66,0.75,1,0,0.5,0,0,14.5,0,0,0,0,1,0.75,0,0
5,1,0,6,19,0,2,4,4,0,107,1,0,0,0.45,0,0,20,0,0,0,0,7,2.2,0,0
3,2,0,5,6,0,1,5,2,0.5,47,0.5,1,0.5,0.5833333,0,0,14,0,0,0,0,5,2.3333333,0,0
4,1,0,2,7,0,2,1,4,0.6666667,38,0.6666667,1,0,0.5833333,0,0,7.75,0,0,0,0,1,0.75,0,0
2,1,0,2,6,0,1,2,1,0,29,0.5,1,0,0.625,0,0,12.5,0,0,0,0,2,1,0,0
13,3,0,19,70,38,0,19,7,0.875,588,0.875,0,0.78,0.2777778,2,6,43.615383,0,0,0,0,20,3.1538463,0,0
14,1,1,15,29,0,10,5,13,0.07692308,126,1,0,0,0.27380952,0,0,7.928571,0,0,0,0,3,1.1428572,0,0
5,1,0,5,19,0,1,4,4,0.25,106,1,0,0,0.45,0,0,19.8,0,0,0,0,7,2.2,0,0
1,1,0,0,5,0,0,0,0,2,27,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
8,1,0,59,21,26,57,2,6,0.9285714,94,0.5,0,0,0.25,0,0,10.5,0,0,0,0,4,2,1,1
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,1,29,33,1,0,9,0.9047619,769,0.6666667,0,0,0.35714287,0,0,49.666668,0,0,0,0,7,2.2,0,0
3,3,1,11,6,3,1,10,2,2,64,0,0,0.8181818,0.5,1,1,20.333334,0,0,0,0,1,0.6666667,0,0
3,3,0,31,55,1,0,31,2,0.875,268,0.25,0,0.85714287,0.6666667,1,1,87,0,0,0,0,14,4.6666665,0,0
12,1,0,14,58,56,0,14,7,0.77272725,343,0.5,1,0,0.3888889,0,0,27.083334,0,0,0,0,5,1.8333334,0,0
11,1,0,13,60,55,1,12,9,2,417,0,0,0,0.42424244,0,0,36.909092,0,0,0,0,13,4.181818,0,0
9,3,3,18,28,34,6,15,9,0.9791667,206,0.6666667,0,0.8367347,1,0,0,21.222221,0,0,0,0,2,1,0,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.90909094,1,1,2,2.5,0,0,0,0,1,0.5,0,0
2,2,0,14,9,1,0,14,2,2,32,0,0,0.8,0.6666667,1,1,15,0,0,0,0,1,0.5,0,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,2,0,20,51,1,0,20,2,0.8333333,246,0.33333334,0,0.6666667,0.75,0,0,80,0,0,0,0,13,4.3333335,0,0
26,2,0,1,27,299,0,1,25,0.9657143,175,0.71428573,0,0.35135135,0.28,1,5,5.1923075,0,0,0,0,1,0.9230769,0,0
29,1,0,31,29,406,19,12,29,2,29,0,0,0,0.15821502,0,0,0,0,0,0,0,1,1,0,0
2,3,0,7,9,1,0,7,1,2,27,1,0,0.9285714,0.75,1,1,12,0,0,0,0,2,1,0,0
4,5,0,3,9,6,1,3,3,1,35,0,1,0.90625,0.6666667,2,2,7.5,0,0,0,0,1,0.75,0,0
0,1,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,19,37,1,0,19,2,0.8333333,146,0.33333334,0,0.85714287,0.6666667,1,1,46.666668,0,0,0,0,6,2,0,0
11,1,0,8,48,11,1,7,4,0.7,415,0.6666667,0,0,0.25714287,0,0,36.18182,0,0,0,0,7,2.6363637,0,0
4,5,0,4,9,6,1,4,3,1,35,0,1,0.90625,0.6666667,2,2,7.5,0,0,0,0,1,0.75,0,0
24,1,0,26,32,200,17,9,24,0.9166667,522,1,9,0,0.125,0,0,20.25,0,0,0,0,22,1.8333334,0,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.94736844,0.6666667,0,0,13.666667,0,0,0,0,2,0.6666667,0,0
4,3,0,12,23,0,0,12,3,0.6666667,186,0.5,0,0.9,0.52380955,0,0,45,0,0,0,0,10,5,0,0
10,3,0,27,60,15,0,27,5,0.89285713,2372,0.60714287,0,0.6923077,0.24242425,0,0,233.4,0,0,0,0,43,6.3,3,1
3,2,0,4,12,3,0,4,0,1,40,0,0,0.6666667,0.5,1,2,12,0,0,0,0,1,0.6666667,0,0
11,1,0,49,11,55,37,12,11,2,11,0,0,0,0.27272728,0,0,0,0,0,0,0,1,1,0,0
4,3,0,9,39,4,2,9,1,1.0666667,367,1,0,0.9285714,1,1,2,88.25,0,0,0,0,9,3,1,1
6,1,0,3,9,0,2,1,5,0.6,39,0.33333334,0,0,1,0,0,5,0,0,0,0,1,0.6666667,0,0
2,3,0,8,22,1,0,8,2,1,97,0,0,0.85714287,0.6666667,2,2,47,0,0,0,0,8,4,0,0
4,4,0,32,70,6,0,32,1,1.1333333,773,0,0,0.78571427,0.30555555,0,0,191,0,0,0,0,6,2,0,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,3,0,3,14,1,1,3,1,1.5,90,0.5,1,0.98,0.6,0,0,43,0,0,0,0,1,0.5,0,0
3,3,0,13,21,3,0,13,2,2,85,0,0,0.94285715,0.5,2,6,27.333334,0,0,0,0,2,1,1,1
2,5,0,7,18,1,0,7,2,2,49,0,0,0.99,1,0,0,23.5,0,0,0,0,1,0.5,0,0
3,2,0,6,12,3,1,5,2,1,38,0.5,0,0.5,0.6666667,0,0,11,0,0,0,0,2,0.6666667,0,0
14,2,0,43,179,91,0,43,2,0.93846154,1049,0,0,0.23529412,0.26785713,1,1,73.57143,0,0,0,0,8,3.642857,0,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,1,0,16,22,1,0,16,2,2,63,0,0,0,0.6666667,0,0,30.5,0,0,0,0,3,1.5,0,0
8,1,0,26,86,24,3,23,2,0.9591837,692,0.85714287,1,0,0.3857143,0,0,84.625,0,0,0,0,46,8.375,0,0
3,2,0,5,6,0,1,5,2,0,47,0,1,0.5,0.5833333,0,0,14.333333,0,0,0,0,5,2.3333333,0,0
19,3,0,32,45,169,1,31,18,0.99722224,748,0.1,0,0.43333334,0.30555555,0,0,37.31579,0,0,0,0,1,0.8947368,0,0
3,2,0,6,4,1,1,5,3,0.5,15,0,0,0.88235295,0.5,1,1,3.6666667,0,0,0,0,1,0.6666667,0,0
7,3,0,15,49,0,0,15,5,0.6904762,548,0.71428573,0,0.7826087,0.4,0,0,76.28571,0,0,0,0,14,4.428571,0,0
6,1,0,2,24,7,0,2,2,0.8,91,0.6666667,1,0,0.4,0,0,13.166667,0,0,0,0,2,1.1666666,0,0
5,1,0,2,6,2,2,0,5,0.85,37,1,0,0,0.46666667,0,0,5.4,0,0,0,0,1,0.8,0,0
8,2,0,5,27,0,1,5,7,0.5714286,202,0,1,0.8636364,0.39583334,1,8,24.125,0,0,0,0,1,0.75,0,0
17,3,0,4,37,94,0,4,14,0.859375,175,0.5,0,0.7910448,0.15882353,3,16,9.058824,0,0,0,0,5,1.2352941,0,0
5,5,0,2,9,10,0,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
5,6,0,12,51,6,0,12,3,0.9,266,0.8,2,0.94545454,0.5,2,7,51.2,0,0,0,0,16,4.2,3,1
14,1,0,12,112,35,0,12,5,0.6581197,2207,0.8333333,0,0,0.36153847,0,0,155.35715,0,0,0,0,4,1.2142857,0,0
3,3,0,7,18,1,0,7,2,0.75,66,0.5,0,0.85714287,0.6666667,1,1,20.333334,0,0,0,0,3,1,0,0
2,1,0,18,32,1,0,18,2,1,108,0,0,0,0.6666667,0,0,52.5,0,0,0,0,3,1.5,0,0
12,3,0,18,31,64,1,17,11,0.993007,412,0.15384616,0,0.5652174,0.3409091,0,0,32.25,0,0,0,0,1,0.8333333,0,0
2,1,18,25,7,1,19,6,2,1,126,0.5,3,0,0.75,0,0,57,0,0,0,0,7,3.5,0,0
2,3,0,20,24,1,0,20,2,1,99,0,0,0.9,0.625,1,1,48,0,0,0,0,3,1.5,0,0
4,2,0,4,9,6,1,3,1,2,44,0,0,0.8,0.625,1,2,10,0,0,0,0,3,1.25,0,0
