CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
1,7,50,2,0,1,0,4,1,9,1,1,1,3,22,2,3,4,9,0,0,2,2,8,4,3,10,21,4,1.05,7,14,2,9,1,2,1,0,1,0,1,2,3,1,0,5,2.333333333,1,2,1.333333333,1,1,0.5,0,0,0
12,4,210,4,1,1,0,33,1,5,1,0,1,24,37,7,24,31,55,0,5,5,11,56,31,24,51,142,42,0.26,31,93,4,57,0,23,1,50,1,2,5,2,5,2.416666667,0,6,2.083333333,0,4,1.25,1,2,0.484848485,0,0,0
0,1,35,1,1,1,0,1,1,11,0,10,1,1,30,1,1,1,3,0,0,1,0,0,1,1,3,4,0,7.5,1,3,1,2,0,1,1,0,0,3,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,34,1,1,1,0,1,1,7,0,6,1,1,29,1,1,1,3,0,0,1,0,0,1,1,3,4,0,7.25,1,3,1,2,0,1,1,0,0,1,0,0,6,6,6,0,0,0,1,1,1,0,0,0,0,0
0,1,42,1,1,1,0,1,1,15,0,14,1,1,34,1,1,1,5,0,0,1,0,0,1,1,4,6,0,5.67,2,4,1,3,0,1,1,0,0,4,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,16,266,7,1,1,1,23,3,22,0,3,3,7,72,1,7,23,74,0,12,7,6,90,23,7,66,162,55,0.44,32,121,7,98,2,7,3,76,1,0,10,2,11,4.428571429,0,22,7.285714286,1,24,8,1,3,1.5,0,0,0
0,11,210,6,0,1,2,19,2,14,3,2,2,9,50,1,9,19,53,0,3,6,9,82,19,11,47,134,53,0.37,26,100,6,81,0,6,2,88,1,0,7,2,5,2.333333333,0,23,6.333333333,1,12,2.777777778,1,3,1.333333333,0,0,0
0,0,47,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,19,0,17,0,0,0,0,0,19,20,0,1.2,3,19,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,389,23,1,4,1,61,8,35,1,2,5,8,41,1,8,38,127,0,10,24,6,186,60,30,109,309,97,0.13,39,206,12,183,2,7,8,75,1,0,29,2,18,8,0,26,10.625,1,24,7.125,1,2,1.4,0,0,0
1,4,126,2,0,1,0,11,2,8,0,3,2,7,68,3,7,11,16,0,3,2,6,16,11,7,16,44,15,1.55,14,31,2,19,0,7,2,0,2,0,1,2,3,1.428571429,0,4,2.571428571,1,2,1.285714286,1,3,0.583333333,0,0,0
0,5,115,3,0,1,0,10,2,10,0,4,2,6,58,2,6,10,16,0,1,3,6,18,10,6,18,44,17,1.32,13,35,3,22,0,6,2,0,2,0,0,2,2,1.166666667,0,6,2.666666667,1,3,1.666666667,1,2,0.888888889,0,0,0
0,4,269,4,0,1,0,61,2,4,0,0,2,36,17,7,36,61,67,0,12,4,36,84,61,36,66,206,79,0.08,46,145,4,89,0,36,2,33,2,0,2,2,4,1.666666667,0,6,2.305555556,1,4,1.361111111,1,2,0.590909091,0,0,0
1,7,209,7,3,1,0,33,2,11,3,3,2,13,75,5,13,29,35,1,3,11,8,56,29,15,36,110,40,0.68,28,76,7,47,0,10,3,14,2,2,2,2,5,2.384615385,0,8,3.076923077,1,19,3.307692308,1,3,0.772727273,0,0,0
0,3,41,1,0,1,0,1,1,3,0,0,1,1,23,2,1,1,6,1,0,1,0,1,1,1,5,10,1,2.3,8,6,1,3,0,1,1,0,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,4,268,4,0,1,0,61,2,4,0,0,2,36,17,7,36,61,67,0,12,4,36,84,61,36,66,206,79,0.08,45,145,4,89,0,36,2,33,2,0,2,2,4,1.666666667,0,6,2.305555556,1,4,1.361111111,1,2,0.590909091,0,0,0
0,3,41,1,0,1,0,1,1,3,0,0,1,1,23,2,1,1,6,1,0,1,0,1,1,1,5,10,1,2.3,8,6,1,3,0,1,1,0,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,9,48,3,0,1,0,6,3,9,0,0,3,2,21,1,2,6,7,0,0,3,2,10,6,2,9,22,8,0.95,5,17,3,8,0,2,3,0,2,0,0,1,1,1,1,1,1,1,3,3,3,2,2,2,0,0
0,13,44,4,0,1,0,4,4,13,0,0,4,1,21,1,1,4,7,0,0,4,1,8,4,1,8,18,7,1.17,5,15,4,10,0,1,4,0,2,0,0,1,1,1,1,3,3,3,4,4,4,2,2,2,0,0
0,3,32,1,0,1,0,1,1,3,0,0,1,1,21,1,1,1,4,0,0,1,1,1,1,1,4,7,1,3,4,5,1,3,0,1,1,0,2,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0
0,15,49,4,0,1,0,4,4,16,0,0,4,1,21,1,1,4,9,0,0,4,1,10,4,1,11,22,9,0.95,6,20,4,14,1,1,4,0,2,0,0,1,1,1,1,10,10,10,5,5,5,1,1,1,0,0
0,11,43,3,0,1,0,3,3,12,0,0,3,1,21,1,1,3,7,0,0,3,1,7,3,1,8,16,6,1.31,6,14,3,10,1,1,3,0,2,0,0,1,1,1,1,5,5,5,3,3,3,1,1,1,0,0
0,3,46,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,12,0,1,1,2,4,2,2,9,19,3,1.11,6,12,1,9,0,2,1,0,2,0,0,1,1,1,1,3,2.5,2,1,1,1,0,0,0,0,0
0,5,64,1,0,1,0,3,1,5,0,0,1,3,22,1,3,3,20,0,2,1,3,12,3,3,17,32,7,0.69,10,24,1,20,0,3,1,50,2,0,6,1,2,1.333333333,1,3,2.666666667,2,1,1,1,1,0.166666667,0,0,0
0,7,87,3,0,1,0,7,2,8,0,0,2,4,21,1,4,7,28,0,2,3,4,21,7,4,22,52,15,0.4,14,37,3,28,1,4,2,62,2,0,7,1,4,1.75,0,7,2.75,0,4,2,1,1,0.666666667,0,0,0
0,1,43,1,1,1,0,3,1,1,0,0,1,1,23,1,3,3,9,0,17,1,2,1,3,3,4,12,1,1.92,8,5,1,4,0,3,1,98,1,0,0,1,3,1.333333333,0,2,1.333333333,1,1,0.333333333,0,3,0.5,0,0,0
2,7,533,16,0,2,1,75,2,13,1,5,2,34,209,2,34,73,79,1,1,17,31,189,73,66,81,286,150,0.73,40,231,16,156,0,33,2,60,1,0,1,2,19,4.676470588,0,14,3.147058824,1,16,2.147058824,1,2,0.405405405,0,0,0
2,4,355,12,0,1,1,41,2,10,1,5,2,27,176,2,27,41,43,1,1,12,24,75,41,27,45,147,69,1.2,32,114,12,69,0,26,2,61,1,0,1,2,8,4.814814815,0,12,2.259259259,1,12,1.518518519,1,1,0.2,0,0,0
3,3,166,1,0,1,1,24,1,4,2,0,1,24,40,3,24,24,36,1,2,1,20,35,24,24,36,95,31,0.42,31,67,1,41,0,22,1,65,1,0,2,2,3,1.041666667,0,4,2.166666667,0,1,1,1,0,0,0,0,0
2,2,143,1,0,1,1,21,1,3,2,0,1,21,40,2,21,21,33,1,1,1,18,23,21,21,33,76,19,0.53,27,52,1,30,0,19,1,62,1,0,1,2,4,1.571428571,0,3,1.428571429,0,1,1,1,0,0,0,0,0
2,20,243,15,0,2,1,41,6,21,1,0,4,7,24,1,7,27,63,0,10,15,5,132,41,12,62,197,87,0.12,24,149,9,119,1,6,6,75,1,0,14,2,20,7.857142857,0,25,7.714285714,1,31,8.142857143,1,3,1.666666667,0,0,0
0,4,51,1,0,1,0,3,1,4,0,0,1,3,21,1,3,3,14,0,1,1,3,5,3,3,13,22,4,0.95,8,17,1,13,0,3,1,0,1,0,0,2,2,1.333333333,1,3,2,1,1,1,1,0,0,0,0,0
0,7,89,4,0,2,0,12,2,8,0,1,2,6,26,1,6,11,22,0,0,5,6,25,11,9,22,52,16,0.5,11,38,4,25,0,6,2,0,2,0,3,1,3,1.5,0,4,2.666666667,1,4,1.833333333,1,2,1,0,0,0
2,7,421,16,0,2,1,93,2,7,2,0,2,42,42,2,42,67,91,1,2,16,39,191,93,72,92,331,141,0.13,48,233,4,164,0,40,2,79,1,0,6,2,17,3.047619048,0,15,3.119047619,1,16,2.30952381,1,3,0.555555556,0,0,0
2,5,250,18,0,1,1,48,2,6,2,0,2,27,43,2,27,47,62,1,1,19,24,87,47,27,65,176,77,0.24,32,142,18,90,0,25,2,57,1,0,7,2,5,3.074074074,0,18,3.259259259,1,18,1.740740741,1,1,0.233333333,0,0,0
3,8,143,2,0,1,0,20,1,9,1,0,1,14,22,6,14,20,30,0,0,2,11,59,20,14,36,96,28,0.23,25,64,2,43,1,13,1,0,2,0,3,2,6,1.357142857,0,5,2.928571429,1,2,1.357142857,1,1,0.523809524,0,1,1
1,20,98,2,0,1,0,3,2,29,0,4,2,2,30,1,2,3,27,0,0,2,1,35,3,2,22,53,13,0.57,15,35,2,31,4,2,2,0,2,0,8,1,7,4.5,2,9,6,3,2,1.5,1,1,0.75,0,0,0
0,0,24,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,3,0,0,1,4,3,4.5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0
0,0,29,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,6,0,0,3,9,6,2,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,1,0,0
0,0,24,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,3,0,0,1,4,3,4.5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0
0,0,27,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,6,0,0,1,7,6,2.57,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,3,3,3,0,0
0,0,23,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,2,0,0,1,3,2,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0
0,0,23,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,2,0,0,1,3,2,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0
0,0,23,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,2,0,0,1,3,2,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0
0,0,24,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,4,0,0,1,5,4,3.6,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0
5,23,818,26,4,2,6,125,4,30,3,3,4,22,124,2,22,95,175,0,20,41,13,385,98,42,159,580,218,0.21,118,377,26,280,3,19,6,88,1,0,24,2,18,6.136363636,0,30,7.181818182,1,644,38.09090909,1,5,1.5,0,0,0
0,3,76,1,0,1,0,8,1,3,0,0,1,8,20,1,8,8,23,0,1,1,8,12,8,8,18,44,12,0.45,12,30,1,21,0,8,1,0,2,0,0,2,3,1.5,0,2,1.5,1,1,1,1,0,0,0,0,0
0,14,127,4,0,2,0,10,3,19,0,3,3,4,35,1,4,10,32,0,2,4,4,42,10,6,34,75,27,0.47,17,61,4,48,1,4,3,25,1,0,2,2,5,3.25,0,14,6.75,1,4,2.5,1,2,1.5,0,0,0
0,17,154,7,0,2,0,14,4,26,0,4,4,4,37,1,4,14,34,0,2,7,4,54,14,8,34,91,35,0.41,27,69,7,53,4,4,4,12,1,0,2,2,5,4.25,3,18,8.25,3,9,4,2,2,1.666666667,1,1,1
0,0,34,0,0,0,4,0,0,0,0,0,0,0,18,1,0,0,6,0,0,0,0,4,0,0,6,7,0,2.57,9,6,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,135,4,0,1,2,11,2,10,7,5,2,7,61,1,7,11,20,0,0,4,7,23,11,10,20,53,18,1.15,21,38,4,25,0,0,2,64,1,0,2,1,4,3.285714286,3,3,2.142857143,1,4,1.571428571,1,2,0.777777778,0,0,0
2,11,342,14,0,1,1,51,3,13,0,1,3,18,42,1,18,46,116,0,2,14,16,122,46,26,86,257,73,0.16,43,159,14,112,1,18,3,87,2,0,18,3,9,2.722222222,0,20,4.333333333,0,40,4.111111111,1,5,1.4,0,0,0
4,25,510,13,1,3,1,65,5,35,1,4,4,13,78,2,13,55,129,0,0,14,8,228,63,36,120,358,132,0.22,74,252,13,196,5,12,5,100,2,0,23,2,13,4.923076923,0,21,7.384615385,1,480,57,1,2,1.0625,0,0,0
0,11,132,2,0,1,2,7,1,15,0,2,1,5,34,2,5,7,55,0,0,2,5,29,7,5,38,82,13,0.41,16,51,2,43,1,5,1,100,2,0,6,3,4,2,0,6,3,1,2,1.4,1,1,0.625,0,0,0
1,31,221,8,0,2,2,22,4,37,0,5,4,6,42,2,6,21,78,0,0,9,5,88,21,13,63,160,42,0.26,19,105,8,82,1,6,4,87,2,0,2,2,7,3,0,13,6.166666667,1,20,6.166666667,1,3,1.555555556,0,0,0
1,12,158,6,0,2,0,18,3,17,0,2,3,6,37,1,6,17,43,0,3,6,5,45,17,12,37,96,32,0.39,25,69,6,50,2,6,3,66,5,0,5,1,8,4.5,1,19,6.833333333,2,10,4,1,3,1.625,0,0,0
2,11,194,6,0,2,0,20,3,19,0,5,3,7,62,1,7,19,38,0,3,6,5,56,19,14,36,106,42,0.58,26,78,6,58,2,7,3,71,5,0,7,1,11,4.571428571,0,13,6,1,8,3.571428571,1,4,1.888888889,0,2,1
0,0,21,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,38,1,0,1,0,2,1,5,0,0,1,2,21,1,2,2,7,0,0,1,2,3,2,2,5,13,3,1.62,4,8,1,5,0,2,1,0,2,0,1,1,5,2.5,0,4,2,0,1,1,1,0,0,0,0,0
3,14,163,3,1,1,1,12,2,16,1,2,2,6,33,1,6,12,55,1,4,3,1,71,12,6,54,117,48,0.28,17,102,3,90,0,5,2,66,2,0,2,1,8,3.5,1,15,6.833333333,1,4,2,1,1,0.625,0,0,0
14,26,691,6,0,1,0,32,2,32,0,1,2,19,48,1,19,32,231,0,0,6,5,426,32,19,174,530,204,0.09,113,378,6,345,4,19,2,0,2,0,9,1,8,3.894736842,1,14,6.526315789,2,9,1.842105263,1,3,0.761904762,0,0,0
0,102,841,23,0,1,0,37,6,129,0,4,3,6,48,1,6,19,143,0,0,24,6,577,34,6,129,646,317,0.07,147,446,8,426,22,6,6,0,2,0,18,1,5,2.166666667,0,21,15.83333333,14,660,112.5,1,2,1.25,0,3,1
0,6,105,7,0,2,0,17,2,8,0,1,2,8,36,1,8,17,18,0,2,7,8,27,17,16,16,57,23,0.63,12,39,7,22,0,8,2,56,1,0,0,2,4,2,1,3,1.5,1,7,2,1,9,1.454545455,0,0,0
0,10,74,2,0,1,1,3,2,18,0,8,2,2,38,1,2,3,15,0,0,2,2,17,3,2,14,29,9,1.31,7,23,2,19,0,2,2,0,1,0,1,2,2,2,2,5,4.5,4,2,1.5,1,1,0.75,0,0,0
0,3,48,1,0,1,1,4,1,3,0,0,1,4,24,1,4,4,7,0,0,1,4,5,4,4,7,16,4,1.5,8,11,1,6,0,4,1,100,2,0,0,1,7,2.5,0,1,1,1,1,1,1,0,0,0,0,0
0,15,146,9,0,2,1,12,3,25,1,8,3,4,55,1,4,12,25,0,2,9,4,46,12,8,26,73,33,0.75,18,59,9,46,2,3,3,41,1,0,5,1,10,4,2,22,7.25,2,80,20.75,1,3,1.5,0,0,0
2,9,605,17,0,1,1,76,2,12,0,3,2,33,182,2,35,76,93,2,19,17,31,213,76,38,90,364,168,0.5,63,258,17,178,0,35,2,100,1,0,17,3,19,3.428571429,0,29,3.885714286,1,180,6.971428571,0,9,1.210526316,0,0,0
0,10,222,11,0,1,1,27,2,15,0,4,2,11,77,1,11,27,28,5,2,11,6,71,27,14,33,124,57,0.62,24,90,11,53,0,11,2,54,1,0,3,2,9,3,1,10,3.545454545,1,65,7.363636364,1,4,1.307692308,0,0,0
0,7,77,3,0,1,0,6,2,8,0,0,2,4,23,1,4,6,18,2,0,3,2,18,6,4,16,40,14,0.57,14,30,3,24,1,4,2,0,2,0,3,1,2,0.75,0,11,3.5,1,3,1.5,1,1,0.5,0,0,0
0,31,243,10,0,2,1,22,4,38,0,2,4,5,34,1,5,19,45,2,3,11,3,127,19,10,42,172,97,0.2,37,139,10,114,5,5,4,65,2,0,6,1,5,2.6,1,31,9.8,2,384,78.6,1,5,2.428571429,0,2,1
0,3,953,5,0,1,0,225,1,3,0,0,1,188,26,1,188,225,243,0,5,5,188,288,225,219,228,730,263,0.04,197,491,5,265,0,188,1,99,1,2,1,2,14,0.382978723,0,6,0.856382979,0,12,1.234042553,1,4,0.135416667,0,2,1
0,3,2443,1,0,1,0,209,1,4,0,1,1,209,1317,1,209,209,287,0,0,1,209,208,209,209,233,705,208,1.87,421,441,1,231,0,209,1,0,1,0,1,2,0,0,0,2,0.459330144,0,1,1,1,0,0,0,2,1
1,4,687,6,0,1,1,62,1,5,0,1,1,52,320,1,52,62,105,0,4,6,51,100,62,52,93,259,80,1.24,109,173,6,110,0,52,1,93,1,0,10,2,7,0.538461538,0,15,1.288461538,0,12,1.326923077,1,2,0.181818182,0,2,1
1,4,1089,8,0,1,3,221,1,5,2,0,1,186,81,9,186,221,261,0,5,8,185,382,221,203,247,832,297,0.1,205,544,8,316,0,184,1,98,1,0,10,2,7,0.26344086,0,16,1.489247312,1,14,1.241935484,1,4,0.162436548,0,2,1
