Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
14,1,118,2,0.93125,3,30,6,0.866667,0.8979590000000001,91,88,3,1,1,20,7,0,0,11,14,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,98,105,0,0,0,0,3,0,3,0,3,53,0,3,0,98,105,0,0,0,0,3,0,3,0,3,53,0,3,0,0,17,31,1,0,0,17,0,0,19,0,1,0,0,0,2,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,1,103,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,18,6,13,9,3,11,0.11111099999999999,0.048387099999999995,3,3,1,8,0.048387099999999995,3,0,0,0,0,0,59,72,6,3,6,3,8,6,8,0,8,26,6,8,0,59,72,6,3,6,3,8,6,8,0,8,26,6,8,0,0,0,23,0,15,0,0,10,0,0,0,1,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
50,1,368,2,0.0,0,0,0,0.0,0.0,0,0,2,5,5,58,20,11,17,30,46,0.470588,0.226054,59,50,8,9,0.22014899999999998,59,0,0,0,0,0,202,311,3,4,3,4,16,0,16,0,16,120,0,16,0,209,319,3,5,3,5,18,0,18,0,18,122,0,18,0,0,1,39,4,46,0,1,16,0,0,0,1,0,4,0,2,0,28,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0
94,1,905,2,0.037389099999999995,1,2,1,0.0258621,0.029316000000000002,21,18,2,7,7,180,60,69,85,92,143,0.0232558,0.0718654,47,12,1,42,0.0707831,47,0,0,0,0,0,607,802,23,18,23,18,51,0,42,2,51,374,0,42,2,617,812,23,19,23,19,52,0,43,2,52,380,0,43,2,0,9,151,10,222,0,2,103,0,9,0,1,0,14,0,8,0,114,108,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,11,6,1,0,0,0,1,1
22,1,43,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,13,13,4,8,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,18,22,1,0,1,0,4,0,4,0,4,7,0,4,0,18,22,1,0,1,0,4,0,4,0,4,7,0,4,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
24,1,54,3,0.0,0,0,0,0.0,0.0,0,0,2,3,3,7,2,1,3,3,6,0.333333,0.14285699999999998,4,3,1,2,0.14285699999999998,4,0,0,0,0,0,24,31,1,0,1,0,3,0,2,0,3,9,0,2,0,24,31,1,0,1,0,3,0,2,0,3,9,0,2,0,0,1,8,0,3,0,2,2,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,146,3,0.0,0,0,0,0.0,0.0,0,0,1,5,5,23,15,0,0,17,21,0.25,0.117021,11,6,1,3,0.117021,11,0,0,0,0,0,83,102,7,0,7,0,4,3,3,0,4,50,3,3,0,83,102,7,0,7,0,4,3,3,0,4,50,3,3,0,0,3,21,2,23,0,0,6,0,0,0,0,0,3,0,2,0,16,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
26,1,36,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,1,2,2,2,3,0.5,0.214286,3,3,1,1,0.214286,3,0,0,0,0,0,11,11,0,0,0,0,1,0,1,0,1,4,0,1,0,11,11,0,0,0,0,1,0,1,0,1,4,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,78,2,0.34108499999999997,1,3,1,0.295455,0.323529,13,11,1,1,1,7,4,1,0,3,7,0.2,0.138889,5,5,1,4,0.12820499999999999,5,0,0,1,1,0,31,41,1,2,1,2,4,0,4,0,4,16,0,4,0,34,44,4,2,4,2,4,3,4,0,4,16,3,4,0,0,2,24,1,8,0,1,4,0,11,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
33,1,80,2,0.732877,2,5,2,0.520833,0.578947,25,22,1,1,1,8,3,3,1,3,7,0.2,0.125,5,5,1,4,0.116279,5,0,0,1,1,0,35,45,1,2,1,2,4,0,4,0,4,19,0,4,0,38,48,4,2,4,2,4,3,4,0,4,19,3,4,0,0,3,30,1,12,0,1,4,0,17,0,0,0,0,0,0,0,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
12,1,95,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,13,0,0,12,13,0.0,0.227273,5,0,0,2,0.0746269,5,0,0,0,0,0,17,29,0,0,0,0,1,0,1,0,1,8,0,1,0,62,84,3,3,3,3,11,0,11,3,11,20,0,11,3,0,0,36,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,144,2,0.148515,1,6,2,0.16129000000000002,0.19230799999999998,20,20,2,3,3,13,3,12,8,2,9,0.333333,0.051724099999999995,3,3,1,2,0.028037400000000004,3,0,0,0,0,0,55,69,2,0,2,0,7,0,2,0,7,30,0,2,0,104,124,4,0,4,0,14,0,9,0,14,47,0,9,0,0,0,59,4,2,0,0,0,0,21,0,1,0,0,0,0,0,2,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
92,1,2294,2,0.0773775,5,26,10,0.0789832,0.07789960000000001,174,135,6,11,10,401,82,4,10,202,338,0.108108,0.029675299999999998,53,24,12,99,0.0294608,53,2,4,1,1,3,1733,2190,24,18,12,11,136,0,110,3,169,1065,0,121,4,1746,2203,24,18,12,11,140,0,114,3,173,1069,0,125,4,0,21,394,43,211,0,10,158,0,69,0,1,0,16,1,8,0,66,279,8,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,20,11,23,0,2,0,4,1
26,1,65,2,0.0,0,0,0,0.0,0.0,0,0,10,0,0,13,3,1,1,1,12,0.0,0.0,0,0,0,12,0.0,0,1,1,0,0,1,29,40,1,0,1,0,11,0,11,0,11,3,0,11,0,29,40,1,0,1,0,11,0,11,0,11,3,0,11,0,0,2,26,0,10,0,0,0,0,0,0,1,0,0,1,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,65,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,10,1,1,6,2,9,0.0,0.0,0,0,0,3,0.0,0,1,1,1,2,1,34,42,12,7,0,0,7,0,2,0,33,13,0,11,1,34,42,12,7,0,0,7,0,2,0,33,13,0,11,1,0,0,18,1,8,0,1,4,0,0,0,1,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,1,322,2,0.0,0,0,0,0.0,0.0,0,0,1,7,4,69,14,1,2,15,26,0.0,0.0960699,22,7,0,7,0.09482760000000001,22,0,0,0,0,0,207,282,6,3,6,3,11,0,6,1,11,153,0,6,1,210,286,6,3,6,3,12,0,7,1,12,154,0,7,1,0,2,39,3,60,0,0,53,0,0,0,0,0,7,0,1,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
33,1,74,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,7,1,2,2,0,6,0.28571399999999997,0.25,10,10,2,5,0.25,10,1,1,0,0,1,30,42,2,0,2,0,6,0,6,0,6,9,0,6,0,30,42,2,0,2,0,6,0,6,0,6,9,0,6,0,0,0,12,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,1,95,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,2,2,0,2,0.666667,0.47618999999999995,10,10,2,1,0.548387,34,0,0,0,0,0,11,20,2,0,2,0,2,0,2,0,2,3,0,2,0,28,64,3,0,3,0,5,0,5,0,5,8,0,5,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,1,53,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,1,1,0,5,0.166667,0.24,6,6,1,5,0.24,6,1,1,0,0,1,19,24,1,0,1,0,5,0,5,0,5,6,0,5,0,19,24,1,0,1,0,5,0,5,0,5,6,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,43,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,2,1,0,2,0.5,0.294118,5,5,1,1,0.294118,5,0,0,1,1,0,12,14,1,0,1,0,2,0,1,0,2,3,0,1,0,12,14,1,0,1,0,2,0,1,0,2,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,210,2,0.0,0,0,0,0.0,0.0,0,0,3,8,6,48,4,12,13,4,20,0.0625,0.0460526,7,5,1,15,0.0460526,7,1,2,0,0,2,145,174,6,2,6,2,16,0,15,2,16,85,0,15,2,145,174,6,2,6,2,16,0,15,2,16,85,0,15,2,0,2,45,0,32,0,0,27,0,0,0,1,0,7,0,0,0,4,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
36,1,700,2,0.0645905,1,4,2,0.0781955,0.100437,52,46,5,9,7,172,8,61,83,11,32,0.6,0.207339,113,88,12,8,0.19584100000000002,113,0,0,0,0,0,432,627,0,6,0,6,21,0,19,0,21,335,0,19,0,464,665,0,6,0,6,29,0,27,0,29,343,0,27,0,0,2,148,4,118,0,1,102,0,66,0,3,0,15,0,0,0,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,1,0,0,0,0
25,1,144,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,0,1,2,0,9,0.8888889999999999,0.633027,69,69,8,1,0.633027,69,0,0,0,0,0,40,120,3,2,3,2,9,0,8,1,9,14,0,8,1,40,120,3,2,3,2,9,0,8,1,9,14,0,8,1,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,51,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,4,0,1,0,0,1,0.5,0.272727,6,6,1,1,0.272727,6,0,0,0,0,0,16,21,1,0,1,0,1,1,1,0,1,12,1,1,0,16,21,1,0,1,0,1,1,1,0,1,12,1,1,0,0,0,7,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
28,1,32,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,2,0,0,1,0.5,0.375,3,3,1,1,0.375,3,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,72,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,4,3,1,1,1,2,1.0,0.394737,15,15,2,0,0.394737,15,0,0,0,0,0,23,41,2,1,2,1,1,1,1,0,1,6,1,1,0,23,41,2,1,2,1,1,1,1,0,1,6,1,1,0,0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
34,1,57,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,6,1,17,9,1,2,0.5,0.344828,10,10,1,1,0.344828,10,0,0,2,2,0,19,24,1,0,1,0,1,1,1,0,1,12,1,1,0,19,24,1,0,1,0,1,1,1,0,1,12,1,1,0,0,0,7,0,8,0,0,7,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
38,1,115,2,0.0,0,0,0,0.141026,0.189655,11,11,1,2,2,12,0,3,4,0,3,0.5,0.12963,7,7,1,1,0.10769200000000001,7,0,0,0,0,0,47,67,5,0,5,0,3,1,1,0,3,27,1,1,0,58,78,5,0,5,0,3,1,1,0,3,27,1,1,0,0,0,14,6,15,0,1,12,0,1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0
10,1,38,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,1,0,0,1,4,0.25,0.14285699999999998,4,4,1,3,0.14285699999999998,4,0,0,0,0,0,24,29,0,0,0,0,3,0,3,0,3,15,0,3,0,24,29,0,0,0,0,3,0,3,0,3,15,0,3,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,49,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,9,7,4,8,0.2,0.318182,7,7,1,4,0.318182,7,1,1,2,3,1,15,19,2,0,1,0,4,0,4,0,8,4,0,8,0,15,19,2,0,1,0,4,0,4,0,8,4,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,47,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,8,8,4,8,0.2,0.28571399999999997,6,6,1,4,0.28571399999999997,6,2,2,0,0,1,15,19,3,0,1,0,4,0,4,0,12,4,0,12,0,15,19,3,0,1,0,4,0,4,0,12,4,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,44,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,2,2,0,0,3,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,15,18,1,1,1,1,3,0,3,1,3,4,0,3,1,15,18,1,1,1,1,3,0,3,1,3,4,0,3,1,0,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,539,2,0.0,0,0,0,0.0,0.0,0,0,2,8,8,119,11,8,75,19,45,0.0,0.05513780000000001,22,6,0,10,0.0539216,22,0,0,1,3,0,377,484,12,7,12,7,26,0,9,1,26,261,0,9,1,386,493,15,7,15,7,27,3,10,1,27,265,3,10,1,0,4,81,4,73,0,2,51,0,0,0,1,0,9,0,3,0,16,60,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,1,0,0,0,1,1
32,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1.0,0.647059,11,11,1,0,0.647059,11,0,0,0,0,0,6,9,1,0,1,0,1,0,0,1,1,1,0,0,1,6,9,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,257,2,0.257274,2,60,8,0.289593,0.340426,64,64,1,8,4,65,3,2,3,0,9,0.14285699999999998,0.0159574,3,3,1,6,0.015463900000000001,3,2,2,0,0,1,185,215,5,0,5,0,9,1,6,0,9,107,1,6,0,191,221,18,0,18,0,9,14,6,0,9,107,14,6,0,0,4,47,9,30,0,1,23,0,14,0,0,0,6,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,0,0,0,0,0,0
30,1,61,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,0,0,0,6,0.166667,0.103448,3,3,1,5,0.103448,3,2,2,0,0,1,26,32,1,0,1,0,6,0,5,0,6,8,0,5,0,26,32,1,0,1,0,6,0,5,0,6,8,0,5,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,458,2,0.0,0,0,0,0.0,0.0,0,0,1,10,7,109,3,2,2,5,16,0.0,0.00977995,4,0,0,5,0.00977995,4,1,1,0,0,1,405,427,20,4,20,4,11,12,4,1,11,302,12,4,1,405,427,20,4,20,4,11,12,4,1,11,302,12,4,1,0,1,46,8,66,0,2,4,0,0,0,0,0,8,0,0,0,25,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,13,0,1,0,0,0,0,0
12,1,50,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,1,0,0,3,9,0.166667,0.0882353,3,3,1,5,0.0882353,3,0,0,0,0,0,31,39,0,0,0,0,6,0,5,0,6,11,0,5,0,31,39,0,0,0,0,6,0,5,0,6,11,0,5,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
29,1,55,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,1,1,0,1,0.5,0.16,4,4,1,1,0.16,4,0,0,0,0,0,21,27,2,0,2,0,1,1,1,0,1,1,1,1,0,21,27,2,0,2,0,1,1,1,0,1,1,1,1,0,0,0,9,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,1,1
49,1,222,2,0.0921986,2,10,2,0.091954,0.100775,16,13,1,1,1,46,9,63,193,19,40,0.047619,0.128378,19,19,1,20,0.128378,19,0,0,0,0,0,129,174,4,6,4,6,21,0,20,5,21,75,0,20,5,129,174,4,6,4,6,21,0,20,5,21,75,0,20,5,0,0,57,0,47,0,0,46,0,9,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
