wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
2,3,0,14,11,1,0,14,2,2,42,0,0,0.875,0.625,1,1,20,0,0,0,0,3,1.5,0,0
2,4,0,19,18,1,0,19,2,2,110,0,0,0.9375,0.625,1,1,54,0,0,0,0,1,0.5,0,0
2,3,0,10,18,1,0,10,2,2,69,0,0,0.85714287,0.6666667,1,1,33.5,0,0,0,0,6,3,0,0
11,4,3,30,75,15,3,27,5,0.9235294,987,0.23529412,0,0.7714286,0.25,2,2,87.181816,0,0,0,0,41,5.4545455,0,0
3,1,0,3,11,3,0,3,2,1,52,0,0,0,0.33333334,0,0,15.666667,0,0,0,0,2,1.3333334,0,0
2,3,0,11,7,1,0,11,2,2,22,0,0,0.875,0.625,1,1,10,0,0,0,0,1,0.5,0,0
4,3,0,8,18,0,1,7,1,0.33333334,68,1,0,0.93877554,0.39285713,2,4,15.75,0,0,0,0,1,0.75,1,1
2,2,0,17,20,1,0,17,2,2,81,0,0,0.8,0.6666667,1,1,39.5,0,0,0,0,1,0.5,0,0
4,5,0,9,13,4,0,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
16,3,12,46,108,40,26,20,10,0.9,1359,0.16666667,0,0.7407407,0.31666666,2,5,83.1875,0,0,0,0,25,5.1875,0,0
4,4,0,16,21,4,1,15,3,1,95,0,0,0.9770115,0.5555556,3,8,22,0,0,0,0,1,0.5,0,0
10,1,0,3,11,37,2,1,2,0.8611111,51,1,0,0,0.5,0,0,3.7,0,0,0,0,1,0.8,0,0
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,13,34,3,4,9,5,0.8666667,218,0,0,0.9354839,0.73333335,3,6,34.833332,0,0,0,0,1,0.6666667,0,0
5,6,0,17,20,4,0,17,1,0.9166667,73,0,0,0.875,0.6666667,2,3,13,0,0,0,0,1,0.6,0,0
5,7,0,12,17,4,0,12,1,0.9166667,68,0,0,0.88461536,0.6666667,2,4,12,0,0,0,0,1,0.6,0,0
2,1,0,4,6,1,0,4,2,2,25,0,0,0,0.75,0,0,11.5,0,0,0,0,3,1.5,0,0
4,2,0,6,9,6,1,5,2,2,37,0,0,0.88461536,0.5833333,1,3,8.25,0,0,0,0,2,1,0,0
7,2,0,16,45,19,1,15,2,0.8333333,554,1,0,0.75,0.29166666,1,3,78,0,0,0,0,23,4.714286,0,0
2,3,0,12,16,1,0,12,2,2,62,0,0,0.875,0.625,1,1,30,0,0,0,0,6,3,0,0
6,1,0,37,52,13,23,14,0,0.9,1128,0.5,0,0,0.32,0,0,186.66667,0,0,0,0,26,10.5,0,0
3,4,0,3,8,3,0,3,1,1,43,0,0,0.9512195,0.5833333,0,0,13,0,0,0,0,1,0.6666667,0,0
4,4,0,28,35,4,1,27,3,1,192,0,0,0.962963,0.5555556,3,7,46.25,0,0,0,0,1,0.5,0,0
2,3,0,7,11,1,0,7,2,2,35,0,0,0.85714287,0.6666667,1,1,16.5,0,0,0,0,1,0.5,0,0
2,3,0,14,10,1,0,14,2,2,37,0,0,0.875,0.625,1,1,17.5,0,0,0,0,2,1,0,0
6,3,0,14,28,9,0,14,6,0.8,141,0.33333334,0,0.8863636,0.33333334,2,6,22,0,0,0,0,10,2.6666667,0,0
5,4,0,14,24,8,1,13,4,1,113,0,0,0.96590906,0.4,3,9,21,0,0,0,0,1,0.6,0,0
1,2,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
3,3,0,1,7,3,0,1,1,2,18,0,0,0.95,0.5555556,0,0,5,0,0,0,0,1,0.6666667,0,0
2,3,0,11,17,1,0,11,2,1,132,0,0,0.94736844,0.6,0,0,64.5,0,0,0,0,1,0.5,0,0
2,2,0,8,13,1,0,8,2,2,49,0,0,0.8,0.6666667,1,1,23.5,0,0,0,0,1,0.5,0,0
3,3,0,13,21,0,1,12,3,0.78571427,117,0.5714286,0,0.84615386,0.5,0,0,35.666668,0,0,0,0,4,1.6666666,0,0
6,6,0,21,31,9,0,21,1,0.93333334,140,0,0,0.84,0.6,2,3,21.833334,0,0,0,0,1,0.6666667,0,0
2,3,0,5,10,1,0,5,2,2,38,0,0,0.85714287,0.6666667,1,1,18,0,0,0,0,3,1.5,0,0
5,5,0,13,16,10,0,13,1,1,53,0,0,0.88235295,0.37142858,1,1,9.4,0,0,0,0,2,1,0,0
4,4,0,56,96,6,0,56,2,1.3333334,1848,1,0,0.8333333,0.53125,1,1,459.75,0,0,0,0,17,6,0,0
2,4,0,29,37,1,0,29,2,2,297,0,0,0.9375,0.625,1,1,147.5,0,0,0,0,1,0.5,0,0
6,6,0,19,24,3,0,19,1,0.8666667,102,0,0,0.84,0.73333335,2,3,15.5,0,0,0,0,1,0.6666667,0,0
5,5,0,19,23,4,2,17,4,0.9166667,126,0,0,0.9464286,0.6666667,4,9,23.6,0,0,0,0,1,0.6,0,0
4,4,0,23,38,4,1,22,3,1,172,0,0,0.962963,0.5555556,3,7,41.25,0,0,0,0,1,0.5,0,0
2,3,0,14,12,1,0,14,2,2,56,1,0,0.8,0.75,1,1,26,0,0,0,0,3,1.5,0,0
3,2,0,3,7,3,0,3,1,2,23,0,0,0.6666667,0.6666667,1,2,6.6666665,0,0,0,0,1,0.6666667,0,0
1,1,0,1,5,0,0,1,0,2,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,4,0,29,27,1,0,29,2,2,129,0,0,0.9375,0.625,2,2,63.5,0,0,0,0,1,0.5,0,0
2,4,0,26,22,1,0,26,2,2,102,0,0,0.9375,0.625,1,1,50,0,0,0,0,1,0.5,0,0
4,6,0,9,13,4,0,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
5,7,0,24,30,4,0,24,1,0.9166667,140,0,0,0.88461536,0.6666667,2,3,26.4,0,0,0,0,1,0.6,1,1
3,3,0,26,21,1,0,26,2,0.75,126,0.5,1,0.875,0.625,1,1,40.333332,0,0,0,0,4,1.3333334,0,0
2,3,0,17,31,1,0,17,2,1,108,0,0,0.875,0.625,1,1,52.5,0,0,0,0,3,1.5,0,0
0,1,0,1,0,0,0,1,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,7,4,1,3,4,2,2,8,0,0,0.95454544,0.6666667,1,1,3,0,0,0,0,1,0.5,0,0
1,1,0,0,5,0,0,0,0,2,63,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
7,4,0,15,47,15,2,13,4,0.9444444,380,0,0,0.9444444,0.5,3,9,52.857143,0,0,0,0,1,0.71428573,0,0
7,4,0,30,51,13,0,30,4,0.75641024,492,0.07692308,0,0.8333333,0.33333334,1,1,67.42857,0,0,0,0,15,3,0,0
6,2,0,45,84,1,0,45,3,0.85,720,0.16666667,1,0.7647059,0.6,1,2,117,0,0,0,0,11,2.3333333,0,0
1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,4,0,15,22,4,1,14,3,1,80,0,0,0.95555556,0.5555556,3,5,18.25,0,0,0,0,1,0.5,0,0
6,4,0,15,19,9,0,15,1,0.93333334,72,0,0,0.8333333,0.6,2,5,10.5,0,0,0,0,1,0.6666667,0,0
2,3,0,15,16,1,0,15,2,2,61,0,0,0.875,0.6,1,1,29.5,0,0,0,0,5,2.5,0,0
4,4,0,22,29,4,3,19,3,1,179,0,0,0.9770115,0.5555556,3,9,43,0,0,0,0,1,0.5,0,0
3,5,0,12,22,3,0,12,3,1.25,83,0.5,0,0.96153843,1,3,8,26,0,0,0,0,8,3,0,0
4,4,0,7,7,6,0,7,4,2,21,0,0,0.84210527,0.4375,1,1,4.25,0,0,0,0,1,0.75,0,0
5,6,0,19,23,4,0,19,1,0.9166667,92,0,0,0.875,0.6666667,2,3,16.8,0,0,0,0,1,0.6,0,0
3,5,0,10,7,3,0,10,1,2,19,0,0,0.9130435,0.5,1,2,5.3333335,0,0,0,0,1,0.6666667,0,0
6,6,0,13,19,3,0,13,1,0.8666667,73,0,0,0.84,0.73333335,2,3,10.666667,0,0,0,0,1,0.6666667,0,0
5,8,0,16,19,4,0,16,1,0.9166667,86,0,0,0.8888889,0.6666667,2,3,15.6,0,0,0,0,1,0.6,0,0
4,5,0,4,5,6,0,4,2,1.3333334,25,1,0,0.9268293,0.5,1,2,5,0,0,0,0,1,0.75,0,0
2,3,0,2,11,1,0,2,1,1,66,0,0,0.974359,0.6666667,0,0,31.5,0,0,0,0,1,0.5,0,0
2,3,0,7,6,1,0,7,2,2,26,0,0,0.85714287,0.625,1,1,12,0,0,0,0,2,1,0,0
5,4,0,14,36,4,3,11,4,0.9166667,191,0,0,0.9508197,0.6666667,3,8,36.6,0,0,0,0,1,0.6,0,0
8,1,0,2,19,4,2,0,8,0.5714286,88,1,0,0,0.5,0,0,9.75,0,0,0,0,4,1.25,0,0
2,3,0,5,7,1,0,5,2,2,25,0,0,0.85714287,0.6666667,0,0,11.5,0,0,0,0,2,1,0,0
2,2,0,10,17,1,0,10,2,2,80,0,0,0.8,0.6666667,1,1,39,0,0,0,0,1,0.5,0,0
5,3,0,8,22,8,0,8,4,1,111,0.33333334,0,0.9423077,0.5,0,0,20.6,0,0,0,0,2,1,0,0
6,3,0,4,7,15,0,4,5,1.2,40,1,0,0.77272725,0.43333334,0,0,5,0,0,0,0,1,0.8333333,0,0
5,5,0,14,17,4,0,14,1,0.9166667,61,0,0,0.875,0.6666667,2,3,10.6,0,0,0,0,1,0.6,0,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.94736844,0.6666667,0,0,13.666667,0,0,0,0,2,0.6666667,0,0
31,1,0,62,182,321,12,51,21,0.95862067,3193,0.37931034,0,0,0.13809524,0,0,101.064514,0,0,0,0,19,3.7419355,0,0
2,4,0,16,11,1,0,16,2,2,128,0,0,0.9375,0.625,1,1,63,0,0,0,0,1,0.5,0,0
2,3,0,31,53,1,0,31,2,2,265,0,0,0.875,0.625,1,1,131.5,0,0,0,0,11,5.5,0,0
10,2,0,42,109,33,3,41,4,0.94871795,1298,0.23076923,0,0.61904764,0.33333334,1,2,127.5,0,0,0,0,18,4.8,1,1
0,1,0,11,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,9,13,4,0,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
5,6,0,21,29,4,0,21,1,1.1071428,188,0,0,0.875,0.6666667,2,3,35.2,0,0,0,0,1,0.6,0,0
3,4,0,2,5,3,0,2,1,1.5,12,0,0,0.8888889,0.6666667,1,1,2.6666667,0,0,0,0,1,0.6666667,0,0
2,3,0,14,17,1,0,14,2,2,66,0,0,0.875,0.625,1,1,32,0,0,0,0,5,2.5,0,0
4,4,0,20,29,4,1,19,3,1,128,0,0,0.9770115,0.5555556,3,6,30.25,0,0,0,0,1,0.5,0,0
