CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
0,19,60,3,0,1,0,3,3,19,1,0,3,1,23,1,1,3,10,0,0,3,1,13,3,1,10,25,8,0.92,12,18,3,14,0,0,3,0,1,0,0,1,1,1,1,7,7,7,3,3,3,1,1,1,0,0
16,10,784,4,0,1,4,65,2,16,3,4,2,34,239,2,34,64,126,0,7,4,18,239,64,36,109,430,153,0.56,119,262,4,196,1,31,2,93,2,0,1,1,8,3.705882353,0,14,3.323529412,1,6,2,1,2,0.756756757,0,2,1
20,22,1249,13,0,2,0,136,5,34,1,7,5,23,542,1,23,107,98,0,13,25,3,382,107,57,84,545,270,0.99,165,354,13,246,5,22,6,89,1,0,0,1,9,4.52173913,0,18,5.434782609,2,113,12.43478261,1,4,1.48,0,3,1
2,50,347,19,0,5,2,31,8,91,3,29,8,3,128,1,3,24,49,0,0,26,1,103,24,14,41,167,50,0.77,52,91,19,65,12,0,10,66,1,0,0,1,6,3,1,19,9.333333333,4,1264,424.3333333,1,8,5,0,0,0
4,7,222,2,0,1,3,12,1,12,2,4,1,9,94,1,9,11,47,0,1,3,5,39,11,9,39,91,15,1.03,37,54,2,42,1,7,1,86,1,0,0,1,4,3.111111111,1,8,3.222222222,1,2,1.222222222,1,1,0.363636364,0,0,0
50,10,1626,17,0,1,59,138,2,16,1,3,2,74,460,3,74,129,420,0,18,25,24,544,129,98,370,917,262,0.5,251,632,17,500,1,73,2,97,2,0,3,1,20,4.540540541,1,22,4.378378378,0,92,3.22972973,1,4,0.564102564,0,1,1
0,47,247,8,2,2,1,17,4,65,3,9,4,3,56,1,3,12,26,0,0,8,1,122,12,7,27,149,101,0.38,42,128,8,116,9,0,6,33,1,0,2,1,64,22.66666667,1,19,7.666666667,1,60,21.33333333,1,2,1.4,0,2,1
2,4,279,6,3,1,0,56,1,4,0,0,1,38,34,1,38,55,55,10,9,6,23,96,55,38,55,193,84,0.18,57,139,6,89,0,38,1,89,1,1,11,1,427,18.65789474,1,7,1.763157895,0,18,1.789473684,1,5,0.487804878,0,0,0
0,5,57,3,0,2,0,6,2,6,0,0,2,4,17,1,4,6,11,0,3,3,4,14,6,6,11,30,10,0.57,12,21,3,14,0,4,2,50,2,0,0,1,4,2.25,1,3,2.5,2,3,1.5,1,2,1,0,0,0
0,5,100,2,0,1,1,10,1,5,0,0,1,8,30,1,8,10,18,0,0,2,8,19,10,8,14,50,12,0.6,20,26,2,15,0,8,1,87,2,0,5,1,9,5.125,2,5,2.375,2,2,1.25,1,1,0.4,0,0,0
5,17,766,11,1,1,0,102,4,23,0,5,4,28,186,1,28,98,63,3,4,13,19,326,98,39,58,508,223,0.37,79,281,11,171,1,28,4,76,2,0,10,2,19,6.464285714,1,15,6.535714286,1,224,13.85714286,1,3,1.4,0,4,1
1,14,211,4,0,1,0,16,3,27,0,12,3,5,107,1,5,14,24,0,4,6,4,45,14,7,20,85,33,1.26,22,53,4,38,0,5,3,40,2,0,6,1,9,5,1,9,5.8,2,5,3.2,2,2,1.428571429,1,6,1
1,9,146,4,0,1,0,16,2,16,0,6,2,5,70,1,5,11,16,0,3,9,4,26,11,5,15,55,22,1.27,22,37,4,25,0,5,3,66,2,0,5,1,8,3.8,1,7,2.8,1,5,2.6,1,1,0.714285714,0,1,1
1,9,75,4,0,2,0,13,2,10,0,1,2,4,19,1,4,9,10,0,2,8,3,23,9,7,11,42,19,0.45,14,30,4,20,0,4,3,50,2,0,2,1,10,5.75,1,6,2.75,1,4,2.25,1,1,0.833333333,0,0,0
1,18,210,6,0,3,0,21,4,28,0,10,4,5,97,1,5,18,27,0,6,8,4,66,18,15,24,103,51,0.94,11,75,6,56,0,5,4,50,2,0,0,1,18,9.8,4,10,5.8,1,16,5.6,1,3,2.142857143,0,0,0
3,27,1073,8,17,2,2,89,4,48,0,18,4,20,423,1,20,87,109,0,18,8,0,396,87,48,75,570,243,0.74,88,318,8,232,2,20,4,89,1,0,9,1,20,7.55,2,14,8.85,2,23,8,1,4,1.909090909,0,3,1
8,10,1261,6,5,1,3,270,3,10,0,0,3,101,60,1,101,268,170,2,2,6,86,593,268,101,148,1081,520,0.06,124,668,6,392,0,101,3,97,3,1,12,4,57,5.910891089,0,16,5.00990099,1,16,3.138613861,1,2,1.126213592,0,5,1
0,4,323,3,0,1,0,43,1,5,0,1,1,41,79,1,41,43,85,0,0,3,41,58,43,43,55,186,45,0.42,58,100,3,57,0,41,1,0,4,0,7,1,8,0.268292683,0,6,1.414634146,1,3,1.048780488,1,1,0.068181818,0,0,0
0,1,328,1,20,1,0,20,1,10,0,9,1,20,218,1,20,20,79,0,0,1,0,0,20,20,27,80,0,2.73,30,27,1,26,0,20,1,0,0,2,18,0,4,1,0,1,1,1,1,1,1,0,0,0,0,0
0,4,40,1,0,1,0,1,1,5,0,1,1,1,24,1,1,1,4,0,1,1,1,1,1,1,4,9,1,2.67,7,5,1,3,0,1,1,0,1,0,0,1,337,337,337,2,2,2,1,1,1,0,0,0,0,0
7,16,1074,11,1,1,0,138,3,23,0,4,3,41,244,1,41,137,90,3,8,11,30,443,137,51,79,705,305,0.35,134,384,11,235,1,41,3,87,2,0,17,2,17,6.219512195,1,18,6.512195122,1,163,10.70731707,1,3,1.209302326,0,8,1
2,10,203,4,0,1,0,16,2,22,0,11,2,6,107,1,6,14,27,0,3,6,4,41,14,8,24,74,29,1.45,24,53,4,38,0,6,3,61,2,0,7,1,8,4,1,9,4.333333333,2,5,2.5,1,2,1.25,0,6,1
1,7,144,4,0,1,0,15,2,13,0,6,2,6,76,1,6,11,17,0,3,8,5,25,11,6,16,49,20,1.55,20,36,4,24,0,6,3,72,2,0,4,1,8,3,0,5,2.166666667,0,5,2,1,1,0.625,0,1,1
2,12,234,4,0,1,0,20,3,22,0,10,3,7,118,1,7,18,25,0,5,6,5,57,18,9,22,94,40,1.26,24,62,4,43,0,7,3,60,2,0,7,1,9,4.142857143,1,9,4.714285714,0,5,2.857142857,2,2,1.333333333,1,5,1
2,6,173,3,0,1,0,17,2,13,0,6,2,8,92,1,8,14,19,0,4,6,6,30,14,8,17,60,24,1.53,21,41,3,26,0,8,2,78,2,0,4,1,9,3.125,0,5,1.75,0,3,1.75,1,1,0.7,0,1,1
1,9,81,4,0,2,0,12,2,11,0,1,2,4,22,1,4,8,11,0,2,8,3,26,8,7,11,42,21,0.52,17,32,4,23,0,4,3,50,2,0,3,1,7,4.25,1,10,4.25,1,4,2,1,1,0.666666667,0,1,1
1,5,94,3,0,1,0,16,1,5,0,0,1,9,15,1,9,12,18,0,2,7,8,30,12,11,18,57,22,0.26,22,40,3,27,0,9,2,33,2,0,6,1,8,4,0,9,3.111111111,0,3,1.333333333,1,1,0.363636364,0,0,0
0,6,117,2,0,1,1,12,2,9,0,0,2,7,15,1,7,12,24,0,1,2,7,21,12,7,15,57,19,0.26,45,34,2,21,2,7,2,14,2,0,3,1,5,2.571428571,1,2,2,2,2,1.714285714,1,1,0.777777778,0,0,0
6,17,932,37,5,4,0,239,5,18,0,1,3,40,129,1,40,100,96,1,38,37,28,499,216,147,98,737,303,0.18,90,401,8,302,0,40,6,94,1,1,7,2,43,8.5,0,25,4.2,1,22,4.25,1,3,1.30952381,0,2,1
0,4,77,2,0,1,0,5,1,11,0,7,1,4,43,1,4,5,9,0,0,2,4,8,5,4,8,23,6,1.87,11,14,2,8,0,4,1,0,2,0,4,1,3,2,1,5,2.75,2,2,1.25,1,1,0.428571429,0,0,0
3,6,216,3,0,1,34,9,2,8,4,1,2,6,55,2,6,9,57,0,3,3,3,74,9,6,55,111,26,0.5,58,81,3,67,0,2,2,98,1,0,6,2,7,2.5,0,5,2.333333333,1,3,1.5,1,1,0.444444444,0,0,0
11,10,2268,10,10,1,8,378,2,12,0,1,2,147,371,1,147,357,349,35,36,11,91,945,361,162,267,1625,676,0.23,301,943,10,631,0,147,3,96,1,1,25,3,40,4.979591837,0,21,4.102040816,0,109,5.238095238,1,3,0.899328859,0,10,1
0,1,47,1,0,1,0,6,1,2,0,1,1,6,25,1,6,6,8,0,0,1,6,0,6,6,8,9,0,2.78,13,8,1,7,0,6,1,0,0,1,2,0,3,1.5,0,0,0,0,1,1,1,0,0,0,0,0
8,12,1457,19,78,2,15,429,4,13,1,0,3,87,163,1,87,229,149,0,1,25,1,772,346,134,138,1085,447,0.15,216,585,19,364,1,86,5,93,1,0,8,1,27,6.494252874,1,21,4.011494253,1,1224,31.2183908,1,3,0.966292135,0,0,0
25,11,1310,21,18,2,13,288,3,12,0,1,2,83,199,1,83,150,159,5,28,21,35,725,288,146,157,980,355,0.2,138,512,6,376,0,83,3,94,1,1,14,1,28,6.686746988,0,25,5.084337349,0,17,3.192771084,1,3,0.670588235,0,10,1
38,8,2782,9,0,1,112,343,2,9,0,1,2,215,463,1,215,331,515,4,8,11,173,1073,336,238,393,1871,764,0.25,449,1157,9,811,0,215,2,99,1,1,13,2,151,4.074418605,0,11,3.604651163,0,80,1.972093023,1,5,0.493087558,0,2,1
3,26,833,2,0,1,3,23,1,44,16,14,1,17,285,1,17,23,164,0,0,2,14,342,23,17,106,455,192,0.63,93,298,2,274,3,1,1,72,1,0,5,1,11,6.470588235,0,12,5.823529412,1,2,1.352941176,1,1,0.421052632,0,3,1
4,35,482,15,0,2,3,46,6,52,7,12,6,8,134,1,8,45,93,0,0,16,4,217,45,16,69,292,141,0.46,74,210,15,173,6,1,6,83,1,0,5,1,8,5.625,0,14,3.75,1,576,79.5,1,2,1.4,0,0,0
0,1,28,1,0,1,0,2,1,1,0,0,1,2,15,1,2,2,4,0,0,1,2,0,2,2,4,5,0,3,8,4,1,3,0,2,1,0,0,3,1,0,1,0.5,0,1,0.5,0,1,1,1,0,0,0,1,1
0,4,81,3,0,1,0,12,1,4,0,0,1,10,16,1,10,12,19,0,0,3,10,15,12,10,13,46,12,0.35,19,25,3,13,0,10,1,0,3,0,4,1,23,9,3,4,2.3,2,2,1.1,1,1,0.25,0,0,0
5,20,691,11,0,1,10,67,4,33,0,10,4,15,258,1,15,63,126,0,12,13,10,240,63,17,102,358,152,0.72,82,254,11,196,3,15,4,87,1,0,5,1,20,7.4,1,17,5.933333333,1,76,10.33333333,1,3,1.705882353,0,0,0
0,3,47,1,3,1,0,3,1,3,0,0,1,3,17,1,3,3,8,0,3,1,0,3,3,3,8,15,3,1.13,15,11,1,7,0,3,1,66,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,27,186,10,0,1,0,22,4,30,5,2,4,5,31,1,5,20,28,0,0,12,5,93,20,5,16,138,76,0.22,23,92,10,66,2,0,4,0,1,0,4,1,7,4.6,4,17,11,5,61,16.2,1,5,2.428571429,0,2,1
0,4,114,3,0,1,0,10,2,12,1,7,2,5,63,1,5,8,19,0,3,4,5,19,8,5,18,37,15,1.7,14,33,3,24,0,4,2,60,1,0,0,1,8,4.2,2,9,2.8,1,3,1.6,1,1,0.571428571,0,0,0
3,6,116,1,0,1,1,7,1,9,6,3,1,7,53,1,7,7,12,0,0,1,4,29,7,7,12,46,16,1.15,17,28,1,20,0,1,1,100,1,0,0,1,3,2.571428571,0,3,1.857142857,1,1,1,1,0,0,0,0,0
0,4,51,1,0,1,0,3,1,4,0,0,1,3,21,1,3,3,9,0,2,1,3,8,3,3,9,17,4,1.24,13,13,1,9,0,3,1,33,1,0,0,2,1,1,1,3,2,1,1,1,1,0,0,0,0,0
0,3,41,1,0,1,0,3,1,3,0,0,1,3,18,1,3,3,6,0,1,1,3,4,3,3,6,13,3,1.38,11,9,1,5,0,3,1,0,1,0,0,2,1,1,1,2,1.666666667,1,1,1,1,0,0,0,0,0
0,9,93,8,0,2,0,13,2,9,0,0,2,5,25,1,5,12,16,0,3,9,5,33,12,12,16,53,22,0.47,15,38,8,25,0,5,3,53,1,0,0,2,1,1,1,11,3.2,1,16,4,1,3,1.285714286,0,0,0
0,3,55,1,0,1,0,3,1,6,0,3,1,3,30,1,3,3,6,0,1,1,3,4,3,3,6,13,3,2.31,12,9,1,5,0,3,1,33,1,0,0,2,1,0.666666667,0,3,1.666666667,1,1,1,1,0,0,0,0,0
0,6,376,8,8,1,9,41,2,11,2,4,2,24,139,1,24,38,63,7,7,9,9,103,38,24,57,184,57,0.76,58,114,8,80,0,22,2,94,1,2,8,2,28,6.25,0,9,2.041666667,0,25,2.458333333,1,4,0.576923077,0,1,1
0,5,339,6,0,1,0,55,1,5,0,0,1,43,38,1,43,55,65,2,2,6,41,124,55,45,50,247,108,0.15,60,158,6,102,0,43,1,48,1,1,6,2,51,3.302325581,0,12,2.953488372,1,8,1.325581395,1,3,0.355555556,0,2,1
0,6,216,2,0,1,0,19,1,10,0,3,1,15,81,1,15,19,45,0,0,2,15,45,19,15,30,110,36,0.74,26,66,2,46,0,15,1,0,2,0,5,1,4,1.933333333,1,7,3.533333333,2,2,1.266666667,1,1,0.333333333,0,2,1
20,9,1282,22,1,1,0,291,3,9,1,0,3,109,81,2,109,274,190,2,5,30,86,631,274,146,155,1060,507,0.08,148,662,22,392,0,108,3,94,1,1,19,2,96,11.22018349,2,17,3.532110092,1,16,2.348623853,1,3,0.982142857,0,0,0
0,1,61,1,0,1,0,7,1,1,0,0,1,7,22,1,7,7,19,0,0,1,7,0,7,7,9,20,0,1.1,19,9,1,8,0,7,1,0,1,2,3,1,4,1.857142857,1,0,0,0,1,1,1,0,0,0,0,0
0,1,71,1,0,1,0,15,1,1,0,0,1,15,20,1,15,15,26,0,0,1,15,0,15,15,17,27,0,0.74,25,17,1,16,0,15,1,0,0,2,3,0,6,1.8,1,0,0,0,1,1,1,0,0,0,1,1
0,4,94,5,0,1,0,14,1,4,0,0,1,10,21,1,10,14,14,0,1,5,10,21,14,14,14,51,19,0.41,22,33,5,18,0,10,1,0,1,1,2,2,4,2.3,2,3,2,1,5,1.4,1,2,0.5,0,0,0
0,5,71,2,0,1,0,4,1,13,0,8,1,3,40,1,3,4,8,0,0,2,3,7,4,3,7,20,5,2,11,12,2,7,0,3,1,0,2,0,4,1,2,1.666666667,1,5,3,2,2,1.333333333,1,1,0.5,0,0,0
22,15,3178,35,25,1,22,467,3,20,2,3,3,129,543,2,129,404,368,4,12,50,78,1447,434,149,257,2253,931,0.24,407,1188,31,746,1,127,4,93,2,2,23,3,45,7.627906977,0,46,5.945736434,1,2801664,22257.84496,1,3,1.151515152,0,8,1
0,5,159,3,0,1,0,13,1,10,0,5,1,11,71,1,11,13,35,0,0,3,11,20,13,13,23,68,15,1.04,20,38,3,25,0,11,1,0,3,0,8,1,10,1.727272727,0,6,1.636363636,1,3,1.181818182,1,1,0.214285714,0,0,0
0,1,38,1,0,1,0,2,1,1,0,0,1,2,22,1,2,2,4,0,0,1,2,0,2,2,4,5,0,4.4,11,4,1,3,0,2,1,0,2,2,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,14,96,6,0,4,0,16,5,20,0,5,5,3,34,1,3,16,12,0,5,6,3,29,16,13,11,52,27,0.65,11,38,6,22,0,3,5,26,1,0,0,1,10,7.333333333,5,9,3.666666667,1,6,5.333333333,4,3,2.6,1,0,0
76,14,6167,17,11,1,29,1141,3,17,0,2,3,308,1014,1,308,1004,559,16,52,23,205,2787,1011,357,510,4565,2146,0.22,647,2656,17,1660,0,308,4,96,1,1,23,3,61,7.198051948,0,26,5.642857143,0,880,8.912337662,1,4,1.383870968,0,5,1
0,1,41,1,0,1,0,5,1,1,0,0,1,5,21,1,5,5,7,0,0,1,5,0,5,5,7,8,0,2.62,12,7,1,6,0,5,1,0,1,1,4,1,4,1.2,0,1,0.6,0,1,1,1,0,0,0,0,0
0,6,68,2,2,1,0,6,2,6,0,0,2,4,20,1,4,6,11,0,3,2,2,16,6,4,11,32,10,0.62,16,21,2,14,0,4,2,33,1,0,4,2,4,3,2,4,3.5,3,2,1.5,1,1,0.666666667,0,0,0
1,4,149,4,0,1,0,22,1,5,0,1,1,17,43,1,17,22,28,0,9,4,16,32,22,17,28,81,30,0.53,30,58,4,35,0,17,1,84,1,0,4,1,15,4.294117647,0,7,1.588235294,1,4,1.294117647,1,2,0.421052632,0,0,0
0,7,220,3,7,1,6,27,2,9,0,1,2,12,65,1,12,27,42,1,11,3,4,71,27,16,40,117,43,0.56,38,83,3,56,0,12,2,86,1,0,8,1,18,6.25,3,7,3.333333333,1,4,2.333333333,1,1,0.714285714,0,0,0
0,3,49,1,0,1,0,4,1,3,0,0,1,4,17,1,4,4,8,0,2,1,4,8,4,4,8,19,6,0.89,13,14,1,9,0,4,1,25,1,0,0,2,2,1.5,1,3,1.75,1,1,1,1,0,0,0,0,0
1,6,109,1,0,1,2,7,1,9,6,3,1,7,47,1,7,7,11,0,0,1,6,30,7,7,11,47,17,1,15,28,1,20,0,1,1,100,1,0,0,1,8,4.714285714,0,1,1,1,1,1,1,0,0,0,0,0
5,10,446,10,4,2,1,67,2,13,0,2,2,25,104,1,25,62,73,2,20,13,14,177,62,42,69,292,148,0.36,58,217,10,155,0,25,3,91,1,1,11,1,19,5.04,2,22,3.44,1,8,2.36,1,3,1,0,3,1
0,3,60,1,0,1,6,2,1,5,0,2,1,2,28,1,2,2,11,0,1,1,2,8,2,2,11,16,2,1.75,16,13,1,10,0,2,1,85,1,0,0,1,3,2.5,2,2,1.5,1,1,1,1,0,0,0,2,1
2,6,542,6,4,1,6,58,2,10,3,2,2,36,200,3,36,57,81,2,11,6,28,118,57,36,65,276,85,0.72,69,150,6,90,0,33,2,93,3,4,9,2,441,29.05555556,1,7,3.083333333,1,13,1.833333333,1,2,0.45,0,3,1
0,4,49,1,0,1,0,2,1,7,1,2,1,2,23,1,2,2,9,0,0,1,2,4,2,2,7,14,2,1.64,12,9,1,6,0,1,1,0,1,1,3,1,78,41,4,4,2.5,1,1,1,1,0,0,0,0,0
0,37,99,9,0,1,8,17,9,46,0,9,9,1,30,1,1,9,23,0,0,17,1,41,9,1,22,58,18,0.52,11,40,9,30,0,1,17,25,2,0,2,1,18,18,18,3,3,3,9,9,9,1,1,1,4,1
1,3,63,1,1,1,12,2,1,3,0,0,1,2,29,1,2,2,17,0,1,1,0,14,2,2,17,22,2,1.32,12,19,1,16,0,2,1,92,1,0,0,1,1,1,1,2,1.5,1,1,1,1,0,0,0,0,0
0,5,120,3,0,1,0,13,1,7,0,1,1,10,34,1,10,13,20,0,1,3,10,21,13,10,16,62,15,0.55,24,31,3,18,0,10,1,70,3,0,3,2,12,4.9,1,7,2.3,1,2,1.2,1,1,0.333333333,0,1,1
20,13,2817,32,29,1,16,528,3,16,1,2,3,144,544,1,144,451,299,12,42,46,83,1290,463,174,289,2041,960,0.27,293,1249,28,779,0,143,4,95,1,2,20,3,83,5.979166667,0,53,4.5625,0,714240,4969.388889,1,5,1.267123288,0,4,1
0,7,83,3,0,2,0,5,2,16,0,9,2,3,45,1,3,5,11,0,0,3,3,11,5,5,7,27,7,1.67,11,14,3,9,0,3,2,0,2,0,5,1,8,4.666666667,3,6,3.333333333,2,3,1.666666667,1,1,0.5,0,0,0
0,1,61,1,0,1,0,13,1,1,0,0,1,13,22,1,13,13,15,0,0,1,13,0,13,13,15,16,0,1.38,23,15,1,14,0,13,1,0,1,2,8,1,7,1.692307692,0,1,0.230769231,0,1,1,1,0,0,0,0,0
1,31,181,29,0,8,18,58,17,32,2,4,4,3,59,1,3,11,26,0,0,29,2,96,52,23,26,118,58,0.5,33,84,8,72,0,1,19,37,1,0,6,1,46,27.33333333,0,2,1.333333333,1,29,17,1,2,1.4,0,1,1
0,1,30,1,0,1,0,3,1,1,0,0,1,3,15,1,3,3,5,0,0,1,3,0,3,3,5,6,0,2.5,9,5,1,4,0,3,1,0,0,3,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0
0,7,109,2,0,1,0,4,1,22,0,14,1,3,67,1,3,4,12,1,1,2,2,14,4,3,9,30,8,2.23,12,17,2,12,0,3,1,0,3,0,4,1,5,4,3,4,3.333333333,2,2,1.333333333,1,1,0.6,0,1,1
0,4,68,1,0,1,0,2,1,13,0,9,1,2,42,1,2,2,9,1,1,1,1,5,2,2,7,16,3,2.62,10,10,1,7,0,2,1,0,3,0,4,1,3,3,3,4,3,2,1,1,1,0,0,0,1,1
1,9,231,3,0,1,0,12,2,23,0,13,2,7,125,1,7,12,25,3,6,3,3,48,12,7,23,81,37,1.54,25,60,3,47,0,7,2,42,2,0,5,1,5,3.428571429,1,10,5.142857143,1,3,1.714285714,1,2,1,0,1,1
1,8,214,3,0,1,0,10,2,22,0,13,2,6,127,1,6,10,23,3,6,3,2,36,10,6,21,64,28,1.98,23,49,3,39,0,6,2,58,2,2,3,1,6,3.833333333,1,9,4.5,1,3,1.666666667,1,2,1,0,4,1
1,12,333,22,4,2,1,75,4,13,18,0,3,18,60,1,18,55,77,0,0,22,13,193,75,30,46,274,120,0.22,33,166,10,115,0,0,4,94,1,0,8,1,13,3.833333333,1,7,2.611111111,1,22,4.777777778,1,3,1.5,0,0,0
3,9,177,4,0,1,3,19,2,10,12,0,2,12,23,1,12,19,26,0,0,4,9,83,19,12,24,123,70,0.19,31,94,4,72,0,0,2,88,1,0,4,1,8,2.583333333,0,8,3.583333333,1,6,1.75,1,2,0.714285714,0,0,0
0,5,95,2,1,1,0,15,2,5,0,0,2,9,19,1,9,15,12,0,0,2,8,28,15,9,12,55,27,0.35,21,39,2,23,0,9,2,0,2,0,3,2,4,2.111111111,0,3,2.222222222,1,2,1.666666667,1,1,0.727272727,0,1,1
1,17,157,5,0,2,4,10,3,27,1,7,3,3,66,1,3,10,30,0,0,5,2,39,10,6,26,67,22,0.99,24,48,5,38,3,2,3,66,1,0,4,2,7,3.666666667,0,11,6.333333333,1,5,3.333333333,1,4,2.833333333,0,5,1
1,12,340,5,0,1,0,35,2,16,0,3,2,15,83,1,15,35,56,2,11,5,12,122,35,15,45,214,74,0.39,44,119,5,84,1,15,2,74,1,2,13,2,11,4.733333333,1,12,4.933333333,0,12,3.4,1,2,1.058823529,0,5,1
0,7,153,3,0,1,0,13,2,13,0,6,2,7,66,1,7,13,35,0,1,3,7,20,13,7,27,68,17,0.97,19,44,3,26,0,7,2,42,2,0,2,1,6,3.428571429,2,2,2,2,3,1.857142857,1,2,1.111111111,0,0,0
1,9,140,4,0,1,1,15,2,10,1,1,2,8,28,1,8,15,33,0,6,4,7,45,15,8,25,91,29,0.31,25,54,4,38,0,7,2,80,2,1,8,2,10,3.875,0,8,3.5,1,4,1.875,1,3,1.3,0,3,1
0,7,139,3,0,1,0,11,2,17,0,9,2,5,68,1,5,11,26,0,1,3,5,18,11,5,23,55,15,1.24,16,38,3,22,0,5,2,19,3,0,3,1,5,3.2,2,2,2,2,3,2.2,1,2,1.428571429,0,0,0
0,5,206,3,0,1,4,18,1,6,0,0,1,13,88,1,13,17,31,0,4,4,13,47,17,13,31,89,38,0.99,32,69,3,52,0,13,1,69,1,0,1,2,11,2.846153846,1,6,2.230769231,1,3,1.230769231,1,2,0.466666667,0,0,0
0,2,93,1,4,1,0,6,1,2,0,0,1,6,49,1,6,6,18,0,4,1,2,4,6,6,12,24,4,2.04,22,16,1,14,0,6,1,83,1,1,2,1,6,2.833333333,0,5,1.666666667,1,1,1,1,8,0.888888889,0,0,0
