wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
18,1,0,3,43,101,2,2,4,0.8039216,317,0.8888889,1,0,0.47058824,0,0,16.11111,0,0,0,0,4,1.1666666,0,0
16,1,0,23,36,52,18,5,15,0.8666667,250,1,0,0,0.25,0,0,14.125,0,0,0,0,8,1.5625,0,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,1,0,4,6,0,1,4,1,0,23,0,1,0,0.6666667,0,0,10,0,0,0,0,1,0.5,0,0
22,1,1,22,107,119,1,21,17,0.8717949,1317,0.9230769,0,0,0.26984128,0,0,58.272728,0,0,0,0,10,1.4545455,0,0
4,1,0,2,9,0,1,2,0,0.75,66,0.75,1,0,0.5,0,0,14.5,0,0,0,0,1,0.75,0,0
9,1,1,3,10,22,1,2,7,0.6875,41,1,1,0,0.41666666,0,0,3.3333333,1,1,34,0,1,0.7777778,0,0
1,1,0,0,5,0,0,0,0,2,29,0,0,0,0,0,0,12,1,1,2,0,0,0,0,0
6,1,1,2,8,0,2,1,3,0.6666667,40,0.6666667,1,0,0.375,0,0,5.1666665,0,0,0,0,1,0.8333333,0,0
4,2,0,10,28,4,1,9,2,2,140,0,0,0.75,0.375,0,0,34,0,0,0,0,5,2,0,0
1,1,0,33,1,0,31,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
11,1,0,32,80,49,0,32,5,0.94,648,0.4,0,0,0.525,0,0,57.454544,0,0,0,0,8,3.7272727,1,1
3,3,0,8,10,3,0,8,1,2,29,0,0,0.8888889,0.5555556,1,2,8.666667,0,0,0,0,1,0.6666667,0,0
24,1,0,3,36,134,3,0,24,0.84782606,233,1,0,0,0.23809524,0,0,8.375,0,0,0,0,7,1.2916666,0,0
3,3,0,14,36,1,0,14,2,0.75,211,0.5,0,0.85714287,0.6666667,2,2,68.666664,0,0,0,0,12,4,0,0
3,1,0,4,3,3,3,1,3,2,3,0,0,0,0.6666667,0,0,0,0,0,0,0,1,1,0,0
4,1,0,9,4,6,7,2,4,2,4,0,0,0,0.6666667,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,7,1,0,7,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,1,0,13,25,1,0,13,2,2,115,0,0,0,0.6666667,0,0,56.5,0,0,0,0,8,4,0,0
19,1,1,20,59,81,5,15,14,0.6944444,429,0.5,0,0,0.36507937,0,0,21.473684,0,0,0,0,7,2,0,0
6,3,0,11,28,9,0,11,6,0.8666667,132,0.33333334,0,0.8863636,0.33333334,2,6,20.5,2,2,122,0,10,2.6666667,0,0
7,2,0,1,8,3,0,1,7,0.6666667,46,1,0,0.64705884,0.4642857,0,0,5.142857,0,0,0,0,1,0.85714287,0,0
2,1,0,8,2,1,7,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,1,0,6,18,1,0,6,2,1.5,78,0,0,0,0.625,0,0,37,0,0,0,0,3,1.5,0,0
3,2,1,15,23,3,1,14,1,2,160,0,0,0.75,0.5714286,1,1,52.333332,3,2,6,0,10,5,0,0
13,1,0,138,13,78,131,9,13,2,13,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1
6,1,0,9,30,0,3,6,3,0.64,222,0.6,1,0,0.33333334,0,0,35.166668,0,0,0,0,5,2.1666667,0,0
10,1,0,20,63,0,2,19,8,0.5555556,705,1,0,0,0.27142859,0,0,68.7,14,7,416,0,13,8,0,0
19,3,0,4,39,107,0,4,16,0.8333333,254,0.5,0,0.76811594,0.15789473,3,16,12.052631,1,1,2,0,8,1.4736842,0,0
2,2,0,12,10,1,0,12,2,2,34,0,0,0.8,0.6666667,1,1,16,1,1,4,0,1,0.5,0,0
3,1,0,4,11,3,1,3,2,1,73,0,0,0,0.33333334,0,0,22.333334,0,0,0,0,3,1.6666666,0,0
5,5,0,5,9,10,3,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
8,2,2,9,34,26,2,7,4,0.85714287,154,0.5,0,0.79310346,0.5,1,8,18,0,0,0,0,1,0.75,0,0
10,4,0,4,65,33,0,4,2,0.8888889,723,0.4,0,0.80487806,0.2777778,2,3,70.8,0,0,0,0,5,2.1,0,0
5,2,0,21,51,2,0,21,2,0.75,369,0.5,0,0.25,0.5,1,1,72.4,0,0,0,0,16,7,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,3,2,6,0,0,0,0,0
9,3,0,2,20,0,0,2,9,0.625,88,1,0,0.9433962,0.23809524,1,2,8.444445,0,0,0,0,2,0.7777778,0,0
9,3,0,4,12,36,1,3,6,2,30,0,0,0.82978725,0.2888889,1,5,2.3333333,1,1,6,0,1,0.8888889,0,0
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
11,1,5,26,86,45,5,21,0,0.8375,522,0.875,0,0,0.2375,0,0,45.727272,1,1,1,0,5,1.9090909,2,1
2,4,0,1,3,1,0,1,1,2,7,0,0,0.8888889,1,1,1,2.5,0,0,0,0,1,0.5,0,0
11,1,0,60,36,13,55,5,6,0.6166667,301,0.6666667,1,0,0.43333334,0,0,25.818182,0,0,0,0,6,2,0,0
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.3333333,0,0,0,0,1,0.6666667,0,0
16,3,0,19,56,0,0,19,8,0.8736842,1054,0.84210527,0,0.5625,0.26666668,0,0,63.6875,0,0,0,0,7,2.875,0,0
4,1,0,15,6,4,15,0,1,0.33333334,27,1,0,0,0.33333334,0,0,5.5,0,0,0,0,1,0.5,0,0
3,1,0,7,7,3,1,7,2,1,18,0,1,0,0.5,0,0,4.6666665,0,0,0,0,1,0.6666667,0,0
3,3,0,9,14,3,0,9,1,1.5,67,1,0,0.8666667,0.5,1,1,21,0,0,0,0,4,2,0,0
7,1,1,4,37,11,1,3,4,0.95,259,0.5,0,0,0.41666666,0,0,34.57143,1,1,4,0,4,1.4285715,0,0
4,1,0,12,30,6,0,12,4,1,130,0,0,0,0.5625,0,0,31.25,0,0,0,0,3,1.25,0,0
2,1,0,7,2,1,3,4,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
3,6,0,2,5,3,0,2,3,1.5,15,1,0,0.962963,0.6666667,1,1,3.6666667,0,0,0,0,1,0.33333334,0,0
33,1,0,14,75,282,1,14,3,0.484375,469,1,0,0,0.28787878,0,0,13.151515,0,0,0,0,5,1.9090909,0,0
4,2,0,17,38,4,0,17,2,0.7777778,215,0.33333334,0,0.6666667,0.5555556,1,1,52,0,0,0,0,2,0.75,0,0
18,2,0,3,27,65,0,3,17,0.8308824,162,1,0,0.6792453,0.25,1,1,7.5555553,0,0,0,0,1,0.9444444,0,0
5,4,0,5,49,4,0,5,2,0.9166667,424,0.33333334,0,0.9166667,0.35714287,2,3,83.2,0,0,0,0,4,1.6,0,0
2,1,0,23,39,1,0,23,2,1,132,0,0,0,0.75,0,0,64.5,0,0,0,0,4,2,1,1
4,4,0,27,39,6,0,27,2,1,210,0.2,0,0.95,0.5555556,1,2,50.25,0,0,0,0,5,1.5,0,0
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,18,39,110,3,16,13,0.9375,321,0.44444445,0,0,0.3125,0,0,17.352942,0,0,0,0,2,1.1764706,0,0
6,3,0,6,16,13,0,6,1,0.9,92,0.5,0,0.7647059,0.56,1,3,14,0,0,0,0,5,1.3333334,0,0
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
2,2,0,5,7,1,1,4,2,2,55,0,0,0.875,0.75,1,1,26.5,0,0,0,0,8,4,0,0
3,3,0,4,8,3,0,4,3,2,16,0,0,0.8666667,0.8333333,0,0,4.3333335,0,0,0,0,1,0.6666667,0,0
2,1,0,6,2,1,5,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1,0,8,2,0,8,0,0,2,32,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0
2,1,0,4,2,1,0,4,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
4,1,0,13,30,6,0,13,4,1,129,0,0,0,0.5625,0,0,31,0,0,0,0,3,1.25,0,0
14,1,0,14,55,71,0,14,6,0.82051283,566,0.33333334,0,0,0.43589744,0,0,39.214287,0,0,0,0,11,3.0714285,0,0
2,2,0,6,14,1,0,6,1,1,92,0,0,0.9166667,1,0,0,44,0,0,0,0,3,1.5,0,0
9,0,0,7,33,0,1,7,7,0.125,431,0,1,0,0.3888889,0,0,46.77778,0,0,0,0,1,0.7777778,0,0
3,1,0,13,15,1,2,13,2,0.5,54,0,1,0,0.5,0,0,16.666666,0,0,0,0,2,1,0,0
13,1,0,18,68,46,1,17,12,0.89166665,492,0.8,2,0,0.2777778,0,0,36.076923,0,0,0,0,3,1.2307693,0,0
3,1,0,7,24,3,0,7,3,1,93,0,0,0,0.6666667,0,0,29.666666,1,1,5,0,2,1,0,0
1,1,0,0,5,0,0,0,0,2,16,0,0,0,0,0,0,12,3,2,6,0,0,0,0,0
17,1,9,25,84,94,9,16,5,0.91875,598,0.9,0,0,0.22321428,0,0,33,1,1,2,0,7,2.1764705,0,0
7,5,0,5,8,21,4,1,6,1.1666666,76,1,0,0.8,0.5,0,0,9.714286,0,0,0,0,1,0.85714287,0,0
2,2,0,7,8,1,0,7,2,2,27,0,0,0.8,0.6666667,1,1,12.5,0,0,0,0,1,0.5,0,0
5,1,0,5,40,4,1,4,2,0.9166667,184,0.8333333,1,0,0.625,0,0,34.6,0,0,0,0,6,1.8,1,1
2,3,0,17,16,1,0,17,2,2,65,0,0,0.8888889,0.5833333,1,1,31.5,8,7,246,2,1,0.5,0,0
4,3,0,9,22,0,0,9,2,0.6666667,141,0.6666667,0,0.9,0.5,0,0,32.75,0,0,0,0,2,0.75,0,0
1,1,0,0,5,0,0,0,0,2,27,0,0,0,0,0,0,12,3,2,6,0,0,0,0,0
2,2,0,15,10,1,0,15,2,2,40,0,0,0.8,0.6666667,1,1,19,2,2,10,0,1,0.5,0,0
27,6,0,46,120,255,1,45,16,0.98846155,879,0.2,1,0.8310811,0.17307693,3,9,30.814816,2,2,14,1,10,2.2592592,0,0
17,1,0,31,115,94,6,25,9,0.75,684,0.33333334,0,0,0.19375,0,0,39.058823,5,3,159,0,15,2.764706,0,0
3,3,0,5,19,1,0,5,2,0.75,59,0.5,0,0.9285714,0.6666667,2,4,18,0,0,0,0,2,0.6666667,0,0
2,5,0,6,5,1,2,4,1,2,15,0,0,0.99065423,0.75,2,2,6.5,0,0,0,0,1,0.5,0,0
4,1,0,7,27,0,1,7,2,0.8888889,162,0.6666667,0,0,0.33333334,0,0,38.75,0,0,0,0,3,1.5,0,0
9,1,2,4,16,16,2,2,2,0.375,157,1,0,0,0.6666667,0,0,16.333334,0,0,0,0,6,2.2222223,0,0
10,3,4,33,74,29,4,29,4,0.9122807,596,0.42105263,1,0.71428573,0.2857143,0,0,56.7,2,2,92,2,15,3.9,1,1
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
4,2,0,32,83,4,0,32,2,0.98333335,852,0.35,0,0.9047619,0.5,1,1,207,5,2,155,4,22,5.75,2,1
3,1,0,4,3,3,3,1,3,2,3,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,0
10,3,0,18,86,9,2,18,3,0.9,517,0.9,0,0.9148936,0.33333334,2,2,49.7,0,0,0,0,7,2.5,7,1
10,1,0,10,10,45,5,5,10,2,10,0,0,0,0.325,0,0,0,0,0,0,0,1,1,0,0
1,1,0,0,5,0,0,0,0,2,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
4,1,0,29,39,4,11,18,2,1.0555556,129,0.6666667,0,0,0.33333334,0,0,29.75,2,2,18,0,2,0.75,0,0
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,2,0,1,1,0,0
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,5,1,0,2,1,1,27,0,0,0,0.6666667,0,0,12,0,0,0,0,1,0.5,0,0
5,3,0,9,18,10,3,7,3,2,57,0,0,0.95555556,0.6,2,2,10.4,1,1,0,0,2,1,0,0
4,2,0,5,9,0,1,5,3,0.33333334,61,0,1,0.4,0.5,0,0,14,0,0,0,0,5,2,0,0
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,1,1,2,0,0,0,0,0
1,2,0,5,2,0,4,1,1,2,5,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
10,0,0,6,33,0,1,6,7,0.11111111,460,0,1,0,0.38333333,0,0,44.9,0,0,0,0,1,0.8,0,0
24,1,0,62,200,126,2,60,12,0.9211956,2668,0.4375,0,0,0.14078675,0,0,109.5,3,2,18,2,15,4.2083335,0,0
1,3,0,3,5,0,0,3,1,2,13,0,0,1,1,0,0,12,0,0,0,0,0,0,4,1
26,2,0,1,27,299,0,1,25,0.9657143,178,0.71428573,0,0.35135135,0.35,1,5,5.3076925,0,0,0,0,1,0.9230769,0,0
23,1,0,28,23,253,23,5,23,2,23,0,0,0,0.24414715,0,0,0,7,1,226,4,1,1,1,1
1,1,0,0,5,0,0,0,0,2,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.94736844,0.6666667,0,0,13.666667,1,1,4,0,2,0.6666667,0,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,1,0,4,11,3,1,3,2,1,52,0,0,0,0.33333334,0,0,15.666667,0,0,0,0,2,1.3333334,0,0
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,23,43,1,0,23,2,1.5,192,0.75,0,0.33333334,0.6666667,1,1,61.666668,1,1,10,1,9,3.6666667,2,1
2,1,0,6,10,1,0,6,2,2,27,0,0,0,0.6666667,0,0,12.5,0,0,0,0,1,0.5,1,1
3,2,80,87,4,3,80,7,3,1.5,17,1,0,0.6666667,0.5833333,1,1,3.6666667,4,3,148,0,1,0.6666667,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,3,2,6,0,0,0,0,0
2,2,0,4,6,1,1,3,1,2,16,0,0,0.875,0.75,1,1,7,0,0,0,0,2,1,0,0
5,3,0,14,36,2,0,14,3,0.8125,277,0.625,0,0.85714287,0.375,0,0,52.8,0,0,0,0,11,2.8,0,0
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,1,0,2,4,6,0,2,4,2,4,0,0,0,0.5625,0,0,0,0,0,0,0,1,1,0,0
2,2,0,4,7,0,1,4,1,0,27,0,1,0.8333333,0.6666667,0,0,12,0,0,0,0,2,1,0,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5,5,0,23,9,10,21,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
6,1,0,8,44,3,2,6,4,0.8,373,0.85714287,1,0,0.6,0,0,60,0,0,0,0,19,3.8333333,0,0
2,3,0,1,7,1,0,1,1,2,42,1,0,0.98,0.6666667,0,0,19.5,0,0,0,0,1,0.5,0,0
3,2,0,19,47,1,0,19,2,1.125,180,0.25,0,0.5,0.75,0,0,57.666668,1,1,17,1,9,3,2,1
9,1,0,22,71,12,0,22,7,0.8,658,0.4,0,0,0.2638889,0,0,71.55556,0,0,0,0,10,2.5555556,0,0
12,0,0,18,31,64,1,17,11,0.993007,412,0.15384616,0,0,0.3409091,0,0,32.25,0,0,0,0,1,0.8333333,0,0
9,1,0,35,24,30,34,1,8,0.875,220,0,0,0,0.34920636,0,0,23.11111,0,0,0,0,3,2,0,0
31,3,0,11,75,247,0,11,27,0.89047617,780,0.3809524,0,0.654321,0.12158809,3,19,23.483871,0,0,0,0,23,2.483871,0,0
2,3,0,18,46,1,1,17,2,1,147,0,0,0.85714287,0.6666667,1,1,72,1,1,22,1,4,2,0,0
7,1,0,19,7,21,13,6,7,2,7,0,0,0,0.3015873,0,0,0,5,4,78,2,1,1,0,0
26,3,0,12,62,131,0,12,22,0.84,608,0.41666666,0,0.6849315,0.14335664,3,21,21.923077,0,0,0,0,14,2.4230769,0,0
2,1,0,3,6,0,1,3,1,0,46,0.8,1,0,0.5833333,0,0,19.5,0,0,0,0,2,1,0,0
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,1,0,28,51,0,0,28,3,0.9444444,295,0.33333334,0,0,0.46666667,0,0,71.25,0,0,0,0,7,3,1,1
2,2,0,7,10,1,0,7,2,1,36,0,0,0.8,0.6666667,1,1,16.5,0,0,0,0,1,0.5,0,0
10,1,0,10,10,45,5,5,10,2,10,0,0,0,0.25,0,0,0,0,0,0,0,1,1,0,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,2,2,34,1,1,1,0,0
4,6,0,2,8,6,1,1,4,1.3333334,25,1,0,1,0.75,0,0,5,2,2,24,0,0,0,0,0
