wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
3,4,0,4,5,3,0,4,1,2,20,0,0,0.9230769,0.5555556,1,2,5.6666665,0,0,0,0,1,0.6666667,1,1
2,3,0,17,23,1,0,17,2,1,79,0,0,0.85714287,0.625,1,1,38,0,0,0,1,1,0.5,0,0
0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,13,23,4,0,13,3,1,90,0,0,0.9607843,0.5555556,4,8,20.75,0,0,0,0,1,0.5,0,0
11,3,0,12,54,55,1,11,11,0.9,243,0,0,0.7368421,0.3181818,0,0,20.90909,0,0,0,0,10,2.090909,0,0
2,8,0,5,5,1,0,5,1,2,10,0,0,0.96666664,0.75,1,1,3.5,0,0,0,0,1,0.5,0,0
3,2,0,7,8,1,3,4,3,0,46,1,1,0.9,0.5555556,0,0,14,0,0,0,0,4,2,0,0
6,5,0,20,22,15,0,20,1,1,111,0,0,0.85714287,0.4047619,2,3,17.166666,0,0,0,0,4,1.6666666,0,0
3,6,0,4,15,1,0,4,2,0.75,47,0.5,0,0.98275864,0.6666667,0,0,14,0,0,0,0,2,0.6666667,0,0
1,8,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,17,30,3,0,17,3,2,102,0,0,0,0.7777778,0,0,33,0,0,0,0,1,0.6666667,0,0
4,5,0,19,36,4,0,19,3,1,266,0,0,0.9607843,0.5555556,4,9,64.75,0,0,0,0,1,0.5,0,0
1,3,0,4,2,0,0,4,1,2,6,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.3333333,0,0,0,0,1,0.6666667,0,0
2,3,0,4,9,1,1,3,2,1,29,0,0,0.9655172,0.75,0,0,13,0,0,0,0,2,1,0,0
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
5,4,0,18,18,10,0,18,1,2,57,0,0,0.875,0.55,2,3,10.4,0,0,0,0,3,1.2,0,0
4,7,0,13,27,4,0,13,3,1,109,0,0,0.96825397,0.5555556,6,12,25.5,0,0,0,0,1,0.5,0,0
6,5,0,24,126,9,2,22,5,0.93333334,507,0,0,0.9245283,0.4,4,8,83,0,0,0,2,2,0.8333333,0,0
3,4,0,18,26,3,0,18,1,1.1111112,425,0.22222222,0,0.9512195,0.6666667,1,1,137.66667,0,0,0,0,1,0.6666667,0,0
2,3,0,33,60,1,0,33,2,2,284,0,0,0.85714287,0.625,2,2,141,0,0,0,0,1,0.5,0,0
4,3,0,4,14,6,0,4,1,2,131,0,0,0.92105263,0.5,1,3,31.75,0,0,0,0,2,1,0,0
5,5,1,14,31,8,1,13,3,1,161,0,0,0.9423077,0.5,4,8,30.6,0,0,0,0,1,0.6,0,0
2,3,0,13,14,1,0,13,2,2,68,1,0,0.85714287,0.625,1,1,32.5,0,0,0,0,1,0.5,0,0
2,3,0,12,9,1,0,12,2,2,37,0,0,0.85714287,0.625,1,1,17.5,0,0,0,0,3,1.5,0,0
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,12,18,4,1,11,3,1,75,0,0,0.9607843,0.5555556,4,8,17,0,0,0,0,1,0.5,0,0
6,3,0,16,20,15,0,16,2,2,85,0,0,0.8214286,0.7083333,2,2,13.166667,0,0,0,0,1,0.8333333,0,0
2,2,0,8,14,1,0,8,2,1,50,0,0,0.9230769,0.625,0,0,23.5,0,0,0,0,3,1.5,0,0
1,1,0,0,5,0,0,0,0,2,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
5,6,0,26,58,10,0,26,4,1,232,0,0,0.9310345,0.36666667,1,1,44.4,0,0,0,0,8,3.2,0,0
4,4,22,28,11,6,22,6,2,2,40,0,0,0.9032258,0.5625,3,4,9,0,0,0,0,1,0.75,0,0
4,1,0,10,29,0,1,9,2,1.0277778,188,0.8333333,0,0,0.55,0,0,43,0,0,0,0,2,1.25,1,1
5,5,0,11,12,10,0,11,1,2,34,0,0,0.8857143,0.7,3,4,5.8,0,0,0,0,2,1,0,0
4,5,0,11,25,4,0,11,3,1,124,0,0,0.9607843,0.5555556,4,9,29.25,0,0,0,0,1,0.5,0,0
4,5,0,12,24,4,1,11,3,1,115,0,0,0.9607843,0.5555556,4,8,27,0,0,0,0,1,0.5,0,0
2,3,0,17,33,1,0,17,2,1,125,0,0,0.85714287,0.625,1,1,61,0,0,0,0,1,0.5,0,0
0,1,0,2,0,0,2,0,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0,10,9,1,0,10,2,2,37,0,0,0.85714287,0.625,1,1,17.5,0,0,0,0,1,0.5,0,0
2,3,0,14,12,1,0,14,2,1,46,0,0,0.85714287,0.625,1,1,21.5,0,0,0,0,1,0.5,0,0
4,5,0,11,16,4,1,10,3,1,62,0,0,0.9607843,0.5555556,4,8,13.75,0,0,0,0,1,0.5,1,1
2,3,0,16,14,1,0,16,2,1,58,0,0,0.85714287,0.625,1,1,27.5,0,0,0,0,1,0.5,0,0
49,1,0,5,50,1128,5,0,49,0.9791667,244,1,0,0,0.49659863,0,0,3.489796,0,0,0,0,1,0.97959185,0,0
9,1,0,34,47,30,11,23,7,0.875,333,0.25,0,0,0.19642857,0,0,35.555557,0,0,0,0,11,3,0,0
78,1,0,130,245,2995,60,70,76,0.98571426,2871,0.1,0,0,0.09139009,0,0,35.679485,0,0,0,2,8,1.8974359,2,1
14,1,0,4,65,0,3,2,9,0.7802198,514,0.85714287,1,0,0.35384616,0,0,35.214287,0,0,0,0,8,2.0714285,0,0
2,3,0,7,5,1,0,7,2,2,15,0,0,0.85714287,0.625,1,1,6.5,0,0,0,0,1,0.5,0,0
2,3,0,26,25,1,0,26,2,2,194,0,0,0.9,0.625,1,1,96,0,0,0,1,1,0.5,0,0
2,3,0,10,19,1,0,10,2,2,70,1,0,0.85714287,0.625,1,1,33.5,0,0,0,0,1,0.5,0,0
5,3,1,10,54,8,1,9,3,0.8333333,180,0.33333334,0,0.8888889,0.5,1,1,34.4,0,0,0,0,2,1,1,1
2,3,0,8,6,1,0,8,2,2,19,0,0,0.85714287,0.625,1,1,8.5,0,0,0,0,1,0.5,0,0
2,4,0,1,3,1,0,1,1,2,7,0,0,0.974359,1,2,3,2.5,0,0,0,0,1,0.5,0,0
5,4,0,9,12,10,0,9,1,2,38,0,0,0.875,0.55,2,3,6.6,0,0,0,0,1,0.8,0,0
5,6,0,9,14,8,0,9,1,1,48,0,0,0.88,0.5,3,3,8,0,0,0,0,1,0.6,0,0
2,3,0,12,11,1,0,12,2,1,43,0,0,0.85714287,0.625,1,1,20,0,0,0,0,1,0.5,1,1
7,4,0,25,40,21,0,25,2,1,225,0,0,0.7,0.32142857,1,1,31,0,0,0,1,1,0.85714287,0,0
2,3,0,25,21,1,0,25,2,1,92,0,0,0.85714287,0.625,1,1,44.5,0,0,0,0,1,0.5,0,0
5,2,0,5,13,0,1,4,5,0,75,1,1,0.8181818,0.46666667,0,0,13.8,0,0,0,0,1,0.8,0,0
3,1,0,21,24,1,3,18,1,0.75,135,0.5,0,0,0.5,0,0,43.333332,0,0,0,0,1,0.33333334,1,1
2,5,0,1,3,1,0,1,1,2,7,0,0,0.97959185,1,1,1,2.5,0,0,0,0,1,0.5,0,0
4,5,0,11,28,4,0,11,3,1,138,0,0,0.9607843,0.5555556,4,9,32.75,0,0,0,0,1,0.5,0,0
4,6,0,9,13,4,0,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
4,3,0,4,10,6,0,4,2,1.3333334,39,0,0,0.9032258,0.5,3,10,8.5,0,0,0,0,2,1,0,0
2,1,0,8,20,1,0,8,2,1,77,0,0,0,0.625,0,0,37,0,0,0,0,3,1.5,0,0
4,5,0,12,24,4,1,11,3,1,107,0,0,0.9607843,0.5555556,4,8,25,0,0,0,0,1,0.5,0,0
4,6,0,14,41,4,0,14,3,1,221,0,0,0.9622642,0.5555556,5,9,53.5,0,0,0,1,1,0.5,0,0
5,5,0,15,17,10,0,15,1,1,99,0,0,0.88235295,0.37142858,2,2,18.2,0,0,0,0,3,1.4,0,0
9,5,3,31,80,30,4,27,4,0.9583333,632,0,0,0.875,0.5208333,4,9,68.888885,0,0,0,0,1,0.7777778,0,0
3,3,2,13,22,3,2,11,2,2,128,0,0,0.75,0.75,1,1,41.666668,0,0,0,0,1,0.6666667,0,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.94736844,0.6666667,0,0,13.666667,0,0,0,0,2,0.6666667,0,0
8,1,0,8,18,28,5,3,5,2,547,0,0,0,0.34375,0,0,67.375,0,0,0,0,6,3.25,0,0
5,6,1,8,16,8,1,7,1,0.875,108,0,0,0.95238096,0.4,3,6,20.2,0,0,0,0,3,1.4,0,0
5,6,0,15,20,4,0,15,1,0.9166667,68,0,0,0.875,0.6666667,2,3,12,0,0,0,0,1,0.6,2,1
7,3,0,14,31,3,3,11,7,0.9285714,331,0.14285715,1,0.89285713,0.2857143,2,10,45.285713,0,0,0,0,6,2.4285715,0,0
4,2,1,8,10,6,1,7,3,1,37,0,0,0.6666667,0.6666667,1,1,7.75,0,0,0,0,1,0.5,0,0
7,6,0,21,35,9,0,21,1,0.8888889,160,0,0,0.8148148,0.6666667,2,3,21.428572,0,0,0,0,1,0.71428573,0,0
2,3,0,16,23,1,0,16,2,1,122,0,0,0.85714287,0.625,1,1,59.5,0,0,0,0,1,0.5,0,0
2,3,0,10,4,1,0,10,2,2,11,0,0,0.9,0.625,1,1,4.5,0,0,0,0,1,0.5,0,0
5,1,2,19,30,10,2,17,2,2,126,0,0,0,0.6666667,0,0,24.2,1,1,0,0,3,1.2,0,0
3,4,0,4,13,3,0,4,1,2,40,0,0,0.9512195,0.5555556,2,4,12.333333,0,0,0,0,2,1,0,0
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
5,3,6,15,48,8,6,9,3,0.8333333,163,0.33333334,0,0.8888889,0.5,1,1,31,0,0,0,0,2,1,0,0
5,2,0,2,13,10,0,2,5,2,76,0,0,0.8095238,0.6,1,2,14.2,0,0,0,0,2,1,0,0
21,2,0,8,30,206,4,4,21,0.98571426,349,0,0,0.47368422,0.5,0,0,15.285714,0,0,0,0,6,1.7619047,0,0
4,1,0,3,21,0,1,2,3,0.6666667,110,0.6666667,0,0,0.6666667,0,0,25.75,0,0,0,0,3,1,0,0
2,3,0,21,18,1,0,21,2,1,66,0,0,0.85714287,0.625,1,1,31.5,0,0,0,0,1,0.5,0,0
0,1,0,0,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0,4,15,1,0,4,2,1,56,0.2,0,0.9811321,0.6666667,0,0,16,0,0,0,1,2,0.6666667,0,0
2,1,0,4,10,1,1,3,2,1,61,0,0,0,0.75,0,0,29,0,0,0,0,4,2,0,0
4,6,0,8,13,4,0,8,1,1,42,0,0,0.9166667,0.5555556,2,2,8.75,0,0,0,0,1,0.5,0,0
5,6,0,17,21,4,0,17,1,0.9166667,70,0,0,0.875,0.6666667,2,3,12.4,0,0,0,0,1,0.6,3,1
3,6,1,14,28,3,1,13,2,1,273,0,0,0.96428573,0.46666667,3,4,87.666664,0,0,0,0,12,4.6666665,0,0
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,20,21,1,0,20,2,1,82,0,0,0.85714287,0.625,1,1,39.5,0,0,0,0,1,0.5,0,0
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
6,4,1,3,26,15,1,2,1,2,191,0,0,0.77272725,1,2,2,30.833334,0,0,0,0,15,3.1666667,0,0
4,5,0,4,7,6,0,4,1,2,16,0,0,0.9117647,0.625,3,3,3,0,0,0,0,1,0.75,0,0
3,2,0,10,9,3,0,10,1,2,18,0,0,0.6666667,0.6666667,1,2,5,1,1,67,0,1,0.6666667,0,0
2,5,0,1,3,1,0,1,1,2,7,0,0,0.97959185,1,1,1,2.5,0,0,0,0,1,0.5,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,8,11,1,0,8,2,2,40,0,0,0.85714287,0.625,1,1,19,0,0,0,0,1,0.5,0,0
2,5,0,12,16,1,0,12,1,1,72,0,0,0.975,1,1,1,34.5,0,0,0,0,1,0.5,0,0
5,5,0,26,40,8,2,24,3,1,142,0,0,0.9423077,0.5,4,10,26.8,0,0,0,0,1,0.6,0,0
2,3,0,8,10,1,0,8,2,2,37,0,0,0.85714287,0.625,1,1,17.5,0,0,0,0,1,0.5,0,0
2,1,0,2,6,1,1,2,1,1,33,0,1,0,0.6666667,0,0,15,0,0,0,0,3,1.5,0,0
2,3,0,25,29,1,0,25,2,1,125,0,0,0.85714287,0.625,1,1,60.5,0,0,0,0,1,0.5,0,0
2,1,0,2,5,1,1,1,2,2,13,0,0,0,0.75,0,0,5.5,0,0,0,0,1,0.5,0,0
2,3,0,10,11,1,0,10,2,1,40,0,0,0.85714287,0.625,1,1,18.5,0,0,0,0,1,0.5,0,0
14,1,0,4,25,57,2,2,14,0.85897434,98,1,0,0,0.31428573,0,0,5.571429,0,0,0,0,1,0.9285714,0,0
2,3,0,12,17,1,0,12,2,2,66,0,0,0.85714287,0.625,1,1,32,0,0,0,0,6,3,0,0
9,2,0,3,18,36,1,2,9,2,96,0,0,0.6923077,0.5,0,0,9.666667,0,0,0,0,3,1.3333334,0,0
2,4,0,25,24,1,0,25,2,1,111,0,0,0.93333334,0.6,1,1,54,0,0,0,0,1,0.5,0,0
12,1,0,4,24,66,3,1,11,1.0909091,130,1,0,0,0.2,0,0,9.25,0,0,0,0,2,1.1666666,0,0
2,3,0,16,18,1,0,16,2,2,66,0,0,0.85714287,0.625,1,1,32,0,0,0,0,1,0.5,0,0
15,2,0,9,44,75,1,8,14,0.78571427,255,0.75,3,0.5625,0.31666666,0,0,15.733334,0,0,0,0,4,1.9333333,0,0
2,4,0,7,6,1,0,7,1,2,19,0,0,0.8888889,0.625,1,1,8.5,0,0,0,0,1,0.5,0,0
4,1,0,7,30,0,0,7,2,0.5833333,218,0.5,0,0,0.6666667,0,0,52.5,0,0,0,0,5,2,0,0
2,1,0,3,6,1,1,2,2,2,29,0,0,0,0.75,0,0,13.5,0,0,0,0,2,1,0,0
2,3,0,8,10,1,0,8,2,2,37,0,0,0.85714287,0.625,1,1,17.5,0,0,0,0,1,0.5,0,0
2,3,0,14,12,1,0,14,2,2,42,0,0,0.85714287,0.625,1,1,20,0,0,0,0,1,0.5,0,0
14,1,0,361,56,85,331,30,12,0.9230769,380,0.5,0,0,0.32867134,0,0,26,0,0,0,0,6,1.2142857,0,0
3,2,0,10,9,3,0,10,1,2,18,0,0,0.6666667,0.6666667,1,2,5,1,1,0,0,1,0.6666667,0,0
4,1,0,52,30,4,35,18,2,0.8333333,146,0.5,0,0,0.44444445,0,0,35,0,0,0,0,1,0.5,0,0
2,3,0,21,24,1,0,21,2,1,102,0,0,0.85714287,0.625,1,1,49.5,0,0,0,0,1,0.5,0,0
3,6,0,13,38,1,0,13,2,0.8333333,145,0.33333334,0,0.98275864,0.6666667,1,1,46.333332,0,0,0,0,8,2.6666667,1,1
5,3,3,5,19,8,3,2,1,0.8333333,343,0.6666667,0,0.8974359,0.6666667,1,1,67,0,0,0,0,1,0.8,0,0
5,3,0,6,23,10,0,6,1,0.875,155,0,0,0.8974359,0.5,1,3,29.6,0,0,0,0,3,1.2,0,0
4,6,0,3,9,6,1,2,2,1.1111112,32,0,0,0.9622642,1,5,8,6.25,0,0,0,0,1,0.5,0,0
3,4,0,10,7,3,0,10,1,2,24,0,0,0.8181818,0.6666667,1,1,7,0,0,0,0,1,0.6666667,0,0
3,5,0,23,34,1,0,23,1,0.90909094,622,0.18181819,0,0.95238096,0.6666667,2,3,202.66667,0,0,0,0,1,0.6666667,2,1
2,3,0,3,4,1,0,3,1,2,8,0,0,0.8333333,1,1,1,3,0,0,0,0,1,0.5,0,0
26,1,0,1,47,157,0,1,22,0.8685714,699,0.9285714,0,0,0.2769231,0,0,25.346153,0,0,0,0,10,2.4615386,0,0
2,3,0,13,11,1,0,13,2,2,39,0,0,0.85714287,0.625,1,1,18.5,0,0,0,0,3,1.5,0,0
4,5,0,16,40,4,1,15,3,1,214,0,0,0.9607843,0.5555556,4,9,51.75,0,0,0,0,1,0.5,0,0
