wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
2,3,0,15,16,1,3,12,2,2,67,0,0,0.875,0.625,1,1,32.5,0,0,0,0,6,3,1,1
2,1,0,14,16,1,0,14,0,1,71,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0
2,1,0,5,4,0,0,5,1,0,13,0,0,0,0.625,0,0,5,0,0,0,0,1,0.5,0,0
2,3,0,10,17,1,1,9,2,2,90,0,0,0.875,0.625,1,1,44,0,0,0,0,8,4,0,0
5,7,0,18,20,4,1,17,1,0.9166667,73,0,0,0.8888889,0.6666667,2,3,13,0,0,0,0,1,0.6,0,0
2,3,0,7,10,1,0,7,2,2,27,0,0,0.96666664,0.6666667,2,3,12.5,0,0,0,0,1,0.5,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
5,7,0,24,24,4,1,23,1,0.9166667,89,0,0,0.89285713,0.6666667,2,3,16.2,0,0,0,0,1,0.6,0,0
2,3,0,20,35,1,0,20,2,2,176,0,0,0.875,0.625,2,2,87,0,0,0,0,1,0.5,0,0
5,4,0,20,31,4,3,17,4,0.9166667,168,0,0,0.96842104,0.6666667,3,11,32,0,0,0,0,1,0.6,0,0
6,6,0,19,19,3,6,13,1,0.8666667,72,0,0,0.85714287,0.73333335,2,3,10.5,0,0,0,0,1,0.6666667,0,0
3,2,0,6,23,3,1,5,2,1.5,188,1,0,0.8888889,0.5555556,1,2,60.666668,1,1,33,1,11,4,0,0
32,1,0,72,292,0,4,70,3,0.89454097,4708,0.15384616,1,0,0.23125,0,0,145.3125,18,4,2893,4,48,10.9375,5,1
266,1,0,46,268,35227,2,44,266,0.9956873,826,0.85714287,0,0,0.029559191,0,0,2.0789473,0,0,0,0,1,0.9962406,0,0
5,7,0,23,25,4,1,22,1,0.9166667,87,0,0,0.89285713,0.6666667,2,3,15.8,0,0,0,0,1,0.6,0,0
2,3,0,10,11,1,3,7,2,2,45,0,0,0.875,0.625,1,1,21.5,0,0,0,0,3,1.5,0,0
2,3,0,11,11,1,1,10,2,2,39,1,0,0.875,0.625,1,1,17.5,0,0,0,0,2,1,0,0
24,3,5,80,230,266,5,75,2,1.0130435,2125,0.33333334,0,0.2413793,0.2515528,1,1,86.291664,5,1,46,1,18,2.9583333,0,0
2,6,10,14,4,1,10,4,2,2,9,0,0,0.9583333,0.6666667,1,1,3.5,2,1,4,0,1,0.5,0,0
4,4,0,12,19,4,2,10,3,1,92,0,0,0.9787234,0.5555556,3,9,21.25,0,0,0,0,1,0.5,0,0
4,7,0,10,13,4,1,9,1,1,43,0,0,0.9259259,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,14,12,1,1,13,2,2,50,0,0,0.875,0.625,1,1,24,0,0,0,0,2,1,0,0
3,3,0,22,20,1,1,21,2,0.5,80,1,0,0.875,0.6,1,1,25.333334,2,1,6,0,1,0.33333334,0,0
5,7,0,23,25,4,1,22,1,0.9166667,96,0,0,0.89285713,0.6666667,2,3,17.6,1,1,0,0,1,0.6,0,0
5,5,0,23,33,8,4,19,4,1,116,0,0,0.9423077,0.5,4,11,21.6,0,0,0,0,1,0.6,0,0
2,3,0,14,12,1,4,10,2,2,60,0,0,0.875,0.5833333,1,1,29,0,0,0,0,1,0.5,0,0
3,5,0,2,13,3,0,2,1,1,284,0.14285715,0,0.9787234,1,1,2,91.333336,1,1,4,0,6,2,0,0
112,1,0,23,113,6198,1,22,112,0.98738736,359,1,0,0,0.054563493,0,0,2.1607144,0,0,0,0,1,0.98214287,0,0
2,3,0,9,16,1,0,9,2,2,53,0,0,0.96666664,0.6666667,2,3,25.5,4,3,82,0,2,1,0,0
2,3,0,14,29,1,0,14,2,2,169,0,0,0.875,0.625,1,1,83.5,1,1,6,0,1,0.5,0,0
6,4,0,22,54,13,1,21,3,1,345,0,0,0.9583333,0.4,3,7,56,0,0,0,0,3,1.1666666,0,0
5,6,0,14,17,4,1,13,1,0.9166667,60,0,0,0.88461536,0.6666667,2,3,10.4,0,0,0,0,1,0.6,0,0
6,4,0,12,20,13,1,11,1,1,69,0,0,0.8333333,0.53333336,2,4,10,0,0,0,0,1,0.6666667,0,0
2,3,0,26,32,1,1,25,2,2,158,0,0,0.875,0.625,2,2,78,0,0,0,0,14,7,1,1
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.94736844,0.6666667,0,0,13.666667,0,0,0,0,2,0.6666667,0,0
5,6,0,23,29,4,2,21,1,1.1071428,188,0,0,0.88461536,0.6666667,2,3,35.2,0,0,0,0,1,0.6,0,0
0,1,0,5,0,0,5,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,17,10,1,1,16,2,2,46,0,0,0.9444444,0.625,1,2,22,1,1,2,0,1,0.5,0,0
7,4,4,26,32,9,8,18,4,0.8888889,206,0,0,0.921875,0.5416667,3,5,28,0,0,0,0,1,0.71428573,0,0
8,4,0,21,41,26,0,21,5,0.7532467,384,0.09090909,0,0.84615386,0.3265306,1,1,45.625,4,3,56,1,14,2.375,0,0
2,3,0,26,24,1,1,25,2,2,185,0,0,0.875,0.625,1,1,91.5,5,1,79,0,1,0.5,0,0
2,3,0,25,52,1,1,24,2,1,218,0,0,0.875,0.625,1,1,107,0,0,0,0,9,4.5,0,0
2,3,0,13,23,1,1,12,2,1,100,0,0,0.96,0.6666667,0,0,48,0,0,0,0,6,3,0,0
6,2,0,10,19,15,0,10,1,1,60,0,0,0.54545456,0.4,1,2,8.833333,4,2,22,0,2,1,0,0
2,3,0,15,15,1,1,14,2,2,56,0,0,0.875,0.625,2,2,27,0,0,0,0,5,2.5,0,0
1,1,0,2,3,0,0,2,0,2,17,0,0,0,0,0,0,11,5,4,34,1,0,0,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
6,6,0,20,24,3,1,19,1,0.8666667,102,0,0,0.8518519,0.73333335,2,3,15.5,0,0,0,0,1,0.6666667,0,0
5,5,0,14,17,4,1,13,1,0.9166667,58,0,0,0.88,0.6666667,2,3,10,0,0,0,0,1,0.6,0,0
2,3,0,11,10,1,1,10,2,2,43,0,0,0.875,0.6666667,1,1,20.5,0,0,0,0,1,0.5,0,0
6,7,0,19,22,3,2,17,1,0.8666667,85,0,0,0.85714287,0.73333335,2,3,12.666667,0,0,0,0,1,0.6666667,0,0
2,2,0,17,26,1,1,16,2,1,125,0,0,0.8,0.6666667,1,1,61,7,3,318,0,1,0.5,0,0
3,5,0,2,14,3,0,2,1,1,124,0.25,0,0.9787234,1,1,2,39,4,3,0,0,3,1,0,0
5,7,0,23,24,4,1,22,1,0.9166667,105,0,0,0.89285713,0.6666667,2,3,19.4,0,0,0,0,1,0.6,0,0
4,4,0,13,25,4,1,12,3,1,109,0,0,0.9787234,0.5555556,3,10,25.5,0,0,0,0,1,0.5,0,0
4,4,0,5,10,6,1,4,4,2,24,0,0,0.8,0.75,1,1,5,0,0,0,0,1,0.75,0,0
8,4,0,19,49,22,3,16,4,0.95238096,296,0,0,0.93877554,0.45714286,3,9,35.625,0,0,0,0,1,0.75,0,0
5,6,0,14,17,4,1,13,1,0.9166667,59,0,0,0.88461536,0.6666667,2,3,10.2,0,0,0,0,1,0.6,0,0
29,1,0,67,100,300,46,22,23,0.86904764,1914,0.5,0,0,0.24330357,0,0,64.793106,2,2,96,1,10,1.8275862,2,1
4,4,0,38,45,4,1,37,3,1,280,0,0,0.96666664,0.5555556,4,8,68.25,0,0,0,0,1,0.5,0,0
5,4,0,11,21,8,1,10,3,1,123,0,0,0.96842104,0.4375,3,9,23,0,0,0,0,1,0.6,0,0
2,3,0,14,20,1,1,13,2,2,75,0,0,0.875,0.625,1,1,36.5,0,0,0,0,8,4,0,0
2,3,0,15,8,1,1,14,2,2,30,0,0,0.875,0.625,1,1,14,1,1,0,0,1,0.5,0,0
4,2,0,4,10,4,0,4,2,0.8888889,46,0.6666667,0,0.8,0.6666667,1,1,9.75,0,0,0,0,1,0.5,0,0
1,1,0,1,3,0,0,1,0,2,39,0,0,0,0,0,0,11,4,3,14,0,0,0,0,0
2,1,0,8,10,1,0,8,0,1,46,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0
7,7,0,28,66,19,0,28,4,1.125,313,0.75,0,0.9589041,0.2857143,2,5,43.142857,0,0,0,0,1,0.85714287,0,0
11,1,0,18,35,0,15,3,11,0.6,125,1,0,0,0.38636363,0,0,10,0,0,0,0,1,0.90909094,0,0
2,1,0,19,23,0,1,18,1,0,72,1,0,0,0.625,0,0,34.5,0,0,0,0,1,0.5,0,0
4,1,0,8,6,6,1,8,3,1,21,0,1,0,0.5714286,0,0,4,0,0,0,0,1,0.75,0,0
6,4,0,13,15,15,5,8,1,2,53,0,0,0.8611111,0.75,1,2,7.8333335,0,0,0,0,2,1,0,0
28,1,0,120,157,370,78,45,18,1.003367,1442,0.09090909,0,0,0.10239651,0,0,50.107143,25,10,2516,14,21,3.8214285,1,1
2,1,0,8,11,1,0,8,2,2,53,0,0,0,0.6666667,0,0,25.5,0,0,0,0,3,1.5,0,0
4,4,0,15,28,4,2,13,3,1,122,0,0,0.9787234,0.5555556,3,11,28.75,0,0,0,0,1,0.5,0,0
6,2,0,31,60,15,0,31,3,1.1333333,613,0,0,0.61538464,0.35714287,0,0,100.666664,0,0,0,0,25,9.333333,0,0
4,4,0,21,29,4,2,19,3,1,168,0,0,0.9787234,0.5555556,3,10,40.25,0,0,0,0,1,0.5,0,0
5,6,0,15,16,4,3,12,1,0.9166667,62,0,0,0.88461536,0.6666667,2,3,10.8,0,0,0,0,1,0.6,0,0
2,5,52,56,4,1,52,4,2,2,9,0,0,0.95652175,0.6666667,1,1,3.5,0,0,0,0,1,0.5,0,0
10,1,0,6,22,0,1,5,10,0.62222224,192,1,0,0,0.26666668,1,1,17.7,0,0,0,0,8,2.2,0,0
16,4,0,37,90,100,4,33,6,1,963,0,0,0.7846154,0.17222223,3,4,58.8125,5,4,57,2,3,1.125,0,0
2,5,0,8,29,1,0,8,1,2,114,0,0,0.9791667,0.75,2,2,56,0,0,0,0,5,2.5,0,0
5,4,0,19,14,10,7,12,1,2,41,0,0,0.8787879,0.55,2,3,7.2,0,0,0,0,3,1.2,0,0
11,4,0,40,106,25,7,33,10,0.8666667,623,0,0,0.83928573,0.65,3,5,55.363636,17,5,694,2,1,0.8181818,0,0
5,5,0,7,25,8,0,7,2,1.15,111,0,0,0.9111111,0.6,1,1,20.2,0,0,0,0,4,1.4,0,0
2,3,0,6,8,1,1,5,2,2,23,0,0,0.875,0.6666667,1,1,10.5,0,0,0,0,2,1,0,0
2,3,0,16,16,1,1,15,2,2,55,0,0,0.875,0.6,1,1,26.5,3,3,18,1,4,2,3,1
2,3,0,1,3,1,0,1,1,2,7,0,0,0.96,1,1,1,2.5,0,0,0,0,1,0.5,0,0
11,1,0,11,25,51,2,9,10,0.5,133,0,0,0,0.3939394,0,0,10.909091,0,0,0,0,1,0.90909094,0,0
2,1,0,4,6,1,0,4,0,1,21,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0
2,3,0,21,25,1,4,17,2,2,118,0,0,0.875,0.625,1,1,58,2,2,44,0,1,0.5,0,0
3,5,0,7,18,3,0,7,3,1.5,60,1,0,0.96153843,1,3,8,18.666666,0,0,0,0,4,1.6666666,0,0
2,1,0,47,49,1,0,47,0,1,236,1,0,0,1,0,0,94,0,0,0,0,0,0,0,0
13,4,0,32,77,36,9,23,11,0.8611111,479,0,0,0.89320385,0.6458333,3,12,35.615383,2,1,63,2,1,0.84615386,0,0
1,1,0,1,3,0,0,1,0,2,19,0,0,0,0,0,0,11,7,6,30,1,0,0,0,0
2,3,0,12,13,1,5,7,2,2,43,0,0,0.875,0.6666667,1,1,20.5,0,0,0,0,3,1.5,0,0
3,3,0,17,24,3,4,13,2,2,116,0,0,0.7777778,0.6666667,1,1,37.666668,1,1,6,0,1,0.6666667,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
4,5,0,15,29,4,2,13,3,1,109,0,0,0.9607843,0.5555556,4,8,25.5,0,0,0,0,1,0.5,0,0
2,3,0,11,14,1,0,11,2,2,53,0,0,0.875,0.625,1,1,25.5,0,0,0,0,4,2,0,0
5,6,0,20,22,4,1,19,1,0.9166667,83,0,0,0.88461536,0.6666667,2,3,15,0,0,0,0,1,0.6,0,0
2,3,0,3,4,1,0,3,0,1,16,0,0,0.96428573,0.6666667,1,1,6.5,0,0,0,0,2,1,0,0
2,3,0,12,12,1,1,11,2,2,41,0,0,0.875,0.625,1,1,19.5,0,0,0,0,4,2,0,0
6,6,0,23,22,3,6,17,1,0.8666667,85,0,0,0.8518519,0.73333335,2,3,12.666667,0,0,0,0,1,0.6666667,0,0
2,3,0,2,10,1,1,1,1,2,58,1,0,0.98,0.625,0,0,27.5,0,0,0,0,1,0.5,0,0
5,7,0,23,24,4,1,22,1,0.9166667,105,0,0,0.89285713,0.6666667,2,3,19.4,0,0,0,0,1,0.6,0,0
2,3,0,10,7,1,1,9,2,2,24,0,0,0.875,0.625,1,1,11,2,1,6,0,2,1,0,0
2,3,0,23,19,1,1,22,2,2,101,0,0,0.875,0.625,1,1,49.5,6,3,56,0,1,0.5,0,0
2,2,0,28,28,1,2,26,2,2,136,0,0,0.8,0.6666667,0,0,67,0,0,0,0,1,0.5,0,0
2,3,0,11,20,1,1,10,2,2,81,0,0,0.875,0.6666667,1,1,39.5,0,0,0,0,5,2.5,0,0
0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,3,2,15,1,0,0,0,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,6,0,3,10,1,1,2,1,2,46,0,0,0.9910714,1,1,1,22,0,0,0,0,1,0.5,0,0
2,3,0,10,14,1,1,9,2,2,55,0,0,0.875,0.6,1,1,26.5,0,0,0,0,4,2,0,0
5,2,0,6,12,10,0,6,1,1,39,0,0,0.6,0.4,1,2,6.6,0,0,0,0,2,1,0,0
4,4,0,11,19,4,1,10,3,1,102,0,0,0.9787234,0.5555556,3,9,23.75,0,0,0,0,1,0.5,0,0
5,4,0,10,14,8,1,9,1,1,48,0,0,0.8695652,0.5,2,4,8,0,0,0,0,1,0.6,0,0
2,3,0,16,10,1,3,13,2,2,34,0,0,0.875,0.625,1,1,16,0,0,0,0,3,1.5,0,0
29,1,0,59,97,406,0,59,28,0.97899157,690,0,0,0,0.10344828,0,0,22.206896,0,0,0,0,3,1.5517242,0,0
5,6,0,18,20,4,1,17,1,0.9166667,73,0,0,0.88461536,0.6666667,2,3,13,0,0,0,0,1,0.6,0,0
4,4,0,6,7,6,1,5,1,2,17,0,0,0.9117647,0.625,1,1,3.25,0,0,0,0,1,0.75,0,0
2,1,0,14,13,1,3,11,2,2,42,0,0,0,0.5833333,0,0,20,0,0,0,0,1,0.5,0,0
2,1,0,12,14,1,0,12,0,1,61,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0
4,4,0,10,26,0,0,10,2,0.7619048,183,0.5714286,0,0.9047619,0.5,0,0,43,0,0,0,0,5,1.5,0,0
2,3,0,6,7,1,1,5,2,2,25,1,0,0.85714287,0.6666667,1,1,11,0,0,0,0,2,1,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
2,5,0,2,3,1,1,1,2,2,8,0,0,0.99019605,1,4,10,2.5,0,0,0,0,1,0.5,0,0
2,1,0,2,7,0,2,0,0,0,68,1,0,0,1,0,0,30,0,0,0,0,1,0.5,0,0
5,6,0,16,18,4,1,15,1,0.9166667,64,0,0,0.88461536,0.6666667,2,3,11.2,0,0,0,0,1,0.6,0,0
2,1,0,11,13,1,0,11,0,1,61,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0
2,2,0,16,15,1,3,13,2,2,69,0,0,0.8,0.6666667,0,0,33.5,0,0,0,0,1,0.5,0,0
18,2,11,57,178,151,11,46,2,1,984,0.27272728,0,0.42857143,0.21719457,0,0,53.055557,0,0,0,0,13,4.2777777,0,0
5,3,0,11,21,8,0,11,2,0.8333333,133,0.33333334,0,0.84210527,0.4,0,0,25,3,1,9,0,5,1.8,0,0
115,1,0,26,252,6553,3,23,6,0.9934211,1841,0.25,0,0,0.059339527,0,0,14.973913,0,0,0,0,9,1.3043479,0,0
4,4,0,4,7,6,0,4,1,2,16,0,0,0.90625,0.4375,2,2,3,0,0,0,0,1,0.75,0,0
4,6,0,10,13,4,1,9,1,1,43,0,0,0.92,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
5,5,0,17,16,4,5,12,1,0.9166667,60,0,0,0.88,0.6666667,2,3,10.4,0,0,0,0,1,0.6,0,0
5,3,6,17,23,4,6,11,3,0.875,116,0.25,0,0.9347826,0.5833333,2,3,21.4,0,0,0,0,2,0.8,0,0
4,6,0,8,13,4,0,8,1,1,43,0,0,0.92,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
4,2,0,5,5,6,1,4,3,2,27,0,0,0.84210527,0.5833333,0,0,5.75,0,0,0,0,1,0.75,0,0
2,3,0,12,13,1,1,11,2,2,52,0,0,0.875,0.6,1,1,25,0,0,0,0,4,2,0,0
4,2,0,5,9,6,1,4,2,2,36,0,0,0.8888889,0.5833333,1,3,8,0,0,0,0,2,1,0,0
2,1,0,2,5,1,1,1,2,2,27,0,0,0,0.75,0,0,12.5,0,0,0,0,3,1.5,0,0
4,4,0,10,18,4,1,9,3,1,87,0,0,0.9787234,0.5555556,3,9,20,0,0,0,0,1,0.5,0,0
6,4,0,21,52,3,4,17,5,0.8666667,277,0,0,0.9411765,0.73333335,3,6,44.666668,1,1,5,1,1,0.6666667,0,0
2,4,0,19,60,1,1,18,2,2,474,0,0,0.9444444,0.625,1,2,236,4,1,13,0,1,0.5,0,0
4,1,0,23,26,4,2,21,0,0.8333333,1005,0.5,0,0,0.6,0,0,249.75,0,0,0,0,1,0.5,0,0
2,3,0,20,16,1,1,19,2,2,67,0,0,0.875,0.625,1,1,32.5,0,0,0,0,1,0.5,0,0
4,4,0,10,15,4,1,9,3,1,64,0,0,0.96666664,0.5555556,3,6,14.25,0,0,0,0,1,0.5,0,0
5,6,0,21,22,4,2,19,1,0.9166667,85,0,0,0.88461536,0.6666667,2,3,15.4,0,0,0,0,1,0.6,0,0
2,3,0,8,12,1,1,7,2,2,43,0,0,0.875,0.6,1,1,20.5,0,0,0,0,3,1.5,0,0
3,3,0,23,22,3,2,21,2,1,87,0,0,0.875,0.625,1,1,27.333334,0,0,0,0,4,1.3333334,0,0
4,6,0,11,13,4,2,9,1,1,43,0,0,0.92,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
5,7,0,16,18,4,1,15,1,0.9166667,64,0,0,0.8888889,0.6666667,2,3,11.2,0,0,0,0,1,0.6,0,0
4,4,0,14,28,4,1,13,3,1,121,0,0,0.9787234,0.5555556,3,11,28.5,0,0,0,0,1,0.5,0,0
4,6,0,10,13,4,1,9,1,1,43,0,0,0.92,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
3,4,0,2,5,3,0,2,1,1.5,12,0,0,0.8888889,0.6666667,1,1,2.6666667,0,0,0,0,1,0.6666667,0,0
0,1,0,0,0,0,0,0,0,2,311,0,0,0,0,0,0,0,22,9,283,1,0,0,0,0
1,2,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
33,1,0,7,37,522,0,7,33,0.9375,103,1,0,0,0.13498622,0,0,2.090909,0,0,0,0,1,0.969697,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
6,4,4,18,31,13,6,12,3,1,102,0,0,0.93650794,0.46666667,3,5,15.5,0,0,0,0,1,0.6666667,0,0
6,3,0,12,29,9,0,12,6,0.7,148,0.5,0,0.8863636,0.33333334,2,6,23.333334,0,0,0,0,9,2.5,0,0
2,3,0,17,27,1,2,15,2,2,138,0,0,0.875,0.625,1,1,68,1,1,7,0,1,0.5,0,0
8,4,0,32,75,26,1,31,3,0.96428573,616,0,0,0.9142857,0.42857143,3,6,75.5,14,5,124,3,6,1.375,1,1
2,2,0,13,12,1,0,13,2,2,35,0,0,0.8,0.6666667,0,0,16.5,0,0,0,0,2,1,0,0
2,1,0,1,4,0,1,1,1,0.33333334,26,1,1,0,0.625,0,0,10.5,0,0,0,0,1,0.5,0,0
2,2,0,19,16,1,1,18,2,2,76,0,0,0.8,0.6666667,0,0,37,0,0,0,0,1,0.5,0,0
2,3,0,12,12,1,1,11,2,2,48,0,0,0.875,0.625,1,1,23,0,0,0,0,2,1,0,0
2,3,0,19,19,1,2,17,2,2,85,0,0,0.875,0.625,1,1,41.5,0,0,0,0,1,0.5,0,0
14,4,0,37,102,1,5,32,12,0.8269231,888,0.25,0,0.72727275,0.65384614,3,3,62.142857,0,0,0,0,1,0.85714287,0,0
2,3,0,17,19,1,2,15,2,2,98,0,0,0.875,0.625,1,1,48,0,0,0,0,7,3.5,0,0
2,3,0,17,24,1,3,14,2,2,124,0,0,0.875,0.625,1,1,61,0,0,0,0,13,6.5,0,0
7,4,0,16,29,19,1,15,2,1,101,0,0,0.8,0.36666667,2,4,13,7,3,285,0,1,0.71428573,0,0
2,3,0,19,32,1,1,18,2,1,154,0,0,0.875,0.625,1,1,75,0,0,0,0,10,5,0,0
6,6,0,16,23,3,1,15,1,0.8666667,93,0,0,0.8518519,0.73333335,2,3,14,2,1,14,0,1,0.6666667,0,0
4,5,0,12,25,4,1,11,3,1,110,0,0,0.9607843,0.5555556,4,8,25.75,0,0,0,0,1,0.5,0,0
2,1,0,4,2,1,3,1,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,3,0,13,9,1,2,11,2,2,59,0,0,0.875,0.625,1,1,28.5,0,0,0,0,4,2,0,0
2,1,0,26,28,1,0,26,0,1,131,1,0,0,1,0,0,52,0,0,0,0,0,0,0,0
2,3,0,17,13,1,2,15,2,2,82,0,0,0.875,0.625,1,1,40,0,0,0,0,7,3.5,0,0
4,4,0,15,29,4,2,13,3,1,113,0,0,0.9787234,0.5555556,3,12,26.5,0,0,0,0,1,0.5,0,0
48,1,0,132,231,1126,62,70,41,0.99613154,2460,0.09090909,0,0,0.10638298,0,0,50.020832,22,8,940,8,12,2.875,3,1
2,3,0,20,10,1,5,15,2,2,46,0,0,0.875,0.625,1,1,22,3,1,26,0,2,1,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
2,1,0,22,24,1,0,22,0,1,131,1,0,0,1,0,0,52,0,0,0,0,0,0,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
2,4,0,33,37,1,1,32,2,2,327,0,0,0.9444444,0.625,1,1,162.5,0,0,0,0,1,0.5,0,0
6,4,0,14,41,13,1,13,4,1,215,0,0,0.93650794,0.5,3,4,34.333332,0,0,0,0,1,0.6666667,0,0
2,3,0,13,18,1,2,11,2,2,77,0,0,0.875,0.6,1,1,37.5,1,1,4,0,6,3,0,0
5,6,0,17,19,4,1,16,1,0.9166667,86,0,0,0.8888889,0.6666667,2,3,15.6,0,0,0,0,1,0.6,0,0
2,2,0,17,18,1,1,16,2,2,67,0,0,0.8,0.6666667,0,0,32.5,4,3,228,0,1,0.5,0,0
4,6,0,10,13,4,1,9,1,1,43,0,0,0.92,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,10,8,1,0,10,2,2,25,0,0,0.875,0.6666667,1,1,11.5,0,0,0,0,1,0.5,1,1
