Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
26,1,81,2,0,0,0,0,0,0,0,0,3,1,1,5,2,0,0,8,11,0,0,0,0,0,4,0,0,1,1,0,0,1,52,56,2,1,0,0,3,0,3,0,4,42,0,4,0,52,56,2,1,0,0,3,0,3,0,4,42,0,4,0,0,0,10,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,50,2,0,0,0,0,0,0,0,0,0,2,2,3,2,29,2,2,3,0,0,0,0,0,2,0,0,0,0,26,33,0,18,22,2,1,2,1,1,0,1,0,1,6,0,1,0,18,22,2,1,2,1,1,0,1,0,1,6,0,1,0,0,1,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
56,1,246,2,0.139738,1,1,1,0.078534,0.1,15,14,3,1,1,11,31,7,30,55,65,0.363636,0.113924,18,18,4,7,0.113924,18,1,1,5,7,1,140,191,10,1,8,0,10,0,10,0,11,101,0,11,0,140,191,10,1,8,0,10,0,10,0,11,101,0,11,0,0,0,31,0,1,0,0,0,0,8,0,1,0,0,0,4,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,1,36,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0,0,1,6,0,0,0,11,13,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,1,518,2,0,0,0,0,0,0,0,0,1,3,3,55,4,0,0,14,28,1,0.434243,175,174,3,0,0.414918,178,0,0,0,0,0,228,391,5,3,5,3,14,0,2,0,14,121,0,2,0,251,420,8,4,8,4,18,0,6,0,18,128,0,6,0,0,0,17,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,1,1,9,0,0,0,0
32,1,70,2,0.96124,8,9,9,0.871795,0.882353,34,30,1,0,0,1,4,0,0,7,8,0.5,0.128205,5,5,1,1,0.128205,5,2,2,0,0,1,34,39,3,3,0,0,1,0,1,0,13,16,0,13,4,34,39,3,3,0,0,1,0,1,0,13,16,0,13,4,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,85,2,0.919786,10,13,13,0.87037,0.895833,47,43,1,0,0,1,5,0,0,7,8,0.5,0.0943396,5,5,1,1,0.0943396,5,2,2,0,0,1,48,54,3,3,0,0,1,0,1,0,13,23,0,13,4,48,54,3,3,0,0,1,0,1,0,13,23,0,13,4,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,111,2,0,0,0,0,0,0,0,0,1,1,1,10,5,3,6,5,8,0.333333,0.263889,19,6,1,2,0.263889,19,0,0,3,3,0,53,73,1,0,1,0,3,0,2,0,3,36,0,2,0,53,73,1,0,1,0,3,0,2,0,3,36,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,1,46,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,0.5,0.35,7,7,1,1,0.35,7,0,0,0,0,0,13,15,1,0,1,0,1,0,1,1,1,5,0,1,1,13,15,1,0,1,0,1,0,1,1,1,5,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,569,2,0,0,0,0,0,0,0,0,1,4,4,86,17,3,2,35,57,0.166667,0.211137,91,78,2,10,0.208238,91,0,0,0,0,0,340,489,29,6,29,6,22,4,11,6,22,186,4,11,6,346,495,29,6,29,6,23,4,12,6,23,189,4,12,6,0,6,60,3,51,0,1,0,0,0,0,0,0,5,0,3,0,34,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,11,0,0,1,0,0,0,0
27,1,96,2,0,0,0,0,0,0,0,0,2,1,1,17,3,2,3,2,16,0,0,0,0,0,15,0,0,0,0,0,0,0,54,70,6,6,6,6,14,0,14,6,14,17,0,14,6,54,70,6,6,6,6,14,0,14,6,14,17,0,14,6,0,0,35,0,5,0,0,0,0,0,0,1,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
29,1,61,2,0,0,0,0,0,0,0,0,2,0,0,3,1,1,1,0,3,0.75,0.666667,26,26,3,1,0.666667,26,1,1,0,0,1,13,33,1,1,1,1,3,0,3,0,3,3,0,3,0,13,33,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,1,108,2,0,0,0,0,0,0,0,0,1,2,2,5,7,0,0,11,13,1,0.507246,35,35,3,0,0.507246,35,1,1,0,0,1,34,68,4,0,4,0,2,0,2,0,2,17,0,2,0,34,68,4,0,4,0,2,0,2,0,2,17,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,1,37,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,14,2,0,2,0,1,1,1,0,1,3,1,1,0,12,14,2,0,2,0,1,1,1,0,1,3,1,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
24,1,33,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0.5,0.307692,4,3,1,1,0.307692,4,0,0,0,0,0,9,10,0,0,0,0,1,0,1,0,1,5,0,1,0,9,10,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,1,84,2,0,0,0,0,0,0,0,0,0,0,0,8,0,5,2,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,42,56,5,4,5,4,8,0,8,4,8,8,0,8,4,42,56,5,4,5,4,8,0,8,4,8,8,0,8,4,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1,101,2,0.752381,2,11,3,0.666667,0.707692,48,46,0,3,3,15,3,0,0,2,7,0,0.0151515,1,0,0,3,0.0151515,1,0,0,0,0,0,65,72,0,1,0,1,5,0,2,4,5,39,0,2,4,65,72,0,1,0,1,5,0,2,4,5,39,0,2,4,0,0,38,5,1,0,0,0,0,25,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
37,1,80,2,0,0,0,0,0,0,0,0,2,4,4,10,8,1,1,11,14,0.25,0.111111,5,5,1,3,0.111111,5,0,0,0,0,0,40,44,1,1,1,1,3,0,3,0,3,23,0,3,0,40,44,1,1,1,1,3,0,3,0,3,23,0,3,0,0,0,12,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
69,1,263,2,0,0,0,0,0,0,0,0,2,3,3,30,5,1,1,6,20,0.5,0.311765,53,45,4,4,0.277487,53,0,0,0,0,0,117,167,6,1,6,1,14,0,7,4,14,63,0,7,4,138,195,9,1,9,1,18,0,10,4,18,69,0,10,4,0,3,36,2,8,0,0,0,0,0,0,1,0,0,1,0,0,5,33,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0
24,1,39,2,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,3,0.25,0.352941,6,5,1,3,0.352941,6,1,1,0,0,1,11,16,1,0,1,0,3,0,3,1,3,2,0,3,1,11,16,1,0,1,0,3,0,3,1,3,2,0,3,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,40,2,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0.333333,0.578947,11,11,1,2,0.578947,11,1,1,0,0,1,8,11,0,0,0,0,2,0,2,0,2,2,0,2,0,8,11,0,0,0,0,2,0,2,0,2,2,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,47,2,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0.333333,0.227273,5,5,1,2,0.227273,5,0,0,0,0,0,17,21,1,1,1,1,2,0,2,0,2,7,0,2,0,17,21,1,1,1,1,2,0,2,0,2,7,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1,36,2,0,0,0,0,0,0,0,0,1,2,2,4,0,2,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,15,0,0,0,0,1,0,1,0,1,6,0,1,0,13,15,0,0,0,0,1,0,1,0,1,6,0,1,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
26,1,49,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0.2,0.217391,5,5,1,4,0.217391,5,0,0,0,0,0,18,24,2,2,2,2,4,0,4,0,4,5,0,4,0,18,24,2,2,2,2,4,0,4,0,4,5,0,4,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,1,63,2,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,1,6,1,0.411765,14,13,1,0,0.411765,14,0,0,0,0,0,20,26,0,3,0,3,5,0,0,0,5,8,0,0,0,20,26,0,3,0,3,5,0,0,0,5,8,0,0,0,0,0,9,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0.5,0.684211,13,13,1,1,0.684211,13,0,0,0,0,0,6,8,0,1,0,1,1,0,1,0,1,2,0,1,0,6,8,0,1,0,1,1,0,1,0,1,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,66,2,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,34,40,0,1,0,1,6,0,6,0,6,6,0,6,0,34,40,0,1,0,1,6,0,6,0,6,6,0,6,0,0,0,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21,1,66,2,0,0,0,0,0,0,0,0,2,0,0,10,0,4,5,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,34,46,2,0,2,0,10,2,10,5,10,10,2,10,5,34,46,2,0,2,0,10,2,10,5,10,10,2,10,5,0,2,28,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
26,1,47,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,4,0.2,0.238095,5,5,1,4,0.238095,5,0,0,0,0,0,16,22,2,2,2,2,4,0,4,2,4,4,0,4,2,16,22,2,2,2,2,4,0,4,2,4,4,0,4,2,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
29,1,357,2,0.0598749,1,7,1,0.0455927,0.0491803,15,12,1,2,2,91,5,100,222,8,69,0.0166667,0.0542636,14,10,1,59,0.0542636,14,0,0,1,1,0,244,329,4,2,4,2,61,1,59,0,61,102,1,59,0,244,329,4,2,4,2,61,1,59,0,61,102,1,59,0,0,2,137,1,17,0,0,8,2,8,0,0,0,0,2,0,0,7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0
10,1,116,2,0,0,0,0,0,0,0,0,8,0,0,24,2,0,0,16,40,0.04,0.0465116,4,4,1,24,0.0465116,4,1,1,0,0,1,82,107,4,2,0,0,24,0,24,0,85,24,1,83,0,82,107,4,2,0,0,24,0,24,0,85,24,1,83,0,0,0,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
23,1,60,2,0,0,0,0,0,0,0,0,1,2,2,6,1,1,1,3,6,0,0.030303,1,0,0,4,0.030303,1,0,0,0,0,0,32,38,2,0,2,0,3,0,3,0,3,18,0,3,0,32,38,2,0,2,0,3,0,3,0,3,18,0,3,0,0,0,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,1,100,2,0.297674,2,14,2,0.228571,0.280702,16,16,1,2,2,16,1,2,0,0,8,0.125,0.109375,7,6,1,7,0.109375,7,1,1,0,0,1,57,70,11,3,11,3,8,7,7,1,8,25,7,7,1,57,70,11,3,11,3,8,7,7,1,8,25,7,7,1,0,0,35,0,13,0,0,10,0,12,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
21,1,52,2,0,0,0,0,0,0,0,0,0,1,1,11,3,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,29,32,0,1,0,1,1,0,1,0,1,18,0,1,0,29,32,0,1,0,1,1,0,1,0,1,18,0,1,0,0,0,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19,1,40,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,16,22,4,2,4,2,3,2,3,0,3,4,2,3,0,16,22,4,2,4,2,3,2,3,0,3,4,2,3,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
28,1,93,2,0,0,0,0,0,0,0,0,1,1,1,12,2,48,93,3,9,0,0,0,0,0,7,0,0,0,0,0,0,0,56,66,4,1,4,1,6,0,6,1,6,29,0,6,1,56,66,4,1,4,1,6,0,6,1,6,29,0,6,1,0,0,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0
35,1,63,2,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,4,0.2,0.233333,7,7,1,4,0.233333,7,0,0,0,0,0,23,29,2,1,2,1,4,1,4,1,4,8,1,4,1,23,29,2,1,2,1,4,1,4,1,4,8,1,4,1,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
24,1,30,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0.5,5,5,1,1,0.5,5,0,0,0,0,0,5,7,0,1,0,1,1,0,1,0,1,1,0,1,0,5,7,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,54,2,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1,2,0.5,0.333333,7,7,1,1,0.333333,7,0,0,0,0,0,14,19,0,0,0,0,1,0,1,0,1,8,0,1,0,14,19,0,0,0,0,1,0,1,0,1,8,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,1,66,2,0,0,0,0,0,0,0,0,1,3,3,7,1,0,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,32,37,1,0,1,0,3,0,3,0,3,16,0,3,0,32,37,1,0,1,0,3,0,3,0,3,16,0,3,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
45,1,195,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,1,0.541667,13,13,1,0,0.253968,32,0,0,0,0,0,11,14,1,0,1,0,1,0,0,1,1,4,0,0,1,94,151,2,7,2,7,34,0,33,11,34,18,0,33,11,0,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
35,1,145,2,0,0,0,0,0,0,0,0,1,4,4,22,1,0,0,1,6,1,0.461538,48,48,4,0,0.461538,48,0,0,0,0,0,56,111,3,0,3,0,5,0,3,2,5,30,0,3,2,56,111,3,0,3,0,5,0,3,2,5,30,0,3,2,0,2,2,0,12,0,4,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22,1,43,2,0,0,0,0,0,0,0,0,1,1,1,4,0,3,9,0,3,0.25,0.222222,4,4,1,3,0.222222,4,0,0,0,0,0,14,22,1,2,1,2,3,0,3,0,3,4,0,3,0,14,22,1,2,1,2,3,0,3,0,3,4,0,3,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,125,2,0.169312,2,14,2,0.166667,0.192771,16,16,1,2,2,16,1,0,0,0,8,0.125,0.0674157,6,5,1,7,0.0674157,6,1,1,0,0,1,83,96,35,3,35,3,8,31,7,1,8,26,31,7,1,83,96,35,3,35,3,8,31,7,1,8,26,31,7,1,0,0,37,1,13,0,0,10,0,12,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
30,1,101,2,0.273504,2,14,2,0.222222,0.271186,16,16,1,2,2,16,1,0,0,0,8,0.125,0.0923077,6,5,1,7,0.0923077,6,1,1,0,0,1,59,72,11,3,11,3,8,7,7,1,8,26,7,7,1,59,72,11,3,11,3,8,7,7,1,8,26,7,7,1,0,0,35,1,13,0,0,10,0,12,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
19,1,24,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
