wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
2,4,0,19,15,1,2,17,2,2,74,0,0,0.9444444,0.625,1,1,36,3,1,10,0,8,4,0,0
2,3,0,12,13,1,0,12,2,2,62,0,0,0.85714287,0.5833333,1,1,30,5,3,20,3,1,0.5,0,0
2,2,0,18,16,1,2,16,2,2,67,0,0,0.8,0.6666667,1,1,32.5,0,0,0,0,1,0.5,0,0
2,1,0,4,21,0,1,4,1,0,71,0,1,0,0.6666667,0,0,34,0,0,0,0,3,1.5,0,0
2,3,0,11,13,1,1,10,2,2,64,0,0,0.85714287,0.625,1,1,31,3,2,12,1,1,0.5,0,0
2,4,0,40,17,1,11,29,2,2,76,0,0,0.9444444,0.625,2,2,37,0,0,0,0,1,0.5,0,0
5,4,0,27,54,10,1,26,2,2,408,0,0,0.8095238,0.34285715,1,3,80.6,0,0,0,1,3,1.8,1,1
3,4,0,43,22,3,15,28,2,2,107,0,0,0.8947368,0.44444445,2,2,34.666668,0,0,0,0,2,1,0,0
3,3,0,20,18,3,1,19,2,2,108,0,0,0.75,0.44444445,1,1,35,3,2,12,1,3,1.3333334,0,0
9,1,0,12,9,36,11,1,9,2,9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5,6,0,15,17,4,2,13,1,0.9166667,60,0,0,0.88,0.6666667,2,3,10.4,0,0,0,0,1,0.6,0,0
5,7,0,23,25,4,1,22,1,0.9166667,96,0,0,0.88461536,0.6666667,2,3,17.6,0,0,0,0,1,0.6,0,0
5,4,0,18,27,8,3,15,3,1,128,0,0,0.9677419,0.4375,3,9,24,0,0,0,1,1,0.6,1,1
2,3,0,10,15,1,1,9,2,2,61,0,0,0.85714287,0.625,1,1,29.5,0,0,0,0,5,2.5,0,0
3,4,0,2,8,3,0,2,2,1.1666666,29,0,0,0.9777778,1,3,4,7.6666665,0,0,0,0,1,0.33333334,0,0
3,3,0,3,5,3,0,3,0,1,15,0,0,0.9285714,0.5,2,2,3.6666667,0,0,0,0,1,0.6666667,0,0
2,4,0,10,17,1,0,10,1,2,57,0,0,0.9787234,0.75,2,2,27.5,2,1,6,0,5,2.5,0,0
5,7,0,20,24,4,2,18,1,0.9166667,93,0,0,0.88461536,0.6666667,2,3,17,0,0,0,0,1,0.6,0,0
10,3,0,36,69,43,1,35,2,0.9259259,473,0.6666667,0,0.42857143,0.3580247,1,1,46,2,1,109,2,7,2.9,0,0
5,4,0,14,31,4,3,11,4,0.9166667,380,0,0,0.9677419,0.6666667,3,10,74.4,0,0,0,0,1,0.6,0,0
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,3,2,12,1,0,0,1,1
5,6,0,15,17,4,2,13,1,0.9166667,58,0,0,0.88,0.6666667,2,3,10,0,0,0,0,1,0.6,0,0
2,3,0,16,11,1,1,15,2,2,40,1,0,0.85714287,0.625,1,1,18.5,3,1,142,0,1,0.5,0,0
2,2,0,18,18,1,1,17,2,2,86,0,0,0.8,0.6666667,1,1,42,0,0,0,0,1,0.5,0,0
3,2,0,21,30,3,0,21,2,2,115,0,0,0.71428573,0.5,1,1,37.333332,0,0,0,0,4,2.6666667,0,0
2,4,0,29,27,1,1,28,2,2,141,0,0,0.9444444,0.625,2,2,69.5,0,0,0,0,1,0.5,0,0
3,1,0,3,6,3,1,2,1,2,21,0,0,0,0.5555556,0,0,6,0,0,0,0,1,0.33333334,0,0
2,1,0,21,23,1,0,21,0,1,106,1,0,0,1,0,0,42,0,0,0,0,0,0,0,0
2,3,0,11,5,1,7,4,2,2,15,0,0,0.85714287,0.6666667,0,0,6.5,0,0,0,0,1,0.5,0,0
28,1,0,59,96,290,38,22,22,0.8703704,1803,0.5,0,0,0.23842593,0,0,63.17857,11,3,468,6,10,1.8571428,1,1
6,6,0,12,17,3,3,9,1,0.8666667,67,0,0,0.84,0.73333335,2,3,9.666667,0,0,0,0,1,0.6666667,0,0
4,5,0,24,11,6,12,12,2,2,39,0,0,0.88,0.5416667,3,4,8.75,0,0,0,0,2,1,0,0
4,5,0,15,13,4,6,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,9,18,1,1,8,2,2,56,0,0,0.85714287,0.6666667,1,1,27,3,2,6,1,7,3.5,0,0
5,6,0,10,14,8,2,8,1,1,46,0,0,0.875,0.6666667,2,3,7.6,2,1,17,1,1,0.6,1,1
2,1,0,2,4,1,0,2,0,1,11,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
6,1,0,29,33,13,8,21,2,0.9,301,0.5,0,0,0.4,0,0,48.833332,0,0,0,0,4,1.6666666,0,0
8,2,0,8,16,22,0,8,3,0.85714287,68,0.6666667,0,0.76666665,0.3125,1,3,7.125,0,0,0,0,3,1.125,0,0
4,7,0,14,16,4,2,12,1,1,50,0,0,0.9166667,0.5555556,2,2,10.75,3,1,18,0,1,0.5,0,0
2,4,0,34,33,1,1,33,2,2,247,0,0,0.9444444,0.625,2,2,122.5,1,1,5,0,1,0.5,0,0
2,1,0,4,6,1,0,4,0,1,21,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0
2,3,0,27,32,1,1,26,2,2,167,0,0,0.85714287,0.625,1,1,82.5,3,2,6,1,1,0.5,0,0
4,7,0,10,13,4,2,8,1,1,43,0,0,0.9166667,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
7,6,0,25,27,9,3,22,2,0.8888889,102,0,0,0.8148148,0.7222222,2,3,13.142858,0,0,0,0,1,0.71428573,0,0
2,3,0,20,21,1,4,16,2,2,98,0,0,0.85714287,0.5833333,1,1,48,3,2,12,1,1,0.5,0,0
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,3,2,12,0,0,0,0,0
2,3,0,13,8,1,3,10,2,2,25,0,0,0.85714287,0.625,1,1,11.5,0,0,0,0,1,0.5,0,0
4,5,0,10,13,4,1,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
4,2,0,47,86,0,0,47,2,0.8888889,955,0.16666667,0,0.8947368,0.6666667,0,0,234.75,2,2,2,1,28,7.25,0,0
2,1,0,5,7,1,0,5,0,1,26,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0
5,6,0,3,9,10,1,2,5,1.25,28,0,0,0.962963,0.65,1,1,4.4,1,1,0,0,1,0.2,0,0
4,4,0,23,49,4,1,22,3,1,202,0,0,0.9655172,0.5555556,3,5,48.75,0,0,0,0,1,0.5,0,0
46,1,0,6,46,1035,6,0,46,2,46,0,0,0,0.25,0,0,0,0,0,0,0,1,1,0,0
2,1,0,57,59,1,0,57,0,1,286,1,0,0,1,0,0,114,0,0,0,0,0,0,0,0
15,1,0,1,19,87,0,1,15,0.89285713,72,1,0,0,0.44444445,0,0,3.5333333,0,0,0,0,1,0.93333334,0,0
2,1,0,4,6,1,0,4,0,1,26,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0
9,3,0,14,36,28,0,14,8,0.84375,207,0.5,0,0.82978725,0.25396827,2,6,21.555555,0,0,0,0,7,2.4444444,0,0
2,3,0,20,19,1,1,19,2,2,68,0,0,0.85714287,0.625,1,1,33,0,0,0,0,1,0.5,0,0
3,4,0,10,23,3,0,10,1,2,113,0,0,0.9583333,0.6666667,1,1,36.666668,3,2,43,0,6,4,0,0
4,5,0,10,13,4,1,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
4,6,0,10,13,4,1,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,14,13,1,2,12,2,2,48,0,0,0.85714287,0.625,1,1,23,0,0,0,0,3,1.5,0,0
5,7,0,16,18,4,1,15,1,0.9166667,68,0,0,0.88,0.6666667,2,3,12,0,0,0,0,1,0.6,0,0
4,6,0,9,13,4,0,9,1,1,43,0,0,0.9166667,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
4,5,0,12,18,4,1,11,3,1,69,0,0,0.96,0.5555556,4,8,15.5,0,0,0,0,1,0.5,0,0
4,5,0,23,37,4,1,22,3,1,157,0,0,0.96,0.5555556,4,9,37.5,0,0,0,0,1,0.5,0,0
4,4,0,15,21,4,1,14,3,1,76,0,0,0.9574468,0.5555556,3,5,17.25,0,0,0,0,1,0.5,0,0
2,1,0,57,59,1,0,57,0,1,286,1,0,0,1,0,0,114,0,0,0,0,0,0,0,0
5,5,0,18,30,8,5,13,4,1,108,0,0,0.9411765,0.5,4,11,20,2,1,34,0,1,0.6,0,0
4,4,0,15,29,4,2,13,3,1,113,0,0,0.9782609,0.5555556,3,11,26.5,0,0,0,0,1,0.5,0,0
1,1,0,1,5,0,0,1,0,2,17,0,0,0,0,0,0,12,3,2,21,1,0,0,1,1
2,3,0,11,11,1,1,10,2,2,47,0,0,0.85714287,0.6666667,1,1,22.5,5,3,12,3,2,1,0,0
4,4,0,28,56,4,1,27,3,1,282,0,0,0.9655172,0.5555556,3,7,68.75,0,0,0,0,1,0.5,0,0
2,1,0,2,4,1,0,2,0,1,11,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
4,4,0,28,36,4,1,27,3,1,198,0,0,0.9655172,0.5555556,3,7,47.75,2,1,4,2,1,0.5,0,0
4,5,0,13,30,4,0,13,2,0.962963,525,0.11111111,0,0.95555556,0.6666667,1,1,128,1,1,2,1,12,3.5,0,0
5,6,0,15,17,4,2,13,1,0.9166667,58,0,0,0.88,0.6666667,2,3,10,0,0,0,0,1,0.6,0,0
2,1,0,3,10,1,0,3,2,2,33,0,0,0,0.6666667,0,0,15.5,1,1,0,0,3,1.5,0,0
6,4,0,42,52,3,3,39,5,0.8666667,348,0,0,0.93939394,0.73333335,3,6,56.5,2,1,4,4,1,0.6666667,2,1
4,4,0,11,19,4,1,10,3,1,90,0,0,0.9782609,0.5555556,3,9,20.75,3,2,41,0,1,0.5,0,0
2,2,0,14,10,1,3,11,2,2,39,0,0,0.8,0.6666667,1,1,18.5,3,2,6,1,1,0.5,0,0
5,6,0,18,21,4,1,17,1,0.9166667,82,0,0,0.875,0.6666667,2,3,14.8,0,0,0,0,1,0.6,0,0
2,3,0,24,25,1,2,22,2,1,179,0,0,0.85714287,0.625,1,1,88,3,3,6,1,5,2.5,0,0
8,4,0,15,53,20,1,14,4,0.8214286,289,0.25,0,0.9047619,0.4,3,4,34.625,2,1,184,2,1,0.75,0,0
2,3,0,17,19,1,1,16,2,2,77,0,0,0.85714287,0.625,1,1,37.5,0,0,0,3,5,2.5,1,1
6,4,0,26,38,15,1,25,1,1,146,0,0,0.85294116,0.4047619,1,2,22.833334,0,0,0,0,5,1.5,0,0
6,5,0,16,22,13,1,15,2,1,61,0,0,0.84,0.6666667,2,3,8.666667,0,0,0,0,1,0.6666667,0,0
3,4,0,10,11,1,3,7,2,0.5,84,1,0,0.9,0.625,2,2,26.333334,0,0,0,0,1,0.33333334,0,0
4,2,0,15,40,4,0,15,2,0.93333334,230,0.2,0,0.8947368,0.5,2,2,55.25,2,1,16,0,6,1.75,0,0
3,2,0,7,20,1,0,7,1,0.5,89,0,0,0.88235295,0.6,1,2,28.333334,0,0,0,0,6,2.6666667,0,0
4,5,0,12,25,4,1,11,3,1,110,0,0,0.96,0.5555556,4,8,25.75,0,0,0,0,1,0.5,0,0
2,1,0,4,6,1,0,4,0,1,21,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0
6,6,0,19,19,3,6,13,1,0.8666667,72,0,0,0.84615386,0.73333335,2,3,10.5,0,0,0,0,1,0.6666667,0,0
1,1,0,1,5,0,0,1,0,2,22,0,0,0,0,0,0,12,3,2,12,1,0,0,1,1
2,3,0,18,12,1,1,17,2,2,69,0,0,0.85714287,0.625,1,1,33.5,0,0,0,0,1,0.5,0,0
5,7,0,12,17,4,0,12,1,0.9166667,68,0,0,0.88461536,0.6666667,2,4,12,0,0,0,0,1,0.6,0,0
5,7,0,13,18,4,1,12,1,0.9166667,61,0,0,0.88,0.6666667,2,3,10.6,1,1,5,1,2,0.8,0,0
4,6,0,10,13,4,1,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
7,4,0,24,45,19,0,24,4,0.75641024,451,0.07692308,0,0.8684211,0.3611111,2,2,61.57143,2,1,12,1,14,2.857143,1,1
2,3,0,18,18,1,2,16,2,2,68,0,0,0.85714287,0.625,1,1,33,3,2,6,1,1,0.5,0,0
5,4,0,13,16,10,1,12,1,1.25,52,1,0,0.875,0.55,2,3,9.2,0,0,0,0,4,1.4,0,0
2,3,0,16,29,1,0,16,2,1,160,0,0,0.85714287,0.6666667,2,2,77.5,3,2,6,1,11,5.5,0,0
2,3,0,6,6,1,1,5,2,2,26,0,0,0.85714287,0.6666667,1,1,12,3,2,6,1,2,1,0,0
4,5,0,25,36,4,1,24,3,1,144,0,0,0.96,0.5555556,4,9,34.25,0,0,0,0,1,0.5,0,0
2,1,0,35,37,1,0,35,0,1,176,1,0,0,1,0,0,70,0,0,0,0,0,0,0,0
3,1,0,16,41,1,0,16,2,0.75,379,0.5,0,0,0.625,0,0,123.333336,0,0,0,0,21,7,0,0
4,4,0,18,31,4,1,17,3,1,135,0,0,0.9607843,0.5555556,3,5,32,0,0,0,0,1,0.5,0,0
5,6,0,14,18,4,1,13,1,0.9166667,72,0,0,0.875,0.6666667,2,3,12.8,0,0,0,0,1,0.6,0,0
26,1,0,55,142,189,10,46,19,0.8036364,1613,0.72727275,0,0,0.15333334,0,0,60.615383,17,6,2527,13,6,1.4615384,7,1
6,1,0,24,43,13,2,24,1,0.8666667,197,0.33333334,0,0,0.3,0,0,31.333334,0,0,0,0,4,1.5,0,0
8,4,0,17,24,16,2,15,1,0.9047619,90,0,0,0.7692308,0.6666667,2,5,9.875,0,0,0,0,1,0.75,0,0
2,1,0,10,12,1,0,10,0,1,51,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0
2,1,0,54,56,1,0,54,0,1,271,1,0,0,1,0,0,108,0,0,0,0,0,0,0,0
4,4,0,18,23,4,1,17,3,1,105,0,0,0.9782609,0.5555556,3,9,24.5,0,0,0,1,1,0.5,1,1
2,3,0,12,22,1,1,11,2,2,86,0,0,0.85714287,0.6666667,1,1,42,0,0,0,0,7,3.5,0,0
4,1,0,5,28,0,0,5,3,0.6666667,185,0.5,0,0,0.5833333,0,0,44.75,4,2,79,0,4,1.5,0,0
5,6,0,17,18,4,1,16,1,0.9166667,61,0,0,0.88,0.6666667,2,3,10.6,0,0,0,0,1,0.6,0,0
3,4,0,16,20,3,1,15,2,2,164,0,0,0.8947368,0.46666667,1,1,53.666668,0,0,0,0,3,1.3333334,0,0
5,6,0,14,17,4,1,13,1,0.9166667,60,0,0,0.875,0.6666667,2,3,10.4,0,0,0,0,1,0.6,0,0
5,6,0,15,19,4,2,13,1,0.9166667,72,0,0,0.875,0.6666667,2,3,12.8,0,0,0,0,1,0.6,0,0
3,4,0,2,8,3,0,2,2,1.1666666,29,0,0,0.98275864,1,3,5,7.6666665,0,0,0,0,1,0.33333334,0,0
7,6,1,7,17,21,1,6,2,1.1111112,66,0.33333334,0,0.95714283,0.2857143,1,5,8,0,0,0,0,1,0.85714287,0,0
29,1,0,59,97,406,0,59,28,0.97899157,690,0,0,0,0.10344828,0,0,22.206896,0,0,0,0,3,1.5517242,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,3,2,12,1,0,0,1,1
6,6,0,21,22,3,4,17,1,0.8666667,85,0,0,0.84615386,0.73333335,2,3,12.666667,0,0,0,0,1,0.6666667,0,0
4,4,0,28,36,4,1,27,3,1,184,0,0,0.9655172,0.5555556,3,7,44.25,2,1,6,2,1,0.5,0,0
5,7,0,29,25,4,6,23,1,0.9166667,89,0,0,0.88461536,0.6666667,2,3,16.2,0,0,0,0,1,0.6,0,0
2,2,0,21,20,1,3,18,2,2,67,0,0,0.8,0.6666667,1,1,32.5,5,3,156,0,1,0.5,0,0
4,3,0,9,28,2,0,9,2,0.7777778,96,0.33333334,0,0.9607843,1,1,1,22.25,0,0,0,0,1,0.5,0,0
3,4,0,37,49,3,1,36,2,2,439,0,0,0.8947368,0.46666667,1,2,145.33333,0,0,0,0,1,0.6666667,0,0
2,3,0,13,10,1,8,5,2,2,38,0,0,0.85714287,0.6666667,0,0,18,0,0,0,0,3,1.5,0,0
2,3,0,21,15,1,2,19,2,2,103,0,0,0.85714287,0.625,1,1,50.5,3,3,6,1,2,1,0,0
2,3,0,18,15,1,6,12,2,2,65,0,0,0.85714287,0.625,1,1,31.5,3,2,12,1,6,3,0,0
0,1,0,15,0,0,15,0,0,2,49,0,0,0,0,0,0,0,4,3,12,5,0,0,2,1
2,3,0,2,8,1,0,2,1,1,35,0,0,0.9411765,0.75,2,3,16,0,0,0,0,2,1,0,0
4,4,0,18,47,4,1,17,3,1,192,0,0,0.9661017,0.5555556,3,5,46.25,4,2,34,0,1,0.5,0,0
2,1,0,10,12,1,0,10,0,1,86,1,0,0,1,0,0,34,0,0,0,0,0,0,0,0
2,4,0,19,19,1,1,18,2,2,109,0,0,0.9444444,0.625,1,1,53.5,0,0,0,0,3,1.5,0,0
5,5,0,9,10,10,7,2,2,1.0833334,35,0,0,0.97115386,1,4,11,5.4,2,1,4,1,1,0.6,1,1
6,4,0,18,21,9,1,17,1,0.93333334,77,0,0,0.8333333,0.6,2,5,11.333333,0,0,0,0,1,0.6666667,0,0
2,3,0,13,16,1,0,13,2,2,55,0,0,0.85714287,0.625,1,1,26.5,1,1,18,0,4,2,0,0
2,3,0,12,9,1,3,9,2,2,28,0,0,0.85714287,0.5833333,1,1,13,3,2,6,1,3,1.5,0,0
2,3,0,29,37,1,2,27,2,2,337,0,0,0.85714287,0.625,1,1,167.5,3,2,108,1,1,0.5,0,0
2,3,0,2,3,1,0,2,0,1,11,0,0,0.962963,0.6666667,2,2,4,0,0,0,0,1,0.5,0,0
4,4,0,23,38,4,1,22,3,1,172,0,0,0.9655172,0.5555556,3,7,41.25,0,0,0,0,1,0.5,0,0
2,3,0,17,13,1,2,15,2,2,82,0,0,0.85714287,0.625,1,1,40,3,2,24,1,7,3.5,0,0
49,1,0,10,53,1170,0,10,49,0.9583333,151,1,0,0,0.11459968,0,0,2.0612245,0,0,0,0,1,0.97959185,0,0
2,3,0,23,30,1,1,22,2,1,204,0,0,0.85714287,0.625,1,1,100.5,0,0,0,0,1,0.5,0,0
2,2,0,16,16,1,1,15,2,2,54,0,0,0.8,0.6666667,1,1,26,0,0,0,0,1,0.5,0,0
0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,19,32,4,2,17,4,0.9166667,164,0,0,0.9677419,0.6666667,3,9,31.2,2,2,4,2,1,0.6,1,1
6,3,2,22,30,15,2,20,2,1,141,0,0,0.44444445,0.45833334,1,1,22.333334,3,2,82,2,6,2,0,0
3,1,0,5,10,1,3,2,1,0.75,52,0.5,0,0,0.5,0,0,15.666667,0,0,0,0,1,0.33333334,0,0
2,2,0,2,5,1,0,2,1,2,12,0,0,0.8333333,0.5,0,0,5,0,0,0,0,1,0.5,0,0
2,3,0,9,6,1,1,8,2,2,20,0,0,0.85714287,0.625,1,1,9,0,0,0,0,1,0.5,0,0
5,7,0,17,19,4,1,16,1,0.9166667,75,0,0,0.88,0.6666667,2,3,13.4,0,0,0,0,1,0.6,0,0
2,1,0,2,4,1,0,2,0,1,11,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
2,2,0,3,6,1,0,3,1,2,48,0,0,0.9375,0.75,2,3,23,0,0,0,0,6,3,0,0
2,1,0,57,59,1,0,57,0,1,286,1,0,0,1,0,0,114,0,0,0,0,0,0,0,0
2,1,0,9,11,1,0,9,0,1,61,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0
2,3,0,10,15,1,1,9,2,2,55,0,0,0.85714287,0.6666667,1,1,26.5,3,2,6,1,4,2,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,3,2,12,1,0,0,1,1
5,8,0,23,24,4,2,21,1,0.9166667,90,0,0,0.8888889,0.6666667,2,3,16.4,0,0,0,0,1,0.6,0,0
5,4,0,20,31,4,1,19,4,0.9166667,151,0,0,0.9677419,0.6666667,3,7,28.6,1,1,7,5,1,0.6,4,1
2,1,0,16,30,1,0,16,2,1.5,115,0,0,0,0.6666667,0,0,55.5,0,0,0,0,9,4.5,0,0
4,6,0,10,13,4,1,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,1,0,12,14,1,0,12,0,1,61,1,0,0,1,0,0,24,0,0,0,0,0,0,0,0
5,5,0,16,30,8,4,12,4,1,105,0,0,0.9411765,0.5,4,11,19.4,2,1,26,0,1,0.6,0,0
5,5,0,19,17,4,6,13,1,0.9166667,60,0,0,0.875,0.6666667,2,3,10.4,0,0,0,0,1,0.6,0,0
2,3,0,19,16,1,1,18,2,2,69,0,0,0.85714287,0.625,1,1,33.5,3,3,13,0,1,0.5,0,0
6,4,0,13,16,13,3,10,1,1,55,0,0,0.8333333,0.53333336,2,4,7.6666665,0,0,0,0,1,0.6666667,0,0
6,6,0,18,19,3,5,13,1,0.8666667,73,0,0,0.84,0.73333335,2,3,10.666667,0,0,0,0,1,0.6666667,0,0
5,7,0,12,17,4,0,12,1,0.9166667,68,0,0,0.88461536,0.6666667,2,4,12,0,0,0,0,1,0.6,0,0
2,3,0,12,18,1,1,11,2,2,77,0,0,0.85714287,0.6,1,1,37.5,3,2,6,1,6,3,0,0
2,3,0,15,17,1,2,13,2,2,87,0,0,0.85714287,0.625,1,1,42.5,5,2,37,1,9,4.5,0,0
2,3,0,21,19,1,1,20,2,2,169,0,0,0.85714287,0.625,1,1,83.5,3,3,6,1,4,2,0,0
6,4,0,15,27,13,3,12,4,1,131,0,0,0.9574468,0.5,3,9,20.333334,0,0,0,0,1,0.6666667,0,0
7,4,0,16,47,15,6,10,5,0.9444444,247,0,0,0.94736844,0.5833333,3,11,33.857143,0,0,0,0,1,0.71428573,0,0
4,4,0,14,20,4,1,13,3,1.1333333,82,0.4,0,0.9574468,0.5555556,3,5,18.25,1,1,5,0,1,0.5,0,0
5,6,0,21,27,4,1,20,1,0.9166667,109,0,0,0.88,0.6666667,2,3,20.2,0,0,0,0,1,0.6,0,0
2,3,0,7,6,1,0,7,2,2,19,0,0,0.85714287,0.625,1,1,8.5,0,0,0,0,1,0.5,0,0
6,1,0,35,43,13,12,23,4,0.93333334,269,0.33333334,0,0,0.225,0,0,43.333332,5,3,114,1,11,3,0,0
7,4,4,27,38,9,4,23,5,0.75,220,0,0,0.94736844,0.4722222,1,3,30.142857,12,2,460,0,2,0.85714287,0,0
50,3,163,226,296,391,182,44,29,0.87172014,4128,0.14285715,0,0.46666667,0.21978022,2,5,81.42,6,2,12,7,59,4.78,1,1
7,5,0,15,16,21,1,14,1,2,50,0,0,0.8,0.3809524,2,3,6.142857,0,0,0,0,2,1.1428572,0,0
1,1,0,10,1,0,6,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,4,0,11,14,6,2,9,4,2,43,0,0,0.7692308,0.75,1,1,9.75,0,0,0,0,3,1.25,0,0
5,8,0,23,29,4,1,22,1,0.9166667,105,0,0,0.8888889,0.6666667,2,3,19.4,0,0,0,0,1,0.6,0,0
2,3,0,22,35,1,2,20,2,1,158,0,0,0.85714287,0.625,1,1,76.5,4,3,11,1,5,2.5,0,0
5,4,0,14,26,8,1,13,3,1,115,0,0,0.95238096,0.5833333,3,9,21.4,0,0,0,0,2,0.8,0,0
4,4,0,10,18,4,1,9,3,1,73,0,0,0.96875,0.5555556,3,7,16.5,0,0,0,0,1,0.5,0,0
4,4,0,23,50,4,1,22,3,1,205,0,0,0.9655172,0.5555556,3,5,49.5,0,0,0,0,1,0.5,0,0
2,2,0,29,38,1,1,28,2,2,324,0,0,0.8,0.6666667,2,2,161,1,1,26,1,1,0.5,0,0
2,1,0,20,22,1,0,20,0,1,101,1,0,0,1,0,0,40,0,0,0,0,0,0,0,0
3,5,0,5,5,3,1,4,2,2,15,0,0,0.9230769,0.5555556,1,2,4,4,2,18,0,1,0.6666667,0,0
1,2,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
3,3,0,14,17,1,2,12,2,0.75,64,0.5,0,0.85714287,0.625,1,1,19.666666,3,2,6,1,3,1,0,0
5,6,0,4,9,10,2,2,5,1.25,28,0,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
2,3,0,17,27,1,2,15,2,2,130,0,0,0.85714287,0.625,1,1,64,3,2,12,1,1,0.5,0,0
6,4,0,18,21,9,1,17,1,0.93333334,77,0,0,0.8333333,0.6,2,5,11.333333,0,0,0,0,1,0.6666667,0,0
2,3,0,17,9,1,2,15,2,2,37,0,0,0.85714287,0.625,1,1,17.5,3,1,140,0,1,0.5,0,0
2,4,0,25,16,1,1,24,2,2,54,0,0,0.9444444,0.625,2,2,26,0,0,0,0,1,0.5,0,0
