wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
3,3,0,13,27,1,0,13,2,0.8333333,181,0.33333334,0,0.94736844,0.625,0,0,58.333332,0,0,0,0,11,3.6666667,0,0
4,1,0,5,4,6,0,5,4,2,4,0,0,0,0.65,0,0,0,0,0,0,0,1,1,0,0
9,1,0,9,28,10,1,9,9,0.97727275,192,0.90909094,1,0,0.2888889,0,0,19.11111,0,0,0,0,2,1.5555556,0,0
6,2,0,2,40,9,1,1,3,1,281,0.875,0,0.9148936,0.45,0,0,44.5,0,0,0,0,5,2.1666667,3,1
4,2,0,4,8,6,0,4,1,1.3333334,26,0,0,0.625,0.6666667,1,3,5.25,0,0,0,0,1,0.75,0,0
3,2,0,12,31,1,0,12,2,0.75,113,0.5,0,0.93333334,0.625,2,3,36,0,0,0,0,1,0.33333334,0,0
4,2,0,5,6,6,0,5,4,2,15,0,0,0.625,0.5625,1,1,2.75,0,0,0,0,1,0.75,0,0
6,1,0,26,79,5,4,22,2,0.8333333,512,0.6666667,1,0,0.36666667,0,0,83.333336,0,0,0,0,1,0.6666667,3,1
14,1,0,3,25,57,1,2,14,0.85897434,98,1,0,0,0.31428573,0,0,5.571429,0,0,0,0,1,0.9285714,0,0
26,2,0,1,27,299,0,1,25,0.9657143,178,0.71428573,0,0.35135135,0.35,1,5,5.3076925,0,0,0,0,1,0.9230769,0,0
2,1,0,7,2,1,3,4,2,2,2,0,0,0,1,0,0,0,1,1,17,1,1,1,0,0
13,1,10,23,42,14,14,9,9,0.8730159,2079,0.2857143,0,0,0.3611111,0,0,157.3077,1,1,143,0,73,6.769231,2,1
5,5,0,7,9,10,5,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
103,1,0,20,105,5253,1,19,101,0.99019605,610,0,0,0,0.059417475,0,0,4.9126215,0,0,0,0,1,0.98058254,0,0
1,2,0,5,10,0,1,4,1,2,34,0,0,1,1,1,1,33,0,0,0,0,0,0,0,0
3,2,0,13,25,1,0,13,2,1,107,0.25,0,0.8333333,0.6666667,0,0,33.333332,0,0,0,0,6,2,1,1
5,6,0,19,45,10,2,18,3,1.25,639,0,0,0.96638656,1,4,7,126.6,0,0,0,0,2,1,13,1
5,1,0,4,43,2,1,3,2,0.65,191,0.8,1,0,0.5,0,0,36.2,0,0,0,0,5,1.6,0,0
12,1,0,36,95,64,2,34,5,0.969697,761,1,0,0,0.3181818,0,0,61.916668,3,2,96,2,16,4.1666665,4,1
26,2,0,1,27,299,0,1,25,0.9657143,178,0.71428573,0,0.35135135,0.35,1,5,5.3076925,0,0,0,0,1,0.9230769,0,0
32,1,0,24,112,356,3,21,16,0.95852536,1590,0.51428574,0,0,0.25,0,0,47.59375,1,1,31,0,31,3.9375,0,0
12,1,0,11,52,40,2,9,5,0.7878788,538,0.6666667,0,0,0.33766234,0,0,43.333332,0,0,0,0,6,3.4166667,0,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,5,0,3,9,6,1,3,3,1,35,0,1,0.90625,0.6666667,2,2,7.5,0,0,0,0,1,0.75,0,0
2,3,0,13,15,1,0,13,2,2,58,0,0,0.875,0.5833333,1,1,28,3,2,18,0,1,0.5,1,1
21,1,0,21,35,178,3,19,19,0.9785714,245,0.42857143,5,0,0.175,0,0,10,0,0,0,0,2,1.0476191,0,0
9,4,0,7,16,34,0,7,9,0.975,66,0.8,0,0.86206895,1,1,1,5.7777777,0,0,0,0,2,1.1111112,1,1
3,1,1,7,12,0,1,6,2,0.25,44,0.5,1,0,0.5,0,0,13,0,0,0,0,1,0.6666667,0,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,4,0,20,32,6,1,20,3,2,95,0,0,0.96938777,0.625,2,3,22.75,0,0,0,0,4,1.75,0,0
7,3,0,10,22,21,0,10,2,1,112,0,0,0.8064516,0.64285713,2,3,14.857142,0,0,0,0,1,0.85714287,0,0
5,1,0,9,5,10,7,2,5,2,5,0,0,0,0.5,0,0,0,0,0,0,0,1,1,4,1
4,3,0,7,15,4,0,7,2,0.8333333,59,0.5,0,0.9,0.46666667,1,4,13.25,3,3,9,1,1,0.5,0,0
7,1,0,8,40,9,0,8,1,0.7222222,158,1,0,0,0.22222222,0,0,21.142857,0,0,0,0,2,0.85714287,0,0
1,1,0,3,3,0,3,0,0,2,76,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3,1,0,10,12,1,2,10,2,0.5,39,0,1,0,0.5,0,0,11.666667,0,0,0,0,1,0.6666667,0,0
4,5,0,3,9,6,1,3,3,1,35,0,1,0.90625,0.6666667,2,2,7.5,0,0,0,0,1,0.75,0,0
17,3,0,4,37,94,0,4,14,0.859375,175,0.5,0,0.7910448,0.15882353,3,16,9.058824,3,3,70,0,5,1.2352941,0,0
2,4,0,4,14,1,0,4,2,1,52,0,0,0.9787234,0.75,1,1,24.5,1,1,5,0,4,2,0,0
3,2,0,22,51,1,0,22,2,0.8333333,196,0.33333334,0,0.6666667,0.75,0,0,63.333332,2,1,80,2,4,1.3333334,1,1
7,2,0,9,45,13,0,9,2,0.9375,305,0.625,0,0.8,0.8333333,1,1,41.42857,0,0,0,0,5,1.2857143,1,1
3,4,0,5,8,3,0,5,1,2,19,0,0,0.7777778,1,1,2,5.3333335,1,1,4,1,1,0.6666667,0,0
2,1,0,6,18,1,0,6,2,1.5,78,0,0,0,0.625,0,0,37,0,0,0,0,3,1.5,0,0
6,1,0,13,49,0,10,3,1,0.6,647,0.5,0,0,0.4,0,0,106.5,0,0,0,0,15,6.6666665,0,0
4,1,0,33,72,4,0,33,4,0.7222222,534,0.16666667,0,0,0.5625,0,0,131,0,0,0,0,14,6.75,0,0
10,1,0,12,19,41,5,7,10,0.9259259,73,0.6666667,2,0,0.23333333,0,0,6,1,1,0,1,1,0.9,0,0
3,1,2,8,9,0,2,6,2,0.25,37,0.5,1,0,0.5,0,0,10.666667,0,0,0,0,1,0.6666667,0,0
2,3,0,7,10,1,1,7,2,2,146,1,0,0.9885057,0.6666667,1,1,64.5,5,4,316,0,2,1,0,0
15,1,0,9,59,67,1,8,10,1.0296167,752,0.14634146,0,0,0.33333334,0,0,46.4,6,2,528,4,8,2.2666667,4,1
3,1,4,14,18,3,4,10,3,1,77,0,0,0,0.7777778,0,0,24.333334,0,0,0,0,6,2.3333333,0,0
2,3,0,5,4,1,0,5,2,2,8,0,0,0.875,0.6666667,1,1,3,0,0,0,0,1,0.5,0,0
4,2,0,17,38,4,0,17,2,0.7777778,215,0.33333334,0,0.71428573,0.5555556,1,1,52,0,0,0,0,2,0.75,1,1
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,4,0,22,46,1,0,22,2,1.8666667,396,0.8666667,0,0.9166667,0.625,1,1,189.5,12,5,240,5,1,0.5,1,1
3,2,0,7,21,1,1,6,2,0.8333333,85,0.33333334,0,0.9166667,0.6666667,0,0,26.333334,0,0,0,0,4,1.3333334,0,0
41,2,1,7,106,0,1,6,35,2,4368,0,0,0.18367347,0.3205575,0,0,105.53658,0,0,0,0,17,4.902439,0,0
2,1,0,6,10,0,1,5,1,0.33333334,44,0.6666667,0,0,0.6666667,0,0,19.5,0,0,0,0,2,1,0,0
4,1,0,7,4,6,4,3,4,2,4,0,0,0,0.55,0,0,0,0,0,0,0,1,1,1,1
6,3,0,6,10,15,0,6,2,2,39,0,0,0.8333333,0.5833333,2,2,5.5,0,0,0,0,1,0.8333333,1,1
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
12,1,0,13,48,66,1,12,9,2,275,0,0,0,0.33333334,0,0,21.916666,1,1,20,1,6,2.5,0,0
1,1,0,0,5,0,0,0,0,2,16,0,0,0,0,0,0,12,2,2,8,0,0,0,1,1
1,1,0,0,5,0,0,0,0,2,21,0,0,0,0,0,0,12,2,2,8,0,0,0,1,1
13,1,0,17,27,70,3,15,11,0.9722222,129,0.33333334,1,0,0.33333334,0,0,8.461538,0,0,0,0,2,1.0769231,0,0
7,3,7,23,21,13,13,11,5,0.9166667,104,0.5,0,0.9354839,0.26530612,1,1,13.285714,0,0,0,0,4,1.4285715,0,0
2,1,0,4,6,0,1,4,1,0,23,0,1,0,0.6666667,0,0,10,0,0,0,0,1,0.5,0,0
33,1,0,8,34,526,0,8,33,0.96875,95,1,0,0,0.12878788,0,0,1.8484849,0,0,0,0,1,0.969697,0,0
2,3,0,8,10,1,0,8,2,1,35,0,0,0.9,0.625,1,1,16,0,0,0,0,1,0.5,3,1
112,2,0,11,170,6066,6,5,111,0.98954314,1360,0.3392857,1,0.10569106,0.21106821,2,11,10.642858,0,0,0,0,24,1.3035715,0,0
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,10,24,8,0,10,2,0.9166667,116,0.33333334,0,0.8888889,0.875,2,3,21.6,3,2,303,1,1,0.6,1,1
6,2,2,5,53,7,4,1,4,1.05,397,0.875,0,0.71428573,0.43333334,2,3,63.833332,0,0,0,0,14,4.6666665,0,0
5,4,1,1,9,4,1,0,5,0.875,32,1,0,0.9444444,0.6,0,0,5,0,0,0,0,1,0.2,0,0
3,1,0,7,20,1,0,7,2,0.5,108,1,0,0,0.75,0,0,34.666668,0,0,0,0,4,1.3333334,0,0
9,1,0,18,80,2,1,18,5,0.8125,623,0.9166667,4,0,0.5625,0,0,66.888885,0,0,0,0,22,4,0,0
8,1,0,17,18,0,17,0,6,0.8067227,228,0.11764706,15,0,0.64285713,0,0,25.375,1,1,10,0,10,3,0,0
8,3,0,28,64,0,0,28,5,0.8095238,360,0.5555556,0,0.7692308,0.42857143,0,0,42.875,2,2,98,1,6,2.625,2,1
15,1,39,45,50,61,43,2,14,0.7967033,942,0.46153846,0,0,0.32142857,0,0,60.933334,0,0,0,0,11,3.3333333,0,0
3,2,0,25,55,1,0,25,2,1,222,0.33333334,0,0.6666667,0.75,0,0,72,3,2,67,2,10,3.3333333,1,1
13,1,0,19,28,70,5,15,11,0.95,127,0.4,0,0,0.33333334,0,0,8.384615,0,0,0,0,2,1.0769231,0,0
18,1,0,3,43,101,2,2,4,0.8039216,317,0.8888889,1,0,0.47058824,0,0,16.11111,0,0,0,0,4,1.1666666,0,0
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,2,2,8,0,0,0,1,1
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
10,4,6,12,34,31,6,6,9,0.9206349,225,0.42857143,0,0.84313726,0.31111112,2,2,20.8,0,0,0,0,6,1.9,0,0
3,3,0,12,36,1,0,12,2,0.875,209,0.25,0,0.94736844,0.6,0,0,67.333336,0,0,0,0,11,3.6666667,2,1
4,1,0,0,6,6,0,0,1,2,89,0,0,0,0.5,0,0,21.25,0,0,0,0,6,2,0,0
2,1,0,2,4,0,0,2,1,0.5,18,0.5,0,0,0.625,0,0,7,0,0,0,0,1,0.5,0,0
2,1,0,6,12,0,1,6,1,0,59,0,1,0,0.6666667,0,0,28,0,0,0,0,4,2,0,0
8,1,0,19,49,24,4,15,4,0.89285713,428,0.5,0,0,0.14285715,0,0,52,0,0,0,0,17,4.5,0,0
7,1,0,1,10,9,1,0,0,0.44444445,68,1,0,0,0.5714286,0,0,8.285714,0,0,0,0,5,1.2857143,0,0
4,1,0,12,30,6,0,12,4,1,130,0,0,0,0.5625,0,0,31.25,0,0,0,0,3,1.25,0,0
45,1,0,10,50,800,4,6,45,0.95571095,953,0.51282054,2,0,0.12962963,0,0,19.311111,0,0,0,0,58,3.0666666,2,1
34,1,0,83,226,517,17,68,20,0.9280303,2173,0.5,0,0,0.25344354,0,0,62.67647,4,1,110,3,55,3.8235295,5,1
24,2,0,1,25,252,0,1,23,0.9632107,164,0.6923077,0,0.37142858,0.3478261,1,5,5.2916665,0,0,0,0,1,0.9166667,0,0
4,2,0,20,47,4,0,20,2,0.9047619,437,0.2857143,0,0.90909094,0.42857143,0,0,106.5,2,1,928,1,21,5.5,0,0
9,0,0,7,33,0,1,7,7,0.125,391,0,1,0,0.3888889,0,0,42.333332,0,0,0,0,1,0.7777778,0,0
4,1,0,7,4,6,5,2,4,2,4,0,0,0,0.5,0,0,0,2,2,94,0,1,1,0,0
2,1,0,4,19,0,1,4,1,0,71,0,1,0,0.6666667,0,0,34,0,0,0,0,3,1.5,0,0
2,2,0,3,5,1,0,3,1,2,9,0,0,0.6666667,0.75,0,0,3.5,0,0,0,0,1,0.5,0,0
9,0,0,4,26,0,1,4,7,0.125,251,0,1,0,0.3888889,0,0,26.777779,0,0,0,0,1,0.7777778,0,0
5,3,0,3,11,10,0,3,1,2,40,0,0,0.7894737,0.56,1,4,7,0,0,0,0,1,0.8,1,1
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,2,2,8,0,0,0,2,1
15,1,0,14,33,0,0,14,15,0.9415584,276,0.6363636,1,0,0.25333333,0,0,15.933333,0,0,0,0,5,1.2,2,1
17,1,0,3,18,88,1,2,17,0.875,108,1,0,0,0.38235295,0,0,4.882353,0,0,0,0,1,0.9411765,0,0
2,1,0,13,22,1,0,13,2,2,65,0,0,0,0.6666667,0,0,31.5,0,0,0,0,3,1.5,0,0
3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.6666667,0,0,3.3333333,0,0,0,0,1,0.6666667,0,0
4,3,0,11,18,0,0,11,2,0.8888889,156,0.5,0,0.9,0.5,0,0,36.5,1,1,0,0,4,1.25,0,0
12,1,0,28,117,48,5,23,6,0.8545455,540,0.4,0,0,0.12727273,0,0,43.583332,0,0,0,0,6,2.5833333,0,0
2,1,0,4,3,0,1,4,1,0.5,16,0.5,2,0,0.625,0,0,6,0,0,0,0,1,0.5,0,0
19,1,0,15,71,99,2,13,6,0.8373016,949,0.9285714,2,0,0.4027778,0,0,48.210526,0,0,0,0,8,1.6842105,0,0
2,1,0,2,5,1,1,1,2,2,37,0,0,0,0.75,0,0,17.5,0,0,0,0,5,2.5,0,0
21,3,0,4,43,124,0,4,18,0.84444445,334,0.44444445,0,0.74647886,0.15714286,3,16,14.476191,3,3,88,0,11,1.6666666,0,0
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
9,1,0,25,34,34,10,15,7,0.90625,181,0.25,0,0,0.21875,0,0,18.666666,0,0,0,0,5,2.1111112,0,0
2,1,0,3,2,1,2,1,2,2,2,0,0,0,0.6666667,0,0,0,0,0,0,0,1,1,0,0
2,2,0,3,6,0,1,3,1,0,19,0,1,0.8333333,0.6666667,0,0,8,0,0,0,0,2,1,0,0
27,1,0,28,27,351,16,12,27,2,27,0,0,0,0.28042328,0,0,0,2,1,379,0,1,1,1,1
2,1,0,3,10,0,1,3,1,0.0625,211,0.9375,1,0,0.5833333,0,0,96.5,0,0,0,0,4,2,0,0
2,1,0,3,6,1,1,2,2,2,69,0,0,0,0.75,0,0,33.5,0,0,0,0,10,5,0,0
9,5,0,9,94,28,6,4,6,1.03125,625,0.875,0,0.99071616,0.3,2,8,67.55556,9,5,850,5,13,4.888889,3,1
8,3,0,12,30,4,0,12,4,0.8701299,443,0.8181818,0,0.75,0.42857143,0,0,53,0,0,0,0,1,0.75,0,0
15,1,0,17,30,91,3,15,13,0.9404762,148,0.5,0,0,0.3392857,0,0,8.466666,0,0,0,0,2,1.0666667,0,0
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,3,0,10,17,1,0,10,2,0.8333333,101,0.33333334,0,0.875,0.6666667,2,2,31.666666,0,0,0,0,6,2,1,1
4,5,0,3,9,6,1,3,3,1,35,0,1,0.90625,0.6666667,2,2,7.5,0,0,0,0,1,0.75,0,0
3,1,0,7,7,3,1,7,2,1,18,0,1,0,0.5,0,0,4.6666665,0,0,0,0,1,0.6666667,0,0
7,1,0,5,16,13,1,4,1,0.75,63,1,0,0,0.39285713,0,0,7.714286,0,0,0,0,1,0.71428573,0,0
5,1,0,5,14,4,1,4,1,0.5,53,1,0,0,0.4,0,0,9.4,0,0,0,0,1,0.6,0,0
2,1,0,2,5,1,1,2,1,1,21,0,1,0,0.6666667,0,0,9,0,0,0,0,1,0.5,0,0
6,1,0,9,30,0,3,6,3,0.64,222,0.6,1,0,0.33333334,0,0,35.166668,0,0,0,0,5,2.1666667,0,0
2,1,0,3,5,1,1,2,1,2,17,0,0,0,0.75,0,0,7.5,0,0,0,0,1,0.5,0,0
2,1,0,11,2,1,8,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1
32,1,0,92,136,496,52,41,30,1.0146627,1137,0.18181819,0,0,0.07870968,0,0,34.1875,3,3,277,2,11,3,0,0
5,5,0,5,9,10,3,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
34,1,0,26,111,105,4,22,3,1.0056278,2101,0.057142857,0,0,0.32323232,0,0,58.735294,1,1,222,1,14,2.1176472,1,1
4,2,16,18,8,6,16,2,1,2,23,0,0,0.95238096,0.5,0,0,4.75,0,0,0,0,1,0.25,0,0
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,2,0,7,13,0,1,7,3,0.33333334,61,0,1,0.4,0.5,0,0,14,0,0,0,0,4,1.75,0,0
2,1,0,6,9,1,0,6,2,2,19,0,0,0,0.6666667,0,0,8.5,0,0,0,0,1,0.5,0,0
10,1,0,26,57,31,6,22,8,0.8888889,369,0.42857143,0,0,0.13580246,0,0,35.2,1,1,96,1,10,2.5,6,1
1,1,0,4,1,0,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,1,0,2,3,3,2,0,3,2,3,0,0,0,0.6666667,0,0,0,0,0,0,0,1,1,0,0
6,1,0,2,24,7,0,2,2,0.8,91,0.6666667,1,0,0.4,0,0,13.166667,0,0,0,0,2,1.1666666,0,0
2,1,0,2,5,1,1,2,1,1,21,0,1,0,0.6666667,0,0,9,0,0,0,0,1,0.5,0,0
40,2,0,33,341,430,1,32,22,0.9967949,5220,1,2,0.28301886,0.18108974,0,0,129.3,0,0,0,0,36,6.55,0,0
6,1,0,23,9,5,17,6,6,0.8,46,1,2,0,0.33333334,0,0,5.8333335,1,1,10,0,1,0.8333333,0,0
4,4,0,5,39,0,0,5,2,1.1666666,341,0.75,0,0.9444444,0.46666667,2,3,82.25,0,0,0,0,9,2.5,0,0
3,2,0,21,39,1,0,21,2,0.9,219,0.2,0,0.95238096,0.75,0,0,70.333336,0,0,0,0,9,3,0,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.90909094,1,1,2,2.5,0,0,0,0,1,0.5,0,0
3,3,0,17,14,0,9,8,3,0.5,58,0.5,0,0.8666667,0.5555556,0,0,17.666666,2,1,73,2,2,1,0,0
2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.75,0,0,2.5,0,0,0,0,1,0.5,0,0
18,1,0,8,127,65,0,8,4,0.90413946,1635,0.962963,2,0,0.26890758,0,0,88.333336,0,0,0,0,19,4.9444447,0,0
3,3,0,16,43,1,0,16,2,0.8,278,0.4,0,0.9259259,0.5555556,1,2,90,6,5,388,2,7,4.6666665,2,1
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0,2,3,1,0,2,1,2,7,0,0,0.96428573,0.75,1,2,2.5,0,0,0,0,1,0.5,0,0
5,5,0,7,9,10,5,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
3,2,0,2,15,0,2,2,1,0.5,60,0.6666667,1,0.9677419,0.41666666,0,0,18,0,0,0,0,2,1,0,0
12,1,0,17,40,24,0,17,9,0.72727275,253,0.33333334,0,0,0.35064936,0,0,19.833334,0,0,0,0,4,2.3333333,1,1
29,1,0,53,168,400,7,46,17,0.85714287,2319,0,0,0,0.12778905,0,0,78.86207,4,3,2296,2,64,6.2413793,3,1
8,2,0,16,40,0,1,15,7,0.7619048,263,0.33333334,0,0.71428573,0.71428573,1,5,31.5,0,0,0,0,7,2.625,0,0
7,5,2,18,33,21,4,15,2,1.1666666,99,0,0,0.9478261,0.42857143,3,5,13,1,1,32,1,3,1.1428572,4,1
12,1,0,7,15,0,6,1,11,0.47727272,103,1,0,0,0.5833333,0,0,7.25,0,0,0,0,1,0.75,0,0
4,1,0,4,6,0,3,1,4,0.33333334,27,1,0,0,0.625,0,0,5.25,0,0,0,0,1,0.75,0,0
6,3,0,13,56,0,0,13,4,0.74285716,610,0.71428573,0,0.8181818,0.33333334,0,0,99.5,2,2,124,0,12,3.8333333,6,1
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,0,11,52,25,1,11,7,0.96581197,491,1,0,0.8235294,0.65,1,2,46.8,3,1,292,2,9,1.8,3,1
2,1,0,1,10,0,1,1,1,0,34,0,1,0,0.6666667,0,0,15.5,0,0,0,0,2,1,0,0
2,2,0,16,23,1,0,16,2,2,90,0.33333334,0,0.6666667,0.75,0,0,42.5,1,1,0,1,5,2.5,0,0
15,1,0,11,16,83,7,4,15,0.90816325,80,1,0,0,0.22857143,0,0,3.8666666,0,0,0,0,1,0.93333334,0,0
3,3,0,6,10,3,1,6,2,1,32,0.5,0,0.6666667,0.6666667,0,0,9,0,0,0,0,1,0.33333334,0,0
4,1,0,18,27,4,0,18,2,0.8888889,171,0.33333334,0,0,0.46666667,0,0,41,1,1,0,1,9,2.75,0,0
2,1,0,37,8,1,34,3,1,1,27,0,0,0,0.5,0,0,12,0,0,0,0,2,1,0,0
1,1,0,0,5,0,0,0,0,2,27,0,0,0,0,0,0,12,2,2,8,0,0,0,1,1
6,1,0,4,31,0,2,2,4,0.72,139,0.8,0,0,0.53333336,0,0,21.333334,0,0,0,0,4,1.5,0,0
5,5,0,2,9,10,1,1,5,1.25,28,0,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
1,1,0,0,5,0,0,0,0,2,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
5,2,2,13,33,10,2,11,3,1,164,0,0,0.8,0.45,0,0,31.4,0,0,0,0,5,1.8,0,0
14,1,0,8,24,43,2,6,14,0.9230769,138,0.6363636,0,0,0.2244898,0,0,8.071428,0,0,0,0,1,0.78571427,0,0
3,1,0,5,3,3,3,2,3,2,3,0,0,0,0.8888889,0,0,0,0,0,0,0,1,1,0,0
3,1,0,5,5,3,1,5,2,1,16,0,1,0,0.5,0,0,4,0,0,0,0,1,0.6666667,0,0
4,2,0,28,36,0,0,28,2,1.3333334,154,1,0,0.4,0.5,0,0,37.25,2,2,10,1,4,2.5,0,0
2,3,0,4,5,1,0,4,1,2,24,1,0,0.93333334,0.75,1,1,10.5,0,0,0,0,4,2,0,0
8,1,0,7,13,2,2,5,8,0.6666667,90,1,0,0,0.325,0,0,9.875,1,1,28,0,2,1.375,9,1
3,1,0,0,29,3,0,0,3,2,115,0,0,0,0.5,0,0,37.333332,0,0,0,0,1,0.6666667,0,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,6,0,1,1,0,0
22,1,0,52,127,211,0,52,3,0.985348,1322,0.42307693,0,0,0.17261904,0,0,57.909092,6,3,578,3,33,4.590909,3,1
2,4,0,1,3,1,0,1,1,2,7,0,0,0.9,1,1,1,2.5,2,1,12,0,1,0.5,0,0
2,5,0,6,5,1,2,4,1,2,15,0,0,0.9909091,0.75,2,2,6.5,0,0,0,0,1,0.5,0,0
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
12,1,0,2,18,54,1,1,10,0.72727275,68,1,0,0,0.3125,0,0,4.5833335,0,0,0,0,1,0.9166667,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,2,2,8,0,0,0,1,1
4,1,0,13,7,0,9,4,4,0.5,32,1,0,0,0.4375,0,0,6.5,0,0,0,0,1,0.75,0,0
2,2,0,21,18,1,0,21,2,2,61,0,0,0.8,0.6666667,1,1,29.5,0,0,0,0,1,0.5,3,1
2,1,0,3,10,1,0,3,2,2,37,0,0,0,0.6666667,0,0,17.5,0,0,0,0,4,2,0,0
2,1,0,5,10,0,2,3,2,0,44,1,0,0,0.6666667,0,0,20.5,0,0,0,0,1,0.5,0,0
2,3,0,14,17,1,0,14,2,1,96,0,0,0.875,0.6666667,1,1,46.5,0,0,0,0,8,4,3,1
3,3,0,7,21,1,0,7,1,1,74,0.6666667,0,0.93333334,0.75,1,1,22.666666,1,1,19,1,6,2,0,0
