CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
1,17,317,25,0,4,6,37,4,24,0,5,4,8,104,1,8,32,40,0,10,30,7,114,32,28,40,166,85,0.63,49,125,25,92,2,8,5,80,4,0,4,1,16,4.125,1,17,4.875,1,726,91.625,1,7,2.1,0,4,1
0,6,74,2,0,1,0,4,1,11,0,4,1,3,35,2,3,4,17,0,2,2,3,12,4,3,15,31,9,1.13,8,24,2,19,0,3,1,0,2,0,5,1,3,2.333333333,1,8,4,1,2,1.333333333,1,4,1,0,0,0
0,12,102,7,0,4,1,9,5,19,0,2,4,2,38,1,2,7,20,0,2,7,2,22,9,7,15,42,14,0.9,22,29,5,21,4,2,5,16,4,0,1,1,8,5.5,3,7,6.5,6,6,4,2,4,3.25,1,0,0
3,7,176,11,0,2,2,22,2,9,0,0,2,10,48,1,10,19,29,0,9,11,7,55,22,17,29,94,46,0.51,36,75,8,55,1,10,2,79,4,0,3,1,8,3.5,1,11,3.8,1,15,2.6,1,3,0.916666667,0,4,1
1,6,224,4,0,1,3,24,1,7,3,0,1,17,42,1,17,24,57,11,13,4,5,73,24,20,57,144,63,0.29,38,120,4,96,0,14,1,84,4,2,8,1,15,5.411764706,0,21,5.411764706,0,4,1.411764706,1,6,0.65,0,3,1
0,8,117,10,0,2,0,15,3,15,0,6,3,5,56,1,5,14,15,1,0,11,4,23,14,9,15,51,21,1.1,11,36,10,21,0,5,3,0,5,0,2,1,7,5,2,6,2.8,2,24,5.6,1,6,2.571428571,0,0,0
0,5,126,2,0,1,1,15,1,6,0,0,1,11,39,1,11,15,22,0,3,2,11,34,15,11,22,67,27,0.58,20,49,2,33,0,11,1,47,1,0,0,2,7,3.090909091,2,4,2.272727273,1,2,1.363636364,1,6,0.857142857,0,0,0
0,5,136,2,0,1,1,17,1,5,0,0,1,13,40,1,13,17,25,0,3,2,13,38,17,13,25,75,30,0.53,21,55,2,37,0,13,1,48,1,0,0,3,8,3.538461538,0,4,2.307692308,1,2,1.307692308,1,1,0.4,0,0,0
0,8,69,2,2,1,0,7,1,8,0,0,1,3,28,1,3,4,10,0,3,5,1,17,4,3,10,31,15,0.9,10,25,2,20,0,3,2,0,1,0,0,2,5,3,1,4,4,4,2,1.333333333,1,1,0.6,0,0,0
0,3,54,1,1,1,0,3,1,6,0,3,1,3,33,1,3,3,7,0,2,1,2,3,3,3,7,14,3,2.36,7,10,1,6,0,3,1,50,1,0,0,1,2,2,2,2,1.333333333,1,1,1,1,0,0,0,0,0
0,3,32,1,0,1,0,1,1,3,0,0,1,1,22,1,1,1,3,0,0,1,1,1,1,1,3,6,1,3.67,4,4,1,2,0,1,1,0,2,0,0,1,4,4,4,1,1,1,1,1,1,0,0,0,0,0
0,16,475,14,0,2,1,64,4,26,0,10,4,15,187,1,15,57,73,5,4,18,10,174,57,34,74,263,137,0.71,36,211,14,156,0,15,4,80,2,0,5,3,11,3.866666667,1,9,4.2,1,85,9.333333333,1,6,2.058823529,0,0,0
0,1,55,1,3,1,0,3,1,7,0,6,1,3,41,1,3,3,6,0,0,1,0,0,3,3,6,7,0,5.86,7,6,1,5,0,3,1,0,0,2,0,0,2,2,2,0,0,0,1,1,1,0,0,0,0,0
1,11,517,10,1,1,5,73,3,13,5,2,3,25,91,2,25,67,82,5,7,10,18,263,72,32,87,378,155,0.24,52,242,10,175,0,20,3,87,2,0,3,2,9,3.16,0,14,5.12,1,114,7.68,1,4,1.178571429,0,0,0
5,11,663,10,1,2,1,84,2,14,6,2,2,33,184,3,33,81,88,2,14,10,25,272,82,60,89,411,234,0.45,77,323,10,241,0,27,3,73,1,1,3,3,12,4.909090909,0,12,4.303030303,1,44,3.696969697,1,3,0.918918919,0,0,0
0,11,220,15,0,2,0,23,3,21,3,8,3,8,95,1,8,22,41,1,1,16,7,52,22,13,32,106,35,0.9,20,67,15,44,1,5,3,75,5,0,4,1,10,5.875,1,8,3.25,2,76,10.375,1,6,1.8,0,0,0
0,8,173,5,0,1,1,12,2,12,0,4,2,7,61,2,7,12,51,0,3,5,7,53,12,7,30,95,29,0.64,18,59,5,46,0,7,2,42,2,0,8,1,5,2.714285714,1,10,4.285714286,2,6,1.857142857,1,2,0.818181818,0,2,1
0,6,187,3,0,1,1,11,1,10,0,4,1,9,81,2,9,11,47,0,4,3,9,48,11,9,33,91,31,0.89,18,64,3,52,0,9,1,55,2,1,9,1,7,2.777777778,1,12,4.777777778,3,3,1.222222222,1,3,0.461538462,0,2,1
0,6,100,4,0,1,0,11,2,9,0,2,2,5,43,1,5,9,17,0,3,6,5,19,9,5,17,46,14,0.93,11,31,4,21,0,5,2,46,4,0,2,1,4,2.6,1,7,3.4,1,4,1.8,1,3,1.428571429,0,0,0
6,23,269,14,0,2,0,58,6,31,0,7,6,7,85,1,7,44,13,1,2,23,0,110,44,12,17,173,105,0.49,11,122,14,77,0,7,8,78,1,0,0,1,4,2.428571429,2,12,6.285714286,4,49,11.42857143,2,3,2.222222222,1,0,0
1,7,279,3,0,1,25,12,1,11,1,4,1,9,75,2,9,12,134,0,4,3,8,135,12,9,58,187,30,0.4,18,88,3,75,0,8,1,93,2,0,7,1,5,2.777777778,1,9,4.666666667,3,3,1.333333333,1,3,0.769230769,0,2,1
0,168,482,55,0,55,3,79,55,226,1,57,55,1,91,1,1,55,213,0,0,79,1,316,55,55,6,385,106,0.24,6,112,55,56,1,0,79,0,1,0,0,1,6,6,6,2,2,2,55,55,55,3,3,3,0,0
0,7,66,3,0,1,0,5,2,8,0,1,2,3,25,1,3,5,13,0,2,3,3,12,5,3,14,33,10,0.76,8,24,3,18,0,3,2,33,4,0,2,1,6,3.666666667,2,5,4,2,3,1.666666667,1,2,1.2,0,0,0
0,7,168,2,0,1,2,8,1,14,0,7,1,6,82,2,6,8,36,0,3,2,6,33,8,6,34,71,23,1.15,15,57,2,47,0,6,1,50,2,0,9,1,9,3.166666667,1,11,5.166666667,3,2,1.333333333,1,2,0.6,0,2,1
0,7,53,2,0,1,0,3,2,7,0,0,2,2,21,1,2,3,12,0,2,2,2,10,3,2,11,24,7,0.88,8,18,2,14,0,2,2,0,4,0,2,1,5,4,3,6,5.5,5,2,1.5,1,1,0.75,0,0,0
0,10,95,6,0,1,9,10,4,20,0,8,4,2,45,1,2,8,13,1,0,8,1,23,8,2,14,32,15,1.41,19,29,6,20,3,2,5,50,1,0,0,1,12,8,4,3,2.5,2,17,9.5,2,2,1.75,1,0,0
0,7,124,6,0,2,1,14,2,10,0,2,2,7,43,1,7,13,27,1,2,7,6,34,13,11,29,68,26,0.63,14,55,6,41,0,7,2,61,4,0,2,1,5,2.714285714,0,8,5,2,9,2.285714286,1,5,1.8,0,0,0
0,5,187,3,0,1,1,11,1,10,0,5,1,8,78,2,8,11,57,0,4,3,8,53,11,8,32,94,28,0.83,18,60,3,48,0,8,1,54,2,0,9,1,5,2.375,1,11,4.375,3,4,1.5,1,1,0.363636364,0,2,1
0,6,94,4,0,1,0,11,2,8,0,2,2,5,38,1,5,9,19,0,3,6,5,19,9,5,19,43,14,0.88,13,33,4,23,0,5,2,46,4,0,2,1,4,2.6,1,7,3.6,1,4,1.8,1,3,1.428571429,0,0,0
19,22,710,19,0,3,0,145,6,30,0,7,5,20,196,1,20,100,65,1,8,21,0,289,117,66,69,454,234,0.43,63,303,15,202,1,20,7,76,1,0,0,1,13,5.1,2,19,5.7,1,44,8.1,1,5,2.863636364,0,0,0
0,3,45,1,0,1,0,3,1,4,0,1,1,3,23,1,3,3,8,0,0,1,3,3,3,3,8,15,3,1.53,7,11,1,7,0,3,1,0,3,0,1,1,1,0.333333333,0,2,1.666666667,1,1,1,1,3,0.5,0,0,0
0,4,86,1,0,1,0,10,1,4,0,0,1,10,26,3,10,10,14,0,1,1,10,20,10,10,16,45,16,0.58,15,32,1,21,0,10,1,50,3,0,2,2,5,2,0,5,2.5,1,1,1,1,0,0,0,0,0
3,7,204,5,0,1,0,23,2,8,0,0,2,14,37,1,14,23,46,0,17,5,11,75,23,17,46,137,72,0.27,30,118,5,94,0,14,2,80,3,2,8,1,9,3.5,0,18,6.428571429,1,6,1.785714286,1,3,0.8125,0,3,1
0,4,89,2,0,1,1,11,1,5,0,0,1,8,24,2,8,10,19,0,3,2,8,22,10,8,19,49,17,0.49,16,36,2,26,0,8,1,67,3,0,4,2,8,2.5,0,9,3.25,1,2,1.125,1,1,0.272727273,0,0,0
1,7,169,7,0,2,5,22,2,9,1,2,2,10,51,2,10,21,35,1,9,8,8,50,21,17,35,96,41,0.53,24,76,7,54,0,9,2,79,4,0,4,1,16,4,0,10,3.8,1,8,2.6,1,3,1.071428571,0,3,1
2,5,242,5,0,1,5,25,2,9,1,3,2,16,92,2,16,25,45,0,10,5,14,59,25,20,45,116,49,0.79,35,94,5,68,0,15,2,89,4,0,5,1,11,3.9375,0,12,3.1875,1,8,1.875,1,1,0.315789474,0,1,1
0,8,117,6,0,2,2,13,2,11,0,2,2,6,36,1,6,13,23,0,8,6,6,34,13,11,23,69,31,0.52,14,54,6,40,0,6,2,75,4,0,3,1,13,4.333333333,0,11,4.333333333,2,8,2.666666667,1,3,1.25,0,3,1
1,6,159,5,0,1,2,17,2,9,0,3,2,11,54,1,11,17,33,0,9,5,10,48,17,14,33,90,41,0.6,20,74,5,56,0,11,2,84,4,0,4,1,11,3.909090909,0,13,3.545454545,1,8,1.909090909,1,2,0.538461538,0,1,1
0,7,224,3,0,1,1,15,2,13,0,6,2,10,100,2,10,15,47,0,5,3,10,60,15,10,34,109,41,0.92,21,75,3,59,0,10,2,60,2,1,8,1,8,3.4,1,11,4.3,2,3,1.5,1,3,0.642857143,0,2,1
0,5,112,4,0,1,0,14,2,8,0,3,2,7,48,1,7,12,22,0,3,6,7,23,12,7,22,51,18,0.94,13,40,4,27,0,7,2,52,4,0,2,1,6,2.857142857,1,7,3,1,4,1.714285714,1,3,1.222222222,0,0,0
16,15,407,12,1,2,0,114,4,18,0,2,4,18,84,1,18,63,50,0,5,18,1,204,79,40,54,289,138,0.29,35,192,11,129,0,18,6,86,1,0,0,1,7,3.333333333,2,21,5.333333333,1,24,4.777777778,1,3,1.5,0,0,0
1,12,128,5,0,1,0,16,3,18,5,5,3,5,52,1,5,15,23,0,0,5,4,39,15,5,24,69,29,0.75,7,53,5,37,0,0,3,0,1,0,0,1,4,2.2,1,4,2.8,2,5,3,2,3,2,1,0,0
0,3,31,1,0,1,0,1,1,3,0,0,1,1,20,1,1,1,4,0,0,1,1,1,1,1,4,7,1,2.86,4,5,1,3,0,1,1,0,1,3,1,2,2,2,2,2,2,2,1,1,1,3,0.75,0,0,0
0,10,85,5,0,2,1,7,2,12,0,2,2,3,34,1,3,7,19,1,4,5,2,23,7,6,20,44,18,0.77,8,38,5,30,0,3,2,40,4,0,4,1,9,6.666666667,4,7,5.666666667,3,7,3,1,3,1.8,0,0,0
0,7,37,1,0,1,0,1,1,7,0,1,1,1,23,1,1,1,7,0,0,1,1,5,1,1,7,11,2,2.09,4,9,1,7,0,1,1,0,2,0,2,2,3,3,3,5,5,5,1,1,1,0,0,0,0,0
0,5,57,2,0,1,0,4,1,6,0,1,1,3,25,1,3,4,13,0,2,2,3,10,4,3,13,24,5,1.04,10,18,2,13,0,3,1,50,2,0,1,2,4,2,1,4,2.666666667,1,2,1.333333333,1,1,0.6,0,0,0
0,7,37,1,0,1,0,1,1,7,0,1,1,1,23,1,1,1,8,0,0,1,1,5,1,1,8,11,2,2.09,4,10,1,8,0,1,1,0,2,0,3,2,3,3,3,5,5,5,1,1,1,0,0,0,0,0
0,5,72,3,0,1,0,6,2,6,0,1,2,4,25,1,4,6,17,0,4,3,4,13,6,4,17,36,12,0.69,11,29,3,22,0,4,2,50,4,0,5,1,6,3,0,9,4.5,2,3,1.5,1,2,1,0,0,0
0,1,40,1,2,1,0,2,1,4,0,3,1,2,29,1,2,2,5,0,0,1,0,0,2,2,5,6,0,4.83,5,5,1,4,0,2,1,0,0,4,1,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0
0,3,74,1,0,1,0,7,1,6,7,2,1,7,35,1,7,7,9,0,0,1,7,12,7,7,9,29,11,1.21,10,20,1,12,0,0,1,0,1,0,0,1,6,4.285714286,3,3,2.142857143,1,1,1,1,0,0,0,0,0
0,5,69,2,0,1,0,5,1,6,0,1,1,4,26,1,4,5,17,0,2,2,4,14,5,4,17,34,11,0.76,9,28,2,22,0,4,1,50,4,0,5,1,4,2,0,7,4,2,2,1.25,1,1,0.5,0,0,0
0,5,69,3,0,1,0,7,2,6,0,1,2,4,26,1,4,6,16,0,2,4,4,12,6,4,16,33,10,0.79,10,26,3,19,0,4,2,50,4,0,4,1,4,2,0,7,4,2,3,1.5,1,2,1,0,0,0
0,5,94,3,0,1,0,8,1,8,0,3,1,6,40,1,6,8,16,0,3,3,6,18,8,6,16,41,14,0.98,13,30,3,21,0,6,1,66,4,0,2,1,6,2.5,0,4,2.833333333,2,3,1.333333333,1,2,0.888888889,0,0,0
0,12,286,7,0,1,1,28,3,21,0,8,3,10,122,2,10,28,54,0,4,7,10,85,28,13,56,141,55,0.87,23,111,7,86,0,10,3,70,2,1,8,1,9,4.9,2,14,6.2,2,18,4.5,1,3,1.428571429,0,2,1
0,6,132,3,0,1,5,11,2,9,4,2,2,7,59,1,7,11,24,0,2,3,7,31,11,7,25,57,23,1.04,16,48,3,36,0,3,2,87,4,0,1,1,6,4,2,8,3,1,3,1.571428571,1,2,0.9,0,0,0
1,7,322,3,0,1,30,12,1,12,1,4,1,9,85,2,9,12,163,0,4,3,8,168,12,9,62,219,32,0.39,18,94,3,81,0,8,1,94,2,0,8,1,6,3.444444444,2,10,4.888888889,3,3,1.333333333,1,3,0.769230769,0,2,1
0,37,314,10,0,10,3,16,10,42,1,0,10,1,36,1,1,10,228,0,0,16,1,238,10,10,6,269,16,0.13,9,22,10,11,5,0,16,0,1,0,0,1,6,6,6,2,2,2,22,22,22,2,2,2,0,0
0,6,89,4,0,2,0,8,2,7,0,1,2,5,42,1,5,8,13,1,1,4,4,13,8,8,14,40,14,1.05,9,28,4,19,0,5,2,19,5,0,2,1,7,3.8,3,3,2.6,2,4,1.6,1,2,0.857142857,0,0,0
0,8,70,3,0,1,0,5,2,9,0,1,2,3,28,1,3,5,13,0,2,3,3,12,5,3,14,34,10,0.82,8,24,3,18,0,3,2,33,4,0,2,1,6,3.666666667,2,5,4,2,3,1.666666667,1,2,1.2,0,2,1
0,7,87,3,0,1,0,8,2,9,0,2,2,4,39,1,4,7,15,0,2,4,4,15,7,4,15,40,11,0.97,9,26,3,18,0,4,2,37,4,0,3,1,6,3,1,6,3.75,1,3,1.75,1,2,1.166666667,0,0,0
16,11,646,9,0,2,36,59,2,17,2,5,2,22,169,1,22,48,229,0,4,13,6,291,48,37,79,440,97,0.38,43,176,9,127,0,20,3,96,1,0,1,1,8,4.181818182,2,14,3.545454545,1,46,4.181818182,1,3,0.916666667,0,0,0
0,6,144,4,0,1,0,14,1,9,0,2,1,10,47,2,10,14,28,0,5,4,10,42,14,10,27,80,34,0.59,17,61,4,46,0,10,1,53,2,1,4,1,9,3.4,1,11,3.4,1,4,1.4,1,6,0.928571429,0,0,0
3,12,352,11,0,2,3,43,3,19,0,5,3,13,111,1,13,42,49,0,15,11,10,120,42,27,54,199,108,0.56,42,162,11,121,1,13,3,82,4,0,6,1,13,5,0,18,5.692307692,1,57,9.153846154,1,3,1.133333333,0,4,1
6,7,1043,21,0,1,7,125,2,10,0,2,2,66,334,10,66,112,162,0,35,27,60,293,114,80,179,528,229,0.63,184,408,21,298,1,66,2,87,3,3,14,2,16,2.787878788,0,28,3.409090909,0,72,2.742424242,1,6,0.519480519,0,4,1
0,6,68,4,0,2,1,6,2,8,0,1,2,3,26,1,3,6,16,0,2,4,3,11,6,5,16,32,8,0.81,11,24,4,17,0,3,2,66,2,0,2,1,4,2.333333333,0,5,3.333333333,2,6,2.666666667,1,3,1.5,0,0,0
0,5,88,4,0,1,1,8,2,8,0,3,2,5,40,1,5,8,18,0,1,4,5,13,8,5,18,38,10,1.05,13,28,4,19,0,5,2,70,5,0,1,1,5,2,0,4,3,2,4,1.6,1,3,1.285714286,0,0,0
0,5,54,2,0,1,0,5,1,5,0,0,1,3,20,1,3,4,11,0,3,3,3,9,4,3,11,26,8,0.77,8,19,2,13,0,3,2,33,2,0,1,1,3,2,0,3,2,1,2,1.333333333,1,2,1.2,0,0,0
0,4,56,2,0,1,0,6,1,4,0,0,1,4,20,1,4,5,13,0,3,3,4,9,5,4,13,28,9,0.71,8,22,2,16,0,4,2,33,5,0,1,1,4,2.25,0,4,2.5,1,2,1.25,1,1,0.5,0,0,0
0,4,41,2,0,1,0,3,2,5,0,0,2,2,17,1,2,3,9,0,2,2,2,4,3,2,9,17,4,1,7,13,2,9,0,2,2,25,2,0,2,1,4,3,2,5,3.5,2,2,1.5,1,1,0.75,0,0,0
0,4,56,2,0,1,0,6,1,4,0,0,1,4,24,1,4,5,11,0,1,3,4,7,5,4,11,24,7,1,9,18,2,12,0,4,2,0,5,0,1,1,2,1.75,1,3,2.75,2,2,1.25,1,1,0.5,0,0,0
0,9,74,3,0,1,0,5,2,10,0,1,2,3,23,2,3,5,20,0,2,3,3,20,5,3,19,44,17,0.52,8,36,3,30,0,3,2,0,2,1,8,1,6,4.666666667,3,12,6.333333333,2,3,1.666666667,1,2,0.714285714,0,2,1
0,9,101,6,0,2,0,11,2,10,0,0,2,5,24,1,5,10,24,0,4,7,5,33,10,10,24,61,27,0.39,16,51,6,40,0,5,2,60,4,0,4,1,7,2.4,0,19,6.4,2,9,2.6,1,2,0.857142857,0,0,0
0,6,75,1,0,1,0,4,1,10,0,4,1,4,38,1,4,4,12,0,0,1,4,17,4,4,12,32,14,1.19,12,26,1,21,1,4,1,0,4,0,1,1,0,0,0,2,1.75,1,1,1,1,0,0,0,1,1
1,3,94,1,0,1,0,15,1,3,0,0,1,15,20,1,15,15,23,0,0,1,14,17,15,15,23,54,15,0.37,20,38,1,22,0,15,1,0,4,0,2,1,16,1.066666667,0,3,1.133333333,1,1,1,1,0,0,0,0,0
1,3,122,1,0,1,0,22,1,3,0,0,1,22,20,1,22,22,30,0,0,1,21,24,22,22,30,75,22,0.27,27,52,1,29,0,22,1,0,4,0,2,1,23,1.045454545,0,3,1.090909091,1,1,1,1,0,0,0,0,0
2,16,157,1,0,1,0,7,1,16,0,3,1,7,47,1,7,7,16,0,0,1,5,100,7,7,16,120,97,0.39,11,113,1,105,0,7,1,0,4,0,2,1,6,1.428571429,0,3,1.857142857,1,1,1,1,0,0,0,1,1
0,13,264,2,0,1,0,16,1,14,0,0,1,14,26,2,14,16,147,0,4,2,14,141,16,14,65,210,38,0.12,28,103,2,85,0,14,1,0,4,0,9,1,17,4,1,10,3.857142857,2,2,1.142857143,1,1,0.235294118,0,4,1
0,8,118,2,0,1,0,7,1,9,0,0,1,6,35,3,6,7,30,0,0,2,6,34,7,6,30,68,14,0.51,15,44,2,34,0,6,1,0,4,0,7,1,1,0.5,0,6,2.833333333,2,2,1.166666667,1,1,0.3,0,0,0
2,19,236,5,0,1,2,18,2,21,0,0,2,8,27,1,8,18,83,1,0,5,5,128,18,11,62,183,38,0.15,30,100,5,81,2,8,2,81,4,0,8,1,5,2.5,0,11,5.75,2,5,2.25,1,3,1.5,0,0,0
0,5,85,1,0,1,0,5,1,5,0,0,1,5,34,2,5,5,21,0,2,1,5,17,5,5,21,39,9,0.87,12,30,1,23,0,5,1,87,4,0,3,1,1,0.2,0,3,2.2,1,1,1,1,0,0,0,1,1
2,6,101,4,0,1,0,11,1,7,0,0,1,7,32,2,7,10,29,0,0,5,5,29,10,10,29,59,20,0.54,11,49,4,37,0,7,2,0,4,0,3,1,6,1.428571429,0,8,2.714285714,1,5,1.571428571,1,2,0.6,0,1,1
0,10,66,1,0,1,0,2,1,17,0,7,1,2,34,1,2,2,9,0,0,1,2,16,2,2,9,26,6,1.31,6,15,1,12,0,2,1,0,4,0,2,1,0,0,0,2,2,2,1,1,1,0,0,0,1,1
0,13,217,1,0,1,0,6,1,29,0,15,1,6,112,1,6,6,17,0,0,1,6,71,6,6,17,90,66,1.24,15,83,1,76,0,6,1,0,4,0,2,1,0,0,0,2,1.833333333,1,1,1,1,0,0,0,1,1
1,3,64,1,0,1,0,7,1,3,0,0,1,7,20,1,7,7,17,0,0,1,6,11,7,7,15,32,7,0.62,12,22,1,14,0,7,1,0,4,0,2,1,8,1.142857143,0,3,1.285714286,1,1,1,1,0,0,0,0,0
1,10,60,2,0,1,0,3,2,10,0,0,2,2,19,1,2,3,22,0,0,2,1,15,3,2,22,34,8,0.56,7,30,2,26,0,2,2,0,4,0,7,1,3,1.5,0,6,5.5,5,2,1.5,1,1,0.75,0,1,1
0,31,167,3,0,1,0,5,2,42,0,5,2,3,40,1,3,5,13,0,0,3,3,87,5,3,13,102,26,0.39,25,39,3,33,5,3,2,0,4,0,1,1,0,0,0,5,3.333333333,2,4,2,1,1,0.6,0,2,1
0,6,34,1,0,1,0,1,1,6,0,0,1,1,16,1,1,1,7,0,0,1,1,4,1,1,7,12,3,1.33,6,10,1,8,0,1,1,0,3,0,2,1,0,0,0,3,3,3,1,1,1,0,0,0,0,0
2,8,63,1,0,1,0,3,1,9,1,0,1,3,16,1,3,3,18,0,0,1,1,18,3,3,17,36,11,0.44,11,28,1,24,1,2,1,0,4,0,8,1,6,3.333333333,0,7,5.666666667,3,1,1,1,0,0,0,3,1
2,10,72,1,0,1,0,3,1,12,1,0,1,3,17,1,3,3,17,0,0,1,1,22,3,3,17,41,17,0.41,14,34,1,30,2,2,1,0,4,0,8,1,6,3.333333333,0,7,5.666666667,3,1,1,1,0,0,0,3,1
0,13,44,1,0,1,0,1,1,17,0,0,1,1,16,1,1,1,9,0,0,1,1,11,1,1,9,19,8,0.84,9,17,1,15,4,1,1,0,3,0,2,1,0,0,0,8,8,8,1,1,1,0,0,0,0,0
0,5,105,2,0,1,0,14,1,5,0,0,1,11,19,1,11,14,29,0,1,2,11,38,14,11,29,71,24,0.27,15,53,2,38,0,11,1,9,4,0,4,1,2,1.727272727,0,4,2.454545455,2,2,1.272727273,1,1,0.384615385,0,0,0
0,5,97,2,0,1,0,13,1,5,0,0,1,10,19,1,10,13,24,0,1,2,10,34,13,10,24,63,22,0.3,15,46,2,32,0,10,1,0,4,0,2,1,2,1.8,0,2,1.2,1,2,1.3,1,1,0.416666667,0,3,1
0,6,95,2,0,1,0,11,1,6,0,0,1,9,19,1,9,11,26,0,1,2,9,34,11,9,26,63,19,0.3,13,45,2,33,0,9,1,11,4,0,3,1,1,0.777777778,0,4,2.555555556,2,2,1.222222222,1,1,0.363636364,0,0,0
0,6,88,2,0,1,0,10,1,6,0,0,1,8,19,1,8,10,22,0,1,2,8,30,10,8,22,56,17,0.34,13,39,2,28,0,8,1,0,4,0,1,1,1,0.875,0,3,2.125,2,2,1.25,1,1,0.4,0,3,1
1,16,171,1,0,1,0,7,1,16,0,0,1,7,36,2,7,7,22,0,2,1,6,102,7,7,22,126,96,0.29,12,118,1,109,0,7,1,91,4,0,3,1,3,0.714285714,0,3,2,1,1,1,1,0,0,0,1,1
