wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
2,3,0,19,26,1,0,19,2,1,121,0,0,0.85714287,0.625,1,1,59,0,0,0,0,1,0.5,0,0
4,5,0,5,8,6,0,5,1,2,17,0,0,0.9117647,0.625,3,3,3.25,0,0,0,0,1,0.75,0,0
2,1,0,3,5,1,1,2,2,2,19,0,0,0,0.75,0,0,8.5,0,0,0,0,1,0.5,0,0
3,1,0,4,19,1,1,3,1,0.875,128,0.25,0,0,0.5,0,0,40.333332,0,0,0,0,4,2,0,0
7,6,0,17,24,19,0,17,3,1,94,0,0,0.8076923,0.36666667,3,5,11.857142,0,0,0,0,2,0.85714287,0,0
2,3,0,10,15,1,0,10,2,2,53,0,0,0.85714287,0.625,1,1,25.5,0,0,0,0,1,0.5,2,1
2,3,0,11,4,1,0,11,2,2,12,0,0,0.9,0.625,1,1,5,0,0,0,0,1,0.5,0,0
6,2,0,3,19,13,0,3,1,0.9,61,0.5,0,0.93650794,1,1,1,8.833333,0,0,0,0,1,0.6666667,0,0
2,3,0,25,21,1,0,25,2,1,92,0,0,0.85714287,0.625,1,1,44.5,0,0,0,0,1,0.5,0,0
2,3,0,10,13,1,0,10,2,2,46,0,0,0.85714287,0.625,1,1,22,0,0,0,0,1,0.5,0,0
2,3,0,15,15,1,0,15,2,2,39,0,0,0.85714287,0.625,1,1,18.5,0,0,0,0,1,0.5,0,0
2,3,0,18,20,1,0,18,2,1,96,0,0,0.85714287,0.625,1,1,46,0,0,0,0,1,0.5,0,0
3,2,0,6,7,3,0,6,1,2,22,0,0,0.6666667,0.5555556,1,1,6.3333335,0,0,0,0,1,0.6666667,0,0
2,3,0,12,10,1,0,12,2,2,42,0,0,0.85714287,0.625,1,1,20,0,0,0,0,1,0.5,0,0
3,3,5,19,10,3,5,14,3,2,42,0,0,0.8181818,0.6666667,1,1,13,0,0,0,0,1,0.6666667,0,0
2,3,0,17,17,1,0,17,2,1,89,0,0,0.85714287,0.625,1,1,42.5,0,0,0,0,1,0.5,0,0
1,1,0,0,5,0,0,0,0,2,30,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
18,1,0,18,51,127,0,18,5,0.92156863,337,0.5555556,0,0,0.19786096,0,0,17.222221,0,0,0,0,2,1.3333334,0,0
2,3,0,49,50,1,0,49,2,1,255,0,0,0.85714287,0.625,1,1,125,0,0,0,0,1,0.5,2,1
3,7,0,6,23,1,0,6,2,0.75,74,0.5,0,0.9818182,0.6666667,0,0,23,0,0,0,0,2,0.6666667,0,0
2,3,0,16,16,1,0,16,2,1,74,0,0,0.85714287,0.625,1,1,35.5,0,0,0,0,1,0.5,0,0
2,3,0,19,24,1,0,19,2,1,120,0,0,0.85714287,0.625,1,1,58.5,0,0,0,0,1,0.5,0,0
5,1,0,6,18,6,1,5,2,0.875,3194,0.125,0,0,0.33333334,0,0,636.2,0,0,0,0,4,1.4,0,0
2,4,0,16,34,1,0,16,1,1,459,0,0,0.95454544,1,1,1,224.5,0,0,0,0,12,6,1,1
2,4,0,25,24,1,0,25,2,1,111,0,0,0.93333334,0.6,1,1,54,0,0,0,0,1,0.5,0,0
2,3,0,28,31,1,0,28,2,1,112,0,0,0.85714287,0.625,1,1,54.5,0,0,0,0,1,0.5,0,0
2,3,0,11,14,1,0,11,2,2,50,0,0,0.85714287,0.625,1,1,24,0,0,0,0,1,0.5,0,0
5,2,0,41,119,4,0,41,3,0.7916667,638,0.5,0,0.9166667,0.375,0,0,125.4,0,0,0,0,7,3,0,0
12,4,1,29,152,60,3,26,3,0.92727274,1012,0,0,0.74358976,0.4659091,2,4,82.916664,0,0,0,0,1,0.8333333,5,1
2,4,0,36,46,1,0,36,2,1,451,0,0,0.93333334,0.6,2,2,223,0,0,0,0,1,0.5,1,1
4,3,0,17,32,6,0,17,2,2,737,0,0,0.6666667,0.53125,1,1,183.25,0,0,0,0,32,14.75,0,0
5,6,0,8,14,8,0,8,1,1,45,0,0,0.875,0.5,3,3,7.4,0,0,0,0,1,0.6,0,0
2,2,0,17,15,1,0,17,2,2,54,0,0,0.8,0.6666667,1,1,26,0,0,0,0,1,0.5,0,0
4,3,0,26,44,4,0,26,2,0.82051283,558,0.23076923,0,0.9047619,0.5555556,0,0,135.25,0,0,0,0,13,4,0,0
4,6,0,8,13,4,0,8,1,1,42,0,0,0.9130435,0.5555556,2,2,8.75,0,0,0,0,1,0.5,0,0
3,1,0,16,23,1,0,16,3,1.25,119,0,0,0,0.6666667,0,0,37.333332,0,0,0,0,3,1.6666666,0,0
2,4,0,15,30,1,0,15,1,1.3333334,95,0.33333334,0,0.9787234,0.75,2,2,45,0,0,0,0,7,3.5,0,0
2,4,0,7,15,1,0,7,1,1,110,0,0,0.95652175,1,1,1,52.5,0,0,0,0,1,0.5,0,0
2,3,0,9,12,1,0,9,2,2,45,0,0,0.85714287,0.625,1,1,21.5,0,0,0,0,1,0.5,0,0
2,3,0,15,11,1,0,15,2,2,86,0,0,0.85714287,0.625,1,1,42,0,0,0,0,1,0.5,0,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.9411765,0.6666667,0,0,13.666667,0,0,0,0,2,0.6666667,0,0
4,5,0,33,42,4,0,33,3,1,193,0,0,0.9607843,0.5555556,4,9,46.5,0,0,0,0,1,0.5,1,1
0,1,0,6,0,0,6,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,8,23,29,3,8,15,1,1,125,0.33333334,0,0.9583333,0.6666667,1,1,39.666668,0,0,0,0,12,4.3333335,0,0
1,1,0,0,5,0,0,0,0,2,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3,2,0,6,7,3,0,6,1,2,22,0,0,0.6666667,0.5555556,1,1,6.3333335,0,0,0,0,1,0.6666667,0,0
2,3,0,23,33,1,0,23,2,1,186,0,0,0.85714287,0.625,1,1,90,0,0,0,0,7,3.5,1,1
14,1,0,55,162,85,2,53,2,1.020979,2744,0.6363636,0,0,0.147929,0,0,194.21428,0,0,0,0,18,3.9285715,2,1
2,3,0,10,19,1,0,10,2,2,70,1,0,0.85714287,0.625,1,1,33.5,0,0,0,0,1,0.5,0,0
1,1,0,1,5,0,0,1,0,2,114,0,0,0,0,0,0,12,0,0,0,0,0,0,2,1
2,3,0,18,23,1,0,18,2,1,94,0,0,0.85714287,0.625,1,1,45.5,0,0,0,0,1,0.5,0,0
6,5,0,14,40,3,2,12,5,0.8666667,230,0,0,0.9245283,0.73333335,4,12,36.833332,0,0,0,0,1,0.6666667,0,0
35,1,0,106,207,593,51,56,33,0.99264705,2112,0.25,0,0,0.19004525,0,0,59.228573,0,0,0,0,58,4.285714,2,1
4,4,0,25,59,4,2,23,3,1,186,0,0,0.9354839,0.5555556,3,3,44.75,0,0,0,0,1,0.5,0,0
3,1,0,3,9,1,1,2,1,0.75,48,0.5,0,0,0.5,0,0,14.333333,0,0,0,0,6,2,0,0
5,5,0,18,56,4,2,16,4,0.9166667,245,0,0,0.9423077,0.6666667,4,8,47.4,0,0,0,0,1,0.6,1,1
7,1,0,4,31,13,0,4,4,0.6666667,143,0.6666667,0,0,0.16666667,0,0,19,0,0,0,0,5,1.4285715,0,0
12,1,0,2,21,36,2,0,12,0.8181818,142,1,0,0,0.7083333,0,0,10.416667,0,0,0,0,7,1.4166666,0,0
8,1,0,4,14,10,2,2,8,0.71428573,69,1,2,0,0.34375,0,0,7.25,0,0,0,0,1,0.875,0,0
4,4,0,9,13,4,0,9,3,1,52,0,0,0.9310345,0.5555556,2,2,11.25,0,0,0,0,1,0.5,0,0
5,2,0,29,73,6,0,29,2,0.85,515,0.2,1,0.8125,0.5,0,0,100,0,0,0,0,13,4.2,0,0
5,6,0,14,18,8,0,14,1,1,56,0,0,0.875,0.6666667,2,3,9.6,0,0,0,0,1,0.6,0,0
6,5,0,13,22,13,0,13,1,0.9,125,0,0,0.8333333,0.6,2,5,19.166666,0,0,0,0,1,0.6666667,0,0
3,1,0,5,12,1,0,5,1,1,50,0.25,0,0,0.5,0,0,14.333333,0,0,0,0,2,0.6666667,0,0
6,6,0,13,32,13,0,13,3,1,115,0,0,0.9322034,0.4,5,12,17.666666,0,0,0,0,1,0.6666667,0,0
2,4,0,24,22,1,0,24,2,2,89,0,0,0.93333334,0.6,1,1,43.5,0,0,0,0,1,0.5,0,0
5,6,0,9,14,8,0,9,1,1,46,0,0,0.875,0.5,3,3,7.6,0,0,0,0,1,0.6,0,0
3,2,0,18,23,1,0,18,2,0.5,88,1,0,0.8,0.6666667,1,1,28,0,0,0,0,1,0.33333334,0,0
4,1,0,13,27,4,2,11,2,0.8333333,164,0.5,0,0,0.5,0,0,39.5,0,0,0,0,12,5.5,3,1
5,5,0,11,12,10,0,11,1,2,34,0,0,0.8857143,0.7,3,4,5.8,0,0,0,0,2,1,0,0
5,6,0,8,14,8,0,8,1,1,45,0,0,0.875,0.5,3,3,7.4,0,0,0,0,1,0.6,0,0
1,1,0,0,5,0,0,0,0,2,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,12,17,1,0,12,2,1,52,0,0,0.85714287,0.625,1,1,24.5,0,0,0,0,1,0.5,1,1
4,4,0,18,70,4,0,18,3,1,410,0,0,0.9310345,0.5555556,2,2,100.75,0,0,0,0,1,0.5,0,0
2,3,0,14,22,1,0,14,2,2,85,0,0,0.85714287,0.625,1,1,41.5,0,0,0,0,1,0.5,1,1
6,1,0,29,21,13,9,20,4,0.9,104,0.5,0,0,0.42222223,0,0,16,0,0,0,0,1,0.6666667,0,0
6,3,0,21,25,15,0,21,2,2,107,0,0,0.8214286,0.5833333,2,2,16.833334,0,0,0,0,1,0.8333333,0,0
3,3,0,7,20,1,0,7,2,0.75,70,0.5,0,0.85714287,0.6666667,0,0,21.666666,0,0,0,0,4,1.3333334,0,0
2,3,0,20,16,1,0,20,2,1,56,0,0,0.85714287,0.625,1,1,26.5,0,0,0,0,4,2,0,0
6,3,0,32,37,15,0,32,2,0.95,297,0,0,0.54545456,0.4074074,1,1,47.833332,0,0,0,0,1,0.8333333,0,0
2,3,0,31,44,1,0,31,2,1,263,0,0,0.85714287,0.625,1,1,128,0,0,0,0,1,0.5,0,0
2,4,0,21,17,1,0,21,2,1,67,0,0,0.93333334,0.6,1,1,32,0,0,0,0,1,0.5,0,0
2,3,0,11,14,1,0,11,2,2,51,0,0,0.85714287,0.625,1,1,24.5,0,0,0,0,1,0.5,0,0
18,1,0,27,102,89,1,27,3,0.71040726,710,0.15384616,0,0,0.36134455,0,0,37.72222,0,0,0,0,12,2.5555556,0,0
3,5,0,3,8,3,1,2,2,1.1666666,29,0,0,0.9722222,1,4,4,7.6666665,0,0,0,0,1,0.33333334,0,0
2,3,0,9,8,1,0,9,2,2,25,0,0,0.85714287,0.625,1,1,11.5,0,0,0,0,1,0.5,0,0
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,1,26,70,19,2,24,3,1,733,0,0,0.84375,0.33333334,1,1,103.14286,0,0,0,0,1,0.71428573,0,0
6,3,0,16,20,15,0,16,2,2,85,0,0,0.8214286,0.7083333,2,2,13.166667,0,0,0,0,1,0.8333333,0,0
2,3,0,26,21,1,0,26,2,1,87,0,0,0.85714287,0.625,1,1,41.5,0,0,0,0,1,0.5,0,0
2,3,0,14,13,1,0,14,2,2,58,0,0,0.85714287,0.625,1,1,28,0,0,0,0,1,0.5,0,0
2,4,0,30,31,1,0,30,2,1,280,0,0,0.93333334,0.6,1,1,137.5,0,0,0,0,1,0.5,0,0
2,3,0,10,17,1,0,10,2,2,49,0,0,0.85714287,0.625,1,1,23.5,0,0,0,0,1,0.5,1,1
5,6,0,12,18,4,0,12,1,0.9166667,67,0,0,0.875,0.6666667,2,3,11.8,0,0,0,0,1,0.6,0,0
5,1,0,11,16,4,4,8,4,0.625,73,0,1,0,0.53333336,0,0,12.8,0,0,0,0,1,0.8,0,0
2,3,0,16,11,1,0,16,2,1,41,0,0,0.85714287,0.625,1,1,19,0,0,0,0,1,0.5,0,0
6,6,0,21,25,3,0,21,1,0.8666667,93,0,0,0.84,0.73333335,2,3,14,0,0,0,0,1,0.6666667,0,0
2,3,0,19,30,1,0,19,2,1.5,108,0,0,0.85714287,0.625,1,1,52,0,0,0,0,1,0.5,0,0
2,1,0,2,4,1,1,1,2,2,15,0,0,0,0.75,0,0,6.5,0,0,0,0,1,0.5,0,0
5,6,0,21,24,4,0,21,1,0.9166667,108,0,0,0.875,0.6666667,2,3,20,0,0,0,0,1,0.6,0,0
2,3,0,12,9,1,0,12,2,2,37,0,0,0.85714287,0.625,1,1,17.5,0,0,0,0,3,1.5,0,0
4,3,0,10,27,0,0,10,2,0.9444444,333,0.5833333,0,0.8888889,0.5,0,0,79.25,0,0,0,0,7,2,0,0
6,6,0,13,21,15,0,13,5,2,71,0,0,0.95689654,0.5833333,3,4,10.833333,0,0,0,0,2,1,0,0
2,3,0,16,17,1,0,16,2,2,60,0,0,0.85714287,0.625,1,1,29,0,0,0,0,1,0.5,0,0
4,6,0,13,27,4,0,13,3,1,109,0,0,0.9655172,0.5555556,5,11,25.5,0,0,0,0,1,0.5,0,0
4,6,0,9,13,4,0,9,1,1,43,0,0,0.9130435,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,14,17,1,0,14,2,1,63,0,0,0.85714287,0.625,1,1,30,0,0,0,0,4,2,1,1
4,1,0,3,21,0,1,2,3,0.6666667,110,0.6666667,0,0,0.6666667,0,0,25.75,0,0,0,0,3,1,0,0
2,5,0,6,11,1,0,6,1,2,45,0,0,0.95652175,0.6666667,1,1,21.5,0,0,0,0,5,2.5,0,0
2,3,0,17,24,1,0,17,2,1,109,0,0,0.85714287,0.625,1,1,53,0,0,0,0,1,0.5,0,0
4,5,0,4,7,6,0,4,1,2,16,0,0,0.9117647,0.625,3,3,3,0,0,0,0,1,0.75,0,0
12,4,0,12,29,66,1,11,2,1,129,0,0,0.8472222,0.26666668,1,3,9.666667,0,0,0,0,5,1.4166666,0,0
2,3,0,16,18,1,0,16,2,2,68,0,0,0.85714287,0.625,1,1,33,0,0,0,0,1,0.5,0,0
11,1,0,71,70,53,43,28,9,0.975,399,0.25,0,0,0.24285714,0,0,34.909092,0,0,0,0,7,3,2,1
5,7,0,11,28,6,0,11,2,0.85,181,0.6,0,0.94736844,0.5,2,2,34.2,0,0,0,0,4,1.2,1,1
2,4,0,19,16,1,0,19,2,1,103,0,0,0.93333334,0.6,1,1,49.5,0,0,0,0,1,0.5,0,0
3,1,0,45,72,1,3,42,1,1,916,0.25,0,0,0.5,0,0,301.66666,0,0,0,0,1,0.33333334,1,1
