wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
13,4,4,29,78,66,4,25,7,0.75,380,0,0,0.88659793,0.45,2,5,28.153847,0,0,0,0,8,1.3846154,1,1
2,1,0,2,7,1,1,1,2,2,35,0,0,0,0.75,0,0,16.5,1,1,3,1,3,1.5,0,0
5,7,0,16,16,4,0,16,1,0.875,60,0,0,0.88,0.6666667,2,3,10.6,0,0,0,0,1,0.6,0,0
16,1,0,108,80,118,86,22,14,0.93333334,1051,1,0,0,0.25185186,0,0,64.625,7,5,284,0,14,8.9375,3,1
4,5,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
4,4,0,10,12,4,1,9,3,1,49,0,0,0.962963,0.5555556,3,6,10.75,0,0,0,0,1,0.5,0,0
5,5,0,12,14,10,0,12,1,2,43,0,0,0.88235295,0.37142858,1,1,7.6,2,1,8,0,1,0.8,0,0
4,3,0,9,21,0,1,8,1,0.33333334,81,1,0,0.9411765,0.375,2,5,19,4,3,39,1,1,0.75,1,1
9,4,0,17,25,30,0,17,2,1,94,0.33333334,0,0.7407407,0.425,2,7,9.111111,5,4,235,0,2,0.8888889,0,0
4,6,0,9,10,4,0,9,1,1,28,0,0,0.9166667,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
2,3,0,4,6,1,0,4,2,2,30,0,0,0.8,0.625,2,3,14,0,0,0,0,1,0.5,0,0
1,1,0,0,2,0,0,0,0,2,14,0,0,0,0,0,0,4,2,2,21,0,0,0,0,0
18,3,5,62,139,145,5,57,2,1.0367647,1267,0.3125,0,0.3043478,0.26696834,1,1,68.5,11,5,341,1,19,3.9444444,17,1
2,2,0,13,17,1,0,13,2,2,69,0,0,0.8,0.6666667,1,1,33.5,0,0,0,0,1,0.5,0,0
2,3,0,23,19,1,0,23,2,2,74,0,0,0.875,0.625,1,1,36,2,1,10,0,1,0.5,0,0
2,3,0,7,12,1,0,7,2,2,47,0,0,0.875,0.625,1,1,22.5,0,0,0,0,4,2,0,0
5,6,0,17,17,4,0,17,1,0.875,56,0,0,0.875,0.6666667,2,3,9.8,0,0,0,0,1,0.6,0,0
4,4,0,21,26,4,2,19,3,1,153,0,0,0.97727275,0.5555556,3,9,36.75,0,0,0,0,1,0.5,0,0
5,3,2,13,20,4,2,11,3,0.5,71,1,0,0.9302326,0.5833333,2,3,13,0,0,0,0,1,0.6,0,0
2,4,0,27,18,1,0,27,2,2,68,0,0,0.9375,0.625,2,2,33,2,1,14,0,1,0.5,0,0
5,6,0,16,19,4,0,16,1,0.875,96,0,0,0.875,0.6666667,2,3,17.8,0,0,0,0,1,0.6,0,0
4,6,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
2,4,0,23,34,1,0,23,2,2,454,0,0,0.9375,0.625,3,3,226,3,2,51,0,1,0.5,0,0
6,7,0,13,15,3,0,13,1,0.8,52,0,0,0.84615386,0.73333335,2,3,7.3333335,0,0,0,0,1,0.6666667,0,0
4,4,0,24,42,4,1,23,3,1,200,0,0,0.962963,0.5555556,3,5,48.5,0,0,0,0,1,0.5,0,0
2,3,0,14,21,1,0,14,2,2,104,0,0,0.875,0.6,2,2,51,0,0,0,0,11,5.5,1,1
2,3,0,11,17,1,0,11,2,2,79,0,0,0.875,0.625,1,1,38.5,0,0,0,0,7,3.5,0,0
5,6,0,12,13,4,0,12,1,0.875,47,0,0,0.88,0.6666667,2,3,8,0,0,0,0,1,0.6,0,0
5,7,0,16,16,4,0,16,1,0.875,60,0,0,0.88,0.6666667,2,3,10.6,0,0,0,0,1,0.6,0,0
2,3,0,3,4,1,0,3,0,1,16,0,0,0.962963,0.6666667,1,1,6.5,0,0,0,0,2,1,0,0
2,3,0,4,4,1,0,4,2,2,12,0,0,0.85714287,0.6666667,1,1,5,0,0,0,0,1,0.5,0,0
6,4,0,23,36,15,0,23,3,1,122,1,0,0.875,0.45,0,0,19.166666,4,3,68,0,2,0.8333333,0,0
2,2,0,2,3,1,0,2,2,2,7,0,0,0.9951456,1,0,0,2.5,0,0,0,0,1,0.5,0,0
5,7,0,12,14,4,0,12,1,0.875,53,0,0,0.88461536,0.6666667,2,4,9.2,0,0,0,0,1,0.6,0,0
5,6,0,22,24,4,0,22,1,0.875,90,0,0,0.88,0.6666667,2,3,16.6,0,0,0,0,1,0.6,0,0
2,3,0,22,21,1,0,22,2,2,103,0,0,0.875,0.625,1,1,50.5,3,3,25,0,8,4,0,0
5,3,0,18,24,10,0,18,5,2,71,0,0,0.85714287,0.5,0,0,13.2,2,1,20,0,1,0.8,0,0
0,1,0,1,0,0,1,0,0,2,6,0,0,0,0,0,0,0,3,2,52,0,0,0,0,0
8,1,1,15,38,28,1,14,2,1.1428572,268,0,0,0,0.3888889,0,0,32.25,2,1,8,0,3,1.25,0,0
7,8,0,24,26,9,0,24,2,0.8333333,101,0,0,0.82758623,0.7222222,2,3,13.142858,0,0,0,0,1,0.71428573,0,0
2,2,0,12,14,1,0,12,2,2,49,0,0,0.8,0.6666667,1,1,23.5,0,0,0,0,1,0.5,0,0
2,4,0,16,14,1,0,16,2,2,49,0,0,0.9375,0.625,2,2,23.5,2,1,10,0,1,0.5,0,0
6,4,0,15,15,9,0,15,1,0.9,57,0,0,0.8333333,0.6,2,5,8.166667,2,1,8,0,1,0.6666667,0,0
3,2,0,18,30,1,1,17,1,2,160,0,0,0.9375,0.47619048,1,3,52.333332,2,1,24,0,1,0.6666667,1,1
5,7,0,8,11,8,0,8,1,1,31,1,0,0.88,0.6666667,2,3,4.8,0,0,0,0,1,0.6,0,0
2,3,0,11,18,1,0,11,2,2,68,0,0,0.85714287,0.6666667,1,1,33,0,0,0,0,5,2.5,0,0
8,4,0,19,33,16,5,14,7,0.85714287,247,0,0,0.9347826,0.8095238,3,12,29.625,0,0,0,0,1,0.75,0,0
40,1,0,24,40,780,23,1,40,2,40,0,0,0,0.25,0,0,0,2,2,12,0,1,1,3,1
2,3,0,14,17,1,0,14,2,2,59,0,0,0.875,0.625,1,1,28.5,0,0,0,0,3,1.5,0,0
5,6,0,14,14,4,0,14,1,0.875,46,0,0,0.88,0.6666667,2,3,7.8,0,0,0,0,1,0.6,0,0
2,3,0,31,25,1,0,31,2,2,105,0,0,0.85714287,0.625,1,1,51.5,2,1,8,0,2,1,0,0
4,5,0,13,17,4,1,12,3,1,59,0,0,0.96428573,0.5555556,4,10,13.25,0,0,0,0,1,0.5,0,0
1,1,0,1,2,0,0,1,0,2,16,0,0,0,0,0,0,4,3,3,58,0,0,0,0,0
5,8,0,17,18,4,0,17,1,0.875,60,0,0,0.8888889,0.6666667,2,3,10.6,0,0,0,0,1,0.6,0,0
4,4,0,28,32,4,1,27,3,1,163,0,0,0.962963,0.5555556,3,7,39.25,0,0,0,0,1,0.5,0,0
17,1,0,16,47,110,0,16,4,0.91071427,286,0.71428573,0,0,0.19886364,0,0,15.411765,2,2,4,0,2,1.2352941,0,0
4,7,0,9,10,4,0,9,1,1,28,0,0,0.9166667,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
6,4,0,13,21,13,0,13,1,1,64,0,0,0.8333333,0.53333336,2,4,9.333333,0,0,0,0,1,0.6666667,0,0
5,4,0,9,11,8,0,9,1,1,33,0,0,0.8695652,0.5,2,4,5.2,0,0,0,0,1,0.6,0,0
2,3,0,13,17,1,0,13,2,2,71,0,0,0.875,0.625,1,1,34.5,2,1,18,0,4,2,0,0
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.3333333,0,0,0,0,1,0.6666667,0,0
5,5,0,14,13,10,0,14,1,2,46,0,0,0.88235295,0.37142858,2,2,8.2,2,1,14,0,1,0.8,0,0
2,3,0,15,17,1,0,15,2,2,91,0,0,0.875,0.625,1,1,44.5,0,0,0,0,5,2.5,0,0
24,1,0,46,87,216,30,17,19,0.7826087,1335,1,0,0,0.2173913,0,0,54.5,4,2,114,0,30,5.125,0,0
5,7,0,20,26,4,0,20,1,0.875,119,0,0,0.88461536,0.6666667,2,3,22.4,4,3,17,1,1,0.6,1,1
6,4,0,16,23,15,0,16,1,2,96,0,0,0.8484849,0.3888889,2,3,15,3,2,21,0,6,2.1666667,0,0
5,7,0,9,11,8,0,9,1,1,31,0,0,0.88,0.6666667,2,3,4.8,0,0,0,0,1,0.6,0,0
7,3,4,15,41,1,4,11,5,0.33333334,214,1,0,0.8888889,0.45833334,1,2,29.428572,0,0,0,0,2,0.85714287,0,0
4,4,0,16,35,4,1,15,3,1,148,0,0,0.962963,0.5555556,3,4,35.5,0,0,0,0,1,0.5,0,0
2,2,0,13,17,1,0,13,2,2,68,0,0,0.8,0.6666667,1,1,33,0,0,0,0,1,0.5,0,0
35,1,0,4,90,0,1,3,33,0.05882353,536,1,0,0,0.2122449,0,0,14.285714,4,3,66,1,2,1.7142857,1,1
5,7,0,15,15,4,0,15,1,0.875,49,0,0,0.88,0.6666667,2,3,8.4,0,0,0,0,1,0.6,1,1
5,6,0,14,14,4,0,14,1,0.875,46,0,0,0.875,0.6666667,2,3,7.8,0,0,0,0,1,0.6,0,0
1,2,0,4,2,0,0,4,1,2,46,0,0,1,1,1,1,45,0,0,0,0,0,0,0,0
1,1,0,0,2,0,0,0,0,2,9,0,0,0,0,0,0,4,2,2,11,0,0,0,0,0
2,3,0,11,26,1,0,11,2,2,90,1,0,0.875,0.625,2,2,43.5,0,0,0,0,8,4,1,1
3,1,0,4,8,3,1,3,2,2,22,0,0,0,0.33333334,0,0,6.3333335,0,0,0,0,1,0.6666667,0,0
2,3,0,18,18,1,0,18,2,2,68,0,0,0.875,0.625,1,1,33,3,2,18,0,3,1.5,0,0
5,4,0,9,11,8,0,9,1,1,33,0,0,0.8695652,0.5,2,4,5.2,0,0,0,0,1,0.6,0,0
1,1,0,1,2,0,0,1,0,2,8,0,0,0,0,0,0,4,2,2,9,0,0,0,0,0
2,3,0,10,12,1,0,10,2,2,76,0,0,0.85714287,0.5833333,1,1,37,0,0,0,0,5,2.5,0,0
3,4,0,17,14,3,0,17,2,2,90,0,0,0.88235295,0.53333336,1,1,29,2,1,8,0,4,1.6666666,0,0
3,2,0,14,18,3,0,14,2,2,90,0,0,0.6666667,0.5,1,1,29,4,2,22,0,2,1,0,0
5,4,0,26,35,4,2,24,4,0.875,218,0,0,0.96629214,0.6666667,2,10,42.2,6,3,131,1,1,0.6,1,1
4,2,0,29,55,2,1,28,1,0.6666667,202,1,0,0.9375,0.47619048,1,3,49.25,4,3,44,0,2,0.75,1,1
7,4,0,32,65,1,4,28,6,0.75,350,0,0,0.921875,0.7777778,3,6,48.714287,0,0,0,0,1,0.71428573,0,0
4,6,0,9,10,4,0,9,1,1,30,0,0,0.9130435,0.5555556,2,2,6,0,0,0,0,1,0.5,0,0
2,3,0,11,11,1,0,11,2,2,40,0,0,0.875,0.625,1,1,19,1,1,22,0,2,1,0,0
5,5,0,13,14,4,0,13,1,0.875,43,0,0,0.875,0.6666667,2,3,7.2,0,0,0,0,1,0.6,0,0
2,3,0,17,19,1,0,17,2,2,98,0,0,0.875,0.625,2,2,48,6,4,85,0,11,5.5,0,0
3,3,0,13,21,3,0,13,2,2,92,0,0,0.7777778,0.46666667,1,1,29.666666,2,1,22,0,5,2,0,0
3,1,0,7,13,3,5,2,2,1.5,144,1,0,0,0.5555556,0,0,46.333332,0,0,0,0,3,2,0,0
4,5,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
2,2,0,4,3,0,3,1,2,0,14,1,0,0.8888889,0.6666667,0,0,5.5,0,0,0,0,1,0.5,1,1
5,7,0,22,22,4,0,22,1,0.875,81,0,0,0.88461536,0.6666667,2,3,14.8,0,0,0,0,1,0.6,0,0
16,4,0,9,25,120,0,9,12,2,109,0,0,0.73214287,0.4107143,2,7,5.8125,0,0,0,0,1,0.9375,0,0
5,4,0,17,20,10,0,17,1,2,72,0,0,0.875,0.55,2,3,13.4,4,3,54,0,5,1.6,0,0
5,8,0,18,19,4,0,18,1,0.875,80,0,0,0.8888889,0.6666667,2,3,14.6,0,0,0,0,1,0.6,0,0
5,8,0,13,14,4,0,13,1,0.875,45,0,0,0.8888889,0.6666667,2,3,7.6,0,0,0,0,1,0.6,0,0
5,5,0,22,29,8,4,18,4,1,99,0,0,0.94736844,0.5,4,14,18.4,0,0,0,0,1,0.6,0,0
2,3,0,6,10,1,0,6,2,2,38,0,0,0.875,0.625,1,1,18,0,0,0,0,3,1.5,0,0
10,3,2,50,141,45,2,48,5,1.1111112,1113,0,0,0.4375,0.24545455,1,1,110,9,5,629,0,27,5.9,5,1
3,2,0,5,6,1,0,5,2,0.5,31,1,0,0.8,0.6666667,1,1,9,0,0,0,0,1,0.33333334,0,0
2,3,0,19,18,1,0,19,2,2,75,0,0,0.875,0.625,1,1,36.5,3,2,8,0,8,4,0,0
5,6,0,19,19,4,0,19,1,0.875,70,0,0,0.88,0.6666667,2,3,12.6,0,0,0,0,1,0.6,0,0
5,7,0,9,11,4,0,9,1,0.875,37,0,0,0.88461536,0.6666667,2,3,6,0,0,0,0,1,0.6,0,0
5,4,0,20,24,10,0,20,3,1,72,1,0,0.9032258,0.4375,0,0,13.2,2,1,20,0,1,0.6,0,0
5,6,0,15,15,4,0,15,1,0.875,53,0,0,0.875,0.6666667,2,3,9.2,0,0,0,0,1,0.6,0,0
5,6,0,10,12,4,0,10,1,0.875,38,0,0,0.875,0.6666667,2,3,6.2,1,1,73,0,1,0.6,0,0
5,6,0,13,14,4,0,13,1,0.875,43,0,0,0.875,0.6666667,2,3,7.2,0,0,0,0,1,0.6,0,0
4,1,4,15,18,0,4,11,3,0.33333334,143,1,0,0,0.46666667,0,0,34.5,0,0,0,0,6,2.25,0,0
3,4,0,2,5,3,0,2,1,1.5,12,0,0,0.8888889,0.6666667,1,1,2.6666667,0,0,0,0,1,0.6666667,0,0
4,4,0,18,23,4,1,17,3,1,95,0,0,0.97727275,0.5555556,2,8,22.25,0,0,0,0,1,0.5,0,0
2,2,0,25,37,1,0,25,2,2,181,0,0,0.8,0.6666667,1,1,89.5,2,2,2,0,1,0.5,1,1
5,6,0,13,14,4,0,13,1,0.875,43,0,0,0.875,0.6666667,2,3,7.2,1,1,0,0,1,0.6,0,0
2,3,0,2,3,1,0,2,0,1,11,0,0,0.962963,0.6666667,2,2,4,0,0,0,0,1,0.5,0,0
2,2,0,3,6,1,0,3,1,2,27,0,0,0.9375,0.75,2,3,12.5,0,0,0,0,3,1.5,0,0
2,3,0,12,16,1,0,12,2,2,57,0,0,0.875,0.625,1,1,27.5,1,1,0,0,4,2,0,0
4,5,0,20,42,4,0,20,2,1.3333334,177,0,0,0.7692308,0.4,1,1,42.75,0,0,0,0,5,2.75,0,0
2,3,0,13,21,1,0,13,2,2,90,0,0,0.85714287,0.6666667,1,1,44,0,0,0,0,10,5,0,0
7,1,0,27,73,21,0,27,2,1.1666666,1036,1,0,0,0.32142857,0,0,146.71428,3,1,215,0,15,6.571429,0,0
2,3,0,15,19,1,0,15,2,2,79,0,0,0.875,0.625,1,1,38.5,2,1,18,0,4,2,0,0
2,3,0,12,13,1,0,12,2,2,52,0,0,0.875,0.625,1,1,25,2,1,16,0,3,1.5,0,0
4,4,0,22,42,4,1,21,3,1,198,0,0,0.962963,0.5555556,3,5,48,0,0,0,0,1,0.5,0,0
2,4,0,18,16,1,0,18,2,2,104,0,0,0.9375,0.625,2,2,51,4,2,14,0,1,0.5,0,0
5,8,0,13,14,4,0,13,1,0.875,43,0,0,0.8888889,0.6666667,2,3,7.2,0,0,0,0,1,0.6,0,0
2,4,0,18,16,1,0,18,2,2,104,0,0,0.9375,0.625,2,2,51,4,2,14,0,1,0.5,0,0
3,4,0,2,5,3,0,2,1,1.5,12,0,0,0.8888889,0.6666667,1,1,2.6666667,0,0,0,0,1,0.6666667,0,0
2,3,0,7,8,1,0,7,2,2,25,0,0,0.85714287,0.6666667,1,1,11.5,0,0,0,0,2,1,0,0
0,1,0,10,0,0,10,0,0,2,9,0,0,0,0,0,0,0,2,2,14,1,0,0,2,1
2,3,0,15,13,1,0,15,2,2,66,0,0,0.85714287,0.6666667,1,1,32,0,0,0,0,7,3.5,0,0
2,3,0,22,25,1,0,22,2,2,128,0,0,0.875,0.6,1,1,63,2,2,40,0,9,4.5,0,0
6,4,0,27,37,5,3,24,5,0.9,239,0,0,0.95555556,0.73333335,2,8,38.5,0,0,0,0,1,0.6666667,0,0
5,4,0,11,15,10,0,11,1,2,45,0,0,0.875,0.55,2,3,8,0,0,0,0,3,1.2,0,0
3,2,0,8,8,3,0,8,1,1,31,0,0,0.6666667,0.6666667,1,1,9,0,0,0,0,1,0.6666667,0,0
5,4,0,8,11,8,0,8,1,1,30,0,0,0.8695652,0.5,2,4,4.6,0,0,0,0,1,0.6,0,0
4,7,0,9,10,4,0,9,1,1,28,0,0,0.9166667,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
3,1,0,4,6,3,1,3,2,2,16,0,0,0,0.33333334,0,0,4.3333335,0,0,0,0,1,0.6666667,0,0
3,3,0,16,19,3,0,16,2,2,89,0,0,0.7777778,0.5,1,1,28.666666,0,0,0,0,5,2,0,0
2,3,0,10,23,1,0,10,2,2,84,1,0,0.875,0.625,2,2,40.5,0,0,0,0,8,4,0,0
6,2,0,45,81,1,0,45,3,0.6,567,1,1,0.7777778,0.6,1,2,93.166664,4,4,53,0,10,2.1666667,0,0
1,1,0,1,2,0,0,1,0,2,66,0,0,0,0,0,0,4,4,4,265,2,0,0,0,0
5,6,0,15,15,4,0,15,1,0.875,53,0,0,0.875,0.6666667,2,3,9.2,0,0,0,0,1,0.6,0,0
2,3,0,13,16,1,0,13,2,2,65,0,0,0.875,0.625,1,1,31.5,0,0,0,0,4,2,0,0
5,5,0,14,13,4,0,14,1,0.875,57,0,0,0.875,0.6666667,2,3,10,0,0,0,0,1,0.6,0,0
10,3,0,33,68,43,0,33,2,0.8888889,475,1,0,0.42857143,0.37037036,1,1,46.3,8,1,425,0,11,4.4,0,0
4,4,0,20,24,4,1,19,3,1,116,0,0,0.96428573,0.5555556,3,8,27.5,0,0,0,0,1,0.5,0,0
2,3,0,16,27,1,0,16,2,2,135,0,0,0.875,0.625,1,1,66.5,2,1,18,0,15,7.5,0,0
4,4,0,18,23,4,1,17,3,1,95,0,0,0.97727275,0.5555556,2,8,22.25,0,0,0,0,1,0.5,0,0
2,3,0,6,10,1,0,6,2,2,38,0,0,0.875,0.625,1,1,18,0,0,0,0,3,1.5,0,0
4,6,0,9,10,4,0,9,1,1,28,0,0,0.9166667,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
0,1,0,39,0,0,39,0,0,2,419,0,0,0,0,0,0,0,12,3,913,0,0,0,1,1
8,1,0,15,31,18,3,12,8,1,238,0.7,0,0,0.3125,0,0,27.5,0,0,0,0,10,2.125,0,0
5,5,0,2,7,10,0,2,2,1.125,20,0,0,0.9516129,1,4,6,2.6,0,0,0,0,1,0.6,0,0
2,1,0,11,18,1,0,11,2,2,56,0,0,0,0.6666667,0,0,27,0,0,0,0,2,1,0,0
2,1,0,3,10,1,0,3,2,2,41,0,0,0,0.6666667,0,0,19.5,0,0,0,0,5,2.5,0,0
2,4,0,15,16,1,0,15,2,2,63,0,0,0.9375,0.625,1,1,30.5,2,1,10,0,1,0.5,0,0
2,4,0,17,26,1,0,17,2,2,75,0,0,0.9655172,0.75,0,0,36.5,2,1,28,0,1,0.5,0,0
2,3,0,13,13,1,0,13,2,2,82,0,0,0.875,0.625,2,2,40,0,0,0,0,9,4.5,0,0
5,5,0,12,14,4,0,12,1,0.875,52,0,0,0.875,0.6666667,2,3,9,0,0,0,0,1,0.6,0,0
4,6,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
6,1,0,9,25,1,2,7,2,0.55,208,0.75,1,0,0.32,0,0,33,0,0,0,0,5,2,0,0
2,3,0,8,19,1,0,8,2,2,64,0,0,0.85714287,0.6666667,1,1,31,0,0,0,0,4,2,0,0
2,3,0,25,36,1,0,25,2,2,196,0,0,0.875,0.6,1,2,97,2,2,58,0,15,7.5,0,0
2,3,0,16,17,1,0,16,2,2,67,0,0,0.875,0.625,1,1,32.5,2,1,6,0,3,1.5,0,0
5,7,0,20,21,4,0,20,1,0.875,72,0,0,0.88461536,0.6666667,2,3,13,0,0,0,0,1,0.6,0,0
3,1,0,1,4,3,0,1,3,2,10,0,0,0,1,0,0,2.3333333,0,0,0,0,1,0.6666667,1,1
2,3,0,13,23,1,0,13,2,2,93,0,0,0.875,0.625,1,1,45.5,2,1,18,0,4,2,0,0
5,7,0,9,11,8,0,9,1,1,31,0,0,0.88,0.6666667,2,3,4.8,0,0,0,0,1,0.6,0,0
4,6,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,2,1,12,0,1,0.5,0,0
4,5,0,12,22,4,1,11,3,1,95,0,0,0.96428573,0.5555556,4,9,22.25,2,2,39,0,1,0.5,0,0
2,1,0,2,5,1,0,2,1,2,36,0,0,0,0.5,0,0,17,0,0,0,0,1,0.5,0,0
4,2,0,8,32,4,1,7,1,0.6666667,229,1,0,0.8333333,0.5833333,1,1,56,2,2,57,0,2,0.75,2,1
4,5,0,12,20,4,1,11,3,1,77,0,0,0.96428573,0.5555556,4,9,17.75,0,0,0,0,1,0.5,0,0
12,4,1,28,44,60,1,27,2,1,183,1,0,0.6666667,0.4181818,2,6,14,4,2,36,0,4,1.0833334,0,0
4,2,0,4,7,4,0,4,2,0.8333333,31,1,0,0.8,0.6666667,1,1,6.25,0,0,0,0,1,0.5,0,0
2,1,0,9,5,1,9,0,0,1,329,0,0,0,1,0,0,158,0,0,0,0,0,0,0,0
5,6,0,9,11,8,0,9,1,1,33,0,0,0.875,0.6666667,2,3,5.2,0,0,0,0,1,0.6,1,1
33,1,0,66,197,302,12,55,23,0.90789473,3414,0.57894737,0,0,0.125,0,0,101.878784,26,8,719,0,19,3.6363637,1,1
6,6,0,17,18,3,0,17,1,0.8,68,0,0,0.84615386,0.73333335,2,3,10,0,0,0,0,1,0.6666667,0,0
2,2,0,9,9,1,0,9,2,2,30,0,0,0.8,0.6666667,1,1,14,0,0,0,0,1,0.5,0,0
6,2,0,43,80,1,0,43,3,0.6,529,1,1,0.7777778,0.5,1,1,86.833336,3,3,39,0,10,2.1666667,0,0
13,1,0,35,126,16,2,33,4,0.925,1421,0.76666665,0,0,0.13541667,0,0,106,0,0,0,0,7,2.0769231,0,0
5,6,0,15,15,4,0,15,1,0.875,49,0,0,0.88,0.6666667,2,3,8.4,0,0,0,0,1,0.6,0,0
6,3,0,10,24,9,0,10,6,0.8666667,104,0.33333334,0,0.8863636,0.33333334,2,6,15.833333,4,2,68,0,5,1.8333334,0,0
4,5,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
5,7,0,15,15,4,0,15,1,0.875,49,0,0,0.88,0.6666667,2,3,8.4,1,1,19,0,1,0.6,1,1
5,7,0,24,27,4,0,24,1,0.875,125,0,0,0.88461536,0.6666667,2,3,23.6,5,3,24,2,1,0.6,1,1
4,4,0,16,35,4,1,15,3,1,148,0,0,0.962963,0.5555556,3,4,35.5,0,0,0,0,1,0.5,0,0
6,4,0,31,35,3,3,28,5,0.8,216,0,0,0.93650794,0.73333335,3,6,34.666668,0,0,0,0,1,0.6666667,0,0
2,3,0,7,6,1,0,7,2,2,24,0,0,0.85714287,0.6666667,1,1,11,2,2,0,0,2,1,0,0
4,6,0,9,10,4,0,9,1,1,28,0,0,0.9130435,0.5555556,2,2,5.5,0,0,0,0,1,0.5,0,0
1,1,0,1,2,0,0,1,0,2,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
5,4,0,21,46,4,2,19,4,0.875,243,0,0,0.94827586,0.5833333,3,5,47.2,2,1,32,0,1,0.6,0,0
4,1,0,3,19,0,1,2,3,0.5,95,1,0,0,0.6666667,0,0,22.25,0,0,0,0,3,1,0,0
