Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
33,1,202,2,0.173038,1,8,2,0.129412,0.23913,22,22,3,3,3,41,3,3,8,4,9,1.0,0.455621,77,67,4,0,0.455621,77,0,0,0,0,0,92,170,0,1,0,1,5,0,3,0,5,72,0,3,0,92,170,0,1,0,1,5,0,3,0,5,72,0,3,0,0,0,18,2,17,0,0,16,0,11,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29,1,54,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,6,0,2,4,0,3,0.333333,0.275862,8,6,1,2,0.275862,8,0,0,0,0,0,21,26,1,0,1,0,3,0,2,0,3,8,0,2,0,21,26,1,0,1,0,3,0,2,0,3,8,0,2,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,1,13,37,0,10,0.333333,0.150943,8,8,3,6,0.150943,8,0,0,0,0,0,45,59,2,0,2,0,10,0,8,0,10,19,0,8,0,45,59,2,0,2,0,10,0,8,0,10,19,0,8,0,0,0,19,0,15,0,0,2,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0
33,1,122,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,20,1,1,1,2,8,1.0,0.337079,30,30,4,0,0.337079,30,0,0,0,0,0,59,90,2,4,2,4,6,0,3,0,6,32,0,3,0,59,90,2,4,2,4,6,0,3,0,6,32,0,3,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5,5,7,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,5,11,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,15,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,5,19,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5,23,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,91,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,2,2,0,2,8,0.166667,0.0877193,5,5,1,5,0.0877193,5,1,1,2,2,1,52,62,6,0,5,0,6,0,5,0,8,24,0,7,0,52,62,6,0,5,0,6,0,5,0,8,24,0,7,0,0,1,15,2,3,3,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1,50,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,1,8,1,3,5,0.333333,0.125,3,3,1,2,0.125,3,0,0,4,6,0,21,24,1,0,1,0,2,0,2,0,2,8,0,2,0,21,24,1,0,1,0,2,0,2,0,2,8,0,2,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,115,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,2,0,0,1,1.0,0.164948,16,3,1,0,0.153846,16,0,0,0,0,0,81,88,1,0,1,0,1,1,0,0,1,0,1,0,0,88,95,4,0,4,0,1,4,0,0,1,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
35,1,104,2,0.0,0,0,0,0.0,0.0,0,0,6,1,1,8,8,1,0,1,8,0.14285699999999998,0.0681818,3,3,1,6,0.046875,3,1,1,0,0,1,41,50,2,0,1,0,7,0,6,0,9,20,0,8,0,61,70,2,0,1,0,8,0,7,0,10,32,0,9,0,0,0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,101,2,0.349138,1,1,1,0.20895500000000003,0.214286,14,12,1,0,0,2,6,3,1,2,4,0.5,0.09375,3,3,1,1,0.050847500000000004,3,1,1,0,0,1,29,37,3,0,2,0,2,0,1,0,4,12,0,3,0,56,67,3,4,2,4,7,0,6,0,9,21,0,8,0,0,0,34,0,2,0,0,0,0,11,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,105,2,0.338912,1,1,1,0.197183,0.20689699999999997,14,12,1,0,0,2,6,3,1,2,4,0.5,0.09375,3,3,1,1,0.0491803,3,2,2,0,0,1,29,37,8,0,2,0,2,0,1,0,10,12,0,8,0,58,71,8,4,2,4,7,0,6,0,15,22,0,13,0,0,0,34,0,2,0,0,0,0,11,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,152,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,8,3,1,3,6,0.333333,0.0810811,3,3,1,2,0.032967,3,2,2,0,0,1,34,44,8,0,2,0,3,0,2,0,11,14,0,9,0,88,109,12,4,6,4,9,2,8,0,21,36,2,19,0,0,0,42,0,9,0,0,0,0,0,0,1,0,0,3,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0
40,1,169,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,7,5,0,4,6,0.333333,0.0882353,3,3,1,2,0.027777800000000002,3,1,1,0,0,1,31,41,4,0,3,0,2,0,2,0,4,12,0,4,0,105,130,6,1,5,1,14,0,13,0,20,40,0,19,0,0,1,39,3,9,2,0,0,0,0,0,2,0,0,3,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,1,62,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,6,1,1,9,11,0.333333,0.28125,9,3,1,2,0.28125,9,0,0,0,0,0,23,31,0,0,0,0,2,0,2,0,2,7,0,2,0,23,31,0,0,0,0,2,0,2,0,2,7,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,70,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,3,4,6,2,6,0.2,0.2,8,8,1,4,0.2,8,1,1,3,5,1,32,40,3,0,3,0,4,0,4,0,5,13,0,5,0,32,40,3,0,3,0,4,0,4,0,5,13,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,162,2,0.19783199999999998,1,4,1,0.136,0.180851,17,17,1,3,3,17,3,3,3,4,12,0.5,0.226415,24,23,3,3,0.21008400000000002,25,2,2,2,2,1,82,113,7,1,4,1,8,0,5,0,12,47,0,9,0,94,125,7,1,4,1,9,0,6,0,13,54,0,10,0,0,0,31,0,3,0,0,2,0,11,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,68,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,1,6,8,0,6,0.166667,0.21951199999999998,9,9,1,5,0.21951199999999998,9,1,1,2,6,1,32,41,1,0,1,0,6,0,5,0,6,11,0,5,0,32,41,1,0,1,0,6,0,5,0,6,11,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,110,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,13,2,4,16,5,12,0.4,0.256757,19,17,2,3,0.256757,19,2,2,4,4,1,55,75,6,2,5,2,7,0,4,0,13,27,0,9,0,55,75,6,2,5,2,7,0,4,0,13,27,0,9,0,0,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,49,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,1,0,0,1,4,1.0,0.52,13,13,3,0,0.52,13,0,0,0,0,0,12,21,0,0,0,0,3,0,2,0,3,4,0,2,0,12,21,0,0,0,0,3,0,2,0,3,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,65,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,4,2,0,3,0.75,0.363636,8,8,3,1,0.5,21,0,0,0,0,0,14,23,2,2,2,2,3,0,3,0,3,4,0,3,0,21,42,7,2,7,2,3,5,3,0,3,4,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11,1,34,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,5,0,1,1,0,2,0.333333,0.214286,6,4,1,2,0.214286,6,0,0,0,0,0,22,24,0,0,0,0,2,0,2,0,2,11,0,2,0,22,24,0,0,0,0,2,0,2,0,2,11,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,1,69,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,0,10,15,0,7,0.375,0.204545,9,8,3,5,0.204545,9,0,0,0,0,0,35,46,4,2,4,2,7,0,7,0,7,12,0,7,0,35,46,4,2,4,2,7,0,7,0,7,12,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,108,2,0.0,0,0,0,0.0,0.0,0,0,5,2,2,13,2,3,2,5,11,0.833333,0.4,28,28,5,1,0.368421,28,0,0,0,0,0,42,71,2,0,2,0,6,0,5,0,6,18,0,5,0,48,77,2,0,2,0,7,0,6,0,7,21,0,6,0,0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,97,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,1,1,1,2,6,0.6,0.382353,26,26,3,2,0.382353,26,0,0,0,0,0,42,64,4,0,4,0,4,0,4,0,4,18,0,4,0,42,64,4,0,4,0,4,0,4,0,4,18,0,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,48,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,4,2,6,0,0,4,0.2,0.44,11,7,1,4,0.44,11,1,1,4,4,1,14,21,0,0,0,0,4,0,4,0,4,0,0,4,0,14,21,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,101,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,3,0,0,5,11,0.14285699999999998,0.193548,12,6,1,6,0.180556,13,0,0,0,0,0,50,74,2,0,2,0,6,0,6,1,6,27,0,6,1,59,84,2,0,2,0,8,0,7,1,8,29,0,7,1,0,0,20,11,6,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,0,0,0
41,1,221,2,0.101341,1,10,2,0.110497,0.13985999999999998,20,20,1,3,3,32,11,1,1,23,31,1.0,0.15753399999999998,23,20,3,0,0.13855399999999998,23,1,1,0,0,1,123,156,6,1,6,1,8,0,2,0,8,77,0,2,0,143,181,10,1,10,1,11,0,2,0,11,83,0,2,0,0,4,39,1,8,0,0,8,0,9,0,0,0,1,0,1,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
34,1,135,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,5,3,6,3,15,0.9,0.224719,20,20,9,1,0.224719,20,0,0,0,0,0,69,102,8,8,8,8,12,0,9,0,12,35,0,9,0,69,102,8,8,8,8,12,0,9,0,12,35,0,9,0,0,0,14,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
126,2,148,3,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,0,1,1,0,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,19,23,5,0,5,0,2,0,1,0,2,9,0,1,0,19,23,5,0,5,0,2,0,1,0,2,9,0,1,0,0,1,7,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,59,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,2,2,2,0,3,0.5,0.4,12,12,2,2,0.4,12,1,1,0,0,1,18,30,1,0,1,0,3,0,3,0,3,8,0,3,0,18,30,1,0,1,0,3,0,3,0,3,8,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,1,0,0,1,0.5,0.625,10,9,1,1,0.625,10,1,1,0,0,1,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,172,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,18,3,1,1,1,5,0.5,0.152174,21,19,2,2,0.152174,21,1,1,0,0,1,117,139,1,1,1,1,4,0,3,0,4,82,0,3,0,117,139,1,1,1,1,4,0,3,0,4,82,0,3,0,0,0,14,0,6,0,0,4,0,0,0,0,0,1,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
28,1,34,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,1,0,0,1,0.5,0.461538,6,6,1,1,0.461538,6,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
178,2,382,3,0.0,0,0,0,0.0,0.0,0,0,2,1,1,24,5,7,7,2,23,0.9545450000000001,0.391534,74,74,21,1,0.391534,74,0,0,0,0,0,115,205,14,0,14,0,21,0,21,0,21,60,0,21,0,115,205,14,0,14,0,21,0,21,0,21,60,0,21,0,0,0,22,0,28,0,0,6,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,4,0,0,0,0,0,0,0
39,1,208,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,19,2,2,2,2,12,0.25,0.5,82,79,1,3,0.5,82,1,1,1,1,1,82,170,9,7,9,7,10,2,3,0,10,39,2,3,0,82,170,9,7,9,7,10,2,3,0,10,39,2,3,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
35,1,52,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,1,3,0.5,0.28571399999999997,6,6,1,1,0.28571399999999997,6,2,2,0,0,1,15,18,10,8,1,1,2,0,1,0,12,7,2,4,0,15,18,10,8,1,1,2,0,1,0,12,7,2,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
28,1,46,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,4,2,1,1,2,4,0.333333,0.304348,7,7,1,2,0.304348,7,1,1,0,0,1,16,19,1,1,1,1,2,0,2,0,2,4,0,2,0,16,19,1,1,1,1,2,0,2,0,2,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,49,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,4,3,1,1,3,5,0.333333,0.291667,7,7,1,2,0.291667,7,1,1,0,0,1,17,20,1,1,1,1,2,0,2,0,2,5,0,2,0,17,20,1,1,1,1,2,0,2,0,2,5,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,68,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,7,1,0,0,1,8,0.0,0.0,0,0,0,8,0.0,0,0,0,0,0,0,52,59,0,0,0,0,7,0,7,0,7,28,0,7,0,52,59,0,0,0,0,7,0,7,0,7,28,0,7,0,0,0,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
142,2,560,3,0.0,0,0,0,0.0,0.0,0,0,3,2,2,61,13,2,2,11,33,0.9545450000000001,0.44031800000000004,166,166,21,1,0.44031800000000004,166,0,0,0,0,0,211,419,33,0,33,0,22,3,21,0,22,106,3,21,0,211,419,33,0,33,0,22,3,21,0,22,106,3,21,0,0,0,19,0,43,0,0,8,0,0,0,1,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,10,0,0,0,0,0,1,1
