wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
13,1,0,43,58,76,14,29,11,0.9583333,349,0.5,0,0,0.17857143,0,0,25.692308,0,0,0,0,4,1.8461539,0,0
5,5,0,21,21,10,0,21,1,1.0833334,92,0,0,0.8888889,0.6666667,2,3,16.8,0,0,0,0,1,0.6,0,0
2,2,0,10,19,1,0,10,2,1,68,0,0,0.9583333,0.6666667,1,1,32.5,0,0,0,0,5,2.5,0,0
2,4,0,17,19,1,0,17,2,2,144,0,0,0.8888889,0.6666667,2,2,71,0,0,0,0,1,0.5,0,0
2,3,0,13,13,1,0,13,2,2,51,0,0,0.85714287,0.625,1,1,24.5,0,0,0,0,4,2,0,0
5,3,0,15,16,10,0,15,2,2,65,0,0,0.6,0.3,1,1,12,0,0,0,0,4,1.6,0,0
2,3,1,6,7,1,1,5,2,2,19,0,0,0.95238096,0.6666667,1,1,8.5,0,0,0,0,1,0.5,0,0
2,2,0,14,24,1,0,14,2,1,82,0,0,0.875,0.6666667,0,0,39.5,0,0,0,0,4,2,0,0
2,2,0,11,9,1,0,11,2,2,25,0,0,0.8,0.6666667,1,1,11.5,0,0,0,0,1,0.5,0,0
7,5,0,21,30,15,0,21,3,0.9444444,111,0,0,0.82758623,0.4,3,4,14.428572,0,0,0,0,3,1,0,0
5,5,0,12,15,10,0,12,1,1.0833334,58,0,0,0.8888889,0.6666667,2,3,10,0,0,0,0,1,0.6,0,0
3,4,0,6,11,3,0,6,2,1,38,0,0,0.85714287,0.5555556,2,2,11.333333,0,0,0,0,3,1.3333334,0,0
2,4,0,3,6,1,0,3,2,2,16,0,0,0.875,0.6666667,0,0,7,0,0,0,0,2,1,0,0
4,6,0,28,57,4,0,28,4,1.2222222,348,0.6666667,0,0.976,0.41666666,1,2,85.25,0,0,0,0,3,1.25,0,0
5,6,0,9,14,8,0,9,1,1,46,0,0,0.9032258,0.5,3,5,7.6,0,0,0,0,1,0.6,0,0
7,1,0,12,34,13,1,11,3,0.7916667,176,0.5,0,0,0.43333334,0,0,23.571428,0,0,0,0,6,1.8571428,0,0
12,4,0,43,99,0,9,34,10,0.8181818,920,0,0,0.6666667,0.7878788,2,3,75.333336,0,0,0,0,2,0.9166667,0,0
18,1,0,37,76,139,15,22,11,0.8235294,633,0.25,0,0,0.22222222,0,0,33.944443,0,0,0,0,9,2.2777777,1,1
5,3,0,28,32,4,5,28,2,0.8333333,208,1,6,0.6923077,0.34285715,2,2,39.4,0,0,0,0,3,1.4,0,0
2,3,0,14,15,1,0,14,2,2,49,0,0,0.85714287,0.6,1,1,23.5,0,0,0,0,2,1,0,0
5,1,0,35,68,0,2,33,0,0.75,413,0.6666667,1,0,0.5,0,0,80.4,0,0,0,0,14,4.2,1,1
3,1,0,15,29,3,0,15,3,1.4444444,199,0,0,0,0.6666667,0,0,62.333332,0,0,0,0,7,2.6666667,0,0
11,4,0,9,25,55,1,8,3,1,108,0,0,0.8611111,0.3939394,1,2,8.727273,0,0,0,0,5,1.2727273,0,0
2,1,0,15,10,1,11,4,1,2,29,0,0,0,0.5,0,0,13.5,0,0,0,0,2,1,0,0
5,5,0,17,18,4,0,17,1,0.9166667,67,0,0,0.8888889,0.6666667,2,3,11.8,0,0,0,0,1,0.6,0,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,3,2,4,7,1,2,2,1,1,25,0.5,0,1,1,0,0,10.5,0,0,0,0,0,0,0,0
2,3,0,12,14,1,0,12,2,2,47,0,0,0.85714287,0.625,1,1,22.5,0,0,0,0,5,2.5,0,0
3,1,0,2,4,0,1,2,3,0.6666667,24,0.6666667,2,0,0.5,0,0,6,0,0,0,0,1,0.6666667,0,0
4,3,0,12,13,6,0,12,2,2,58,0,0,0.6666667,0.375,1,1,13.5,0,0,0,0,3,1.5,0,0
7,4,0,14,25,7,1,13,5,0.875,170,0,0,0.8717949,0.6111111,3,5,22.714285,0,0,0,0,2,0.85714287,0,0
5,4,0,14,21,4,1,13,4,0.9375,97,0,0,0.8888889,0.5833333,3,5,17.6,0,0,0,0,1,0.6,0,0
0,1,0,5,0,0,5,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
8,4,0,18,32,14,1,17,6,0.89285713,188,0,0,0.85,0.5714286,3,6,22,0,0,0,0,2,0.875,0,0
2,2,0,15,28,1,0,15,2,1,240,0,0,0.8,0.6666667,1,1,118.5,0,0,0,0,1,0.5,0,0
3,3,0,11,10,3,0,11,2,2,31,0,0,0.92,0.5555556,2,2,9.333333,0,0,0,0,1,0.6666667,0,0
2,2,0,6,8,1,0,6,2,2,32,0,0,0.8,0.6666667,1,1,15,0,0,0,0,4,2,0,0
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,0,76,137,34,3,73,7,1.025,1241,0.3,0,0.65,0.325,1,2,134.66667,0,0,0,0,64,7.7777777,0,0
2,3,0,18,19,1,0,18,2,2,83,0,0,0.85714287,0.625,2,2,40.5,0,0,0,0,7,3.5,0,0
2,3,0,5,6,1,0,5,2,2,20,0,0,0.8333333,0.6666667,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,27,21,1,0,27,2,2,81,0,0,0.85714287,0.625,1,1,39.5,0,0,0,0,5,2.5,0,0
8,4,0,7,23,10,0,7,8,0.85714287,148,0.4,0,0.8679245,0.325,3,9,16.875,0,0,0,0,6,2,0,0
3,6,0,7,17,3,1,6,3,1,140,0,0,0.983871,0.5,1,2,45.333332,0,0,0,0,3,1.3333334,0,0
3,3,0,21,29,3,0,21,2,2,119,0,0,0.75,0.44444445,1,1,38.666668,0,0,0,0,6,3,0,0
6,4,0,18,27,9,1,17,4,0.96,139,0,0,0.8333333,0.53333336,2,2,21.333334,0,0,0,0,2,0.8333333,0,0
2,3,0,13,10,1,0,13,2,2,29,0,0,0.85714287,0.6,1,1,13.5,0,0,0,0,1,0.5,0,0
5,5,0,12,17,4,0,12,1,0.9166667,61,0,0,0.8888889,0.6666667,2,3,10.6,0,0,0,0,1,0.6,0,0
4,1,0,2,5,6,1,2,3,1,17,0,1,0,0.625,0,0,3,0,0,0,0,1,0.75,0,0
2,3,0,12,11,1,0,12,2,2,35,0,0,0.85714287,0.625,1,1,16.5,0,0,0,0,2,1,0,0
3,2,0,14,36,1,0,14,2,1,167,0.33333334,0,0.9285714,0.75,0,0,52.666668,0,0,0,0,5,1.6666666,0,0
10,1,0,9,32,29,1,8,8,0.91358024,615,0.7777778,0,0,0.4074074,0,0,59.6,0,0,0,0,5,1.2,1,1
2,3,0,13,10,1,0,13,2,2,29,0,0,0.85714287,0.6,1,1,13.5,0,0,0,0,1,0.5,0,0
4,5,0,9,13,4,0,9,1,1,43,0,0,0.9230769,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
45,1,0,50,221,858,1,49,6,0.9073427,2883,0.53846157,0,0,0.2768595,0,0,62.77778,0,0,0,0,8,1.7555555,1,1
2,2,0,8,8,1,0,8,2,2,23,0,0,0.8,0.6666667,1,1,10.5,0,0,0,0,1,0.5,0,0
2,3,0,12,13,1,0,12,2,2,38,0,0,0.85714287,0.625,1,1,18,0,0,0,0,3,1.5,0,0
6,4,0,13,23,7,1,12,4,0.9,120,0,0,0.8947368,0.53333336,3,5,18.333334,0,0,0,0,2,0.8333333,0,0
3,3,5,13,8,3,5,8,2,2,32,0,0,0.75,0.5,1,1,9.666667,0,0,0,0,3,1.3333334,0,0
2,3,0,14,8,1,0,14,2,2,41,0,0,0.85714287,0.6,1,1,19.5,0,0,0,0,3,1.5,0,0
7,5,0,22,26,9,0,22,2,0.8888889,97,0,0,0.82758623,0.7222222,2,3,12.428572,0,0,0,0,1,0.71428573,0,0
3,1,0,0,13,3,0,0,1,2,42,0,0,0,0.6666667,0,0,13,0,0,0,0,1,0.6666667,0,0
2,3,0,9,8,1,0,9,2,2,29,0,0,0.85714287,0.6666667,1,1,13.5,0,0,0,0,2,1,0,0
3,2,0,2,8,3,0,2,1,1,33,0,0,0.6,1,1,1,9.666667,0,0,0,0,2,1,0,0
4,1,0,23,38,4,0,23,3,0.6666667,144,1,0,0,0.7777778,0,0,34.5,0,0,0,0,2,0.75,0,0
7,4,0,14,21,7,3,11,5,0.875,138,0,0,0.8717949,0.6111111,3,4,18.142857,0,0,0,0,2,0.85714287,0,0
3,4,0,8,7,3,0,8,1,2,19,0,0,0.85714287,0.6666667,2,2,5.3333335,0,0,0,0,1,0.6666667,0,0
2,3,0,10,10,1,0,10,2,2,27,0,0,0.85714287,0.625,1,1,12.5,0,0,0,0,1,0.5,0,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
8,4,0,14,33,6,2,12,6,0.85714287,205,0,0,0.7692308,0.6666667,2,3,24.125,0,0,0,0,2,0.875,0,0
2,2,0,23,27,1,0,23,2,2,128,0,0,0.8,0.6666667,1,1,63,0,0,0,0,1,0.5,0,0
2,3,0,11,8,1,0,11,2,2,40,0,0,0.85714287,0.625,1,1,19,0,0,0,0,4,2,0,0
9,4,0,23,50,14,2,21,7,0.875,320,0,0,0.8292683,0.625,3,8,34.11111,0,0,0,0,2,0.8888889,0,0
2,2,0,8,10,1,0,8,2,2,36,0,0,0.8,0.6666667,1,1,17,0,0,0,0,3,1.5,0,0
6,5,2,32,66,9,2,30,3,0.9,386,0,0,0.75,0.51428574,2,2,62.333332,0,0,0,0,9,4,1,1
4,5,0,20,44,4,0,20,2,0.969697,445,0.09090909,0,0.9459459,0.46666667,2,2,107.5,0,0,0,0,3,1,1,1
5,5,0,18,24,8,0,18,2,1,88,0,0,0.8888889,0.4,3,3,16,0,0,0,0,1,0.6,0,0
7,3,0,9,18,17,0,9,5,0.9583333,88,0,0,0.8,0.6111111,2,3,11,0,0,0,0,2,0.85714287,0,0
3,1,0,3,5,3,1,2,3,2,13,0,0,0,0.6666667,0,0,3.3333333,0,0,0,0,1,0.6666667,0,0
4,4,0,7,13,6,0,7,1,1,46,0,0,0.8125,0.5625,2,3,10.25,0,0,0,0,3,1.5,0,0
3,1,0,12,10,3,8,4,2,2,36,0,0,0,0.5,0,0,11,0,0,0,0,4,2,1,1
14,1,0,2,20,17,1,1,14,0.7692308,274,0.2,0,0,0.52380955,0,0,18.214285,0,0,0,0,2,1.5,1,1
2,2,0,8,6,1,0,8,2,2,13,0,0,0.9285714,0.75,0,0,5.5,0,0,0,0,1,0.5,0,0
4,5,0,27,54,4,0,27,1,1,277,0,0,0.9230769,0.5555556,2,2,67.5,0,0,0,0,1,0.5,1,1
2,2,0,8,6,1,0,8,2,2,17,0,0,0.8,0.6666667,1,1,7.5,0,0,0,0,1,0.5,0,0
3,3,0,8,22,1,0,8,1,0.75,129,0.5,0,0.95238096,0.75,1,2,41.333332,0,0,0,0,7,2.3333333,0,0
15,1,0,7,63,105,1,6,1,1.0714285,1183,1,0,0,0.26666668,0,0,76.933334,0,0,0,0,35,5.5333333,0,0
7,5,0,6,12,21,1,5,2,1.0555556,41,0,0,0.8958333,0.44444445,3,7,4.428571,0,0,0,0,1,0.71428573,2,1
4,1,0,4,15,0,2,2,3,0.93333334,114,1,0,0,0.6666667,0,0,26.25,0,0,0,0,1,0.5,0,0
6,5,0,17,23,9,0,17,2,1,110,0.25,0,0.85714287,0.6,3,3,16.666666,0,0,0,0,1,0.6666667,0,0
2,5,0,1,3,1,0,1,1,2,7,0,0,0.9375,1,2,2,2.5,0,0,0,0,1,0.5,0,0
6,2,0,24,58,13,2,22,4,1.05,289,0,0,0.87096775,0.33333334,1,1,46.5,0,0,0,0,11,2.8333333,1,1
2,4,0,8,22,1,0,8,1,1,294,0,0,0.96666664,0.6666667,1,1,141,0,0,0,0,15,7.5,0,0
7,5,0,21,23,9,0,21,2,0.8888889,87,0,0,0.82758623,0.46666667,3,4,11,0,0,0,0,1,0.71428573,0,0
3,1,0,3,11,3,0,3,2,1,115,0,0,0,0.33333334,0,0,35.666668,0,0,0,0,5,2.3333333,0,0
7,5,0,26,32,15,0,26,3,0.9444444,141,0,0,0.82758623,0.6111111,3,3,18.714285,0,0,0,0,1,0.71428573,0,0
3,1,0,5,15,3,1,4,3,2,135,0,0,0,0.6666667,0,0,44,0,0,0,0,13,8.666667,0,0
2,4,0,24,18,1,0,24,2,2,71,0,0,0.9166667,0.625,1,1,34.5,0,0,0,0,1,0.5,0,0
8,5,0,24,29,16,0,24,3,0.9047619,130,0,0,0.8,0.6666667,3,3,14.875,0,0,0,0,1,0.75,0,0
9,1,0,1,13,0,1,0,7,0.5694444,235,1,0,0,0.8888889,0,0,24.11111,0,0,0,0,7,2.7777777,0,0
3,1,0,8,23,3,0,8,3,1.25,112,0,0,0,0.6666667,0,0,35.666668,0,0,0,0,2,1,0,0
2,3,0,13,12,1,0,13,2,2,39,0,0,0.85714287,0.625,1,1,18.5,0,0,0,0,2,1,0,0
6,4,0,13,23,7,1,12,4,0.9,120,0,0,0.8947368,0.53333336,3,5,18.333334,0,0,0,0,2,0.8333333,0,0
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,8,8,1,0,8,2,2,27,0,0,0.9583333,0.6666667,2,2,12.5,0,0,0,0,1,0.5,0,0
2,3,0,24,25,1,0,24,2,2,136,0,0,0.85714287,0.6,1,1,67,0,0,0,0,10,5,0,0
19,5,0,26,36,171,0,26,19,1.0555556,284,1,0,0.65384614,0.21052632,2,4,13.842105,0,0,0,0,10,2.6842105,0,0
3,5,0,21,41,1,0,21,2,1.375,400,0.875,0,0.9166667,0.625,2,2,127,0,0,0,0,1,0.33333334,0,0
8,5,0,19,24,16,0,19,2,0.9047619,112,0,0,0.7777778,0.42857143,3,6,12.625,0,0,0,0,5,1.25,1,1
10,1,0,1,11,3,0,1,10,0.7111111,79,0.8,0,0,0.45,0,0,6.4,0,0,0,0,1,0.8,0,0
2,3,0,36,44,1,0,36,2,2,191,0,0,0.9583333,0.6666667,2,2,94.5,0,0,0,0,1,0.5,0,0
2,3,0,11,9,1,0,11,2,2,30,0,0,0.85714287,0.6,1,1,14,0,0,0,0,1,0.5,0,0
3,2,2,22,36,1,2,20,2,0.72727275,248,0.54545456,2,0.8666667,0.5833333,0,0,78,0,0,0,0,5,2,0,0
2,3,0,19,18,1,0,19,2,2,77,0,0,0.85714287,0.625,1,1,37.5,0,0,0,0,5,2.5,0,0
1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
6,5,0,6,13,3,0,6,1,0.8666667,54,0,0,0.85714287,0.73333335,2,3,7.5,0,0,0,0,1,0.6666667,0,0
2,3,0,23,33,1,0,23,2,2,130,0,0,0.85714287,0.6,1,1,64,0,0,0,0,10,5,3,1
4,4,0,29,36,4,0,29,3,0.78571427,382,0.71428573,0,0.84615386,0.4,1,1,91,0,0,0,0,2,0.75,0,0
18,2,0,29,84,123,6,23,7,0.8627451,763,0.33333334,0,0.57894737,0.24836601,1,2,41.055557,0,0,0,0,7,1.6666666,0,0
2,3,0,21,15,1,0,21,2,2,78,0,0,0.85714287,0.6,1,1,38,0,0,0,0,2,1,0,0
9,2,0,24,37,36,0,24,1,1.0416666,247,0.33333334,0,0.7407407,0.375,1,3,26.11111,0,0,0,0,10,2.3333333,1,1
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,6,5,1,0,6,2,2,15,0,0,0.85714287,0.625,1,1,6.5,0,0,0,0,1,0.5,0,0
2,3,0,7,8,1,0,7,2,2,22,0,0,0.85714287,0.625,1,1,10,0,0,0,0,1,0.5,0,0
2,4,0,18,26,1,0,18,2,2,248,0,0,0.9166667,0.625,2,2,123,0,0,0,0,1,0.5,0,0
2,3,0,5,15,1,0,5,2,1,63,0,0,0.85714287,0.6666667,0,0,30,0,0,0,0,3,1.5,0,0
6,5,0,13,20,9,0,13,2,0.93333334,105,0,0,0.85714287,0.6,3,3,16,0,0,0,0,1,0.6666667,0,0
2,3,0,11,17,1,0,11,2,2,61,0,0,0.85714287,0.625,1,1,29.5,0,0,0,0,5,2.5,0,0
2,3,0,17,16,1,0,17,2,2,68,0,0,0.8333333,0.6666667,2,2,33,0,0,0,0,1,0.5,0,0
3,3,0,16,20,3,0,16,2,2,81,0,0,0.75,0.44444445,1,1,26,0,0,0,0,6,3,0,0
3,1,0,8,31,3,0,8,3,1.1666666,147,0,0,0,0.6666667,0,0,47,0,0,0,0,3,1.3333334,0,0
2,4,0,24,18,1,0,24,2,2,132,0,0,0.8888889,0.6666667,2,2,65,0,0,0,0,1,0.5,0,0
4,3,0,10,18,0,0,10,2,0.75,120,0.5,0,0.9,0.5,0,0,28,0,0,0,0,3,1,0,0
2,3,0,9,8,1,0,9,2,2,34,0,0,0.85714287,0.625,1,1,16,0,0,0,0,4,2,0,0
2,3,0,12,12,1,0,12,2,2,36,0,0,0.9583333,0.6666667,2,2,17,0,0,0,0,1,0.5,0,0
6,4,0,10,16,15,0,10,4,1.04,99,0.2,0,0.83870965,0.44444445,1,2,14.666667,0,0,0,0,4,1.5,0,0
4,4,0,33,55,4,0,33,2,0.33333334,353,1,0,0.84615386,0.47619048,1,1,87,0,0,0,0,3,1,0,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
26,1,0,4,39,259,2,2,26,0.924,217,1,0,0,0.20879121,0,0,6.9615383,0,0,0,0,6,1.1923077,0,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,3,0,14,12,1,0,14,2,2,46,0,0,0.85714287,0.625,1,1,22,0,0,0,0,2,1,0,0
11,5,0,47,88,23,5,42,9,0.875,621,0,0,0.8,0.76666665,4,10,55.090908,0,0,0,0,2,0.90909094,0,0
6,5,0,29,40,15,0,29,2,1.0666667,168,0,0,0.85714287,0.44,3,4,26.5,0,0,0,0,1,0.6666667,0,0
3,1,0,12,19,3,0,12,3,2,59,0,0,0,0.7777778,0,0,18.666666,0,0,0,0,1,0.6666667,0,0
7,5,0,24,25,9,0,24,2,0.8888889,96,0,0,0.82758623,0.7222222,2,3,12.285714,0,0,0,0,1,0.71428573,0,0
7,1,0,11,48,21,1,10,6,1,981,0,0,0,0.21428572,0,0,138.42857,0,0,0,0,14,9,0,0
2,3,0,10,10,1,0,10,2,2,27,0,0,0.85714287,0.625,1,1,12.5,0,0,0,0,1,0.5,0,0
11,5,0,47,88,23,5,42,9,0.875,621,0,0,0.8,0.76666665,4,10,55.090908,0,0,0,0,2,0.90909094,0,0
4,4,0,13,20,6,0,13,2,2,89,0,0,0.78571427,0.45,2,3,21.25,0,0,0,0,4,1.5,0,0
6,5,0,20,22,9,0,20,2,0.93333334,77,0,0,0.85714287,0.44,3,4,11.333333,0,0,0,0,1,0.6666667,0,0
8,1,0,9,54,0,0,9,2,0.75,865,0.75,0,0,0.37142858,0,0,106.625,0,0,0,0,4,1.75,0,0
3,2,0,12,45,0,0,12,3,0.5,263,0.6666667,0,0.9677419,0.6666667,1,1,85.666664,0,0,0,0,13,4.6666665,0,0
