CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
0,3,68,3,0,1,0,9,1,3,0,0,1,6,24,1,6,8,19,0,2,4,6,11,8,8,13,35,12,0.69,9,25,3,16,0,6,2,50,1,0,1,2,10,4.333333333,1,3,2.166666667,1,3,1.333333333,1,1,0.333333333,0,3,1
0,4,117,2,0,1,1,8,1,10,0,6,1,6,65,1,6,8,25,0,0,2,6,17,8,6,22,44,11,1.48,8,33,2,25,0,6,1,66,4,0,5,1,17,7.666666667,2,6,3.333333333,2,2,1.166666667,1,1,0.375,0,0,0
8,13,754,14,3,1,1,92,3,20,0,5,3,30,237,4,30,82,154,7,20,16,12,261,82,35,140,435,159,0.54,85,299,14,212,1,30,3,86,1,2,22,2,17,6.6,1,32,5.9,0,61,5.166666667,1,5,1.135135135,0,7,1
0,1,51,1,3,1,0,3,1,6,0,5,1,3,34,1,3,3,10,0,0,1,0,0,3,3,8,11,0,3.09,6,8,1,7,0,3,1,0,0,1,0,0,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
3,16,439,18,0,2,0,67,4,24,0,7,4,14,133,1,14,51,87,5,16,28,6,174,51,25,76,281,119,0.47,27,195,18,142,0,14,5,81,2,0,23,1,17,5.714285714,1,26,7,1,451,37.71428571,1,5,1.625,0,2,1
0,7,246,5,3,1,3,27,2,11,0,3,2,12,69,5,12,25,76,0,5,6,9,59,25,15,66,144,35,0.48,33,101,5,75,0,12,2,70,2,1,5,2,8,3.083333333,0,11,3.25,0,5,2.083333333,1,4,1,0,2,1
0,8,66,2,0,1,1,4,2,15,2,6,2,2,33,1,2,4,16,0,0,2,2,12,4,2,14,27,6,1.22,7,20,2,15,0,0,2,0,1,0,1,1,14,9,4,2,2,2,2,2,2,1,1,1,0,0
0,1,74,1,2,1,0,2,1,1,0,0,1,2,54,3,2,2,11,0,0,1,0,0,2,2,9,14,0,3.86,6,9,1,6,0,2,1,0,1,17,0,1,2,1.5,1,1,0.5,0,1,1,1,1,0.1,0,0,0
1,4,147,4,0,1,0,30,2,4,0,0,2,17,28,1,17,27,51,0,0,4,16,29,27,21,31,102,26,0.27,21,57,4,34,0,17,2,0,2,0,5,1,3,1.294117647,0,6,2.411764706,0,3,1.294117647,1,1,0.263157895,0,0,0
0,3,136,4,0,1,0,29,2,3,0,0,2,16,32,1,16,26,47,0,0,4,16,28,26,20,28,90,25,0.36,19,53,4,31,0,16,2,0,2,0,5,1,2,1.1875,0,5,1.875,0,3,1.3125,1,1,0.277777778,0,0,0
0,0,226,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,1,0,0,0,0,0,0,0,1,1,0,203,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,177,4,0,1,0,16,2,25,0,0,2,8,21,4,8,16,48,0,1,4,8,81,16,8,41,133,27,0.16,23,68,4,50,3,8,2,0,1,0,15,2,5,3.75,2,30,8.125,1,8,2.5,1,1,0.846153846,0,2,1
0,3,53,1,0,1,0,6,1,3,0,0,1,6,17,1,6,6,16,0,1,1,6,6,6,6,10,28,6,0.61,8,16,1,9,0,6,1,0,1,0,0,2,3,1.833333333,1,2,1.666666667,1,1,1,1,0,0,0,2,1
0,6,310,4,0,1,0,23,2,14,0,8,2,15,170,1,15,23,43,0,0,4,15,64,23,15,36,121,50,1.4,19,86,4,62,0,15,2,0,4,0,6,2,111,21.53333333,2,13,4.266666667,1,8,1.8,1,1,0.411764706,0,0,0
0,0,59,1,0,0,0,2,0,0,0,0,0,0,44,1,2,2,11,0,5,1,2,0,2,2,4,12,0,3.67,3,4,1,3,0,2,0,100,1,0,0,1,1,0.5,0,1,1,1,0,0,0,0,0,0,0,0
0,5,414,8,0,1,0,42,2,11,0,5,2,27,186,1,27,41,72,0,8,8,27,99,41,34,65,195,78,0.95,33,143,8,98,0,27,2,86,3,0,5,3,216,20.55555556,1,14,2.666666667,1,32,2.444444444,1,4,0.586206897,0,2,1
13,9,3118,15,1,1,1,360,2,14,1,5,2,199,1136,35,199,343,630,0,11,15,185,981,346,241,508,1772,584,0.64,217,1092,12,728,0,198,2,94,2,27,98,3,97,7.371859296,0,27,4.24120603,0,54,2.502512563,1,6,0.435146444,0,22,1
0,2,47,1,0,1,0,2,1,2,0,0,1,2,33,1,2,2,7,1,1,1,1,1,2,2,7,9,1,3.67,5,8,1,6,0,2,1,50,1,10,1,1,1,1,1,2,1.5,1,1,1,1,0,0,0,0,0
0,1,528,1,45,1,1,59,1,5,0,4,1,59,326,1,59,59,137,0,0,1,14,1,59,59,82,138,0,2.36,64,82,1,81,0,59,1,100,2,2,14,2,26,2.847457627,0,1,0.779661017,0,1,1,1,0,0,0,5,1
0,18,139,12,1,4,1,26,6,19,0,0,6,4,29,1,4,23,31,0,2,15,3,60,23,15,28,99,37,0.29,11,65,12,38,0,4,7,8,1,0,3,1,8,4.5,3,9,4.25,1,13,8,1,3,2.333333333,0,0,0
20,9,2829,26,42,1,6,406,2,11,18,1,2,211,531,22,211,380,711,16,47,28,133,1074,380,252,550,2035,652,0.26,268,1202,26,790,0,193,2,97,3,4,72,3,36,3.417061611,0,42,3.620853081,0,3203,17.12322275,1,5,0.518828452,0,11,1
0,4,453,3,0,1,0,74,1,4,0,0,1,67,28,5,67,74,184,0,2,3,67,103,74,71,93,359,84,0.08,66,177,3,103,0,67,1,62,1,0,14,2,7,2.417910448,1,5,2.194029851,1,3,1.104477612,1,1,0.093333333,0,4,1
6,8,1623,12,1,1,1,193,2,13,14,4,2,110,553,21,110,182,375,1,19,13,102,472,182,114,275,941,297,0.59,136,572,12,381,0,96,2,91,2,1,40,2,289,17.1,1,20,4.218181818,1,300,4.818181818,1,4,0.438848921,0,11,1
0,5,49,2,0,1,0,3,2,5,0,0,2,2,23,1,2,3,13,0,0,2,2,5,3,2,8,22,4,1.05,4,12,2,8,0,2,2,0,1,0,2,2,3,2,1,2,1.5,1,2,1.5,1,1,0.75,0,0,0
0,1,553,1,37,1,0,37,1,12,0,11,1,37,441,1,37,37,69,0,0,1,0,0,37,37,53,70,0,6.3,42,53,1,52,0,37,1,0,2,4,15,1,21,2.351351351,1,1,0.648648649,0,1,1,1,0,0,0,0,0
0,1,52,1,2,1,0,2,1,6,0,5,1,2,34,1,2,2,10,0,0,1,0,0,2,2,8,11,0,3.09,7,8,1,7,0,2,1,0,0,1,1,0,2,1.5,1,1,0.5,0,1,1,1,0,0,0,0,0
4,8,580,19,0,1,3,72,2,11,0,1,2,37,114,5,37,71,151,0,28,20,33,208,71,40,138,398,149,0.29,70,287,19,206,0,37,2,81,1,0,10,2,13,3.108108108,1,19,3.837837838,1,2700,74.35135135,1,7,0.906976744,0,0,0
3,4,604,6,2,1,0,69,1,7,0,2,1,57,199,2,57,68,147,1,7,6,51,133,69,57,92,343,119,0.58,63,211,5,141,0,57,1,80,2,1,16,2,37,4,0,8,2.684210526,1,3,1.157894737,1,2,0.212121212,0,0,0
2,11,137,3,0,1,1,11,3,22,4,10,3,4,64,1,4,11,27,0,0,3,2,31,11,4,29,59,19,1.08,14,48,3,32,1,0,3,50,1,0,5,1,5,4,3,7,5.25,3,3,2.75,2,2,1.833333333,1,0,0
0,8,264,7,0,1,1,28,2,13,0,5,2,14,100,1,14,27,57,1,1,7,13,80,27,16,50,146,58,0.68,18,108,7,76,0,14,2,89,4,0,7,2,22,4.857142857,0,13,4.857142857,1,10,2.214285714,1,4,1.0625,0,2,1
0,1,59,1,1,1,0,7,1,1,2,0,1,5,28,1,7,7,13,0,2,1,6,4,7,7,9,22,4,1.27,9,13,1,8,0,5,1,100,1,0,0,1,2,1,0,2,1.571428571,1,1,0.714285714,0,0,0,0,0,0
0,1,44,1,1,1,0,1,1,4,0,3,1,1,35,1,1,1,5,0,0,1,0,0,1,1,4,6,0,5.83,3,4,1,3,0,1,1,0,1,1,0,1,9,9,9,0,0,0,1,1,1,0,0,0,0,0
0,0,39,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,4,0,0,0,0,0,0,0,4,4,0,7.5,5,4,0,3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,364,18,1,2,1,46,3,18,7,5,3,16,133,7,16,42,84,0,1,19,15,108,42,27,63,209,72,0.64,22,135,18,90,0,9,3,71,3,9,12,2,22,5.625,0,25,4.125,0,4536,285,1,4,0.791666667,0,0,0
1,5,142,2,0,1,1,6,2,8,0,3,2,4,74,1,4,6,30,0,10,2,3,21,6,4,29,44,7,1.68,24,36,2,28,0,4,2,93,1,0,0,1,4,2.75,2,8,3.25,1,2,1.5,1,1,0.714285714,0,0,0
0,5,91,2,0,1,0,8,2,8,0,3,2,5,40,1,5,8,22,0,1,2,5,16,8,5,21,42,12,0.95,9,33,2,22,0,5,2,19,1,0,2,1,4,1.6,1,3,2.4,1,2,1.6,1,1,0.625,0,1,1
0,4,84,2,0,1,0,7,1,7,0,2,1,5,35,1,5,7,22,0,1,2,5,13,7,5,20,39,10,0.9,10,30,2,21,0,5,1,40,1,0,2,1,5,2.8,1,3,2,1,2,1.4,1,1,0.571428571,0,0,0
0,14,124,9,2,1,0,12,3,18,0,4,3,4,40,1,4,12,41,0,1,9,2,38,12,4,39,76,21,0.53,8,60,9,46,0,4,3,25,2,0,17,1,5,3,0,20,7.5,1,21,6,1,4,1.714285714,0,7,1
0,6,394,6,4,1,2,43,2,11,2,4,2,24,148,1,24,43,85,1,4,6,19,111,43,28,79,211,75,0.7,35,154,6,103,0,22,2,86,3,4,10,4,75,10.83333333,1,14,3.25,1,14,2.25,1,3,0.769230769,0,2,1
0,3,45,1,0,1,1,2,1,5,0,2,1,2,26,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.73,4,10,1,7,0,2,1,100,4,0,0,1,7,3.5,0,2,2,2,1,1,1,0,0,0,0,0
0,3,114,2,0,1,2,8,1,9,0,6,1,7,69,1,7,8,19,0,0,2,7,10,8,7,16,34,7,2.03,11,23,2,16,0,7,1,71,1,1,0,1,10,4.142857143,0,4,2.142857143,1,2,1.142857143,1,1,0.333333333,0,0,0
0,7,108,5,0,1,1,16,3,10,0,2,3,6,34,1,6,15,21,1,1,6,5,27,15,6,20,60,23,0.57,14,43,5,27,0,6,3,50,2,3,2,2,23,11.66666667,4,7,3.5,2,7,2.666666667,1,2,1.25,0,0,0
0,0,189,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,1,0,0,0,0,0,0,0,1,1,0,167,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,296,13,0,2,0,41,2,15,0,7,2,14,148,1,14,30,48,0,0,24,13,67,30,26,48,131,46,1.13,17,94,13,57,0,14,3,0,4,0,6,3,327,56.71428571,2,12,4.571428571,2,13,2.142857143,1,3,0.8125,0,3,1
0,3,39,1,0,1,1,2,1,4,0,1,1,2,21,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.4,3,10,1,7,0,2,1,100,4,0,0,1,3,1.5,0,2,2,2,1,1,1,0,0,0,0,0
0,4,145,4,2,1,2,24,1,6,0,1,1,12,44,1,12,17,40,3,5,9,7,32,17,12,35,84,24,0.52,17,59,4,41,0,12,2,75,1,18,9,2,23,7.083333333,2,9,2.916666667,1,4,1.416666667,1,1,0.333333333,0,0,0
0,1,56,1,5,1,0,5,1,4,0,3,1,5,39,1,5,5,10,0,0,1,0,0,5,5,10,10,0,3.9,7,10,1,9,0,5,1,0,0,2,3,0,2,1.2,1,1,0.8,0,1,1,1,0,0,0,0,0
1,6,228,4,0,1,5,19,1,10,0,4,1,13,95,2,13,19,50,0,3,4,12,51,19,13,52,109,30,0.87,24,82,4,60,0,13,1,80,1,0,9,2,11,4.384615385,0,11,2.846153846,1,4,1.538461538,1,3,0.823529412,0,0,0
0,9,720,6,0,1,3,86,2,18,1,8,2,33,329,2,33,77,124,2,3,6,31,185,77,47,105,338,126,0.97,58,231,6,151,0,32,3,90,1,0,5,2,97,18.33333333,2,11,3.727272727,1,12,2.818181818,1,2,0.638888889,0,2,1
0,1,54,1,3,1,0,3,1,5,0,4,1,3,36,1,3,3,11,0,0,1,0,0,3,3,9,12,0,3,6,9,1,8,0,3,1,0,2,2,1,2,91,60.33333333,18,1,0.666666667,0,1,1,1,0,0,0,0,0
2,6,112,2,0,1,1,12,1,7,2,1,1,8,33,2,8,11,31,0,3,3,6,27,11,8,25,67,22,0.49,12,47,2,33,0,6,2,100,2,1,1,1,4,3,2,5,2.75,1,2,1.25,1,1,0.363636364,0,0,0
0,8,178,5,0,1,0,26,2,8,5,0,2,13,28,1,13,26,51,0,3,5,13,65,26,15,48,127,50,0.22,23,98,5,69,0,8,2,69,3,0,3,1,5,2.692307692,1,10,3.846153846,1,9,2.230769231,1,2,0.8,0,0,0
0,1,65,1,4,1,0,4,1,6,0,5,1,4,46,1,4,4,12,0,0,1,0,0,4,4,10,12,0,3.83,7,10,1,9,0,4,1,0,2,4,0,1,3,2.25,2,1,0.5,0,1,1,1,0,0,0,0,0
0,1,34,1,1,1,0,1,1,4,0,3,1,1,24,1,1,1,7,0,0,1,0,0,1,1,5,8,0,3,2,5,1,4,0,1,1,0,2,3,0,1,14,14,14,1,1,1,1,1,1,0,0,0,0,0
1,4,110,3,0,1,0,12,1,6,0,2,1,9,45,1,9,12,27,0,2,3,8,19,12,11,22,53,15,0.85,12,37,3,24,0,9,1,72,1,0,5,2,8,4.444444444,0,5,2.333333333,1,3,1.333333333,1,1,0.363636364,0,0,0
3,14,227,7,1,1,2,23,3,19,1,5,3,8,72,1,8,22,51,0,6,8,4,80,22,10,44,141,55,0.51,15,99,7,76,0,7,3,75,1,1,7,1,21,7,2,22,6.125,2,24,5.375,1,3,1.272727273,0,4,1
0,4,46,1,0,1,1,3,1,4,1,0,1,3,21,1,3,3,11,0,1,1,3,7,3,3,10,19,3,1.11,6,13,1,9,0,2,1,50,1,0,2,1,19,10.66666667,4,4,2.666666667,2,1,1,1,0,0,0,2,1
1,5,701,8,0,1,5,76,1,10,0,4,1,49,323,1,49,70,106,0,14,8,48,181,70,54,105,323,138,1,56,243,8,168,0,49,2,91,3,2,7,1,247,19.79591837,1,39,3.367346939,1,32,1.959183673,1,4,0.411764706,0,1,1
4,14,340,17,0,1,4,51,3,18,0,4,3,13,80,1,13,45,82,2,10,19,7,138,45,18,75,239,92,0.33,21,167,17,119,0,13,4,81,2,0,22,1,14,4.769230769,1,29,6.076923077,1,58,6.923076923,1,6,1.933333333,0,6,1
0,3,44,1,2,1,1,2,1,4,0,1,1,2,23,1,2,2,10,0,0,1,0,3,2,2,8,15,2,1.53,6,10,1,7,0,2,1,100,4,0,0,1,2,1,0,2,2,2,1,1,1,0,0,0,0,0
0,3,53,1,1,1,0,3,1,5,0,2,1,3,29,1,3,3,12,0,0,1,2,3,3,3,8,19,3,1.53,5,11,1,7,0,3,1,0,2,0,0,1,2,0.666666667,0,2,0.666666667,0,1,1,1,0,0,0,0,0
1,3,127,2,1,1,0,11,1,6,1,2,1,10,61,1,10,11,28,0,0,2,8,14,11,10,19,52,12,1.17,14,31,2,18,0,9,1,0,2,0,1,1,2,0.4,0,5,1.1,0,2,1.1,1,1,0.25,0,0,0
0,3,27,1,0,1,1,1,1,3,0,0,1,1,17,1,1,1,5,0,0,1,1,2,1,1,5,7,1,2.43,3,6,1,4,0,1,1,100,3,0,0,1,5,5,5,2,2,2,1,1,1,0,0,0,0,0
0,4,56,2,2,1,0,4,1,4,0,0,1,3,29,1,3,4,11,0,0,2,1,4,4,3,8,20,4,1.45,7,12,2,7,0,3,1,0,2,0,2,1,8,4.333333333,1,2,1.333333333,1,2,1.333333333,1,1,0.6,0,0,0
0,13,125,6,0,2,1,19,4,14,0,0,4,5,25,1,5,19,33,0,2,6,5,50,19,9,27,90,36,0.28,10,63,6,45,0,5,4,46,1,0,13,2,5,3.4,1,9,5.2,1,9,5,2,2,1.714285714,1,0,0
0,3,37,1,0,1,0,1,1,3,0,0,1,1,22,1,1,1,9,0,0,1,1,1,1,1,6,12,1,1.83,3,7,1,5,0,1,1,0,2,0,0,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0
0,4,103,3,2,1,0,9,1,8,2,3,1,7,45,1,7,9,23,0,1,3,5,18,9,7,21,47,12,0.96,11,33,3,23,0,5,1,57,1,0,6,1,9,4.571428571,2,9,3.857142857,1,3,1.285714286,1,2,0.666666667,0,2,1
0,8,400,14,0,1,1,59,2,11,1,2,2,25,112,1,25,52,87,0,9,14,25,115,52,27,85,238,86,0.47,50,171,14,107,0,24,2,82,2,0,23,1,19,4.68,0,41,5.04,1,1944,88.56,1,2,0.407407407,0,2,1
0,0,56,1,2,1,0,4,1,0,0,0,1,2,25,2,4,4,21,0,11,1,2,5,4,4,13,23,0,1.09,8,13,1,11,0,4,1,100,1,13,1,1,1,0.5,0,1,0.5,0,1,0.5,0,0,0,0,0,0
0,1,178,1,0,1,0,16,1,6,0,5,1,16,128,1,16,16,28,0,0,1,16,0,16,16,24,29,0,4.41,21,24,1,23,0,16,1,0,2,2,1,1,0,0,0,1,0.9375,0,1,1,1,4,0.166666667,0,0,0
0,3,55,1,0,1,1,3,1,6,0,3,1,3,31,1,3,3,11,0,0,1,3,4,3,3,9,18,3,1.72,6,12,1,8,0,3,1,100,4,0,0,1,7,4.333333333,0,3,2.333333333,2,1,1,1,0,0,0,0,0
0,1,55,1,7,1,0,7,1,2,0,1,1,7,27,1,7,7,16,0,0,1,0,0,7,7,14,17,0,1.59,11,14,1,13,0,7,1,0,0,8,3,0,19,4.285714286,0,1,1,1,1,1,1,0,0,0,0,0
0,3,59,1,0,1,1,4,1,5,0,2,1,4,33,1,4,4,12,0,0,1,4,5,4,4,10,20,4,1.65,6,14,1,9,0,4,1,100,3,20,0,1,50,20,1,2,2,2,1,1,1,0,0,0,0,0
0,3,46,1,0,1,1,2,1,6,0,3,1,2,24,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.6,7,10,1,7,0,2,1,100,2,0,0,1,2,1,0,1,1,1,1,1,1,0,0,0,0,0
0,3,43,1,0,1,0,4,1,3,0,0,1,4,20,1,4,4,9,0,0,1,4,4,4,4,7,18,4,1.11,5,11,1,6,0,4,1,0,3,0,0,1,7,2.75,0,2,2,2,1,1,1,4,0.571428571,0,0,0
0,3,49,1,0,1,1,3,1,6,0,3,1,3,30,1,3,3,6,0,0,1,3,4,3,3,6,13,3,2.31,6,9,1,5,0,3,1,100,4,0,0,1,4,2,0,2,2,2,1,1,1,0,0,0,0,0
0,3,44,1,0,1,0,4,1,3,0,0,1,4,21,1,4,4,9,0,0,1,4,4,4,4,7,18,4,1.17,5,11,1,6,0,4,1,0,2,1,0,1,3,2,1,1,1,1,1,1,1,0,0,0,0,0
0,3,35,1,0,1,1,2,1,3,0,0,1,2,20,1,2,2,6,0,0,1,2,3,2,2,6,10,2,2,5,8,1,5,0,2,1,100,4,0,0,1,2,1,0,2,2,2,1,1,1,0,0,0,0,0
0,3,45,1,0,1,1,2,1,5,0,2,1,2,25,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.67,5,10,1,7,0,2,1,100,4,0,0,1,2,1,0,2,2,2,1,1,1,0,0,0,0,0
0,3,39,1,0,1,1,2,1,3,0,0,1,2,21,1,2,2,8,0,0,1,2,3,2,2,7,13,2,1.62,5,9,1,6,0,2,1,100,4,0,0,1,2,1,0,2,2,2,1,1,1,0,0,0,0,0
0,3,46,1,0,1,1,2,1,5,0,2,1,2,26,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.73,5,10,1,7,0,2,1,100,3,0,0,1,2,1,0,2,2,2,1,1,1,0,0,0,0,0
0,9,155,8,0,1,6,20,2,12,1,2,2,8,39,1,8,16,43,0,4,12,8,56,16,10,40,98,33,0.4,18,73,8,56,0,7,3,66,3,0,2,1,8,4.375,2,11,3.75,1,15,2.875,1,4,1.3,0,0,0
0,14,78,7,0,1,2,10,4,20,1,6,4,2,34,1,2,8,18,0,0,9,2,20,8,2,16,40,13,0.85,4,29,7,20,0,1,5,100,3,0,0,1,3,2.5,2,3,2.5,2,8,4.5,1,4,3,0,0,0
0,3,45,1,0,1,0,4,1,3,0,0,1,4,22,1,4,4,8,0,1,1,4,5,4,4,7,17,5,1.29,6,12,1,7,0,4,1,50,4,0,0,1,5,2,1,3,2.25,1,1,1,1,0,0,0,0,0
0,3,276,3,2,1,0,12,1,4,1,0,1,5,198,1,7,9,43,0,34,4,5,13,9,9,11,63,9,3.14,15,20,3,12,0,6,2,96,1,0,1,1,6,2.285714286,0,3,1.714285714,1,3,1,0,2,0.8,0,0,0
0,1,57,1,2,1,0,4,1,2,0,1,1,2,28,1,4,4,20,0,14,1,2,1,4,4,5,22,1,1.27,7,6,1,4,0,4,1,100,1,0,0,1,3,0.75,0,3,1.5,1,1,0.5,0,0,0,0,0,0
0,5,88,3,1,1,0,8,2,9,1,3,2,5,40,1,5,8,20,0,0,3,4,13,8,7,15,39,13,1.03,9,28,3,19,0,4,2,0,2,0,6,1,36,9,0,6,3.6,2,3,1.6,1,6,1.25,0,0,0
0,5,90,3,1,1,0,9,2,9,1,3,2,5,41,1,5,9,20,0,0,3,4,14,9,7,15,40,13,1.02,9,28,3,19,0,4,2,0,2,0,6,1,6,3,0,6,3.6,2,3,1.6,1,1,0.571428571,0,0,0
0,6,132,7,1,1,0,19,3,9,1,2,2,6,49,2,8,15,30,0,4,8,7,34,17,10,22,71,27,0.69,12,49,5,35,0,7,3,100,2,0,7,1,10,3.5,0,9,3.625,1,6,1.75,0,2,0.727272727,0,0,0
0,3,98,2,2,1,0,10,1,6,1,3,1,8,46,1,8,10,23,0,1,2,6,10,10,8,18,39,10,1.18,13,28,2,19,0,7,1,62,1,6,5,2,16,5.5,0,5,2.125,1,2,1.25,1,1,0.4,0,0,0
0,4,120,3,1,1,0,14,1,6,2,1,1,10,38,1,10,14,34,0,2,3,9,26,14,12,26,67,21,0.57,15,47,3,33,0,8,1,60,3,0,7,1,7,2.1,0,6,2.9,1,3,1.3,1,1,0.333333333,0,0,0
0,9,227,8,1,2,0,30,2,12,2,3,2,13,67,1,13,28,45,0,4,8,12,79,28,21,37,142,52,0.47,18,89,8,61,0,11,2,61,3,0,8,1,7,3.307692308,0,8,4.384615385,1,8,2.307692308,1,2,0.666666667,0,0,0
0,7,140,5,1,2,0,20,2,8,2,1,2,10,37,1,10,19,37,0,1,5,9,43,19,16,29,88,30,0.42,15,59,5,39,0,8,2,30,3,0,8,1,9,3.3,1,7,4.1,1,5,1.9,1,2,0.833333333,0,0,0
0,7,228,6,1,1,0,38,2,11,2,3,2,14,72,1,14,31,51,0,4,10,13,73,31,20,42,129,45,0.56,27,87,6,60,0,12,3,58,3,0,8,1,14,3.928571429,2,10,4.214285714,1,10,2.285714286,1,1,0.4375,0,0,0
0,7,179,8,2,2,0,26,3,9,1,2,2,8,61,2,10,17,44,1,9,8,7,53,22,19,29,103,31,0.59,15,60,3,43,0,9,3,100,3,5,11,1,17,7.7,0,8,3.8,1,8,2,0,2,0.692307692,0,0,0
0,7,290,6,1,1,0,44,2,10,2,2,2,19,81,1,19,37,77,0,4,7,18,92,37,27,58,182,56,0.45,27,114,6,79,0,17,2,75,4,0,12,1,14,3.421052632,0,16,4.315789474,1,6,1.947368421,1,2,0.571428571,0,0,0
