CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
0,6,124,5,0,1,0,12,2,14,0,7,2,6,58,1,6,11,21,2,2,6,4,21,11,6,23,51,17,1.14,15,40,5,30,1,6,2,41,1,1,0,2,7,4,2,9,4.333333333,2,7,2.166666667,1,2,0.875,0,0,0
0,1,41,1,2,1,0,2,1,7,0,6,1,2,28,1,2,2,7,0,1,1,0,1,2,2,7,8,0,3.5,5,7,1,6,0,2,1,100,0,4,0,0,10,8.5,7,1,1,1,1,1,1,0,0,0,0,0
0,7,138,4,0,1,1,13,2,17,0,9,2,6,70,1,6,12,23,5,0,5,1,27,12,6,25,53,17,1.32,15,42,4,32,1,6,2,66,2,1,0,1,3,2.333333333,1,12,4.666666667,1,5,2.166666667,1,2,1,0,0,0
0,3,81,2,0,1,0,6,1,10,0,6,1,5,47,1,5,6,12,3,1,2,2,7,6,5,13,24,6,1.96,10,19,2,14,0,5,1,40,1,1,0,2,3,2,1,6,3,1,2,1.2,1,1,0.428571429,0,0,0
0,3,55,1,0,1,0,3,1,9,0,6,1,3,36,1,3,3,7,0,1,1,3,3,3,3,7,14,3,2.57,5,10,1,6,0,3,1,0,1,0,0,2,4,2,1,2,1.333333333,1,1,1,1,0,0,0,0,0
0,8,72,2,0,1,0,8,2,16,0,7,2,3,39,1,3,5,11,2,0,5,1,16,5,3,11,27,10,1.44,6,21,2,15,1,3,3,0,3,0,0,1,3,1.666666667,1,5,3.666666667,2,2,1.666666667,1,1,0.8,0,0,0
0,9,78,2,0,1,0,6,2,18,0,10,2,3,47,1,3,5,11,2,0,3,1,19,5,3,11,30,13,1.57,6,24,2,18,1,3,2,0,3,0,1,1,3,2,1,4,3,2,2,1.666666667,1,1,0.8,0,0,0
0,4,78,3,0,1,0,6,2,12,0,7,2,4,45,1,4,6,11,3,0,3,1,9,6,4,12,23,6,1.96,10,18,3,14,1,4,2,0,2,2,0,1,3,1.75,1,8,3,1,3,1.5,1,2,1,0,0,0
0,6,263,7,0,1,0,38,2,11,0,4,2,18,103,1,18,38,42,0,2,7,18,73,38,18,51,138,62,0.75,23,113,7,81,0,18,2,61,1,0,0,2,3,2.277777778,1,11,3.833333333,0,7,2.111111111,1,2,0.904761905,0,0,0
0,1,131,1,17,1,0,17,1,5,0,4,1,17,84,1,17,17,26,0,0,1,0,0,17,17,26,27,0,3.11,20,26,1,25,0,17,1,0,0,1,0,0,1,1,1,1,0.058823529,0,1,1,1,0,0,0,0,0
1,18,396,9,0,1,2,58,4,25,2,4,4,13,74,2,13,53,74,0,5,11,12,181,53,19,80,270,134,0.27,53,214,9,162,2,11,4,84,1,0,0,2,6,3.461538462,1,22,8.076923077,1,25,7.538461538,1,4,1.75,0,0,0
1,2,61,1,0,1,3,6,1,2,5,0,1,6,16,1,6,6,22,0,0,1,5,8,6,6,22,34,5,0.47,11,27,1,20,0,1,1,100,1,0,7,1,4,3,0,6,3,1,1,1,1,3,0.333333333,0,0,0
1,3,130,2,0,1,0,21,1,4,15,0,1,16,27,1,16,19,37,0,0,3,15,25,19,16,38,80,21,0.34,23,59,2,40,0,1,1,0,1,0,12,1,4,3,0,6,3.875,1,2,1.1875,1,1,0.277777778,0,0,0
1,11,57,5,0,3,0,7,3,12,1,0,3,2,22,1,2,6,10,0,0,6,1,14,6,6,10,28,10,0.79,7,20,5,13,1,1,4,0,1,0,1,1,1,0.5,0,8,4.5,1,6,3.5,1,3,2.25,0,0,0
1,11,80,4,0,2,0,5,3,16,1,2,3,2,33,1,2,5,20,0,0,4,1,16,5,4,20,35,9,0.94,13,29,4,25,3,1,3,0,1,0,2,1,3,1.5,0,9,5,1,6,3.5,1,2,1.6,0,0,0
1,10,73,3,0,1,1,4,2,12,1,0,2,2,27,1,2,4,23,0,0,3,1,16,4,2,24,36,9,0.75,11,33,3,28,2,1,2,50,1,0,2,1,4,2,0,12,6.5,1,4,2.5,1,1,0.75,0,0,0
6,6,2222,12,1,1,5,280,2,11,3,4,2,170,849,7,170,264,361,21,62,13,142,594,264,174,389,1135,455,0.75,238,844,12,596,0,167,2,97,1,2,60,9,84,5.147058824,0,25,3.141176471,0,774,7.264705882,1,7,0.446927374,0,12,1
0,9,156,5,0,2,0,13,2,14,0,4,2,6,64,1,6,13,28,1,4,5,5,37,13,10,28,72,30,0.89,20,58,5,44,0,6,2,41,1,0,7,3,7,3.833333333,1,10,4.833333333,1,5,2.166666667,1,2,1.125,0,0,0
1,4,906,7,0,1,6,122,1,7,1,2,1,91,269,2,91,120,175,7,34,7,83,249,120,93,175,507,201,0.53,132,376,7,257,0,90,1,97,2,3,19,6,181,8.461538462,0,49,2.494505495,1,16,1.582417582,1,3,0.212765957,0,4,1
1,3,148,1,0,1,4,9,1,7,0,4,1,9,60,1,9,9,28,0,6,1,8,30,9,9,27,64,21,0.94,24,48,1,35,0,9,1,96,1,0,0,2,1,0.333333333,0,3,1.222222222,1,1,1,1,0,0,0,0,0
0,1,23,1,1,1,0,1,1,1,0,0,1,1,16,1,1,1,4,0,0,1,0,0,1,1,4,5,0,3.2,2,4,1,3,0,1,1,0,0,5,1,0,2,2,2,0,0,0,1,1,1,0,0,0,0,0
1,15,248,9,0,2,0,43,4,17,0,0,4,10,28,1,10,35,53,1,10,12,8,105,35,16,52,183,88,0.15,37,140,9,104,1,10,4,69,2,0,18,2,11,5.8,2,29,8.3,1,40,7,1,5,2.083333333,0,0,0
0,6,252,4,0,1,2,31,2,12,0,5,2,16,101,1,16,31,50,0,3,4,16,64,31,16,49,126,44,0.8,25,93,4,61,0,16,2,77,1,0,6,1,9,3.5625,1,7,3.5,1,5,2,1,3,1.111111111,0,0,0
8,12,1194,17,4,1,2,205,3,16,0,3,3,63,279,7,63,185,166,8,24,22,43,497,185,75,178,807,403,0.35,111,581,17,380,0,63,3,91,1,3,32,4,19,4.80952381,0,50,6.142857143,1,912,29.14285714,1,7,0.943661972,0,18,1
0,7,293,10,0,1,0,36,2,11,0,4,2,17,116,1,17,34,46,7,7,10,10,69,34,17,46,146,65,0.79,31,111,10,77,0,17,2,78,2,2,13,3,14,3.647058824,1,30,3.647058824,0,162,10.94117647,1,2,0.631578947,0,1,1
0,4,323,2,0,1,0,22,1,15,0,10,1,17,206,1,17,20,32,1,7,3,16,46,20,17,32,97,33,2.12,20,65,2,45,0,17,1,83,1,2,2,3,10,3.294117647,1,4,1.823529412,0,2,1.176470588,1,1,0.263157895,0,0,0
1,28,222,16,0,2,0,26,7,40,3,8,7,4,54,1,4,26,56,0,0,16,3,92,26,6,55,145,64,0.37,23,119,16,96,3,1,7,0,1,0,16,1,39,12.25,0,27,14.5,1,16,6.5,1,4,2.666666667,0,0,0
2,9,162,4,0,1,0,22,2,10,0,0,2,9,25,1,9,22,41,0,10,4,7,57,22,9,41,114,48,0.22,23,89,4,68,0,9,2,72,2,0,9,2,11,5.333333333,0,15,5.444444444,1,6,2.555555556,1,2,1.363636364,0,0,0
1,4,181,2,0,1,8,25,1,6,0,2,1,18,60,1,18,20,40,0,7,7,17,47,20,18,40,98,32,0.61,23,72,2,51,0,18,1,85,1,0,0,2,17,6.166666667,1,7,2,1,2,1.111111111,1,1,0.2,0,0,0
3,8,249,6,0,2,0,31,2,12,0,2,2,14,82,2,14,29,36,3,9,7,8,69,29,23,37,135,58,0.61,32,95,6,61,0,14,2,76,1,0,6,3,9,2.928571429,0,8,3.357142857,0,6,2.071428571,1,3,1,0,2,1
0,5,87,1,0,1,0,2,1,13,0,8,1,2,60,1,2,2,12,1,0,1,1,4,2,2,9,19,3,3.16,8,12,1,9,0,2,1,0,2,0,3,2,8,4,0,3,2.5,2,1,1,1,0,0,0,0,0
0,3,135,1,0,1,0,4,1,13,0,10,1,4,101,1,4,4,13,1,0,1,3,4,4,4,11,22,4,4.59,12,15,1,10,0,4,1,0,3,0,2,2,6,3.5,1,3,1.75,1,1,1,1,0,0,0,0,0
0,3,387,2,0,1,0,42,1,7,0,3,1,38,191,1,38,42,64,0,1,2,38,46,42,38,64,153,46,1.25,43,110,2,67,0,38,1,13,1,0,0,2,4,1.473684211,0,2,1.657894737,0,2,1.105263158,1,1,0.15,0,0,0
1,6,1969,10,4,1,4,192,2,16,0,8,2,108,1049,6,108,178,221,22,23,16,81,435,178,116,241,763,337,1.37,157,578,10,412,0,108,2,95,1,1,53,6,29,4.212962963,0,43,4.259259259,0,192,4.259259259,1,4,0.452173913,0,7,1
0,7,206,7,12,1,1,41,2,8,0,0,2,17,29,1,17,37,41,1,5,7,4,74,37,22,43,145,57,0.2,32,100,7,59,0,17,2,75,1,0,10,2,9,3.058823529,1,11,3.647058824,1,8,2.411764706,1,5,1.421052632,0,3,1
0,9,81,3,0,2,0,4,2,17,0,8,2,2,42,1,2,4,17,1,3,3,1,12,4,4,17,32,9,1.31,7,26,3,21,0,2,2,0,3,0,5,1,5,4,3,8,5.5,3,3,2,1,1,0.75,0,0,0
0,3,198,1,0,1,0,6,1,16,0,13,1,6,152,1,6,6,17,1,0,1,5,6,6,6,13,30,6,5.07,16,19,1,12,0,6,1,0,3,0,2,2,7,3.5,1,3,1.5,1,1,1,1,0,0,0,0,0
0,3,386,2,0,1,0,42,1,7,0,4,1,38,192,1,38,42,63,0,1,2,38,46,42,38,63,152,46,1.26,42,109,2,66,0,38,1,10,1,0,0,2,5,1.631578947,0,2,1.684210526,1,2,1.105263158,1,1,0.15,0,0,0
0,4,147,1,0,1,0,3,1,13,0,9,1,3,115,1,3,3,13,1,0,1,2,5,3,3,10,22,5,5.23,10,15,1,11,0,3,1,0,2,0,3,2,12,4,0,3,2.666666667,2,1,1,1,0,0,0,0,0
0,3,74,1,0,1,0,5,1,3,0,0,1,5,35,1,5,5,18,1,0,1,4,7,5,5,18,31,7,1.13,8,25,1,19,0,5,1,0,2,0,4,4,4,1.6,1,6,2.8,2,1,1,1,0,0,0,0,0
0,3,86,1,0,1,0,12,1,3,0,0,1,12,21,1,12,12,25,1,0,1,11,12,12,12,25,49,11,0.43,16,36,1,23,0,12,1,0,3,1,4,4,9,2.166666667,0,3,2,1,1,1,1,0,0,0,0,0
0,3,114,2,0,1,0,10,1,4,0,0,1,9,57,1,9,10,20,1,0,2,8,10,10,9,20,41,10,1.39,16,30,2,19,0,9,1,0,2,0,5,5,5,0.555555556,0,2,1.333333333,0,2,1.111111111,1,1,0.272727273,0,1,1
0,10,461,10,0,1,2,79,2,12,0,0,2,30,38,1,30,74,130,7,6,10,23,233,74,30,136,371,152,0.1,52,288,10,215,0,30,3,87,2,0,29,1,21,5.166666667,1,28,7.433333333,1,82,4.9,1,3,1.333333333,0,3,1
1,5,446,5,0,2,34,112,2,5,55,0,2,56,19,1,56,96,127,0,0,7,55,210,99,92,131,370,138,0.05,57,269,4,172,0,1,2,98,1,0,3,1,15,3.482142857,0,6,3.571428571,1,5,1.767857143,1,3,0.793103448,0,2,1
0,3,69,1,0,1,1,6,1,4,0,1,1,6,30,1,6,6,15,0,3,1,6,9,6,6,15,29,8,1.03,10,23,1,17,0,6,1,75,2,2,2,1,6,2.5,0,4,1.666666667,1,1,1,1,0,0,0,0,0
0,8,137,5,0,1,1,19,2,8,0,0,2,8,27,1,8,19,44,2,7,5,6,44,19,10,44,96,31,0.28,14,75,5,56,0,8,2,75,1,0,13,3,12,5,1,10,4,1,5,2.25,1,3,1.5,0,0,0
