wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
3,3,0,15,6,0,15,0,3,0.75,24,1,0,0.8947368,0.5555556,0,0,6.3333335,0,0,0,0,2,1,0,0
6,4,0,3,48,9,0,3,2,1.0666667,529,0.6666667,0,0.8888889,0.48,2,4,86.166664,0,0,0,0,3,1.1666666,0,0
2,2,0,11,9,1,0,11,2,2,30,0,0,0.8,0.6666667,0,0,14,0,0,0,0,1,0.5,0,0
2,3,0,17,16,1,0,17,2,2,65,0,0,0.875,0.5833333,1,1,31.5,0,0,0,0,1,0.5,0,0
2,2,0,16,10,1,0,16,2,2,40,0,0,0.8,0.6666667,0,0,19,0,0,0,0,1,0.5,0,0
5,1,2,17,41,10,2,15,2,1.125,175,0,0,0,0.32,0,0,33.6,0,0,0,0,4,1.8,0,0
3,3,0,6,13,1,1,5,2,0.5,112,0.5,0,0.8333333,0.6666667,2,2,35.666668,0,0,0,0,5,2,0,0
3,3,0,21,30,3,1,20,2,1,125,0,0,0.7777778,0.41666666,2,2,40,1,1,6,0,5,2,0,0
5,2,0,18,45,6,1,17,1,0.8333333,211,0.33333334,0,0.8,0.41666666,1,3,40.6,1,1,4,0,11,2.6,1,1
2,3,0,8,19,1,0,8,1,2,118,1,0,0.93333334,0.75,1,1,57.5,0,0,0,0,7,3.5,0,0
4,2,0,18,30,6,0,18,1,0.6666667,131,0,0,0.625,0.42857143,1,2,31.25,1,1,14,1,1,0.75,3,1
24,1,0,3,35,134,3,0,24,0.84782606,233,1,0,0,0.23809524,0,0,8.375,0,0,0,0,7,1.2916666,0,0
4,1,0,11,8,6,1,10,4,2,31,0,0,0,0.6666667,0,0,6.75,0,0,0,0,1,0.75,0,0
5,3,0,14,28,8,0,14,2,0.875,117,0.5,0,0.7,0.4375,2,2,22,0,0,0,0,3,1.2,0,0
4,2,0,8,20,4,0,8,2,1,83,0.33333334,0,0.5,0.5555556,1,1,19,0,0,0,0,1,0.5,0,0
3,1,0,5,3,3,3,2,3,2,3,0,0,0,0.5,0,0,0,0,0,0,0,1,1,1,1
5,4,0,4,28,4,0,4,2,0.9166667,166,0.33333334,0,0.9142857,0.35,2,4,31.6,0,0,0,0,1,0.6,0,0
2,1,0,11,20,1,0,11,2,2,60,0,0,0,0.6666667,0,0,29,1,1,31,0,4,2,0,0
5,3,2,9,20,10,2,7,1,2,187,0,0,0.84615386,0.45,3,4,36.4,0,0,0,0,3,1.2,0,0
2,1,0,13,2,1,10,3,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,1,0,12,2,1,9,3,2,2,2,0,0,0,1,0,0,0,1,1,10,0,1,1,0,0
3,1,0,8,17,3,0,8,3,2,54,0,0,0,0.7777778,0,0,17,0,0,0,0,1,0.6666667,0,0
4,3,0,8,15,4,0,8,2,0.8333333,50,0.5,0,0.9,0.41666666,1,2,11,0,0,0,0,2,0.75,0,0
2,3,0,7,14,1,0,7,1,2,39,1,0,0.93333334,0.75,1,1,18,0,0,0,0,2,1,0,0
2,3,0,3,5,1,0,3,1,2,20,1,0,0.93333334,0.75,1,1,8.5,0,0,0,0,3,1.5,0,0
10,3,0,14,29,43,3,14,9,0.9861111,193,0.5,0,0.82,0.5,0,0,17.5,0,0,0,0,2,1,0,0
2,1,0,4,3,1,0,4,2,2,5,0,0,0,0.625,0,0,1.5,0,0,0,0,1,0.5,0,0
6,3,0,15,36,3,0,15,3,0.76,190,0.6,0,0.8181818,0.35,1,2,29.833334,0,0,0,0,8,1.8333334,0,0
19,1,0,15,71,99,2,13,6,0.8373016,949,0.9285714,2,0,0.4027778,0,0,48.210526,0,0,0,0,8,1.6842105,0,0
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
8,1,0,3,10,22,3,0,8,0.9285714,65,1,0,0,0.40625,0,0,6.375,0,0,0,0,4,1.25,0,0
11,1,0,18,60,29,2,17,3,0.91333336,483,0.93333334,3,0,0.5,0,0,41.545456,0,0,0,0,7,1.8181819,0,0
15,1,0,17,30,91,3,15,13,0.9404762,154,0.5,0,0,0.3392857,0,0,8.866667,0,0,0,0,2,1.0666667,0,0
5,5,0,4,9,10,1,3,5,1.25,39,1,0,0.962963,0.56,1,1,6.6,0,0,0,0,1,0.2,0,0
1,1,0,1,3,0,0,1,0,2,17,0,0,0,0,0,0,11,8,5,24,1,0,0,1,1
10,1,0,27,42,29,2,26,9,0.7037037,277,0.33333334,1,0,0.27272728,0,0,26.4,1,1,15,0,3,1.4,0,0
2,1,0,3,2,1,3,0,2,2,2,0,0,0,0.6666667,0,0,0,0,0,0,0,1,1,0,0
2,2,0,16,10,1,0,16,2,2,40,0,0,0.8,0.6666667,0,0,19,0,0,0,0,1,0.5,0,0
9,4,2,11,52,24,2,9,4,0.875,288,0.33333334,0,0.8214286,0.25,1,3,30.666666,2,2,156,1,6,1.7777778,0,0
2,1,0,4,7,1,1,3,2,2,27,0,0,0,0.75,0,0,12.5,0,0,0,0,2,1,0,0
7,3,0,6,18,17,1,5,1,1,107,1,1,0.8,0.5714286,2,4,13.571428,0,0,0,0,3,1.1428572,0,0
2,2,0,3,6,0,1,3,1,0,19,1,1,0.8333333,0.6666667,0,0,8,0,0,0,0,2,1,0,0
8,3,0,2,11,28,1,2,7,1,33,1,1,0.8292683,0.45833334,1,1,3,0,0,0,0,1,0.875,0,0
0,1,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,3,8,6,2,1,4,1.3333334,21,0,0,1,0.6666667,0,0,4,0,0,0,0,0,0,0,0
5,1,0,198,5,10,194,4,5,2,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7,3,0,11,27,7,0,11,7,0.8333333,219,1,0,0.8666667,0.37142858,2,6,29.428572,0,0,0,0,9,2.857143,0,0
2,1,0,3,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,3,0,8,3,1,0,8,1,2,7,0,0,0.875,0.5833333,1,1,2.5,0,0,0,0,1,0.5,0,0
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
2,1,0,1,10,0,1,1,1,0,34,0,1,0,0.6666667,0,0,15.5,0,0,0,0,2,1,0,0
3,1,0,7,12,3,0,7,3,2,33,0,0,0,0.7777778,0,0,10,0,0,0,0,1,0.6666667,0,0
4,3,0,28,48,4,0,28,2,0.9166667,222,0.25,0,0.7777778,0.41666666,2,2,53.5,1,1,2,0,10,2.75,1,1
3,2,0,18,38,3,0,18,2,1,134,0,0,0.5,0.41666666,1,1,43.333332,0,0,0,0,6,2.3333333,0,0
13,1,1,23,25,20,20,4,13,0.6904762,237,1,0,0,0.3653846,0,0,16.692308,0,0,0,0,2,1.0769231,0,0
2,2,0,2,5,0,1,2,1,1,18,1,1,0.9230769,0.6,0,0,7,0,0,0,0,1,0.5,0,0
7,3,0,13,56,1,0,13,4,0.78571427,583,0.71428573,0,0.7826087,0.30555555,1,2,81.28571,4,2,249,4,12,3.4285715,0,0
4,1,0,1,20,0,0,1,1,0.75,103,0.75,0,0,0.33333334,0,0,23.75,0,0,0,0,5,2,0,0
9,1,0,9,38,28,1,8,7,0.875,214,0.8,0,0,0.4375,0,0,22.222221,0,0,0,0,1,0.7777778,0,0
10,1,0,21,71,21,0,21,7,0.82222223,638,0.4,0,0,0.24691358,0,0,62.3,1,1,2,0,10,2.4,0,0
5,5,0,3,9,10,1,2,5,1.25,28,0,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
5,1,8,17,23,10,8,9,2,1,98,0.6666667,0,0,0.4,0,0,18,0,0,0,0,2,1,0,0
2,1,0,3,10,1,0,3,2,2,31,0,0,0,0.6666667,0,0,14.5,0,0,0,0,2,1,0,0
4,3,0,11,12,0,3,8,4,0.33333334,101,1,1,0.8125,0.5,0,0,23.75,0,0,0,0,1,0.75,0,0
2,2,0,16,23,1,0,16,2,2,85,0,0,0.8,0.6666667,1,1,41.5,0,0,0,0,1,0.5,0,0
9,1,0,29,47,24,12,17,5,0.9910714,397,0.64285713,0,0,0.425,0,0,41.555557,1,1,75,1,3,1.4444444,0,0
4,1,0,7,4,6,3,4,4,2,4,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,0
18,1,0,8,127,65,0,8,4,0.90413946,1635,0.962963,2,0,0.26890758,0,0,88.333336,0,0,0,0,19,4.9444447,0,0
4,2,0,6,13,6,1,5,2,1,42,0.5,0,0.33333334,0.41666666,0,0,9,0,0,0,0,2,0.75,0,0
6,1,0,62,6,15,59,3,6,2,6,0,0,0,0.6111111,0,0,0,0,0,0,0,1,1,0,0
1,1,0,3,2,0,3,0,0,2,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
5,5,0,3,9,10,0,3,5,1.25,39,1,0,0.962963,0.56,1,1,6.6,0,0,0,0,1,0.2,0,0
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
3,1,0,2,4,0,2,0,3,0.5,20,1,0,0,0.6666667,0,0,5,0,0,0,0,1,0.6666667,0,0
4,2,0,24,53,4,0,24,2,0.8888889,198,0.33333334,0,0.5,0.44444445,1,1,47.75,2,2,5,1,4,1.25,0,0
5,5,0,34,9,10,32,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
2,2,0,6,14,1,1,5,1,1,63,0,0,0.93333334,1,1,1,30,0,0,0,0,2,1,0,0
4,3,0,17,33,6,0,17,2,1,179,0,0,0.7,0.35,1,1,43.25,1,1,8,1,8,3.25,0,0
5,1,0,28,47,8,6,22,1,0.875,178,0.5,0,0,0.4,0,0,34.2,0,0,0,0,6,1.8,0,0
1,1,0,7,1,0,1,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
9,4,0,7,16,34,0,7,9,0.975,66,0.8,0,0.8596491,1,0,0,5.7777777,0,0,0,0,2,1.1111112,0,0
0,1,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,13,6,34,1,0,0,0,0
3,3,0,9,12,1,2,7,2,0.75,51,0.5,0,0.8666667,0.44444445,0,0,15.333333,0,0,0,0,2,1,0,0
2,3,0,7,8,1,0,7,1,2,21,1,0,0.93333334,0.75,1,1,9,0,0,0,0,1,0.5,0,0
3,1,0,3,7,0,3,3,1,0,30,0,1,0,0.41666666,0,0,8.666667,0,0,0,0,1,0.6666667,0,0
2,1,0,2,5,1,1,1,2,2,36,0,0,0,0.75,0,0,17,0,0,0,0,6,3,0,0
10,1,0,137,64,41,96,41,8,0.94949496,544,0.27272728,0,0,0.15873016,0,0,52.3,1,1,2,1,5,2.7,1,1
3,2,0,22,25,3,0,22,2,1,143,0,0,0.6666667,0.5,1,1,46.333332,1,1,2,0,1,0.6666667,0,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,3,2,6,19,0,2,4,4,0.7777778,167,1,0,0.78571427,0.4,2,3,40,0,0,0,0,6,2.75,0,0
4,3,0,11,33,4,0,11,2,0.8888889,110,0.33333334,0,0.7777778,0.41666666,2,2,25.75,1,1,24,1,5,1.5,0,0
4,2,0,6,13,6,1,5,2,1,42,0.5,0,0.33333334,0.41666666,0,0,9,0,0,0,0,2,0.75,0,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,1,0,6,26,0,1,5,4,1.0666667,248,1,0,0,0.5,0,0,59.75,0,0,0,0,4,2,0,0
10,1,0,9,10,45,7,2,10,2,10,0,0,0,0.58,0,0,0,0,0,0,0,1,1,0,0
9,3,0,12,31,12,0,12,4,0.8863636,439,0.8181818,0,0.72,0.325,1,2,46.555557,0,0,0,0,1,0.7777778,0,0
8,1,0,2,8,28,2,0,8,2,8,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
32,1,0,11,67,442,2,9,28,0.8951613,346,1,0,0,0.14732143,0,0,9.6875,3,2,39,0,4,1.125,1,1
2,2,0,11,10,1,0,11,2,2,46,1,0,0.8,0.6666667,0,0,21,0,0,0,0,1,0.5,0,0
3,1,0,5,6,0,2,4,2,0.5,26,1,1,0,0.5555556,0,0,7,0,0,0,0,1,0.6666667,0,0
8,1,0,5,21,0,1,5,7,0.6785714,129,1,1,0,0.4,0,0,14.625,0,0,0,0,2,1.25,0,0
6,1,0,3,9,0,2,1,5,0.6,39,0.33333334,0,0,1,0,0,5,0,0,0,0,1,0.6666667,0,0
2,1,0,5,2,1,2,3,2,2,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
3,2,0,11,22,3,0,11,2,1.25,89,0.5,0,0.5,0.41666666,0,0,28,0,0,0,0,3,1.3333334,0,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.9285714,1,1,2,2.5,0,0,0,0,1,0.5,0,0
10,3,0,16,32,43,4,16,9,0.9876543,247,0.44444445,0,0.82,0.5,0,0,22.8,0,0,0,0,2,1,0,0
4,1,3,25,44,6,3,22,4,2,196,0,0,0,0.42857143,0,0,48,2,1,5,2,6,2.25,0,0
2,1,0,11,24,1,1,10,1,2,219,0,0,0,0.75,0,0,108.5,0,0,0,0,19,9.5,0,0
8,1,0,11,55,8,3,8,4,0.7619048,416,0.6666667,0,0,0.26530612,0,0,50.625,3,2,12,1,8,2.625,0,0
5,5,0,11,9,10,9,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
5,3,0,14,62,6,1,13,3,0.48958334,1685,0,0,0.75,0.4,0,0,331.2,1,1,16,0,81,21.2,0,0
2,2,0,14,15,1,0,14,2,1,59,0,0,0.8,0.6666667,0,0,28,0,0,0,0,1,0.5,0,0
5,1,0,15,33,10,0,15,3,1,136,0.2,0,0,0.5,0,0,25.2,0,0,0,0,6,1.6,1,1
21,1,0,27,79,162,0,27,13,0.625,759,0.7,1,0,0.38,0,0,34.666668,0,0,0,0,11,3.3333333,0,0
2,1,0,2,11,1,1,1,2,2,79,0,0,0,0.75,0,0,38.5,0,0,0,0,5,2.5,0,0
4,5,0,4,10,6,1,4,3,1,37,1,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
1,1,0,4,1,0,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
4,1,0,2,7,0,1,1,4,0.5,29,1,0,0,0.5,0,0,5.75,0,0,0,0,1,0.75,0,0
2,1,0,8,9,1,1,7,1,2,32,0,0,0,0.5,0,0,15,0,0,0,0,2,1,0,0
4,1,0,20,42,4,0,20,2,0.93333334,155,0.4,0,0,0.44444445,0,0,36.5,0,0,0,0,3,1,0,0
1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6,3,0,8,25,3,0,8,6,0.7,121,1,0,0.8863636,0.33333334,2,6,18.833334,0,0,0,0,6,2,0,0
13,0,0,7,37,0,1,7,7,0.083333336,907,0,1,0,0.37179488,0,0,68.69231,0,0,0,0,1,0.84615386,0,0
6,1,0,4,20,9,0,4,3,0.73333335,89,0.33333334,0,0,0.46666667,0,0,13.333333,0,0,0,0,2,1.1666666,0,0
15,3,0,16,50,71,0,16,8,0.5436508,643,0.8888889,0,0.58064514,0.25,1,2,40.666668,0,0,0,0,8,2.6,0,0
16,1,0,13,64,106,4,9,4,0.9851852,398,0.8888889,0,0,0.14166667,0,0,23.3125,0,0,0,0,5,1.5,0,0
4,5,0,3,10,6,1,3,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
3,3,0,16,31,3,0,16,2,1,117,0,0,0.7777778,0.41666666,2,2,37.333332,1,1,5,0,5,2,0,0
4,4,0,2,8,6,1,1,4,1.3333334,21,0,0,1,0.6666667,0,0,4,0,0,0,0,0,0,0,0
2,1,0,2,11,1,1,1,1,2,88,1,0,0,0.5,0,0,40.5,1,1,10,0,5,2.5,0,0
3,2,0,16,41,3,0,16,0,1,366,0,0,0.6666667,0.5,2,4,120.666664,0,0,0,0,9,3.3333333,0,0
5,3,0,13,34,2,0,13,3,0.9,240,0.8,0,0.8181818,0.36,1,2,46,3,1,126,1,9,2.4,0,0
16,1,0,26,66,30,11,15,10,0.97192985,758,0.15789473,0,0,0.2761905,0,0,45.1875,1,1,2,0,7,2.5,0,0
6,1,0,14,23,0,1,13,5,0.3,127,1,1,0,0.5833333,0,0,19.833334,0,0,0,0,2,1.1666666,0,0
3,1,0,2,6,1,1,2,2,0.5,16,1,1,0,0.6666667,0,0,4,0,0,0,0,1,0.6666667,0,0
4,1,0,20,4,6,16,4,4,2,4,0,0,0,0.5833333,0,0,0,0,0,0,0,1,1,0,0
22,1,0,17,92,169,1,16,10,0.97732425,1022,0.23809524,1,0,0.23280424,0,0,44.5,0,0,0,0,5,1.4545455,0,0
4,1,0,4,4,6,4,0,4,2,4,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
6,3,0,10,32,13,0,10,4,0.62,302,0.1,0,0.8888889,0.44,0,0,47.666668,4,3,11,1,17,3.3333333,0,0
3,3,2,12,18,3,2,10,2,1.1875,105,0.5,0,0.71428573,0.44444445,1,1,31.333334,0,0,0,0,4,1.6666666,1,1
2,3,0,4,11,1,0,4,1,2,25,1,0,0.9285714,0.75,1,1,11,0,0,0,0,1,0.5,0,0
6,2,2,9,39,13,2,7,1,1.0888889,289,0.6666667,0,0.8181818,0.46666667,1,3,45.666668,0,0,0,0,3,1,0,0
15,1,0,21,30,91,7,15,13,0.9404762,154,0.5,0,0,0.3392857,0,0,8.866667,0,0,0,0,2,1.0666667,0,0
1,1,0,1,4,0,1,0,0,2,12,0,0,0,1,0,0,10,0,0,0,0,1,1,0,0
4,5,0,2,7,6,1,1,4,1.3333334,21,1,0,0.962963,0.5625,1,1,4,0,0,0,0,1,0.25,0,0
2,2,0,14,9,1,0,14,2,2,32,0,0,0.8,0.6666667,0,0,15,0,0,0,0,1,0.5,0,0
0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,5,4,0,4,1,1,0.5,18,1,1,0,0.625,0,0,7,0,0,0,0,1,0.5,0,0
5,2,2,12,28,8,2,10,2,0.875,148,0.5,0,0.4,0.625,1,1,28.2,2,1,22,2,7,1.8,0,0
3,2,4,19,16,3,4,15,2,2,43,0,0,0.5,0.5555556,1,1,13.333333,0,0,0,0,2,1,0,0
3,2,0,6,5,1,5,1,1,0.5,25,1,1,0.6666667,0.6666667,1,2,7,1,1,54,0,2,1.3333334,0,0
13,1,0,5,13,78,3,2,13,2,13,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,66,149,36,6,60,14,0.8642659,2637,0.68421054,0,0,0.18796992,0,0,129.9,3,1,22,0,6,1.4,0,0
12,4,1,30,54,62,3,28,7,0.9848485,195,0.5,0,0.9122807,0.23376623,2,11,14.75,1,1,19,1,3,1.25,0,0
4,3,0,12,27,4,0,12,2,0.8888889,151,0.33333334,0,0.9,0.4,1,2,36,0,0,0,0,10,2.75,0,0
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,6,0,2,6,1,1,2,1,1.5,28,1,1,0.99842274,0.5833333,0,0,12,0,0,0,0,2,1,0,0
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,8,14,6,1,7,1,2,31,0,0,0.8125,0.5833333,1,3,6.75,0,0,0,0,2,1,0,0
2,1,0,18,21,1,0,18,2,2,51,0,0,0,0.6666667,0,0,24.5,0,0,0,0,2,1,0,0
4,3,0,34,62,4,0,34,2,0.9166667,281,0.25,0,0.7777778,0.41666666,2,2,68.25,1,1,3,0,15,4,0,0
22,1,1,22,107,119,1,21,17,0.8717949,1317,0.9230769,0,0,0.26984128,0,0,58.272728,0,0,0,0,10,1.4545455,0,0
5,3,15,17,9,10,15,2,2,2,25,0,0,0.92,0.44,0,0,4,0,0,0,0,1,0.4,0,0
5,1,0,1,6,0,1,0,5,0.5,30,0,0,0,0.8,0,0,4.6,0,0,0,0,1,0.8,0,0
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
3,1,0,7,7,3,1,7,2,1,18,1,1,0,0.5,0,0,4.6666665,0,0,0,0,1,0.6666667,0,0
4,2,0,4,8,6,0,4,1,1.3333334,26,0,0,0.625,0.6666667,1,3,5.25,0,0,0,0,1,0.75,0,0
30,1,1,34,137,245,3,32,19,0.8557994,1156,0.6363636,3,0,0.1598746,0,0,37.166668,1,1,2,1,21,2.4666667,1,1
4,1,0,8,16,4,1,7,2,0.8,74,0.8,1,0,0.4,0,0,16.25,1,1,7,0,2,0.75,0,0
2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.7,0,0,0,0,0,0,0,1,1,0,0
