wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
5,5,0,31,37,10,6,25,1,1.0833334,162,0,0,0.8888889,0.6666667,2,3,30.8,1,1,2,1,1,0.6,0,0
2,3,0,14,14,1,1,13,2,2,98,0,0,0.85714287,0.6666667,1,1,48,1,1,6,1,7,3.5,0,0
4,5,0,10,13,4,1,9,1,1,43,0,0,0.9230769,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
2,3,0,13,13,1,2,11,2,1,73,0,0,0.85714287,0.625,1,1,34.5,3,2,8,0,4,2,0,0
2,6,0,11,34,1,0,11,1,2,141,0,0,0.99264705,0.75,1,1,69.5,0,0,0,0,8,4,0,0
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
2,3,0,77,8,1,69,8,2,2,22,0,0,0.9583333,0.6666667,2,2,10,2,2,20,1,1,0.5,0,0
2,3,0,13,10,1,2,11,2,2,37,0,0,0.85714287,0.6,1,1,17.5,1,1,2,1,3,1.5,0,0
2,1,0,13,15,1,0,13,0,1,66,1,0,0,1,0,0,26,0,0,0,0,0,0,0,0
13,3,0,61,98,58,0,61,8,0.86217946,1140,0.1923077,1,0.74418604,0.28125,0,0,84.69231,14,5,148,4,55,5.6153846,2,1
2,3,0,12,14,1,2,10,2,2,44,0,0,0.85714287,0.625,1,1,21,0,0,0,0,3,1.5,0,0
2,2,0,27,25,1,1,26,2,2,88,0,0,0.8,0.6666667,1,1,43,1,1,2,1,1,0.5,0,0
2,1,0,4,11,1,0,4,2,2,50,0,0,0,0.625,0,0,24,2,2,30,0,2,1,1,1
2,3,0,26,14,1,9,17,2,2,109,0,0,0.85714287,0.6,1,1,53.5,1,1,2,1,2,1,0,0
2,3,0,22,17,1,2,20,2,2,61,0,0,0.85714287,0.625,1,1,29.5,2,2,24,1,2,1,0,0
3,5,0,13,36,1,0,13,1,0.95,408,0.1,0,0.9777778,0.6666667,1,1,131.66667,0,0,0,0,1,0.33333334,0,0
7,4,0,14,25,7,1,13,5,0.875,170,0,0,0.8717949,0.6111111,3,6,22.714285,0,0,0,0,2,0.85714287,0,0
3,2,0,5,11,1,1,4,1,0.5,60,0,0,0.8,0.7777778,0,0,18.666666,3,3,27,0,4,2,1,1
2,3,0,15,15,1,1,14,2,2,49,0,0,0.85714287,0.6,1,1,23.5,2,2,14,1,2,1,0,0
2,4,0,22,36,1,1,21,2,1,186,0,0,0.9230769,0.625,1,1,91.5,1,1,68,0,1,0.5,1,1
5,7,0,10,15,8,1,9,1,1,48,0,0,0.9189189,0.5,4,6,8,0,0,0,0,1,0.6,0,0
2,3,0,11,10,1,0,11,2,2,29,0,0,0.85714287,0.625,1,1,13.5,0,0,0,0,2,1,0,0
2,3,0,1,5,1,0,1,2,2,12,0,0,0.98275864,0.75,0,0,5,0,0,0,0,1,0.5,0,0
6,2,0,22,46,13,2,20,3,1,231,0,0,0.87096775,0.33333334,1,1,37.166668,0,0,0,0,7,2.1666667,0,0
7,5,0,21,24,15,2,19,3,0.9444444,88,0,0,0.82758623,0.4,3,4,11.142858,0,0,0,0,1,0.71428573,0,0
2,1,0,3,5,1,0,3,0,1,16,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0
3,4,4,17,17,3,4,13,2,1,87,0,0,0.9166667,0.6666667,1,1,27,0,0,0,0,6,2,0,0
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
7,1,0,2,9,21,1,2,6,1,32,0,1,0,0.39285713,0,0,3.4285715,0,0,0,0,1,0.85714287,0,0
2,3,0,10,8,1,1,9,2,2,23,0,0,0.85714287,0.6666667,1,1,10.5,0,0,0,0,1,0.5,0,0
4,4,0,16,38,2,0,16,1,0.93333334,361,0.2,0,0.96,0.6666667,2,3,88,1,1,22,1,16,5.5,0,0
2,3,0,22,13,1,1,21,2,2,45,0,0,0.85714287,0.6,1,1,21.5,2,2,20,1,3,1.5,0,0
2,3,0,12,10,1,2,10,2,2,29,0,0,0.85714287,0.625,1,1,13.5,0,0,0,0,1,0.5,0,0
2,3,0,21,17,1,1,20,2,2,65,0,0,0.85714287,0.6,1,1,31.5,1,1,2,1,1,0.5,0,0
2,2,0,13,14,1,1,12,2,2,48,0,0,0.8,0.6666667,1,1,23,1,1,2,1,1,0.5,0,0
2,1,0,5,11,0,1,5,1,0,50,0,1,0,0.75,0,0,23.5,0,0,0,0,3,1.5,0,0
19,5,0,40,35,171,16,24,19,1.0555556,302,1,0,0.6666667,0.21052632,2,5,14.736842,1,1,6,1,13,3.1052632,0,0
8,4,0,26,48,22,0,26,4,0.9220779,380,0.36363637,2,0.8604651,0.35714287,1,1,45.125,4,3,98,0,3,1.5,2,1
5,5,0,3,17,10,0,3,1,2,57,0,0,0.94520545,1,3,3,10.4,0,0,0,0,1,0.8,0,0
2,1,0,13,15,1,0,13,0,1,71,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0
2,1,0,2,5,1,1,2,1,1,17,0,1,0,0.6666667,0,0,7,0,0,0,0,1,0.5,0,0
2,1,0,8,10,1,0,8,0,1,46,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0
2,3,0,29,35,1,1,28,2,1,310,0,0,0.85714287,0.6666667,2,2,153,4,3,24,1,29,14.5,2,1
3,3,0,29,42,3,1,28,2,1,184,0,0,0.75,0.41666666,1,1,60,1,1,6,1,12,4.6666665,0,0
2,3,0,22,16,1,1,21,2,2,84,0,0,0.85714287,0.625,1,1,41,2,2,32,1,6,3,0,0
1,1,0,1,5,0,0,1,0,2,24,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,14,17,1,1,13,2,2,78,0,0,0.85714287,0.6,2,2,38,5,5,77,1,9,4.5,0,0
2,3,0,21,20,1,1,20,2,2,166,0,0,0.85714287,0.6,1,1,82,1,1,2,1,7,3.5,0,0
2,4,0,10,3,1,9,1,1,2,7,0,0,0.8888889,1,1,1,2.5,0,0,0,0,1,0.5,0,0
2,4,0,25,22,1,8,17,2,2,198,0,0,0.9230769,0.625,2,2,98,2,1,108,2,1,0.5,0,0
2,1,0,25,27,1,0,25,0,1,126,1,0,0,1,0,0,50,0,0,0,0,0,0,0,0
2,3,0,10,7,1,1,9,2,2,22,0,0,0.85714287,0.6,1,1,10,0,0,0,0,1,0.5,0,0
2,3,0,27,21,1,1,26,2,2,81,0,0,0.85714287,0.6,1,1,39.5,1,1,2,1,3,1.5,0,0
2,3,0,15,14,1,4,11,2,2,46,0,0,0.85714287,0.625,1,1,22,1,1,2,1,5,2.5,0,0
2,1,0,8,10,1,0,8,0,1,41,1,0,0,1,0,0,16,0,0,0,0,0,0,0,0
8,3,1,25,28,20,9,16,6,0.9285714,141,0.25,0,0.7692308,0.39285713,2,2,16.125,1,1,27,0,2,1,1,1
1,1,0,1,5,0,0,1,0,2,44,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
8,4,0,15,27,14,1,14,6,0.89285713,188,0,0,0.85,0.5714286,3,8,22,0,0,0,0,2,0.875,0,0
2,3,0,10,7,1,2,8,2,2,24,0,0,0.85714287,0.625,1,1,11,0,0,0,0,1,0.5,0,0
2,3,0,11,8,1,2,9,2,2,31,0,0,0.85714287,0.625,1,1,14.5,1,1,2,1,3,1.5,0,0
9,6,0,35,56,30,2,33,1,1.0208334,238,0.33333334,0,0.8055556,0.7083333,5,9,24.777779,0,0,0,0,1,0.7777778,0,0
19,5,0,35,36,171,9,26,19,1.0555556,284,1,0,0.6666667,0.21052632,2,4,13.842105,1,1,6,1,10,2.6842105,0,0
48,2,0,13,94,0,3,10,48,0.89361703,1247,0.75,3,0.1509434,0.19791667,0,0,24.895834,0,0,0,0,6,1.1666666,0,0
3,4,0,8,7,3,1,7,1,2,19,0,0,0.8666667,0.6666667,2,2,5.3333335,0,0,0,0,1,0.6666667,0,0
2,3,0,18,20,1,3,15,2,2,65,0,0,0.85714287,0.625,1,1,31.5,1,1,2,1,8,4,0,0
2,3,1,6,7,1,1,5,2,2,19,0,0,0.95238096,0.6666667,1,1,8.5,0,0,0,0,1,0.5,0,0
2,3,0,7,11,1,0,7,1,2,38,0,0,0.9,0.75,2,2,18,2,2,41,0,5,2.5,1,1
2,1,0,21,23,1,0,21,0,1,106,1,0,0,1,0,0,42,0,0,0,0,0,0,0,0
3,1,0,19,18,3,0,19,2,2,75,0,0,0,0.5555556,0,0,24,0,0,0,0,2,1,0,0
0,1,0,3,0,0,3,0,0,2,30,0,0,0,0,0,0,0,1,1,25,0,0,0,1,1
5,5,0,17,13,10,8,9,1,1.0833334,42,0,0,0.8965517,0.5,3,5,6.8,0,0,0,0,1,0.6,0,0
3,4,0,8,7,3,1,7,1,2,19,0,0,0.84615386,0.6666667,2,2,5.3333335,0,0,0,0,1,0.6666667,0,0
4,5,0,11,13,4,2,9,1,1,43,0,0,0.9230769,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
5,5,0,3,18,10,0,3,1,2,67,0,0,0.94520545,1,3,3,12.4,0,0,0,0,1,0.8,0,0
34,1,0,98,194,391,5,94,13,0.88980716,2080,0.72727275,1,0,0.2754821,0,0,59.85294,8,4,535,1,7,1.7647059,0,0
2,1,0,50,52,1,0,50,0,1,256,1,0,0,1,0,0,102,0,0,0,0,0,0,0,0
18,3,0,12,21,99,3,9,18,0.875,144,1,0,0.4516129,0.16049382,0,0,6.5555553,0,0,0,0,1,0.9444444,0,0
2,3,0,12,9,1,1,11,2,2,40,0,0,0.85714287,0.6666667,1,1,19,1,1,2,1,3,1.5,0,0
7,1,0,21,31,19,11,10,5,0.9166667,178,0.5,0,0,0.41666666,0,0,24.142857,3,3,164,1,8,3.5714285,0,0
4,2,0,19,28,6,2,17,2,2,150,0,0,0.5714286,0.375,1,1,36.5,1,1,2,1,7,2.25,0,0
5,5,0,17,18,8,1,16,1,1,70,0,0,0.8888889,0.6666667,2,3,12.4,0,0,0,0,1,0.6,0,0
3,3,0,8,9,3,1,7,2,2,52,0,0,0.75,0.5833333,1,1,16.333334,1,1,2,1,7,2.6666667,0,0
4,4,0,11,14,4,0,11,3,0.8888889,91,0.33333334,0,0.925,0.5625,0,0,21,4,3,50,1,2,1,1,1
2,4,0,30,26,1,2,28,2,1,107,0,0,0.9230769,0.625,1,1,52,0,0,0,0,1,0.5,0,0
10,5,0,25,44,45,1,24,2,1.037037,198,0,0,0.82978725,0.35185185,3,9,18.5,1,1,2,1,2,0.9,0,0
2,3,0,10,8,1,1,9,2,2,25,0,0,0.85714287,0.625,1,1,11.5,1,1,2,1,2,1,0,0
6,4,0,13,18,7,2,11,4,0.9,105,0,0,0.8947368,0.53333336,3,5,15.833333,0,0,0,0,2,0.8333333,0,0
4,1,0,5,14,4,2,3,2,0.8518519,115,0,0,0,0.33333334,0,0,25.5,2,2,4,1,7,2.5,0,0
9,1,0,19,57,26,2,17,2,0.9444444,551,0.7777778,0,0,0.33333334,0,0,59.22222,0,0,0,0,5,1.5555556,0,0
6,2,2,18,45,13,2,16,2,0.95,189,0.25,0,0.8095238,0.48,0,0,29.833334,1,1,93,0,4,1.1666666,0,0
5,5,0,14,35,10,0,14,3,1.25,135,0.5,0,0.96581197,0.4,2,3,25.6,1,1,1,0,6,1.8,0,0
12,2,0,9,39,0,3,6,11,1.0454545,239,0,0,0.44444445,0.36363637,0,0,18.75,0,0,0,0,2,0.9166667,0,0
5,3,0,9,17,6,0,9,3,0.9375,87,0,0,0.8695652,0.625,2,3,15.6,0,0,0,0,2,0.8,0,0
8,5,0,29,30,16,5,24,3,0.9047619,103,0,0,0.8,0.45714286,3,4,11.5,0,0,0,0,1,0.75,0,0
2,1,0,14,16,1,0,14,0,1,71,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0
2,4,0,16,8,1,7,9,2,2,31,0,0,0.9230769,0.625,1,1,14.5,0,0,0,0,1,0.5,0,0
6,5,0,22,29,3,1,21,1,0.8666667,133,0,0,0.85714287,0.73333335,2,3,20.666666,1,1,4,1,1,0.6666667,0,0
2,3,0,10,16,1,2,8,2,2,47,0,0,0.85714287,0.625,1,1,22.5,0,0,0,0,2,1,0,0
6,5,0,25,29,13,1,24,3,1,123,0,0,0.85714287,0.53333336,2,3,19,0,0,0,0,1,0.6666667,0,0
2,1,0,4,6,1,0,4,0,1,21,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0
5,3,0,28,46,10,1,27,2,1,223,0,0,0.6,0.31111112,1,1,43.4,1,1,4,1,12,4,0,0
2,2,0,12,13,1,1,11,2,2,53,0,0,0.8,0.6666667,1,1,25.5,1,1,2,1,1,0.5,0,0
2,1,0,16,18,1,0,16,0,1,81,1,0,0,1,0,0,32,0,0,0,0,0,0,0,0
2,3,0,12,24,1,0,12,2,1,154,0,0,0.94736844,0.625,0,0,75.5,0,0,0,0,6,3,0,0
4,5,0,10,13,4,1,9,1,1,43,0,0,0.9230769,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
5,5,0,23,35,10,1,22,1,1.0833334,134,0,0,0.8888889,0.6666667,2,3,25.2,1,1,2,1,1,0.6,0,0
5,5,0,15,19,8,1,14,2,1,60,0,0,0.8888889,0.4,3,3,10.4,0,0,0,0,1,0.6,0,0
32,2,0,18,74,48,3,15,32,0.8924731,1269,0.8888889,8,0.21621622,0.14488636,0,0,38.375,0,0,0,0,11,1.21875,1,1
6,1,0,5,17,13,0,5,5,0.9,58,0.5,0,0,0.46666667,0,0,8.333333,0,0,0,0,1,0.6666667,0,0
6,5,0,14,20,9,1,13,2,0.93333334,88,0,0,0.85714287,0.6,3,3,13.166667,1,1,2,1,1,0.6666667,0,0
9,4,0,27,53,14,4,23,7,0.875,336,0,0,0.8292683,0.625,3,8,35.88889,0,0,0,0,2,0.8888889,0,0
9,3,0,8,12,16,3,5,9,0.78125,65,1,1,0.6363636,0.2888889,0,0,5.7777777,0,0,0,0,1,0.8888889,0,0
2,4,0,9,5,1,1,8,2,2,20,0,0,0.9,0.6666667,1,1,9,0,0,0,0,3,1.5,0,0
2,1,0,3,5,1,0,3,0,1,16,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0
14,1,0,2,15,79,1,1,0,0.9102564,71,1,0,0,0.5,0,0,3.642857,0,0,0,0,1,0.85714287,0,0
4,3,0,6,9,6,2,4,1,1.1111112,31,0,0,0.8888889,0.5555556,1,2,6,0,0,0,0,1,0.5,0,0
4,2,0,3,16,0,1,2,4,0,43,1,1,0.72727275,0.625,0,0,9.5,0,0,0,0,1,0.75,0,0
2,2,0,12,14,1,0,12,2,2,46,0,0,0.8,0.6666667,1,1,22,1,1,2,1,1,0.5,0,0
0,1,0,1,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,4,15,0,2,2,3,0.93333334,114,1,0,0,0.6666667,0,0,26.25,0,0,0,0,1,0.5,0,0
3,3,0,13,13,3,0,13,2,1.5,45,1,0,0.92,0.5,2,2,13.666667,1,1,4,1,1,0.6666667,0,0
2,3,9,13,7,1,9,4,2,2,16,0,0,0.95238096,0.6666667,0,0,7,1,1,5,0,1,0.5,0,0
2,3,0,35,44,1,1,34,2,2,184,0,0,0.9583333,0.6666667,2,2,91,2,1,6,2,1,0.5,0,0
7,4,0,16,24,9,1,15,5,0.93333334,147,0,0,0.8,0.6111111,2,3,19.285715,0,0,0,0,2,0.85714287,0,0
2,3,0,14,13,1,2,12,2,2,50,0,0,0.85714287,0.625,1,1,24,1,1,2,1,2,1,0,0
2,3,0,24,17,1,1,23,2,2,59,0,0,0.85714287,0.625,2,2,28.5,1,1,2,0,4,2,0,0
4,5,0,10,13,4,1,9,1,1,43,0,0,0.9230769,0.5555556,2,2,9,0,0,0,0,1,0.5,0,0
6,5,0,11,13,13,4,7,3,1,53,0,0,0.8666667,0.46666667,3,6,7.3333335,0,0,0,0,1,0.6666667,0,0
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
8,5,0,29,30,16,5,24,3,0.9047619,103,0,0,0.8,0.45714286,3,4,11.5,0,0,0,0,1,0.75,0,0
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
7,4,0,14,25,7,1,13,5,0.875,139,0,0,0.8717949,0.6111111,3,5,18.285715,0,0,0,0,2,0.85714287,0,0
2,3,0,9,9,1,1,8,2,2,45,0,0,0.85714287,0.6,1,1,21.5,1,1,4,1,3,1.5,0,0
3,5,0,16,21,3,0,16,3,1,107,0,0,0.85714287,0.6666667,0,0,34.333332,0,0,0,0,5,2.6666667,0,0
10,1,1,6,40,37,3,4,4,0.90123457,460,0.44444445,0,0,0.4,0,0,44.1,0,0,0,0,3,1,0,0
10,2,0,5,26,0,1,4,10,0,126,1,1,0.47058824,0.55,0,0,11.5,0,0,0,0,1,0.9,0,0
2,4,0,24,18,1,1,23,2,2,88,0,0,0.8888889,0.6666667,2,2,43,0,0,0,0,1,0.5,0,0
2,1,0,1,3,1,1,0,0,2,10,0,0,0,0.75,0,0,3,0,0,0,0,0,0,0,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,3,0,14,21,1,1,13,2,2,76,0,0,0.85714287,0.625,2,2,37,3,2,157,1,10,5,0,0
4,4,0,11,29,0,0,11,2,0.7222222,233,0.6666667,0,0.9166667,0.46666667,0,0,55.75,0,0,0,0,7,2,0,0
7,4,0,18,32,7,1,17,5,0.875,147,0,0,0.8717949,0.5,3,5,19.428572,0,0,0,0,2,0.85714287,0,0
3,4,0,8,7,3,1,7,1,2,19,0,0,0.8666667,0.6666667,2,2,5.3333335,0,0,0,0,1,0.6666667,0,0
2,3,0,10,8,1,1,9,2,2,25,0,0,0.85714287,0.625,1,1,11.5,1,1,2,1,2,1,0,0
2,3,0,18,16,1,1,17,2,2,100,0,0,0.85714287,0.6666667,1,1,49,1,1,6,1,1,0.5,0,0
4,1,0,2,5,6,1,2,3,1,17,0,1,0,0.625,0,0,3,0,0,0,0,1,0.75,0,0
2,3,0,14,8,1,1,13,2,2,41,0,0,0.85714287,0.6,1,1,19.5,2,2,14,1,3,1.5,0,0
3,1,0,3,7,3,1,2,2,1,36,0,1,0,0.75,0,0,10.666667,0,0,0,0,2,0.6666667,0,0
3,3,0,20,22,3,1,19,2,2,85,0,0,0.75,0.44444445,1,1,27.333334,1,1,2,1,6,3,0,0
3,2,84,93,6,3,84,9,3,2,20,0,0,0.6666667,0.53333336,1,1,5.6666665,0,0,0,0,1,0.6666667,0,0
3,1,0,9,3,3,8,1,3,2,3,0,0,0,0.6666667,0,0,0,0,0,0,0,1,1,0,0
2,3,0,16,14,1,2,14,2,2,38,0,0,0.9583333,0.6666667,2,2,18,0,0,0,0,1,0.5,0,0
4,3,0,16,27,4,0,16,2,1,110,0,0,0.5714286,0.625,1,1,26.25,0,0,0,0,4,2,0,0
2,3,0,16,11,1,3,13,2,2,47,0,0,0.85714287,0.625,1,1,22.5,1,1,2,1,6,3,0,0
2,2,0,24,55,1,0,24,2,1.5,246,0.5,0,0.875,0.6666667,1,1,121,0,0,0,0,19,9.5,0,0
2,3,0,19,23,1,0,19,2,2,92,0,0,0.85714287,0.6,1,1,45,1,1,4,1,5,2.5,0,0
9,2,0,9,35,24,3,6,8,1.0625,145,0,0,0.5714286,0.41666666,0,0,14.888889,0,0,0,0,2,0.7777778,0,0
45,2,0,56,168,914,3,54,2,0.96753246,2733,0.85714287,0,0.08510638,0.25826445,2,2,59.577778,2,2,74,1,17,5.0444446,0,0
2,1,0,11,13,1,0,11,0,1,56,1,0,0,1,0,0,22,0,0,0,0,0,0,0,0
6,5,13,22,30,15,13,9,1,1.2,164,1,0,0.83870965,0.8333333,2,2,26,0,0,0,0,1,0.8333333,0,0
2,4,0,15,13,1,1,14,2,2,47,0,0,0.9230769,0.625,1,1,22.5,0,0,0,0,1,0.5,0,0
7,5,0,18,27,9,1,17,2,0.8888889,152,0,0,0.82758623,0.46666667,3,4,20.285715,0,0,0,0,2,0.85714287,0,0
2,3,0,11,9,1,1,10,2,2,28,0,0,0.85714287,0.6,1,1,13,0,0,0,0,2,1,0,0
2,3,0,17,16,1,1,16,2,2,57,0,0,0.85714287,0.6,1,1,27.5,1,1,2,1,5,2.5,0,0
2,1,0,7,9,1,0,7,0,1,41,1,0,0,1,0,0,16,0,0,0,0,0,0,0,0
7,4,0,11,18,21,0,11,4,1.0238096,120,0.2857143,0,0.85294116,0.44444445,1,2,15.142858,0,0,0,0,4,1.2857143,0,0
2,2,0,20,15,1,0,20,2,2,52,0,0,0.8,0.6666667,1,1,25,0,0,0,0,1,0.5,0,0
2,1,0,19,21,1,0,19,0,1,96,1,0,0,1,0,0,38,0,0,0,0,0,0,0,0
9,1,0,1,10,2,1,1,9,0.725,71,0.8,1,0,0.5925926,0,0,6.3333335,0,0,0,0,1,0.7777778,0,0
3,3,0,25,45,1,1,24,2,0.75,210,0,0,0.85714287,0.625,1,1,68.333336,1,1,6,1,5,1.6666666,0,0
2,3,0,9,13,1,1,8,2,2,53,0,0,0.85714287,0.625,1,1,25.5,2,2,6,1,4,2,1,1
5,5,0,10,15,8,1,9,1,1,46,0,0,0.8965517,0.5,3,5,7.6,1,1,44,0,1,0.6,1,1
3,3,0,4,9,3,0,4,1,2,29,0,0,0.7777778,0.6666667,1,1,8.666667,0,0,0,0,1,0.6666667,0,0
8,4,0,17,37,14,6,11,6,0.89285713,191,0.25,0,0.7777778,0.52380955,4,4,22.375,0,0,0,0,2,0.875,0,0
2,1,0,15,17,1,0,15,0,1,76,1,0,0,1,0,0,30,0,0,0,0,0,0,0,0
2,3,0,19,17,1,2,17,2,2,125,0,0,0.85714287,0.6,1,1,61.5,1,1,2,1,7,3.5,0,0
2,3,0,11,11,1,2,9,2,2,41,0,0,0.85714287,0.6666667,0,0,19.5,2,2,2,0,5,2.5,0,0
2,3,0,15,17,1,1,14,2,2,71,0,0,0.85714287,0.6,1,1,34.5,1,1,39,0,11,5.5,0,0
2,1,0,7,9,1,0,7,0,1,36,1,0,0,1,0,0,14,0,0,0,0,0,0,0,0
2,3,0,27,14,1,9,18,2,2,108,0,0,0.85714287,0.6,1,1,53,1,1,2,1,1,0.5,0,0
7,5,0,15,17,15,5,10,2,0.9444444,58,0,0,0.83870965,0.6666667,3,6,6.857143,0,0,0,0,2,0.85714287,0,0
2,3,0,13,9,1,1,12,2,2,36,0,0,0.85714287,0.6,1,1,17,1,1,2,1,2,1,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3,3,0,24,27,3,1,23,2,1,109,0,0,0.75,0.5833333,1,1,35,3,2,71,3,6,3.6666667,0,0
0,1,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
