wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
2,2,0,15,10,1,0,15,2,2,40,0,0,0.8,0.6666667,1,1,19,0,0,0,0,1,0.5,0,0
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
3,1,0,4,7,3,1,4,1,0.5,42,0,1,0,0.5833333,0,0,12.666667,0,0,0,0,1,0.33333334,0,0
2,1,0,13,22,1,0,13,2,2,65,0,0,0,0.6666667,0,0,31.5,0,0,0,0,3,1.5,0,0
2,2,0,16,14,1,0,16,2,2,70,0,0,0.8,0.6666667,1,1,34,0,0,0,0,1,0.5,0,0
2,2,0,21,21,1,0,21,2,2,61,0,0,0.8,0.6666667,2,2,29.5,0,0,0,0,1,0.5,0,0
17,1,39,80,92,116,39,41,4,0.7708333,625,1,0,0,0.14878893,0,0,35.588234,7,4,468,0,4,1.117647,3,1
4,5,0,3,9,6,1,3,3,1,35,0,1,0.90625,0.6666667,2,2,7.5,0,0,0,0,1,0.75,0,0
4,3,0,5,18,4,0,5,1,0.8888889,85,1,0,0.8666667,0.5555556,1,1,19.5,0,0,0,0,6,2.5,1,1
5,2,2,8,24,10,2,6,0,1,89,0,0,0.5,0.5,1,2,16.6,0,0,0,0,1,0.8,0,0
2,1,0,0,5,1,0,0,2,2,57,0,0,0,0.75,0,0,27.5,0,0,0,0,9,4.5,0,0
2,1,0,4,2,1,3,1,2,2,2,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0,0
2,2,0,10,13,1,0,10,2,2,48,1,0,0.6666667,0.6666667,1,1,22.5,0,0,0,0,2,1,0,0
7,1,0,6,16,0,3,6,1,0.625,83,0.75,2,0,0.2857143,0,0,10.285714,0,0,0,0,4,1.2857143,0,0
12,4,0,31,77,66,3,30,4,1.0909091,792,0,0,0.89215684,0.3888889,2,4,64.666664,0,0,0,0,22,2.8333333,0,0
38,4,11,62,148,555,22,45,21,0.96870553,1026,0.47368422,2,0.71653545,0.15878378,3,13,25.5,4,4,86,2,14,2.3421052,1,1
1,1,0,0,2,0,0,0,0,2,9,0,0,0,0,0,0,4,1,1,13,0,0,0,0,0
6,1,0,37,100,0,3,36,1,0.71428573,745,1,2,0,0.7,0,0,122,0,0,0,0,1,0.6666667,1,1
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,3,13,6,1,3,3,1,49,0,1,0.90625,0.6666667,2,2,11,0,0,0,0,1,0.75,0,0
2,1,0,2,3,1,0,2,2,2,6,0,0,0,0.75,0,0,2,0,0,0,0,1,0.5,0,0
2,1,0,16,35,0,1,16,1,0,127,0.75,1,0,0.5833333,0,0,60.5,0,0,0,0,6,3,0,0
4,6,0,1,9,6,1,0,4,1.3333334,25,1,0,0.99583334,0.45,4,5,5,0,0,0,0,2,1,0,0
2,3,0,3,6,1,0,3,1,2,26,1,0,0.9285714,0.75,1,1,11.5,0,0,0,0,4,2,0,0
3,2,0,6,4,1,1,5,3,0.5,15,0,0,0.88235295,0.5,1,1,3.6666667,0,0,0,0,1,0.6666667,0,0
9,1,0,13,36,26,1,12,9,0.625,210,1,0,0,0.35185185,0,0,22,0,0,0,0,3,1.3333334,0,0
1,1,0,0,2,0,0,0,0,2,10,0,0,0,0,0,0,4,1,1,11,0,0,0,0,0
6,2,0,10,12,15,4,6,6,1.2,39,1,0,0.7222222,0.33333334,1,1,5.3333335,0,0,0,0,1,0.8333333,0,0
7,1,0,5,19,1,0,5,7,0.6388889,119,1,0,0,0.21428572,0,0,15.142858,0,0,0,0,2,1,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,10,19,0,1,10,1,0,79,0.6666667,1,0,0.6,0,0,37,0,0,0,0,3,1.5,0,0
2,2,0,5,8,1,0,5,1,2,42,0,0,0.9166667,1,0,0,20,0,0,0,0,1,0.5,0,0
1,1,0,1,2,0,1,1,0,2,24,0,1,0,1,0,0,18,0,0,0,0,0,0,0,0
4,1,0,1,7,0,1,0,4,0.33333334,46,1,0,0,0.625,0,0,10,0,0,0,0,1,0.75,0,0
10,1,0,6,60,43,0,6,5,1.0444444,757,0.2,0,0,0.25396827,0,0,74.2,0,0,0,0,21,5.9,2,1
30,3,0,5,54,261,0,5,26,0.8574713,626,0.53333336,0,0.64935064,0.16,3,19,19.366667,0,0,0,0,23,2.1333334,0,0
6,3,0,12,25,9,0,12,6,0.7,131,0.5,0,0.8863636,0.33333334,2,6,20.5,1,1,4,0,11,2.8333333,0,0
3,4,0,10,25,3,5,6,1,2,77,0,0,0.97849464,1,3,3,24.666666,0,0,0,0,2,1,0,0
3,1,0,5,11,1,0,5,1,0.5,43,1,0,0,0.5,0,0,13,0,0,0,0,1,0.33333334,0,0
2,1,0,3,4,1,0,3,2,2,22,0,0,0,0.6666667,0,0,10,0,0,0,0,1,0.5,0,0
3,2,0,14,26,1,1,13,1,0.5,99,0,0,0.9,0.7,1,2,31.666666,0,0,0,0,7,2.3333333,1,1
7,1,0,7,10,21,0,7,7,2,25,0,0,0,0.2857143,0,0,2.5714285,1,1,3,0,1,0.85714287,0,0
13,1,22,62,93,74,22,40,2,0.9722222,457,1,1,0,0.33333334,0,0,33.923077,0,0,0,0,12,3,1,1
5,2,0,16,35,2,0,16,2,0.5416667,210,1,0,0.8235294,0.875,1,1,39.8,1,1,2,0,4,1.4,0,0
2,2,0,8,8,1,0,8,2,2,22,0,0,0.8,0.6666667,1,1,10,0,0,0,0,1,0.5,0,0
2,6,0,2,10,1,1,2,1,1.5,32,0.5,1,0.99842274,0.5833333,0,0,14,0,0,0,0,1,0.5,0,0
2,1,0,1,4,0,1,1,1,0,14,0,1,0,0.6666667,0,0,5.5,0,0,0,0,1,0.5,0,0
6,1,0,8,28,0,2,6,3,0.46666667,192,1,1,0,0.33333334,0,0,30.5,0,0,0,0,4,2,0,0
2,2,0,9,8,1,0,9,2,2,24,0,0,0.8,0.6666667,1,1,11,0,0,0,0,1,0.5,0,0
2,2,0,17,15,1,0,17,2,2,51,0,0,0.8,0.6666667,1,1,24.5,1,1,3,0,1,0.5,4,1
29,1,0,17,141,200,0,17,18,0.8214286,1566,1,2,0,0.23809524,0,0,52.172413,0,0,0,0,8,1.4137931,0,0
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,10,16,41,5,5,10,0.962963,59,1,0,0,0.28,0,0,4.6,0,0,0,0,1,0.9,0,0
26,3,0,32,84,0,0,32,13,0.9213793,2368,1,0,0.42857143,0.15142857,0,0,88.96154,3,3,36,0,5,1.1538461,1,1
2,1,0,2,15,0,1,2,1,0,81,0,1,0,0.75,0,0,39,0,0,0,0,2,1,0,0
3,2,0,16,16,3,0,16,1,2,64,0,0,0.5,0.53333336,0,0,20.333334,1,1,8,1,1,0.6666667,0,0
2,3,0,5,10,1,0,5,1,2,41,1,0,0.9285714,0.75,1,1,19,0,0,0,0,5,2.5,0,0
5,2,0,17,52,2,0,17,2,0.75,427,1,0,0.8235294,0.875,1,1,82.4,2,2,91,0,6,2,0,0
8,4,0,27,47,20,0,27,5,0.71428573,150,1,0,0.9381443,0.34285715,2,3,17.375,1,1,37,1,3,1.125,1,1
2,3,0,1,6,1,0,1,2,2,27,1,0,0.93333334,0.8333333,2,2,12,0,0,0,0,3,1.5,0,0
2,1,0,18,29,1,0,18,2,2,93,0,0,0,0.6666667,0,0,45.5,0,0,0,0,2,1,1,1
4,1,0,12,27,6,0,12,4,2,115,0,0,0,0.5625,0,0,27.75,0,0,0,0,2,1,0,0
2,1,0,12,23,1,0,12,2,2,107,0,0,0,0.6666667,0,0,52.5,1,1,5,0,8,4,0,0
4,2,2,7,44,6,3,5,1,2,143,0,0,0.88235295,1,0,0,34.75,0,0,0,0,2,0.75,0,0
6,1,0,8,10,7,1,8,5,0.8,40,0.6666667,2,0,0.375,0,0,5.1666665,0,0,0,0,1,0.8333333,0,0
3,2,0,16,38,0,1,15,1,0.5,181,0.5,0,0.9,0.7,1,1,58.666668,3,3,26,0,11,3.6666667,2,1
6,3,0,16,27,9,0,16,6,0.7,143,0.5,0,0.8863636,0.33333334,2,6,22.5,1,1,4,0,12,3,0,0
5,4,0,20,51,6,1,20,2,0.5,241,1,0,0.9574468,0.33333334,2,3,46.8,0,0,0,0,13,3.8,0,0
2,2,0,5,7,1,1,4,2,2,55,0,0,0.875,0.75,1,1,26.5,0,0,0,0,8,4,0,0
3,3,0,5,12,1,0,5,2,0.5,58,1,0,0.9883721,0.6666667,2,2,18,0,0,0,0,2,0.6666667,0,0
2,2,0,13,14,1,0,13,2,2,42,0,0,0.8,0.6666667,1,1,20,0,0,0,0,1,0.5,1,1
2,2,0,7,6,1,0,7,2,2,24,0,0,0.8,0.6666667,1,1,11,0,0,0,0,1,0.5,0,0
2,1,0,6,10,0,1,5,2,0,27,1,0,0,0.6666667,0,0,12,0,0,0,0,1,0.5,0,0
12,1,2,10,25,0,9,1,11,0.3181818,132,1,1,0,0.28125,0,0,9.833333,0,0,0,0,2,1.25,0,0
2,2,0,10,7,1,0,10,2,2,28,0,0,0.8,0.6666667,1,1,13,0,0,0,0,1,0.5,0,0
8,1,0,4,24,26,1,3,6,1,194,1,1,0,0.5,0,0,22.375,0,0,0,0,10,2,0,0
2,1,0,2,5,1,1,1,2,2,36,0,0,0,0.75,0,0,17,0,0,0,0,6,3,0,0
10,4,0,1,15,11,1,0,10,0.8,71,1,0,0.65384614,0.75,1,1,5.6,0,0,0,0,1,0.9,0,0
4,2,0,4,8,6,0,4,1,1.3333334,26,0,0,0.5714286,0.6666667,1,3,5.25,0,0,0,0,1,0.75,0,0
2,1,2,10,14,1,2,8,1,2,49,0,0,0,0.75,0,0,23.5,3,1,112,0,5,2.5,0,0
21,1,0,15,22,190,4,11,21,0.95,104,1,10,0,0.13419913,0,0,3.4761906,0,0,0,0,1,0.95238096,1,1
1,1,0,6,1,0,2,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,1,0,2,6,0,1,2,1,0,21,0.5,1,0,0.6666667,0,0,8.5,0,0,0,0,1,0.5,0,0
2,2,0,9,18,1,1,8,1,2,59,0,0,0.9777778,0.625,1,3,28.5,0,0,0,0,2,1,0,0
5,1,0,16,38,0,1,15,2,0,303,1,0,0,0.6,0,0,59.4,0,0,0,0,1,0.8,0,0
3,1,0,8,3,3,3,5,3,2,3,0,0,0,0.5555556,0,0,0,0,0,0,0,1,1,0,0
9,4,1,9,19,22,2,7,5,0.8958333,84,0.6666667,1,0.9292929,0.375,2,3,7.6666665,0,0,0,0,1,0.7777778,0,0
38,1,0,28,46,469,14,14,36,0.8281853,404,0.9285714,0,0,0.14785373,0,0,9.263158,3,2,138,0,4,0.9736842,0,0
6,5,0,6,44,3,1,5,5,0.4,518,1,0,0.9259259,0.36666667,2,6,85.166664,0,0,0,0,22,5.6666665,0,0
2,2,0,15,12,1,0,15,2,2,35,0,0,0.8,0.6666667,1,1,16.5,1,1,3,0,1,0.5,0,0
9,1,0,13,19,20,10,3,8,0.875,117,1,0,0,0.3,0,0,11.111111,0,0,0,0,1,0.7777778,0,0
14,1,0,14,32,0,0,14,14,0.9370629,272,0.6363636,1,0,0.25714287,0,0,16.857143,0,0,0,0,5,1.2142857,3,1
8,1,2,4,42,8,3,2,1,0.8333333,206,1,0,0,0.64285713,0,0,24,0,0,0,0,5,1.5,0,0
5,3,0,17,35,0,0,17,3,0.9285714,536,1,0,0.85714287,0.4375,0,0,104.8,0,0,0,0,8,2.2,0,0
9,3,0,14,26,34,3,14,9,0.96875,156,1,0,0.8367347,1,0,0,15.888889,0,0,0,0,1,0.8888889,0,0
2,1,0,11,2,1,8,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3,1,0,10,17,3,0,10,3,2,49,0,0,0,0.7777778,0,0,15.333333,4,3,140,0,1,0.6666667,0,0
14,1,0,6,37,61,1,5,13,0.8717949,193,1,1,0,0.3846154,0,0,12.357142,0,0,0,0,3,1.1428572,0,0
2,3,0,4,5,1,0,4,1,2,24,1,0,0.9285714,0.75,1,1,10.5,0,0,0,0,4,2,0,0
3,3,0,7,10,3,0,7,1,1.5,29,1,0,0.8666667,0.5,1,1,8.333333,1,1,6,0,2,1,0,0
9,3,2,16,22,34,4,14,9,0.96875,117,1,0,0.8367347,1,0,0,11.555555,0,0,0,0,1,0.8888889,0,0
3,1,0,8,13,3,1,7,3,1.5,65,0.72727275,0,0,0.41666666,0,0,17,0,0,0,0,4,1.6666666,3,1
9,3,0,18,49,34,2,17,4,1.0535715,322,0.2857143,0,0.8055556,0.35714287,1,3,34,0,0,0,0,4,2.2222223,0,0
28,1,0,51,155,378,7,44,17,2,2242,0,0,0,0.12815127,0,0,79.07143,1,1,4,1,62,6.321429,6,1
39,1,0,25,39,741,22,3,39,2,39,0,0,0,0.62393165,0,0,0,0,0,0,0,1,1,0,0
3,1,0,7,7,3,1,7,2,1,18,0,1,0,0.5,0,0,4.6666665,0,0,0,0,1,0.6666667,0,0
2,3,0,8,7,1,0,8,2,2,20,0,0,0.9,0.625,1,1,9,0,0,0,0,1,0.5,0,0
3,2,0,3,9,0,1,2,2,0,33,1,0,0.9836066,1,0,0,9.666667,1,1,7,0,4,1.3333334,0,0
7,1,0,13,41,9,1,12,1,1.0333333,182,1,0,0,0.25,0,0,24.285715,0,0,0,0,2,0.85714287,0,0
0,1,0,90,0,0,90,0,0,2,123,0,0,0,0,0,0,0,12,7,182,6,0,0,9,1
3,1,0,7,21,3,0,7,3,2,78,0,0,0,0.6666667,0,0,25,0,0,0,0,1,0.6666667,0,0
7,1,0,11,54,1,3,8,4,0.5833333,396,1,0,0,0.2857143,0,0,55.285713,0,0,0,0,9,3,0,0
2,1,0,23,36,1,0,23,2,2,117,0,0,0,0.75,0,0,57.5,0,0,0,0,3,1.5,0,0
9,1,0,18,50,36,3,15,7,2,248,0,0,0,0.14285715,0,0,26.555555,2,1,4,1,3,2.3333333,1,1
2,3,0,14,22,0,1,13,2,0,68,1,0,0.9166667,0.75,0,0,32.5,0,0,0,0,1,0.5,1,1
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,3,10,16,3,1,10,6,2,2,27,1,0,0.9,0.625,1,1,1.5,1,1,8,1,1,0.5,0,0
2,3,0,7,9,1,0,7,1,2,27,1,0,0.9285714,0.75,1,1,12,0,0,0,0,2,1,0,0
7,2,0,8,52,1,0,8,3,1.125,676,1,0,0.77272725,0.44444445,1,2,90.42857,1,1,4,0,14,2.857143,0,0
8,6,0,8,27,0,4,6,2,0.8035714,172,0.625,0,0.98689955,0.42857143,0,0,19.5,0,0,0,0,1,0.75,0,0
7,1,0,17,7,21,13,4,7,1.1666666,9,0,0,0,0.85714287,0,0,0,0,0,0,0,1,1,0,0
3,2,0,15,23,3,1,14,1,2,160,0,0,0.75,0.5714286,1,1,52.333332,0,0,0,0,10,5,0,0
7,1,0,5,16,13,1,4,1,0.75,63,1,0,0,0.39285713,0,0,7.714286,0,0,0,0,1,0.71428573,0,0
14,1,0,11,14,91,8,3,13,1,18,0,0,0,0.34615386,0,0,0.21428572,0,0,0,0,1,0.9285714,0,0
3,2,0,21,36,1,0,21,2,0.5,159,1,0,0.93333334,0.75,0,0,51.666668,1,1,2,0,6,2,0,0
3,3,0,7,10,3,0,7,3,2,44,0,0,0.9,0.5833333,0,0,13.666667,0,0,0,0,2,1.3333334,0,0
4,1,0,4,29,0,0,4,2,0.7777778,218,1,1,0,0.5,0,0,52.75,0,0,0,0,1,0.5,0,0
0,1,0,2,0,0,2,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0,49,187,19,0,49,2,0.8333333,625,0.5,0,0.44444445,0.24242425,1,1,88,3,3,28,1,1,0.71428573,3,1
7,3,0,15,46,0,0,15,5,0.7,448,1,0,0.7826087,0.4,0,0,62.285713,0,0,0,0,13,3.7142856,0,0
3,3,0,4,6,3,0,4,2,1.5,28,1,0,0.8666667,0.5555556,1,1,8,0,0,0,0,3,1.3333334,0,0
2,2,0,16,12,1,0,16,2,2,42,0,0,0.8,0.6666667,1,1,20,1,1,3,0,1,0.5,0,0
2,1,0,3,3,1,1,2,2,2,6,0,0,0,0.75,0,0,2,0,0,0,0,1,0.5,0,0
2,5,0,8,16,1,1,8,1,2,69,1,0,0.9897959,1,1,1,32.5,2,1,14,1,5,2.5,0,0
2,3,0,2,7,1,0,2,1,2,23,1,0,0.9285714,0.75,1,1,10,0,0,0,0,1,0.5,0,0
5,1,0,2,7,8,1,2,4,0.75,22,0,1,0,0.46666667,0,0,3.2,0,0,0,0,1,0.8,0,0
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
2,1,0,15,27,1,0,15,2,2,105,0,0,0,0.6666667,0,0,51.5,3,2,54,1,5,2.5,0,0
1,1,0,0,2,0,0,0,0,2,10,0,0,0,0,0,0,4,1,1,11,0,0,0,0,0
3,3,0,14,23,1,0,14,1,1.25,83,1,0,0.9285714,0.75,1,1,25.333334,0,0,0,0,8,2.6666667,0,0
2,2,0,25,90,1,0,25,2,2,245,0,0,0.8,0.6666667,1,1,121.5,0,0,0,0,2,1,0,0
32,3,0,39,142,450,0,39,29,0.9830221,5822,1,0,0.375,0.17996605,0,0,180.34375,12,5,1025,4,29,8.1875,12,1
6,1,0,2,16,0,0,2,6,0.5,90,1,0,0,0.5,0,0,13.333333,0,0,0,0,1,0.8333333,0,0
5,1,0,0,6,0,0,0,5,0.75,31,1,0,0,0.8,0,0,4.6,0,0,0,0,1,0.8,0,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,3,0,7,14,1,0,7,1,2,38,1,0,0.9285714,0.75,1,1,17.5,0,0,0,0,2,1,0,0
1,1,0,0,2,0,0,0,0,2,9,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0
4,5,0,4,10,6,1,4,3,1,37,0,1,0.90625,0.6666667,2,2,8,0,0,0,0,1,0.75,0,0
12,1,0,17,46,22,6,11,6,0.74025977,751,1,1,0,0.29545453,0,0,61,0,0,0,0,14,4.8333335,0,0
4,3,0,11,15,0,0,11,2,0.8888889,83,1,0,0.9,0.5,0,0,19,0,0,0,0,1,0.5,0,0
2,1,0,6,7,0,1,5,1,0,29,1,0,0,0.6666667,0,0,12.5,0,0,0,0,1,0.5,0,0
3,1,0,22,3,3,22,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4,3,0,10,23,0,0,10,2,0.6666667,143,1,0,0.9,0.5,0,0,33.75,0,0,0,0,6,1.75,0,0
2,4,0,11,21,1,0,11,2,2,143,0,0,0.97959185,1,2,5,70.5,0,0,0,0,10,5,0,0
11,1,0,27,73,53,3,24,8,0.8,394,1,0,0,0.14444445,0,0,34.727272,2,1,20,1,16,4.7272725,0,0
19,1,0,10,30,117,5,5,17,0.5555556,158,1,0,0,0.26190478,0,0,7.105263,0,0,0,0,2,1.1052631,0,0
2,3,0,7,13,1,0,7,2,2,43,0,0,0.85714287,0.6666667,0,0,20.5,0,0,0,0,3,1.5,0,0
2,1,0,2,6,0,1,2,1,0,29,0.5,1,0,0.625,0,0,12.5,0,0,0,0,2,1,0,0
30,1,0,32,30,435,20,12,30,2,30,0,0,0,0.15686275,0,0,0,0,0,0,0,1,1,0,0
2,3,0,13,23,1,0,13,2,2,70,0,0,0.85714287,0.6666667,1,1,34,0,0,0,0,4,2,0,0
2,2,0,22,42,1,0,22,2,2,128,0,0,0.8,0.6666667,1,1,63,0,0,0,0,2,1,0,0
1,1,0,0,2,0,0,0,0,2,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3,1,0,7,7,3,1,7,2,1,18,0,1,0,0.5,0,0,4.6666665,0,0,0,0,1,0.6666667,0,0
2,2,0,14,9,1,0,14,2,2,32,0,0,0.8,0.6666667,1,1,15,0,0,0,0,1,0.5,0,0
7,3,0,14,32,21,2,14,7,1.0833334,181,0.5,0,0.93406594,0.39285713,1,2,24.571428,0,0,0,0,4,1.7142857,0,0
1,1,0,0,2,0,0,0,0,2,24,0,0,0,0,0,0,4,1,1,39,0,0,0,0,0
18,1,0,12,46,55,3,9,8,0.5294118,818,1,1,0,0.31764707,0,0,44,0,0,0,0,7,2.4444444,0,0
1,1,0,0,2,0,0,0,0,2,10,0,0,0,0,0,0,4,1,1,11,0,0,0,0,0
2,2,0,9,8,1,0,9,2,2,24,0,0,0.8333333,0.6666667,1,1,11,0,0,0,0,2,1,0,0
2,1,0,1,7,0,0,1,1,1,204,1,0,0,0.75,0,0,100,3,2,233,0,1,0.5,0,0
0,1,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,2,0,10,16,37,4,6,10,0.8333333,61,1,0,0.59090906,0.26,1,1,4.9,0,0,0,0,1,0.9,0,0
5,1,1,32,67,6,1,31,4,0.875,448,1,0,0,0.5625,0,0,87.8,0,0,0,0,11,4.2,0,0
5,5,0,4,9,10,2,2,5,1.25,28,1,0,0.962963,0.65,1,1,4.4,0,0,0,0,1,0.2,0,0
1,1,0,7,1,0,3,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1
1,1,0,0,2,0,0,0,0,2,11,0,0,0,0,0,0,4,1,1,17,0,0,0,0,0
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5,1,0,6,5,10,4,2,5,2,5,0,0,0,0.6,0,0,0,0,0,0,0,1,1,0,0
2,2,0,11,9,1,0,11,2,2,30,0,0,0.8,0.6666667,1,1,14,1,1,109,0,1,0.5,0,0
5,2,0,30,59,8,0,30,2,0.75,387,1,0,0.8235294,0.4375,0,0,76.2,1,1,3,0,7,4,1,1
7,2,0,13,30,13,11,2,5,0.8666667,196,1,0,0.71428573,0.3809524,1,2,26.285715,0,0,0,0,10,2,0,0
9,1,0,2,27,32,0,2,7,1.0178572,190,0.85714287,0,0,0.25,0,0,19.333334,0,0,0,0,8,2.2222223,0,0
2,2,0,22,18,1,0,22,2,2,62,0,0,0.8,0.6666667,1,1,30,1,1,3,0,1,0.5,0,0
2,2,0,4,4,1,1,3,1,2,7,0,0,0.875,0.75,0,0,2.5,0,0,0,0,1,0.5,0,0
2,1,0,11,24,1,0,11,2,2,70,0,0,0,0.6666667,0,0,34,0,0,0,0,3,1.5,0,0
